Name	brca_Database_ID	luad_Database_ID	ccrcc_Database_ID	lscc_Database_ID	ovarian_Database_ID	brca_pvalue	ccrcc_pvalue	colon_pvalue	endometrial_pvalue	gbm_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	ccrcc_diff	colon_diff	endometrial_diff	gbm_diff	lscc_diff	luad_diff	ovarian_diff
CALD1	NP_149130.1	NP_149131.1	NP_149129.2	NP_149131.1	NP_149131	0.43000167917213544	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.78573818557428	0.8695618006993007	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.12578363411267612
CALD1	NP_149130.1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149129	0.43000167917213544	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7644836561624064	0.8695618006993007	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.14229010721596247
CALD1	NP_149130.1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149130	0.43000167917213544	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7690129508215798	0.8695618006993007	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.13804640243035998
CALD1	NP_149130.1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149131	0.43000167917213544	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.78573818557428	0.8695618006993007	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.12578363411267612
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149129.2	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.14229010721596247
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149129.2	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.13804640243035998
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149129.2	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.12578363411267612
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.14229010721596247
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.13804640243035998
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.12578363411267612
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149130.1	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.14229010721596247
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149130.1	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.13804640243035998
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149130.1	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.12578363411267612
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.14229010721596247
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.13804640243035998
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.12578363411267612
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149131.1	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.14229010721596247
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149131.1	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.13804640243035998
CALD1	NP_149130.1	NP_149131.1	NP_149131.1	NP_149131.1	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.12578363411267612
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149129	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7644836561624064	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.14229010721596247
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149130	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7690129508215798	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.13804640243035998
CALD1	NP_149130.1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149131	0.43000167917213544	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.78573818557428	0.8695618006993007	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149129.2	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149129.2	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149129.2	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149129.2	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149129.2	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149129.2	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149130.1	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149130.1	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149130.1	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149130.1	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149130.1	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149130.1	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149131.1	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149131.1	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149130.1	NP_149131.1	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149131.1	NP_149129	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149131.1	NP_149130	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149130.1	NP_149131.1	NP_149131	0.7951533164746285	0.25203603367656197	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.78573818557428	0.3326565559440559	-0.44538867128071685	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149129.2	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149129.2	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149129.2	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149129.2	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149129.2	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149129.2	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149130.1	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149130.1	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149130.1	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149130.1	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149130.1	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149130.1	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149131.1	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149131.1	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149129.2	NP_149131.1	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149131.1	NP_149129	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7644836561624064	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149131.1	NP_149130	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.7690129508215798	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149129.2	NP_149131.1	NP_149131	0.7951533164746285	0.39743652147505615	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.774729794504144	0.78573818557428	0.3326565559440559	-0.3614544166245911	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149129.2	NP_149129	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7644836561624064	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149129.2	NP_149130	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.7690129508215798	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149129.2	NP_149131	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.6178715210070507	0.78573818557428	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149129.2	NP_149129	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7644836561624064	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149129.2	NP_149130	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.7690129508215798	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149129.2	NP_149131	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.2808394197982456	0.774729794504144	0.78573818557428	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.6802826484018263	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149130.1	NP_149129	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7644836561624064	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149130.1	NP_149130	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.7690129508215798	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149130.1	NP_149131	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.6178715210070507	0.78573818557428	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.4150291666666667	-0.12578363411267612
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149130.1	NP_149129	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7644836561624064	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.14229010721596247
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149130.1	NP_149130	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.7690129508215798	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.13804640243035998
CALD1	NP_149129.2	NP_149129.2	NP_149131.1	NP_149130.1	NP_149131	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.35634640283306884	0.774729794504144	0.78573818557428	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5671420598680872	0.17052916666666684	-0.12578363411267612
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149131.1	NP_149129	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7644836561624064	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.14229010721596247
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149131.1	NP_149130	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.7690129508215798	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.13804640243035998
CALD1	NP_149129.2	NP_149131.1	NP_149131.1	NP_149131.1	NP_149131	0.7951533164746285	0.7293466862717667	0.7753137637881974	0.9451951233577665	0.25176465429890554	0.5186258074600438	0.6178715210070507	0.78573818557428	0.3326565559440559	0.0784532401826325	0.08205439302481532	0.04385000000000028	0.3507506274821856	0.5136874682902081	0.4150291666666667	-0.12578363411267612
