protein	cancers	num_cancers
HBZ	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HCCS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDAC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDAC2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDAC6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDAC7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDHD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HDHD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEATR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEBP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEBP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HELZ2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEPH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HERPUD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEXA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEXB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEXIM1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HEXIM2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIBCH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HID1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIF1AN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIGD1A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIGD2A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HINT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HINT3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIP1R	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIRA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIRIP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST1H1B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST1H1C	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST1H1E	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST1H3A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST2H2AB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST2H3A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HIST2H4B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HK2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HK3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DMA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DMB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DPA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DPB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DQA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DRA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DRB3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DRB4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-DRB5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-E	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLA-F	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HLTF	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMBS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMCES	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMG20A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGCS1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGCS2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGN4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMGXB4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HMOX1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HNRNPA0	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HNRNPF	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HNRNPH2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HNRNPUL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HNRNPUL2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HOMER3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HOOK3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HP1BP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HPGD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HPR	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HPRT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HPS6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HRG	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HS1BP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HS2ST1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSBP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSCB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSD11B2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSD17B11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSD17B12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSD17B4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSD17B7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSDL2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSP90AA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSP90B1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA13	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA14	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA1L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPA6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPB11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPB6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPB7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPB8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HSPBP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HTATSF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HTRA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HTRA2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HTT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HUS1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HVCN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HYOU1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
HYPK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IARS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IBA57	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ICAM2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ICAM3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ICMT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IDE	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IDH3A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IDI1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IDO1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IDUA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IER3IP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFI30	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFI35	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFIH1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFIT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFIT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFIT5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFITM1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFITM3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFNGR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFRD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFT20	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFT27	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IFT74	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGF1R	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGF2BP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGF2R	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFALS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGFBP7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGLL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGLL5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IGSF8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IKBKB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IKZF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ILK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ILVBL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IMPDH1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ING1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ING4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INIP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INO80E	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INPP5B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INPP5K	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INTS12	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INTS2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
INTS7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IP6K1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IPO11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IPO13	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IPO5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IPO7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IPO9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IQCB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRAK1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IREB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRF2BPL	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRF3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRF6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRF9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IRS2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISCA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISCA2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISG15	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISG20	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISLR	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISOC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ISOC2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITFG1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITFG2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGA11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGA2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGA2B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGA3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGA4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGAX	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGB3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITGB6	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITIH2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITIH3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITIH5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITM2B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITPK1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITPKB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITPKC	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITPR2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
ITPR3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
IVD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JAG1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JAGN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JCHAIN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JTB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JUND	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
JUP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KANK1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KARS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KAT5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KAT8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KATNA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KBTBD11	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KCNMA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KCTD5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KDELC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KDF1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KDM2A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KDM3B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KDSR	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KEAP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KHDRBS1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KHK	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KHNYN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KHSRP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIAA0319L	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIAA1147	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIAA1211	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIAA1671	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF16B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF1BP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF1C	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF21A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF3A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIF5B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIFAP3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KIT	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLC4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLF3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLHDC4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLHL42	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLHL9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KLKB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KPNA1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KPNA3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRI1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRIT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT10	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT14	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT15	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT16	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT17	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT18	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT6A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT7	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT75	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT80	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KRT9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KTN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KXD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
KYNU	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
L1CAM	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
L2HGDH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
L3HYPDH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LACC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LACTB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAGE3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAIR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMA5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMC1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMP2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMTOR1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMTOR2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMTOR3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMTOR4	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LAMTOR5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LANCL1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LARP1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LARP1B	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LARS	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LBH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LBP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LCLAT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LCMT1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LCN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LDAH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LDB1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LDHB	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LDHD	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LDLR	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LEMD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LEMD3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LENG1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LENG8	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LENG9	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LETMD1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LFNG	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LGALS1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LGALS3BP	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LGMN	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIG1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LILRB2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LILRB3	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LILRB5	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIMD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIMK1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIMK2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIN7A	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIPA	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LIPE	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LLGL2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LLPH	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LMAN1	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LMAN2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LMBRD2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
LMF2	['brca', 'colon', 'hnscc', 'lscc', 'luad', 'ovarian']	6
