protein	cancers	num_cancers
DCTD	brca	1
DCTN5	brca	1
DCTN6	brca	1
DCUN1D5	brca	1
DDAH1	brca	1
DDB2	brca	1
DDTL	brca	1
DDX10	brca	1
DDX11	brca	1
DDX18	brca	1
DDX20	brca	1
DDX21	brca	1
DDX23	brca	1
DDX39A	brca	1
DDX41	brca	1
DDX47	brca	1
DDX5	brca	1
DDX50	brca	1
DDX51	brca	1
DDX52	brca	1
DDX55	brca	1
DDX56	brca	1
DDX60L	brca	1
DEFA3	brca	1
DEK	brca	1
DENR	brca	1
DGCR8	brca	1
DGKH	brca	1
DGKQ	brca	1
DHFR	brca	1
DHODH	brca	1
DHPS	brca	1
DHRS1	brca	1
DHRS7B	brca	1
DHTKD1	brca	1
DHX29	brca	1
DHX30	brca	1
DHX33	brca	1
DHX34	brca	1
DHX8	brca	1
DIAPH3	brca	1
DIMT1	brca	1
DIP2A	brca	1
DIP2C	brca	1
DIS3L2	brca	1
DLG3	brca	1
DLG5	brca	1
DLGAP5	brca	1
DMXL1	brca	1
DMXL2	brca	1
DNAJA1	brca	1
DNAJB14	brca	1
DNAJC12	brca	1
DNAJC13	brca	1
DNAJC17	brca	1
DNAJC7	brca	1
DNAJC9	brca	1
DNAL1	brca	1
DNMT3A	brca	1
DNTTIP2	brca	1
DOCK4	brca	1
DOK3	brca	1
DPCD	brca	1
DPF2	brca	1
DPH1	brca	1
DPP3	brca	1
DPP4	brca	1
DPP8	brca	1
DPP9	brca	1
DPT	brca	1
DPYSL3	brca	1
DPYSL4	brca	1
DSTN	brca	1
DTNB	brca	1
DTWD2	brca	1
DTX3	brca	1
DVL3	brca	1
DYNC1H1	brca	1
DYNC1I1	brca	1
DYNC1LI2	brca	1
DYNC2H1	brca	1
DYNLT3	brca	1
ECHDC2	brca	1
ECI2	brca	1
ECM1	brca	1
ECT2	brca	1
EDRF1	brca	1
EEA1	brca	1
EED	brca	1
EEF1A2	brca	1
EFEMP2	brca	1
EFNB2	brca	1
EFS	brca	1
EGLN1	brca	1
EHD2	brca	1
EHD3	brca	1
EHHADH	brca	1
EIF1	brca	1
EIF1AD	brca	1
EIF2A	brca	1
EIF2B1	brca	1
EIF2B2	brca	1
EIF3CL	brca	1
EIF4A3	brca	1
EIF4EBP2	brca	1
EIF4G3	brca	1
ELAC2	brca	1
ELANE	brca	1
ELF1	brca	1
ELMO3	brca	1
ELMOD2	brca	1
ELP4	brca	1
ELP5	brca	1
EMD	brca	1
EMG1	brca	1
EML1	brca	1
EML2	brca	1
EML3	brca	1
ENG	brca	1
ENOSF1	brca	1
ENPEP	brca	1
ENTPD5	brca	1
EPM2AIP1	brca	1
EPN1	brca	1
EPS8L1	brca	1
EPS8L2	brca	1
EPSTI1	brca	1
ERC1	brca	1
ERGIC1	brca	1
ERLEC1	brca	1
ERP29	brca	1
ESD	brca	1
ESF1	brca	1
ETF1	brca	1
ETFDH	brca	1
ETV3	brca	1
EVI5L	brca	1
EVPL	brca	1
EXD2	brca	1
EXOC2	brca	1
EXOC3	brca	1
EXOC4	brca	1
EXOC5	brca	1
EXOC6	brca	1
EXOC6B	brca	1
EXOC8	brca	1
EXOSC1	brca	1
EXOSC2	brca	1
EXOSC3	brca	1
EXOSC6	brca	1
EXOSC7	brca	1
EXOSC8	brca	1
EXOSC9	brca	1
EZH2	brca	1
F11	brca	1
F12	brca	1
FAAH	brca	1
FAF2	brca	1
FAH	brca	1
FAM111A	brca	1
FAM114A1	brca	1
FAM120A	brca	1
FAM122A	brca	1
FAM126A	brca	1
FAM136A	brca	1
FAM168A	brca	1
FAM172A	brca	1
FAM207A	brca	1
FAM76A	brca	1
FAM89B	brca	1
FAM92B	brca	1
FAM98C	brca	1
FANCD2	brca	1
FANCI	brca	1
FAP	brca	1
FARP1	brca	1
FARP2	brca	1
FARS2	brca	1
FASTKD5	brca	1
FAU	brca	1
FBLN5	brca	1
FBLN7	brca	1
FBN1	brca	1
FBP1	brca	1
FBRS	brca	1
FBXL17	brca	1
FBXL18	brca	1
FBXL8	brca	1
FBXO38	brca	1
FBXO4	brca	1
FBXW11	brca	1
FBXW2	brca	1
FCN1	brca	1
FEN1	brca	1
FER	brca	1
FERMT2	brca	1
FERMT3	brca	1
FETUB	brca	1
FGD1	brca	1
FGD3	brca	1
FGF1	brca	1
FGGY	brca	1
FILIP1L	brca	1
FKBP2	brca	1
FKBP3	brca	1
FKBP7	brca	1
FKBP9	brca	1
FKBPL	brca	1
FLNC	brca	1
FLOT2	brca	1
FMN1	brca	1
FMNL3	brca	1
FMOD	brca	1
FNBP1L	brca	1
FNDC1	brca	1
FNDC3A	brca	1
FNIP1	brca	1
FOSL2	brca	1
FOXA1	brca	1
FOXK2	brca	1
FPGT	brca	1
FRK	brca	1
FRMD6	brca	1
FRMD8	brca	1
FRY	brca	1
FRZB	brca	1
FST	brca	1
FSTL1	brca	1
FTO	brca	1
FUCA1	brca	1
FUT11	brca	1
FXN	brca	1
FYCO1	brca	1
FZD1	brca	1
GAB1	brca	1
GALE	brca	1
GALNS	brca	1
GALNT10	brca	1
GALNT7	brca	1
GAMT	brca	1
GAS6	brca	1
GATA3	brca	1
GATAD2B	brca	1
GATB	brca	1
GBP1	brca	1
GBP5	brca	1
GC	brca	1
GCC2	brca	1
GCLM	brca	1
GCOM1	brca	1
GCSH	brca	1
GDI1	brca	1
GDPGP1	brca	1
GEMIN6	brca	1
GFM1	brca	1
GFOD2	brca	1
GFPT1	brca	1
GFRA1	brca	1
GGPS1	brca	1
GGT5	brca	1
GINS2	brca	1
GINS3	brca	1
GINS4	brca	1
GIT1	brca	1
GKAP1	brca	1
GLCE	brca	1
GLDC	brca	1
GLI3	brca	1
GLRX5	brca	1
GLT8D1	brca	1
GLTP	brca	1
GMEB1	brca	1
GMFB	brca	1
GMPPA	brca	1
GMPPB	brca	1
GMPR	brca	1
GMPR2	brca	1
GMPS	brca	1
GNA11	brca	1
GNAQ	brca	1
GNB1	brca	1
GNB1L	brca	1
GNE	brca	1
GNG10	brca	1
GNG12	brca	1
GNG2	brca	1
GNG7	brca	1
GNL1	brca	1
GNPDA1	brca	1
GNPNAT1	brca	1
GOLGA3	brca	1
GOLGA5	brca	1
GOLM1	brca	1
GORASP1	brca	1
GORASP2	brca	1
GOT1	brca	1
GP2	brca	1
GPALPP1	brca	1
GPATCH8	brca	1
GPC4	brca	1
GPD1L	brca	1
GPI	brca	1
GPSM1	brca	1
GPX8	brca	1
GREB1	brca	1
GREM1	brca	1
GREM2	brca	1
GRHL1	brca	1
GRPEL1	brca	1
GRWD1	brca	1
GSPT2	brca	1
GSR	brca	1
GSS	brca	1
GSTCD	brca	1
GSTM3	brca	1
GSTM5	brca	1
GSTT2B	brca	1
GSTZ1	brca	1
GTF2E1	brca	1
GTF2E2	brca	1
GTF2I	brca	1
GTF3C2	brca	1
GTF3C5	brca	1
GTPBP3	brca	1
GTPBP4	brca	1
GUSB	brca	1
GYG1	brca	1
GZMA	brca	1
H6PD	brca	1
HAAO	brca	1
HABP2	brca	1
HACD3	brca	1
HAUS3	brca	1
HAUS4	brca	1
HAUS6	brca	1
HAUS7	brca	1
HBD	brca	1
HBG2	brca	1
HCCS	brca	1
HDAC10	brca	1
HDAC4	brca	1
HDAC6	brca	1
HDAC7	brca	1
HDAC8	brca	1
HEATR1	brca	1
HEATR5A	brca	1
HEATR5B	brca	1
HEBP2	brca	1
HECW2	brca	1
HELZ	brca	1
HELZ2	brca	1
HERC4	brca	1
HERC5	brca	1
HEXA	brca	1
HGFAC	brca	1
HID1	brca	1
HIF1AN	brca	1
HINT1	brca	1
HINT2	brca	1
HIRA	brca	1
HK3	brca	1
HLCS	brca	1
HMCES	brca	1
HMGB2	brca	1
HMGN4	brca	1
HMGN5	brca	1
HMGXB4	brca	1
HNMT	brca	1
HNRNPH1	brca	1
HOMER3	brca	1
HOOK2	brca	1
HOPX	brca	1
HPGDS	brca	1
HSD17B12	brca	1
HSD17B4	brca	1
HSD3B7	brca	1
HSPA12A	brca	1
HSPA12B	brca	1
HSPA13	brca	1
HSPA4L	brca	1
HSPA9	brca	1
HSPB11	brca	1
HSPB6	brca	1
HSPBP1	brca	1
HSPE1-MOB4	brca	1
HYI	brca	1
ICA1	brca	1
ICAM2	brca	1
IDH1	brca	1
IDH3B	brca	1
IDNK	brca	1
IFT140	brca	1
IFT172	brca	1
IFT22	brca	1
IFT46	brca	1
IFT80	brca	1
IFT81	brca	1
IFT88	brca	1
IGBP1	brca	1
IGF2BP2	brca	1
IGF2BP3	brca	1
IGFBP4	brca	1
IGFBP6	brca	1
IGFBP7	brca	1
IKBKE	brca	1
IKBKG	brca	1
IL1RN	brca	1
IL4I1	brca	1
IL6ST	brca	1
ILK	brca	1
ILKAP	brca	1
IMP4	brca	1
IMPA2	brca	1
INCENP	brca	1
INF2	brca	1
ING3	brca	1
INPP4B	brca	1
INPP5A	brca	1
INPP5K	brca	1
IQGAP2	brca	1
IQGAP3	brca	1
IQSEC2	brca	1
IREB2	brca	1
IRGQ	brca	1
IRS1	brca	1
ISCA1	brca	1
ISG20L2	brca	1
ISLR	brca	1
ITGA1	brca	1
ITGA3	brca	1
ITGAE	brca	1
ITGAM	brca	1
ITGAV	brca	1
ITGB1	brca	1
ITGB5	brca	1
ITGBL1	brca	1
ITIH1	brca	1
ITIH2	brca	1
ITIH3	brca	1
ITIH5	brca	1
ITPR3	brca	1
IVD	brca	1
JADE3	brca	1
JAK1	brca	1
JCHAIN	brca	1
JMJD6	brca	1
JMJD7-PLA2G4B	brca	1
JUND	brca	1
KANK3	brca	1
KANK4	brca	1
KAT2A	brca	1
KAT6A	brca	1
KAT8	brca	1
KAZN	brca	1
KBTBD4	brca	1
KCTD21	brca	1
KCTD9	brca	1
KDM1B	brca	1
KDM3A	brca	1
KERA	brca	1
KHNYN	brca	1
KIAA0319L	brca	1
KIAA1211L	brca	1
KIAA1324	brca	1
KIAA1522	brca	1
KIF11	brca	1
KIF14	brca	1
KIF15	brca	1
KIF20A	brca	1
KIF22	brca	1
KIF23	brca	1
KIF2C	brca	1
KIF4A	brca	1
KIFC1	brca	1
KIN	brca	1
KLC1	brca	1
KLC4	brca	1
KLHL22	brca	1
KLHL26	brca	1
KLKB1	brca	1
KMT2C	brca	1
KNOP1	brca	1
KNTC1	brca	1
KPNA2	brca	1
KRT10	brca	1
KRT18	brca	1
KRT19	brca	1
KRT7	brca	1
KRT8	brca	1
KTN1	brca	1
KYAT3	brca	1
L3HYPDH	brca	1
LAMA2	brca	1
LAMA5	brca	1
LAMB2	brca	1
LANCL1	brca	1
LANCL2	brca	1
LAS1L	brca	1
LBP	brca	1
LBR	brca	1
LCAT	brca	1
LCLAT1	brca	1
LDAH	brca	1
LDLRAP1	brca	1
LECT2	brca	1
LEMD2	brca	1
LENG8	brca	1
LENG9	brca	1
LGALS3	brca	1
LGALS8	brca	1
LHPP	brca	1
LIG1	brca	1
LIN9	brca	1
LIPA	brca	1
LIPE	brca	1
LITAF	brca	1
LLGL1	brca	1
LMAN2	brca	1
LMAN2L	brca	1
LMCD1	brca	1
LMNB2	brca	1
LMOD1	brca	1
LNPK	brca	1
LOX	brca	1
LOXL1	brca	1
LRG1	brca	1
LRIF1	brca	1
LRP1	brca	1
LRRC1	brca	1
LRRC15	brca	1
LSM8	brca	1
LTA4H	brca	1
LTBP2	brca	1
LTV1	brca	1
LUM	brca	1
LXN	brca	1
LYAR	brca	1
LYPD3	brca	1
LYPLA2	brca	1
LYPLAL1	brca	1
LYRM9	brca	1
LYVE1	brca	1
LYZ	brca	1
LZTFL1	brca	1
MACC1	brca	1
MAD2L1	brca	1
MAGED1	brca	1
MAGED2	brca	1
MAGI2	brca	1
MAGI3	brca	1
MAGOHB	brca	1
MAMDC2	brca	1
MAN2B2	brca	1
MAN2C1	brca	1
MAP1A	brca	1
MAP1B	brca	1
MAP2K4	brca	1
MAP2K6	brca	1
MAP3K1	brca	1
MAP4	brca	1
MAP4K2	brca	1
MAP4K3	brca	1
MAP4K5	brca	1
MAPK1	brca	1
MAPK11	brca	1
MAPK1IP1L	brca	1
MAPK8IP1	brca	1
MAPK9	brca	1
MAPRE3	brca	1
MAPT	brca	1
MARC2	brca	1
MARS2	brca	1
MAST4	brca	1
MASTL	brca	1
MBL2	brca	1
MBOAT2	brca	1
MBOAT7	brca	1
MCC	brca	1
MCF2L	brca	1
MCM2	brca	1
MCM3	brca	1
MCM5	brca	1
MCM6	brca	1
MCM7	brca	1
MCRIP1	brca	1
MCTS1	brca	1
MDK	brca	1
ME2	brca	1
ME3	brca	1
MED10	brca	1
MED17	brca	1
MED19	brca	1
MED29	brca	1
MED9	brca	1
MEGF6	brca	1
MELK	brca	1
MERTK	brca	1
METTL1	brca	1
METTL15	brca	1
METTL18	brca	1
METTL26	brca	1
MEX3A	brca	1
MFAP4	brca	1
MFN1	brca	1
MFN2	brca	1
MGP	brca	1
MIA3	brca	1
MIB2	brca	1
MICALL2	brca	1
MIF	brca	1
MINK1	brca	1
MINPP1	brca	1
MIOS	brca	1
MISP3	brca	1
MITF	brca	1
MKI67	brca	1
MLPH	brca	1
MME	brca	1
MMGT1	brca	1
MMP2	brca	1
MMP3	brca	1
MMP9	brca	1
MNDA	brca	1
MOB2	brca	1
MON2	brca	1
MORC2	brca	1
MPDU1	brca	1
MPHOSPH10	brca	1
MPHOSPH6	brca	1
MPO	brca	1
MRC2	brca	1
MRGBP	brca	1
MRI1	brca	1
MRPL32	brca	1
MRPL38	brca	1
MRPL48	brca	1
MRPL52	brca	1
MRPL54	brca	1
MRPL57	brca	1
MRPS11	brca	1
MRPS12	brca	1
MRPS14	brca	1
MRPS21	brca	1
MRPS24	brca	1
MRPS5	brca	1
MRTO4	brca	1
MSH6	brca	1
MSL3	brca	1
MST1	brca	1
MT1E	brca	1
MT1F	brca	1
MT1X	brca	1
MT2A	brca	1
MTA2	brca	1
MTG2	brca	1
MTHFD2	brca	1
MTHFD2L	brca	1
MTHFR	brca	1
MTMR3	brca	1
MTMR9	brca	1
MTR	brca	1
MTURN	brca	1
MTUS1	brca	1
MUC1	brca	1
MUC6	brca	1
MVK	brca	1
MVP	brca	1
MX1	brca	1
MXRA5	brca	1
MYH9	brca	1
MYL9	brca	1
MYO1D	brca	1
MYO5B	brca	1
MYO5C	brca	1
MYO9A	brca	1
MYOF	brca	1
NAA15	brca	1
NAA50	brca	1
NADSYN1	brca	1
NAGA	brca	1
NANS	brca	1
NAP1L4	brca	1
NAP1L5	brca	1
NAPG	brca	1
NASP	brca	1
NAT1	brca	1
NAT14	brca	1
NAXD	brca	1
NBAS	brca	1
NBEA	brca	1
NBEAL1	brca	1
NCAM2	brca	1
NCAPD2	brca	1
NCAPD3	brca	1
NCAPG	brca	1
NCAPG2	brca	1
NCAPH	brca	1
NCAPH2	brca	1
NCBP1	brca	1
NCDN	brca	1
NCF1	brca	1
NCF2	brca	1
NCF4	brca	1
NCKAP1	brca	1
NCL	brca	1
NCOA3	brca	1
NCOR2	brca	1
NDC80	brca	1
NDUFA13	brca	1
NDUFA3	brca	1
NDUFA5	brca	1
NDUFAB1	brca	1
NDUFAF5	brca	1
NDUFB10	brca	1
NDUFB4	brca	1
NDUFS2	brca	1
NDUFS3	brca	1
NDUFS5	brca	1
NDUFS8	brca	1
NDUFV2	brca	1
NEDD4L	brca	1
NEDD8-MDP1	brca	1
NEK7	brca	1
NEK9	brca	1
NEMF	brca	1
NEO1	brca	1
NEXN	brca	1
NFIA	brca	1
NFIC	brca	1
NFKBIA	brca	1
NFU1	brca	1
NGDN	brca	1
NGLY1	brca	1
NHLRC2	brca	1
NHLRC3	brca	1
NID1	brca	1
NIFK	brca	1
NIT1	brca	1
NIT2	brca	1
NKAP	brca	1
NLK	brca	1
NME6	brca	1
NME7	brca	1
NNMT	brca	1
NOA1	brca	1
NOB1	brca	1
NOL10	brca	1
NOL11	brca	1
NOL3	brca	1
NOL6	brca	1
NOL7	brca	1
NOL8	brca	1
NOSTRIN	brca	1
NOTCH2	brca	1
NOTCH3	brca	1
NOVA2	brca	1
NPEPL1	brca	1
NPEPPS	brca	1
NPL	brca	1
NPM3	brca	1
NPTN	brca	1
NQO1	brca	1
NR2F2	brca	1
NRCAM	brca	1
NRP1	brca	1
NSA2	brca	1
NSF	brca	1
NSUN5	brca	1
NT5C	brca	1
NTHL1	brca	1
NTN4	brca	1
NUCB1	brca	1
NUCKS1	brca	1
NUDCD2	brca	1
NUDCD3	brca	1
NUDT12	brca	1
NUDT16	brca	1
NUDT18	brca	1
NUDT2	brca	1
NUDT3	brca	1
NUDT9	brca	1
NUF2	brca	1
NUMBL	brca	1
NUP107	brca	1
NUP153	brca	1
NUP205	brca	1
NUP35	brca	1
NUP50	brca	1
NXF1	brca	1
OASL	brca	1
OGN	brca	1
OGT	brca	1
OLFML1	brca	1
OLFML2B	brca	1
OMD	brca	1
ORC2	brca	1
ORC3	brca	1
ORC4	brca	1
ORM1	brca	1
ORM2	brca	1
OSBP	brca	1
OSBPL5	brca	1
OSBPL6	brca	1
OSBPL7	brca	1
OSCP1	brca	1
OSGEP	brca	1
OTUB1	brca	1
OTUD4	brca	1
OVCA2	brca	1
P3H1	brca	1
P3H3	brca	1
P3H4	brca	1
P4HTM	brca	1
PABPC3	brca	1
PACS2	brca	1
PAFAH1B2	brca	1
PAFAH1B3	brca	1
PAIP2	brca	1
PAK1IP1	brca	1
PALMD	brca	1
PAMR1	brca	1
PAN3	brca	1
PANK3	brca	1
PANK4	brca	1
PAPLN	brca	1
PAPOLA	brca	1
PARK7	brca	1
PARP12	brca	1
PARVA	brca	1
PARVB	brca	1
PATJ	brca	1
PAWR	brca	1
PAXBP1	brca	1
PBK	brca	1
PBLD	brca	1
PBX1	brca	1
PCBD1	brca	1
PCCA	brca	1
PCDH1	brca	1
PCNA	brca	1
PCOLCE	brca	1
PCYOX1	brca	1
PCYOX1L	brca	1
PCYT2	brca	1
PDCD11	brca	1
PDCD2L	brca	1
PDCD5	brca	1
PDE2A	brca	1
PDE4DIP	brca	1
PDE6D	brca	1
PDGFRB	brca	1
PDGFRL	brca	1
PDIA5	brca	1
PDK1	brca	1
PDK2	brca	1
PDLIM2	brca	1
PDLIM4	brca	1
PDXDC1	brca	1
PDZK1	brca	1
PDZRN3	brca	1
PEAK1	brca	1
PEBP1	brca	1
PEF1	brca	1
PELP1	brca	1
PEPD	brca	1
PES1	brca	1
PF4	brca	1
PFDN2	brca	1
PFKL	brca	1
PGLS	brca	1
PGLYRP2	brca	1
PGM1	brca	1
PGM5	brca	1
PGPEP1	brca	1
PHB	brca	1
PHF1	brca	1
PHF10	brca	1
PHF3	brca	1
PHKA2	brca	1
PHKG2	brca	1
PHLDA3	brca	1
PHLDB1	brca	1
PHLDB2	brca	1
PHYHD1	brca	1
PHYKPL	brca	1
PI16	brca	1
PICK1	brca	1
PIEZO1	brca	1
PIGR	brca	1
PIK3AP1	brca	1
PIK3C2A	brca	1
PIK3CB	brca	1
PIP4K2B	brca	1
PIP5K1C	brca	1
PIR	brca	1
PITHD1	brca	1
PITPNM1	brca	1
PJA2	brca	1
PKIG	brca	1
PKN2	brca	1
PKN3	brca	1
PKP2	brca	1
PLA2G2A	brca	1
PLAC9	brca	1
PLCB3	brca	1
PLCD3	brca	1
PLCG2	brca	1
PLCL1	brca	1
PLD2	brca	1
PLD4	brca	1
PLEKHA6	brca	1
PLEKHM2	brca	1
PLIN2	brca	1
PLK1	brca	1
PLVAP	brca	1
PLXDC2	brca	1
PLXNA3	brca	1
PLXNB1	brca	1
PLXNB2	brca	1
PLXNC1	brca	1
PM20D2	brca	1
PMM2	brca	1
PNKP	brca	1
PNP	brca	1
PNPLA6	brca	1
PODN	brca	1
POF1B	brca	1
POFUT2	brca	1
POGLUT1	brca	1
POLA2	brca	1
POLD1	brca	1
POLD2	brca	1
POLD3	brca	1
POLE3	brca	1
POLR1A	brca	1
POLR1B	brca	1
POLR1C	brca	1
POLR3C	brca	1
POM121C	brca	1
POMP	brca	1
PON1	brca	1
POU2F1	brca	1
PPA2	brca	1
PPAT	brca	1
PPBP	brca	1
PPDPF	brca	1
PPIC	brca	1
PPID	brca	1
PPIP5K2	brca	1
PPL	brca	1
PPM1A	brca	1
PPM1F	brca	1
PPP1R11	brca	1
PPP1R13L	brca	1
PPP1R21	brca	1
PPP1R37	brca	1
PPP1R7	brca	1
PPP2CB	brca	1
PPP2R1A	brca	1
PPP2R1B	brca	1
PPP2R2D	brca	1
PPP2R5E	brca	1
PPP3CA	brca	1
PPP3R1	brca	1
PPP4R1	brca	1
PPP6C	brca	1
PPP6R2	brca	1
PQBP1	brca	1
PRAF2	brca	1
PRDM2	brca	1
PREP	brca	1
PREPL	brca	1
PRIM1	brca	1
PRIM2	brca	1
PRKAA1	brca	1
PRKAA2	brca	1
PRKAB1	brca	1
PRKAB2	brca	1
PRKAG1	brca	1
PRKCA	brca	1
PRKCZ	brca	1
PROC	brca	1
PROCR	brca	1
PRODH	brca	1
PROM2	brca	1
PRPF3	brca	1
PRPF4	brca	1
PRPF40B	brca	1
PRR36	brca	1
PRRC1	brca	1
PRRC2C	brca	1
PRTN3	brca	1
PRUNE1	brca	1
PSIP1	brca	1
PSMA2	brca	1
PSMB7	brca	1
PSMD5	brca	1
PSME3	brca	1
PTEN	brca	1
PTER	brca	1
PTGES2	brca	1
PTGFRN	brca	1
PTGR1	brca	1
PTGR2	brca	1
PTN	brca	1
PTP4A2	brca	1
PTPA	brca	1
PTPN1	brca	1
PTPN2	brca	1
PTPN23	brca	1
PTPRM	brca	1
PTPRS	brca	1
PTRH1	brca	1
PTRHD1	brca	1
PUDP	brca	1
PURB	brca	1
PUS1	brca	1
PWP2	brca	1
PYGB	brca	1
QDPR	brca	1
QSER1	brca	1
QSOX1	brca	1
RAB11A	brca	1
RAB11B	brca	1
RAB11FIP5	brca	1
RAB14	brca	1
RAB1A	brca	1
RAB1B	brca	1
RAB20	brca	1
RAB31	brca	1
RAB3D	brca	1
RAB3GAP1	brca	1
RAB3GAP2	brca	1
RAB43	brca	1
RAB4A	brca	1
RAB5A	brca	1
RAB5B	brca	1
RABEP1	brca	1
RABEP2	brca	1
RABEPK	brca	1
RABGEF1	brca	1
RABGGTA	brca	1
RABIF	brca	1
RABL2B	brca	1
RABL3	brca	1
RABL6	brca	1
RACGAP1	brca	1
RAD18	brca	1
RAD23B	brca	1
RALB	brca	1
RALGPS2	brca	1
RANBP1	brca	1
RAPGEF2	brca	1
RAPH1	brca	1
RASA1	brca	1
RASIP1	brca	1
RBBP7	brca	1
RBBP9	brca	1
RBFA	brca	1
RBKS	brca	1
RBM15	brca	1
RBM17	brca	1
RBM25	brca	1
RBM33	brca	1
RBM34	brca	1
RBM38	brca	1
RBMS3	brca	1
RBMX2	brca	1
RBMXL1	brca	1
RBPMS	brca	1
RBSN	brca	1
RBX1	brca	1
RCC2	brca	1
RCHY1	brca	1
RCL1	brca	1
RCN1	brca	1
RDH11	brca	1
REEP3	brca	1
REEP6	brca	1
RELA	brca	1
RETN	brca	1
RETSAT	brca	1
RFC1	brca	1
RFC3	brca	1
RFC4	brca	1
RFC5	brca	1
RFLNB	brca	1
RGL2	brca	1
RGS10	brca	1
RHBDD3	brca	1
RHBDF1	brca	1
RHEB	brca	1
RHOB	brca	1
RHOC	brca	1
RHPN2	brca	1
RIC8A	brca	1
RIF1	brca	1
RILPL1	brca	1
RIN2	brca	1
RINT1	brca	1
RIOK1	brca	1
RLF	brca	1
RNF114	brca	1
RNF135	brca	1
RNF141	brca	1
RNF169	brca	1
RNF25	brca	1
RNF31	brca	1
RNF41	brca	1
RNH1	brca	1
RNLS	brca	1
RNMT	brca	1
RP9	brca	1
RPAP2	brca	1
RPL26L1	brca	1
RPL28	brca	1
RPL34	brca	1
RPL35A	brca	1
RPL36	brca	1
RPL37A	brca	1
RPL7L1	brca	1
RPP21	brca	1
RPP25L	brca	1
RPP30	brca	1
RPS17	brca	1
RPS6KA1	brca	1
RPS6KA4	brca	1
RPS6KC1	brca	1
RPUSD3	brca	1
RRAS	brca	1
RRP1B	brca	1
RRP36	brca	1
RRP7A	brca	1
RRP9	brca	1
RSBN1L	brca	1
RSL1D1	brca	1
RSL24D1	brca	1
RSRC2	brca	1
RUFY1	brca	1
RUFY2	brca	1
RUNDC1	brca	1
RUNX1	brca	1
RUNX3	brca	1
RUVBL1	brca	1
RWDD4	brca	1
S100A12	brca	1
S100A8	brca	1
S100A9	brca	1
SAMD1	brca	1
SAP30BP	brca	1
SAR1B	brca	1
SART1	brca	1
SAT2	brca	1
SBF2	brca	1
SCAF4	brca	1
SCAPER	brca	1
SCFD1	brca	1
SCFD2	brca	1
SCML2	brca	1
SCP2	brca	1
SCRN3	brca	1
SCUBE2	brca	1
SDF4	brca	1
SDSL	brca	1
SEC11C	brca	1
SEC13	brca	1
SEC14L2	brca	1
SEC22B	brca	1
SEC23A	brca	1
SEC23B	brca	1
SEC24A	brca	1
SEC24C	brca	1
SEC24D	brca	1
SEC31A	brca	1
SEC62	brca	1
SEL1L	brca	1
SELENBP1	brca	1
SEMA4B	brca	1
SENP3	brca	1
SENP8	brca	1
SEPSECS	brca	1
SERF2	brca	1
SERPINA1	brca	1
SERPINA2	brca	1
SERPINA3	brca	1
SERPINA4	brca	1
SERPINA5	brca	1
SERPINA6	brca	1
SERPINC1	brca	1
SERPIND1	brca	1
SERPINF1	brca	1
SERPINF2	brca	1
SERPING1	brca	1
SETD7	brca	1
SETMAR	brca	1
SFRP2	brca	1
SFRP4	brca	1
SFXN3	brca	1
SGSH	brca	1
SGSM3	brca	1
SH2D4A	brca	1
SH3BGRL2	brca	1
SH3BP1	brca	1
SH3BP4	brca	1
SH3D19	brca	1
SH3GL1	brca	1
SH3GL3	brca	1
SH3PXD2A	brca	1
SH3PXD2B	brca	1
SH3YL1	brca	1
SHMT2	brca	1
SHOC2	brca	1
SHPK	brca	1
SHROOM1	brca	1
SHROOM3	brca	1
SHTN1	brca	1
SIRT5	brca	1
SIX4	brca	1
SIX5	brca	1
SKP1	brca	1
SLAIN2	brca	1
SLBP	brca	1
SLC16A1	brca	1
SLC25A19	brca	1
SLC25A22	brca	1
SLC27A1	brca	1
SLC35E1	brca	1
SLC35F6	brca	1
SLC4A1AP	brca	1
SLC4A2	brca	1
SLC9A1	brca	1
SLIT2	brca	1
SMARCC1	brca	1
SMARCE1	brca	1
SMC1B	brca	1
SMC2	brca	1
SMC4	brca	1
SMC5	brca	1
SMCHD1	brca	1
SMG7	brca	1
SMG8	brca	1
SMN1	brca	1
SMNDC1	brca	1
SMOC2	brca	1
SMPD1	brca	1
SMTN	brca	1
SMUG1	brca	1
SMYD3	brca	1
SMYD5	brca	1
SND1	brca	1
SNF8	brca	1
SNRPA	brca	1
SNRPA1	brca	1
SNRPB2	brca	1
SNRPD1	brca	1
SNRPD2	brca	1
SNTA1	brca	1
SNTB2	brca	1
SNUPN	brca	1
SNX1	brca	1
SNX18	brca	1
SNX21	brca	1
SNX33	brca	1
SNX4	brca	1
SNX5	brca	1
SOD3	brca	1
SORBS3	brca	1
SORL1	brca	1
SORT1	brca	1
SOWAHC	brca	1
SP3	brca	1
SPARC	brca	1
SPARCL1	brca	1
SPC24	brca	1
SPDEF	brca	1
SPG7	brca	1
SPICE1	brca	1
SPNS1	brca	1
SPON1	brca	1
SPTA1	brca	1
SPTLC1	brca	1
SPTY2D1	brca	1
SRGAP1	brca	1
SRPK1	brca	1
SRR	brca	1
SRRM2	brca	1
SSC5D	brca	1
SSH3	brca	1
SSRP1	brca	1
STAM2	brca	1
STAMBP	brca	1
STARD10	brca	1
STARD13	brca	1
STARD5	brca	1
STAT6	brca	1
STEAP4	brca	1
STK11	brca	1
STK25	brca	1
