Name	luad_Database_ID	lscc_Database_ID	ovarian_Database_ID	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
EIF4G3	NP_001185730.1|NP_001185731.1|NP_003751.2|NP_001185732.1	NP_001185730.1|NP_001185731.1|NP_003751.2|NP_001185732.1	NP_001185730	0.12007830781173041	0.03733686184401802	0.4543063460098038	0.6289645798845773	0.7267326280296154	0.11116603773584904	0.09260497999476769	0.11252159090909081	0.06331497564935035	-0.020853064741709115
EIF4H	NP_114381.1	NP_114381.1	NP_114381	0.6750300413509523	0.06276030832461466	0.3888236535405434	0.15383042703053676	0.019039058845866024	-0.020952845528455284	0.09361445837056692	0.15173749999999994	-0.6398855925324678	-0.14255031253125
EIF4H	NP_114381.1	NP_114381.1	NP_071496	0.6750300413509523	0.06276030832461466	0.3888236535405434	0.15383042703053676	0.0191781159260789	-0.020952845528455284	0.09361445837056692	0.15173749999999994	-0.6398855925324678	-0.14222396018367345
EIF4H	NP_071496.1	NP_114381.1	NP_114381	0.6750300413509523	0.06276030832461466	0.3888236535405434	0.5775240004077963	0.019039058845866024	-0.020952845528455284	0.09361445837056692	0.15173749999999994	-0.0738120129870129	-0.14255031253125
EIF4H	NP_071496.1	NP_114381.1	NP_071496	0.6750300413509523	0.06276030832461466	0.3888236535405434	0.5775240004077963	0.0191781159260789	-0.020952845528455284	0.09361445837056692	0.15173749999999994	-0.0738120129870129	-0.14222396018367345
EIF4H	NP_114381.1	NP_071496.1	NP_114381	0.6750300413509523	0.06276030832461466	0.5261288452301662	0.15383042703053676	0.019039058845866024	-0.020952845528455284	0.09361445837056692	0.07888323863636376	-0.6398855925324678	-0.14255031253125
EIF4H	NP_114381.1	NP_071496.1	NP_071496	0.6750300413509523	0.06276030832461466	0.5261288452301662	0.15383042703053676	0.0191781159260789	-0.020952845528455284	0.09361445837056692	0.07888323863636376	-0.6398855925324678	-0.14222396018367345
EIF4H	NP_071496.1	NP_071496.1	NP_114381	0.6750300413509523	0.06276030832461466	0.5261288452301662	0.5775240004077963	0.019039058845866024	-0.020952845528455284	0.09361445837056692	0.07888323863636376	-0.0738120129870129	-0.14255031253125
EIF4H	NP_071496.1	NP_071496.1	NP_071496	0.6750300413509523	0.06276030832461466	0.5261288452301662	0.5775240004077963	0.0191781159260789	-0.020952845528455284	0.09361445837056692	0.07888323863636376	-0.0738120129870129	-0.14222396018367345
EIF5	NP_001960.2	NP_001960.2	NP_001960	0.8714375596025455	0.13586796658103079	0.0029841481108813382	0.16172037303439576	0.3028659636364921	-0.009050271002710018	0.10326364768856777	0.4315585227272728	-0.18503027597402621	0.0743521651702806
EIF5A		NP_001137233.1|NP_001137232.1|NP_001093162.1	NP_001137232	0.011951376807157115	0.2890439539513061	0.9587912633744757		0.6734287524514233	-0.17646553748870822	0.054758862035512834	-0.00666448863636343		0.03448889153380104
EIF5A2		NP_065123.1	NP_065123	0.11672139724733505	0.20085698705853822	0.5364362997194709		0.1884582377294079	0.4346291666666666	-0.19438558485117596	-0.23694801136363638		0.11497941404719388
EIF5B	NP_056988.3	NP_056988.3	NP_056988	0.7778214041838473	0.4090447235126644	0.2619894338900377	0.4809359377891479	0.24699060447877008	0.013935185185185134	0.044075654905384454	-0.1427410511363636	0.09862260551948054	-0.0724886977646684
EIF6	NP_001254739.1|NP_852131.1	NP_001254739.1|NP_852131.1	NP_001254739	0.00016423355567183402	0.0609364513071938	0.3813411560879425	0.6970954848852426	0.6922002114380614	0.319173396567299	0.15308408861663025	0.12329872159090915	0.06462264610389606	0.03621125656951529
ELAC2	NP_060597.4|NP_776065.1|NP_001159434.1	NP_060597.4|NP_776065.1|NP_001159434.1	NP_060597	0.8645996321885012	0.4155102496994686	0.23133595208128457	0.7872482719346733	0.6365376167711041	0.012707542908762432	0.04889627462075197	-0.2548667613636363	0.04201347402597399	-0.03932999168367346
ELANE	NP_001963.1	NP_001963.1	NP_001963	0.13988073131016443	0.7802434240801309	0.26615648846201856	0.6198317700206197	0.010783642588351358	-0.34723753387533873	-0.03842986935341486	0.44671548295454533	0.24714350649350703	-0.6081574360471937
ELAVL1		NP_001410.2	NP_001410	0.4836904550499873	0.3430822696441659	0.07109647072773068		0.5765896264424684	-0.03334769647696473	0.051579794724421646	-0.20059374999999996		0.04659054096173468
ELF1	NP_758961.1|NP_001138825.1	NP_758961.1|NP_001138825.1	NP_001138825	0.7462668090693766	0.40187024699582985	0.1282538246981073	0.05212361394614879	0.46911144322111475	0.031112368024132753	-0.047805315723920216	-0.1968914772727273	-0.24381972402597402	-0.06376261271301023
ELL	NP_006523.1	NP_006523.1	NP_006523	0.6080229574095761	0.4143514345617372	0.6291401181221666	0.2735659102042053	0.8988186586977385	0.06279333333333333	-0.04701072483971558	-0.06900014204545435	0.18812544642857132	0.011512039109693922
ELMO2	NP_573403.1|NP_001305182.1	NP_573403.1|NP_001305182.1	NP_573403	0.39868877635030686	0.008031937553084123	0.34113079348879716	0.880190541905449	0.7337011002561921	-0.05441576332429991	-0.148139042599869	-0.14686377840909104	0.02287353896103897	0.021166943353316314
ELMO3	NP_078988.2	NP_078988.2	NP_078988	0.5745230467106555	0.8919742499584791	0.9155380166257516	0.9470969679929528	0.763268694911277	-0.04221205962059621	0.011620707130390429	-0.027209517045454518	-0.01679172077922074	0.03873767341135205
ELMOD2	NP_714913.1	NP_714913.1	NP_714913	0.2752908385044932	0.508642957299508	0.7073066317410867	0.5881277258512204	0.12201925673796676	0.07019065040650407	-0.04911615522068402	-0.05504133522727267	0.10502134740259741	-0.11953963356568881
ELMSAN1	NP_001036783.1	NP_001036783.1	NP_919254	0.7497525069264788	0.06577972505809758	0.4158576282890293	0.5072129711351054	0.3228566844056451	-0.027530946291560117	0.0859152602278499	0.10478394886363637	0.09203652597402595	-0.06037063312436221
ELN	NP_001265846.1|NP_000492.2|NP_001265844.1|NP_001265868.1	NP_000492.2|NP_001265846.1|NP_001265844.1|NP_001265841.1|NP_001075224.1|NP_001265868.1|NP_001075223.1|NP_001075221.1|NP_001265843.1|NP_001075222.1|NP_001265845.1|NP_001265842.1|NP_001265847.1	NP_001075221	0.5355063291045674	0.5164331718884978	0.06077340731029932	0.03010658613239476	0.8191550261844858	-0.09790591689250261	-0.07516380812537449	-0.5986407670454543	-1.0747472808441558	0.05282495338392856
ELN	NP_001265846.1|NP_000492.2|NP_001265844.1|NP_001265868.1	NP_000492.2|NP_001265846.1|NP_001265844.1|NP_001265841.1|NP_001075224.1|NP_001265868.1|NP_001075223.1|NP_001075221.1|NP_001265843.1|NP_001075222.1|NP_001265845.1|NP_001265842.1|NP_001265847.1	NP_000492	0.5355063291045674	0.5164331718884978	0.06077340731029932	0.03010658613239476	0.820141637135857	-0.09790591689250261	-0.07516380812537449	-0.5986407670454543	-1.0747472808441558	0.05056074506505104
ELN	NP_001265846.1|NP_000492.2|NP_001265844.1|NP_001265868.1	NP_000492.2|NP_001265846.1|NP_001265844.1|NP_001265841.1|NP_001075224.1|NP_001265868.1|NP_001075223.1|NP_001075221.1|NP_001265843.1|NP_001075222.1|NP_001265845.1|NP_001265842.1|NP_001265847.1	NP_001265842	0.5355063291045674	0.5164331718884978	0.06077340731029932	0.03010658613239476	0.9961308290280244	-0.09790591689250261	-0.07516380812537449	-0.5986407670454543	-1.0747472808441558	0.0010771680682398754
ELOA	NP_003189.2	NP_003189.2	NP_003189	0.09464294710360475	0.27556450428189133	0.5391670736976695	0.02660918042245648	0.17670908872397156	0.12677636572742954	0.04034424687424831	-0.08451036931818186	0.4432864853896105	-0.1031327689094387
ELOB	NP_009039.1|NP_996896.1	NP_009039.1|NP_996896.1	NP_009039	0.11385633570060097	0.03349269055727157	0.3106419968926179	0.0039836263290927805	0.9064237395508673	0.1326522583559169	0.09110744316895847	0.08922215909090916	0.2984509334415586	-0.007339398210459161
ELOVL1	NP_001243328.1|NP_001243330.1|NP_001243331.1	NP_001243328.1|NP_001243331.1|NP_001243330.1	NP_001243328	0.9373716902876554	0.17633801912963334	0.7956811292122803	0.05551309204015572	0.0928139020157918	0.006679539295392972	0.13924174194201555	0.04803011363636356	0.598943465909091	-0.2139567433201532
ELP2		NP_001229804.1|NP_001311395.1|NP_060725.1|NP_001229806.1|NP_001311396.1|NP_001229808.1|NP_001229805.1|NP_001311394.1|NP_001229807.1|NP_001311397.1	NP_001229804	0.5335690575594001	0.831475883086462	0.8410278199228173		0.7660297531076601	-0.052231623931623936	0.008998598298305183	0.02357585227272746		-0.016593206241071433
ELP3	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_001271151	0.5353780899922331	0.8511484941940335	0.1814258803272366	0.5411114615888828	0.1355536128890332	-0.04072835595776771	-0.009227250414042487	-0.1517886363636365	-0.08237832792207794	-0.10447432537244898
ELP3	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561	0.5353780899922331	0.8511484941940335	0.1814258803272366	0.5411114615888828	0.14623876579731873	-0.04072835595776771	-0.009227250414042487	-0.1517886363636365	-0.08237832792207794	-0.09929074716836733
ELP4	NP_061913.3|NP_001275655.1	NP_061913.3|NP_001275655.1	NP_061913	0.7306575560901787	0.41932448217540563	0.49239173905225364	0.09105294118746511	0.4191786251428842	0.028444683136412408	-0.0352782865641359	-0.07082485795454548	-0.19652743506493509	-0.07925792755420917
ELP5	NP_056177.3|NP_981958.1	NP_056177.3|NP_981958.1	NP_981960	0.9234644390213658	0.11026099384734009	0.4759782918916976	0.09628832792383148	0.1399772663840404	0.017512500000000042	-0.07801205319189464	0.10165937499999994	-0.2536091314935066	-0.12963444384247447
ELP6	NP_001026873.2|NP_001350886.1	NP_001026873.2|NP_001350886.1	NP_001026873	0.2225369848289203	0.055429093709086844	0.31078588429561804	0.6042863226018765	0.5549289895666213	-0.0679108504398827	-0.09366705061351155	0.12989900568181817	-0.07789005681818176	-0.04486340970854595
EMB	NP_940851.1	NP_940851.1		0.5005936395490633	0.14381249442216698	0.7353708344173695	0.850658207956051		-0.1263142857142857	-0.12553656289554382	-0.07301789772727282	-0.060511891233766185	
EMC1	NP_055862.1|NP_001258356.1|NP_001258357.1|NP_001258358.1	NP_055862.1|NP_001258356.1|NP_001258357.1|NP_001258358.1	NP_001258356	0.6594991419734972	0.1954213192491451	0.536439566311661	0.17458103380985987	0.45505831759526805	0.014532204155374914	0.05271927785950581	-0.06301988636363631	0.19669829545454542	-0.0359997333852041
EMC10	NP_996261.1|NP_778233.4	NP_996261.1|NP_778233.4	NP_778233	0.2577511876035313	0.6395880643525362	0.11129352356917861	0.9343431870507978	0.34041771969688805	-0.049564068825910926	0.021794422485452714	-0.196800284090909	-0.013531534090909236	-0.10714793689477048
EMC3	NP_060917.1	NP_060917.1	NP_060917	0.6619893808562485	0.015609816811222435	0.13718452307385112	0.3063075751590731	0.6085800228110483	-0.023255236486486495	0.12328507629846186	-0.1990785511363636	0.194533887987013	0.03512637296109691
EMC4	NP_057538.1|NP_001273349.1|NP_001338302.1	NP_057538.1|NP_001273349.1|NP_001338302.1	NP_057538	0.5507648158269869	0.002514730669537618	0.664948930267558	0.5972784952372154	0.37584893818954723	0.02667895212285458	0.14974944373078714	0.053156107954545506	0.09237646103896105	0.061109006527423404
EMC7	NP_064539.1	NP_064539.1	NP_064539	0.9412055382120659	0.31085992334178364	0.16787225825687987	0.3146657368783724	0.5123163828685448	-0.00294990966576332	0.04185545353915998	-0.15913480113636366	0.17427126623376615	-0.040414406850765416
EMC8	NP_006058.1|NP_001135760.1	NP_006058.1|NP_001135760.1	NP_006058	0.4606252207702378	0.9208545595569635	0.07727236355204849	0.8242251652125722	0.035165735610821536	0.04600049683830171	0.003621319144780699	-0.1918298295454547	-0.029420048701298773	-0.1305927590204082
EMD	NP_000108.1	NP_000108.1	NP_000108	0.10315839352158102	0.9189671256866581	0.24070502061508312	0.2970133746302131	0.06010104434243306	0.08704367660343271	-0.006754605145559367	-0.17094303977272732	0.2762114853896103	-0.14485196683418367
EMG1	NP_006322.4|NP_001306978.1	NP_006322.4|NP_001306978.1	NP_006322	0.35559521880038336	0.22580422195224822	0.9042657727803531	0.026647878898534542	0.5751585889517845	0.07210817524841923	0.07836933350143127	-0.02143948863636369	0.41757788149350655	-0.050766448389030605
EMILIN1	NP_008977.1	NP_008977.1	NP_008977	0.9549570514776162	0.07064808542786044	0.5217804197775726	0.915091853259658	0.3241368641767134	0.005782610659439802	-0.20144532237079815	0.23718991477272694	0.033439082792207864	0.17681626003762757
EML1	NP_001008707.1|NP_004425.2	NP_001008707.1|NP_004425.2	NP_001008707	0.531773257978398	0.7997492636591026	0.36512884288342495	0.8605082442834688	0.3483407822262622	0.05538084914182462	-0.018954444470789866	0.1775690340909093	-0.036952922077921446	0.08436815851275511
EML2	NP_001180197.1|NP_001338981.1|NP_001180198.1|NP_001338982.1|NP_036287.1|NP_001338983.1|NP_001338980.1	NP_001180197.1|NP_001338981.1|NP_001180198.1|NP_001338982.1|NP_036287.1|NP_001338983.1|NP_001338980.1	NP_001180197	0.942941454586004	0.2324539700833962	0.40688102703962226	0.8486454622140612	0.12576850630870534	-0.005115266485998221	-0.08023405667198347	-0.15695454545454543	-0.04401927759740264	0.16739914560140312
EML3	NP_694997.2	NP_694997.2	NP_694997	0.7007120204763462	0.14086315710082556	0.2962322754084214	0.021009912281846416	0.7001472684247385	-0.01981016260162601	-0.07320599555199792	-0.1498549715909091	-0.2856759740259741	-0.026646343713010168
EML4	NP_061936.2|NP_001138548.1	NP_061936.2|NP_001138548.1	NP_061936	0.1292933181288802	0.291888469680711	0.7330564623070573	0.2685499025680944	0.7503323766901285	0.07833265582655828	-0.06414297459206608	-0.047076846590908994	0.20534082792207792	-0.023642575739158178
ENAH	NP_001008493.1|NP_060682.2	NP_001008493.1|NP_060682.2	NP_060682	0.6351811909894984	0.9734378870167102	0.9004442457733839	0.31860607241003763	0.6642183843589362	0.03789457994579948	0.0038667722409755356	-0.03114431818181823	0.1999563717532468	0.042263746031887706
ENAH	NP_001008493.1|NP_060682.2	NP_001008493.1|NP_060682.2	NP_001008493	0.6351811909894984	0.9734378870167102	0.9004442457733839	0.31860607241003763	0.7093004911485701	0.03789457994579948	0.0038667722409755356	-0.03114431818181823	0.1999563717532468	0.03630170726147958
ENDOD1	NP_055851.1	NP_055851.1	NP_055851	0.24988005908076208	0.9259899822574185	0.5661727453784207	0.6734546580493839	0.6192347635163253	-0.08217344173441724	0.010121798801453252	0.1667044034090909	-0.12473940746753259	0.05167256256505101
ENDOG	NP_004426.2	NP_004426.2	NP_004426	0.05521593367409326	0.3547766905016687	0.5414260647443894	0.767932248256834	0.2811703004083554	-0.172063775971093	0.09228224432877496	0.18231363636363646	-0.07424862012987007	-0.15629482468431122
ENG	NP_001108225.1|NP_000109.1|NP_001265067.1	NP_001108225.1|NP_000109.1	NP_000109	0.40305629910831786	0.9398210895818666	0.9352306717653935	0.5367233411614482	0.60068483827342	0.05255839126117179	0.004180777804453584	-0.015381818181817941	-0.13378977272727266	-0.0653315580216837
ENGASE	NP_001036038.1	NP_001036038.1	NP_001036038	0.18961783993750725	0.7852219616342111	0.2999330205550765	0.7963129005794597	0.04334206342895866	0.14277886178861793	0.017987366307920638	-0.15274517045454555	-0.04517536525974025	0.19592505270280614
ENO1	NP_001419.1|NP_001340275.1	NP_001419.1	NP_001419	0.002583317297707146	0.4976185084475252	0.08472231094052471	0.47958724921572726	0.09100212981117627	-0.20704792231255648	-0.03909223839634279	0.3287416193181819	0.2513514204545456	-0.20551901635522954
ENO1	NP_001419.1|NP_001340275.1	NP_001419.1	NP_001188412	0.002583317297707146	0.4976185084475252	0.08472231094052471	0.47958724921572726	0.09610683960512445	-0.20704792231255648	-0.03909223839634279	0.3287416193181819	0.2513514204545456	-0.19634964175382655
ENO1	NP_001188412.1	NP_001419.1	NP_001419	0.002583317297707146	0.4976185084475252	0.08472231094052471	0.4818918129972808	0.09100212981117627	-0.20704792231255648	-0.03909223839634279	0.3287416193181819	0.48739813311688285	-0.20551901635522954
ENO1	NP_001188412.1	NP_001419.1	NP_001188412	0.002583317297707146	0.4976185084475252	0.08472231094052471	0.4818918129972808	0.09610683960512445	-0.20704792231255648	-0.03909223839634279	0.3287416193181819	0.48739813311688285	-0.19634964175382655
ENO1	NP_001419.1|NP_001340275.1	NP_001188412.1	NP_001419	0.002583317297707146	0.4976185084475252	0.4013809375488099	0.47958724921572726	0.09100212981117627	-0.20704792231255648	-0.03909223839634279	-0.5775149147727269	0.2513514204545456	-0.20551901635522954
ENO1	NP_001419.1|NP_001340275.1	NP_001188412.1	NP_001188412	0.002583317297707146	0.4976185084475252	0.4013809375488099	0.47958724921572726	0.09610683960512445	-0.20704792231255648	-0.03909223839634279	-0.5775149147727269	0.2513514204545456	-0.19634964175382655
ENO1	NP_001188412.1	NP_001188412.1	NP_001419	0.002583317297707146	0.4976185084475252	0.4013809375488099	0.4818918129972808	0.09100212981117627	-0.20704792231255648	-0.03909223839634279	-0.5775149147727269	0.48739813311688285	-0.20551901635522954
ENO1	NP_001188412.1	NP_001188412.1	NP_001188412	0.002583317297707146	0.4976185084475252	0.4013809375488099	0.4818918129972808	0.09610683960512445	-0.20704792231255648	-0.03909223839634279	-0.5775149147727269	0.48739813311688285	-0.19634964175382655
ENO2	NP_001966.1	NP_001966.1	NP_001966	0.05282535175587439	0.3086814743554077	0.2997073878272463	0.5939775954085645	0.07303180756226767	-0.2720344625112916	-0.1194745387635443	0.3851605113636364	0.23485332792207803	-0.21639932122385197
ENO3	NP_001967.3|NP_001180432.1	NP_001967.3|NP_001180432.1	NP_001967	0.019045326930979926	0.3131595103073526	0.5105673584880894	0.2584627690859458	0.1332582878834508	-0.19268107497741638	-0.23549361600520768	0.19671974431818207	0.6860730113636357	-0.184822321234056
ENOPH1	NP_067027.1|NP_001278946.1	NP_067027.1|NP_001278946.1	NP_067027	0.046852439531262974	0.3548360838101988	0.5504494088198624	0.45405297666762845	0.19313015698747646	0.13447073170731705	-0.04317267174047146	-0.0746541193181818	0.11234736201298699	-0.09441437557015309
ENOSF1	NP_059982.2|NP_001340996.1|NP_001340995.1|NP_974487.2|NP_001340994.1|NP_001340997.1|NP_001305689.1	NP_001340996.1|NP_059982.2|NP_974487.2|NP_001340995.1|NP_001340994.1|NP_001340997.1|NP_001305689.1	NP_001305688	0.512185440727629	0.7378716228099143	0.9504567655211895	0.17851994579498665	0.14088495180624008	-0.06657738554881426	0.028687978563759486	-0.015178977272727656	-0.40651513798701333	-0.17201094133354594
ENPEP	NP_001968.3	NP_001968.3	NP_001968	0.519342192071488	0.7358728450395464	0.7793025205901748	0.5067839608104748	0.4162382084207209	-0.07114157706093194	0.03645067544765013	0.08380340909090789	0.203170170454545	0.10033591498533162
ENPP1		NP_006199.2	NP_006199	0.32317868076511136		0.016966458885665874		0.008956386475180532	0.1826013333333333		1.189740625		0.4386613266505103
ENPP4	NP_055751.1	NP_055751.1	NP_055751	0.3968877614754136	0.17383274387195088	0.3738185500091099	0.28147969233169423	0.3428942847819715	-0.060067745098039214	-0.1403614548628518	-0.21099275568181808	-0.2567883116883117	-0.10230689142984692
ENSA	NP_996925.1|NP_996926.1|NP_004427.1|NP_996927.1|NP_996928.1|NP_996929.1|NP_996930.1|NP_997051.1	NP_004427.1|NP_996927.1|NP_996925.1|NP_996926.1|NP_996929.1|NP_996930.1|NP_996928.1|NP_997051.1	NP_004427	0.7628389740434757	0.5791306681443971	0.032619350478006987	0.5105973396453483	0.408767906905663	-0.031069331526648564	-0.036169090441575236	-0.30668607954545457	0.12598003246753242	-0.0687079941747449
ENTPD1	NP_001157650.1|NP_001091645.1|NP_001767.3|NP_001307845.1|NP_001157653.1|NP_001157654.1|NP_001157651.1	NP_001157650.1|NP_001091645.1|NP_001767.3|NP_001307845.1|NP_001157653.1|NP_001157654.1|NP_001157651.1	NP_001157654	0.7035799701605117	0.22749790225710864	0.48562316360201985	0.0802229801310534	0.06716888905012046	-0.032768834688347015	-0.11433373686045911	-0.1798313920454545	-0.48231749188311657	0.2038798329547194
ENTPD1	NP_001157650.1|NP_001091645.1|NP_001767.3|NP_001307845.1|NP_001157653.1|NP_001157654.1|NP_001157651.1	NP_001157650.1|NP_001091645.1|NP_001767.3|NP_001307845.1|NP_001157653.1|NP_001157654.1|NP_001157651.1	NP_001091645	0.7035799701605117	0.22749790225710864	0.48562316360201985	0.0802229801310534	0.10520006642624442	-0.032768834688347015	-0.11433373686045911	-0.1798313920454545	-0.48231749188311657	0.18086168307653067
ENTPD5	NP_001240.1|NP_001317118.1|NP_001308913.1	NP_001240.1|NP_001317118.1|NP_001308913.1		0.233144745646105	0.38020381450721874	0.1582810536958729	0.7511595294757082		0.14648563685636862	0.050601108100657655	0.36992017045454534	0.08294115259740258	
EOGT	NP_001265618.1|NP_775925.1	NP_001265618.1|NP_775925.1	NP_001265618	0.282004983088608	0.1016220103891039	0.4911801116552188	0.20075219272239592	0.9716774743310326	-0.09342646793134599	-0.1067442279922517	-0.10826747159090912	-0.23069557629870135	0.0044839491753826954
EP300	NP_001420.2|NP_001349772.1	NP_001420.2|NP_001349772.1	NP_001420	0.23225540839359726	0.6728112882823174	0.9818131648480564	0.3718835381796656	0.6715850058911711	0.08504415584415585	-0.020947569017277345	-0.002455255681818036	0.09445271915584413	-0.02576295802869903
EPB41	NP_001159477.1|NP_976217.1|NP_976218.1|NP_001159479.1|NP_001159478.1	NP_001159477.1|NP_976217.1|NP_976218.1|NP_001159478.1|NP_001159479.1	NP_001159477	0.9718414578395622	0.7503054541419929	0.14143911216142133	0.6405694034897016	0.27269421877695615	-0.0021788617886177586	-0.025905962676446848	-0.3203413352272726	0.09766806006493445	-0.11292800702806116
EPB41	NP_001159477.1|NP_976217.1|NP_976218.1|NP_001159479.1|NP_001159478.1	NP_004428.1	NP_001159477	0.9718414578395622	0.7503054541419929	0.3775937769555985	0.6405694034897016	0.27269421877695615	-0.0021788617886177586	-0.025905962676446848	-0.34614318181818327	0.09766806006493445	-0.11292800702806116
EPB41L1	NP_001245260.1	NP_001245260.1	NP_001245259	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.6515425375160311	0.11360495330341082	0.5528241644083107	0.2033325503138066	-0.24892485795454533	0.19123745941558437	0.2273847024343112
EPB41L1	NP_001245260.1	NP_001245260.1	NP_001245260	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.6515425375160311	0.11364057052893992	0.5528241644083107	0.2033325503138066	-0.24892485795454533	0.19123745941558437	0.22585211398022959
EPB41L1	NP_001245260.1	NP_001245260.1	NP_001245258	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.6515425375160311	0.12804427867679452	0.5528241644083107	0.2033325503138066	-0.24892485795454533	0.19123745941558437	0.20375194489795914
EPB41L1	NP_001245258.1|NP_036288.2	NP_001245260.1	NP_001245259	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.7188729928388204	0.11360495330341082	0.5528241644083107	0.2033325503138066	-0.24892485795454533	-0.12233973214285715	0.2273847024343112
EPB41L1	NP_001245258.1|NP_036288.2	NP_001245260.1	NP_001245260	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.7188729928388204	0.11364057052893992	0.5528241644083107	0.2033325503138066	-0.24892485795454533	-0.12233973214285715	0.22585211398022959
EPB41L1	NP_001245258.1|NP_036288.2	NP_001245260.1	NP_001245258	1.4445801411814927e-07	0.14449675430767933	0.48755753312517125	0.7188729928388204	0.12804427867679452	0.5528241644083107	0.2033325503138066	-0.24892485795454533	-0.12233973214285715	0.20375194489795914
EPB41L3	NP_001268463.1|NP_001268464.1	NP_001268462.1	NP_001268463	0.25622116596969935	0.020852223967554002	0.1268937549743947	0.9332883884713894	0.6692833063594308	-0.10944250225835606	-0.19663402023342158	-0.41440994318181784	-0.021122767857142732	0.04266831526721944
EPB41L3	NP_001268463.1|NP_001268464.1	NP_001268464.1	NP_001268463	0.25622116596969935	0.020852223967554002	0.1502837782037673	0.9332883884713894	0.6692833063594308	-0.10944250225835606	-0.19663402023342158	-0.2710170454545455	-0.021122767857142732	0.04266831526721944
EPB41L5	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001317239	0.6708583719028289	0.717788343048033	0.24256081963859774	0.008210544374564272	0.4317701362714549	-0.036554516711833754	0.024376176024063057	-0.2646160511363638	0.6636646915584414	-0.10630771525956634
EPB41L5	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001171868	0.6708583719028289	0.717788343048033	0.24256081963859774	0.008210544374564272	0.45371590802981177	-0.036554516711833754	0.024376176024063057	-0.2646160511363638	0.6636646915584414	-0.08885455391709182
EPB41L5	NP_001171867.1|NP_001317236.1	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001317239	0.6708583719028289	0.717788343048033	0.24256081963859774	0.06773659349944364	0.4317701362714549	-0.036554516711833754	0.024376176024063057	-0.2646160511363638	0.3980275974025973	-0.10630771525956634
EPB41L5	NP_001171867.1|NP_001317236.1	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001171868	0.6708583719028289	0.717788343048033	0.24256081963859774	0.06773659349944364	0.45371590802981177	-0.036554516711833754	0.024376176024063057	-0.2646160511363638	0.3980275974025973	-0.08885455391709182
EPB41L5	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001317236.1	NP_001317239	0.6708583719028289	0.717788343048033	0.6437555231099388	0.008210544374564272	0.4317701362714549	-0.036554516711833754	0.024376176024063057	-0.12458167613636428	0.6636646915584414	-0.10630771525956634
EPB41L5	NP_065960.2|NP_001317239.1|NP_001171866.1	NP_001317236.1	NP_001171868	0.6708583719028289	0.717788343048033	0.6437555231099388	0.008210544374564272	0.45371590802981177	-0.036554516711833754	0.024376176024063057	-0.12458167613636428	0.6636646915584414	-0.08885455391709182
EPB41L5	NP_001171867.1|NP_001317236.1	NP_001317236.1	NP_001317239	0.6708583719028289	0.717788343048033	0.6437555231099388	0.06773659349944364	0.4317701362714549	-0.036554516711833754	0.024376176024063057	-0.12458167613636428	0.3980275974025973	-0.10630771525956634
EPB41L5	NP_001171867.1|NP_001317236.1	NP_001317236.1	NP_001171868	0.6708583719028289	0.717788343048033	0.6437555231099388	0.06773659349944364	0.45371590802981177	-0.036554516711833754	0.024376176024063057	-0.12458167613636428	0.3980275974025973	-0.08885455391709182
EPB42	NP_000110.2|NP_001107606.1	NP_000110.2|NP_001107606.1	NP_000110	0.3928809341282651	0.5826111370180173	0.26373024092217623	0.976833091876585	0.7773897347304751	-0.09978455284552845	0.077742650777882	-0.42092244318181704	-0.00991619318181769	0.047146947010204165
EPCAM	NP_002345.2	NP_002345.2	NP_002345	0.097853802892661	0.6775599397587144	0.30762920143456357	0.0023205799231593546	0.17791070309396764	0.14978920505871723	0.10723433327241239	-0.500696306818182	1.165763189935065	0.21277195263456636
EPDR1	NP_060019.2|NP_001229877.1|NP_001229875.2	NP_060019.2|NP_001229877.1|NP_001229875.2		0.23470114898862515	0.18102676453382768	0.8992457266647498	0.3999453392221648		0.4360866666666667	-0.209125793720915	-0.03951448863636364	0.4314857954545454	
EPHA2	NP_004422.2|NP_001316019.1	NP_004422.2|NP_001316019.1	NP_004422	0.8241828546295712	0.14567890093526983	0.10742111632224517	0.3614266006736877	0.8840415667093819	-0.034946321070234085	0.18049002547620674	0.5409607954545453	-0.29140633116883136	-0.013872705503188698
