,Mutation,Ovarian_odds,Ovarian_pvalue
2453,DPP10,0.5161290322580645,1.0
2454,DPP4,0.0,0.5204231560387891
2455,DPP6,0.0,1.0
2456,DPP8,0.0,0.5204231560387891
2457,DPP9,1.6129032258064515,1.0
2458,DPPA2,0.0,1.0
2459,DPPA3,3.3333333333333335,0.5559473667025819
2460,DPPA4,0.0,1.0
2461,DPPA5,0.0,1.0
2462,DPT,0.0,1.0
2463,DPY19L1,0.0,1.0
2464,DPY19L2,3.3333333333333335,0.5559473667025819
2465,DPY19L2P3,inf,0.38554216867469815
2466,DPY19L3,0.0,0.5204231560387891
2467,DPYD,0.0,0.2806347340581836
2468,DPYS,1.6129032258064515,1.0
2469,DPYSL2,0.0,1.0
2470,DPYSL3,0.0,0.5204231560387891
2471,DPYSL4,0.0,1.0
2472,DPYSL5,0.0,0.2806347340581836
2473,DQX1,0.0,1.0
2474,DRAM2,inf,0.38554216867469815
2475,DRAP1,inf,0.38554216867469815
2476,DRAXIN,0.0,1.0
2477,DRD1,0.0,0.5204231560387891
2478,DRD2,0.0,1.0
2479,DRD3,0.0,1.0
2480,DRD5,0.0,1.0
2481,DRGX,inf,0.38554216867469815
2482,DROSHA,inf,0.38554216867469815
2483,DRP2,1.6129032258064515,1.0
2484,DSC3,0.0,1.0
2485,DSCAM,0.0,0.5204231560387891
2486,DSCAML1,1.6129032258064515,1.0
2487,DSCR3,0.0,1.0
2488,DSCR4,0.0,1.0
2489,DSCR8,0.0,1.0
2490,DSE,3.3333333333333335,0.5559473667025819
2491,DSEL,0.0,0.5204231560387891
2492,DSG1,0.0,1.0
2493,DSG3,0.0,0.5204231560387891
2494,DSG4,0.7903225806451613,1.0
2495,DSP,0.0,0.5204231560387891
2496,DSPP,1.6129032258064515,1.0
2497,DST,1.7037037037037037,0.4976571816500074
2498,DSTYK,0.0,1.0
2499,DTD2,0.0,1.0
2500,DTHD1,0.0,1.0
2501,DTL,0.7903225806451613,1.0
2502,DTNA,0.7903225806451613,1.0
2503,DTNB,0.0,0.5204231560387891
2504,DTNBP1,0.0,1.0
2505,DTWD2,0.0,1.0
2506,DTX1,inf,0.38554216867469815
2507,DTX2,inf,0.38554216867469815
2508,DTX3L,0.0,1.0
2509,DTX4,0.0,1.0
2510,DUOX1,5.172413793103448,0.29321622533494396
2511,DUOX2,0.0,0.2806347340581836
2512,DUOXA2,0.0,1.0
2513,DUS3L,0.0,1.0
2514,DUSP10,0.0,1.0
2515,DUSP13,1.6129032258064515,1.0
2516,DUSP14,0.0,1.0
2517,DUSP15,0.0,1.0
2518,DUSP16,0.0,1.0
2519,DUSP22,0.0,0.5204231560387891
2520,DUSP27,1.6129032258064515,1.0
2521,DUSP3,0.0,1.0
2522,DUSP4,1.6129032258064515,1.0
2523,DUT,0.0,1.0
2524,DUX4L4,0.7903225806451613,1.0
2525,DUXA,0.0,1.0
2526,DVL1,0.0,1.0
2527,DXO,0.0,1.0
2528,DYDC1,0.7903225806451613,1.0
2529,DYNC1H1,0.7903225806451613,1.0
2530,DYNC1I2,0.7903225806451613,1.0
2531,DYNC2H1,1.6129032258064515,1.0
2532,DYNLRB1,0.0,1.0
2533,DYNLT3,inf,0.38554216867469815
2534,DYRK1A,3.3333333333333335,0.5559473667025819
2535,DYRK2,0.0,1.0
2536,DYRK4,0.0,0.5204231560387891
2537,DYSF,0.0,1.0
2538,DYTN,0.0,1.0
2539,DYX1C1,0.0,1.0
2540,DZANK1,0.0,1.0
2541,DZIP1,1.6129032258064515,1.0
2542,DZIP1L,0.0,0.5204231560387891
2543,DZIP3,0.0,0.5204231560387891
2544,E2F1,0.0,0.5204231560387891
2545,E2F7,0.7903225806451613,1.0
2546,E2F8,0.3790322580645161,0.6442426424162594
2547,EAPP,0.0,0.5204231560387891
2548,EBF2,0.0,0.2806347340581836
2549,EBF3,0.0,0.5204231560387891
2550,EBLN1,1.6129032258064515,1.0
2551,EBNA1BP2,0.0,1.0
2552,ECD,0.0,1.0
2553,ECE2,3.3333333333333335,0.5559473667025819
2554,ECHDC3,0.0,1.0
2555,ECHS1,inf,0.38554216867469815
2556,ECI1,0.0,1.0
2557,ECM2,0.0,1.0
2558,ECT2,0.0,0.2806347340581836
2559,ECT2L,0.0,0.5204231560387891
2560,EDC4,0.7903225806451613,1.0
2561,EDEM1,1.6129032258064515,1.0
2562,EDEM3,0.0,0.5204231560387891
2563,EDIL3,0.0,1.0
2564,EDNRA,1.6129032258064515,1.0
2565,EDNRB,0.0,0.5204231560387891
2566,EDRF1,0.0,1.0
2567,EEA1,inf,0.38554216867469815
2568,EED,0.0,1.0
2569,EEF1A1,inf,0.38554216867469815
2570,EEF1A2,0.0,1.0
2571,EEF1B2,0.0,1.0
2572,EEF1D,0.0,1.0
2573,EEF1G,0.0,1.0
2574,EEF2,0.0,1.0
2575,EEFSEC,inf,0.38554216867469815
2576,EFCAB1,0.0,1.0
2577,EFCAB12,0.0,1.0
2578,EFCAB13,0.0,0.5204231560387891
2579,EFCAB14,0.0,1.0
2580,EFCAB3,0.0,1.0
2581,EFCAB4B,0.0,1.0
2582,EFCAB5,1.6129032258064515,1.0
2583,EFCAB6,0.0,1.0
2584,EFCAB8,1.6129032258064515,1.0
2585,EFEMP1,0.0,1.0
2586,EFHB,0.0,1.0
2587,EFHC1,0.0,1.0
2588,EFHC2,0.0,0.5204231560387891
2589,EFHD2,0.0,1.0
2590,EFNA1,1.6129032258064515,1.0
2591,EFNA2,0.0,1.0
2592,EFNA3,0.0,1.0
2593,EFNA5,inf,0.38554216867469815
2594,EFNB1,0.0,1.0
2595,EFNB2,inf,0.38554216867469815
2596,EFR3B,1.6129032258064515,1.0
2597,EFTUD1,inf,0.05398286914596059
2598,EFTUD2,0.0,1.0
2599,EGFL6,0.0,1.0
2600,EGFLAM,0.0,1.0
2601,EGFR,inf,0.38554216867469815
2602,EGR2,0.0,0.5204231560387891
2603,EGR3,inf,0.38554216867469815
2604,EHBP1,0.0,1.0
2605,EHBP1L1,0.0,1.0
2606,EHD1,inf,0.38554216867469815
2607,EHD3,0.0,1.0
2608,EHD4,0.0,0.5204231560387891
2609,EHF,0.0,1.0
2610,EHHADH,1.6129032258064515,1.0
2611,EHMT1,0.0,1.0
2612,EHMT2,0.0,0.5204231560387891
2613,EID1,0.0,1.0
2614,EID2,1.6129032258064515,1.0
2615,EID3,0.0,1.0
2616,EIF1,0.0,1.0
2617,EIF1AX,0.0,1.0
2618,EIF2AK3,1.6333333333333333,0.637357016140444
2619,EIF2B1,0.0,1.0
2620,EIF2B2,0.0,1.0
2621,EIF2B3,0.0,1.0
2622,EIF2B5,1.6129032258064515,1.0
2623,EIF2D,0.0,1.0
2624,EIF2S3,0.0,1.0
2625,EIF2S3L,0.0,1.0
2626,EIF3A,0.0,0.5204231560387891
2627,EIF3I,0.0,0.5204231560387891
2628,EIF3J,inf,0.38554216867469815
2629,EIF3K,0.0,1.0
2630,EIF3L,1.6129032258064515,1.0
2631,EIF4A1,inf,0.38554216867469815
2632,EIF4EBP3,inf,0.38554216867469815
2633,EIF4ENIF1,0.0,0.5204231560387891
2634,EIF4G1,3.3333333333333335,0.5559473667025819
2635,EIF4G2,0.0,1.0
2636,EIF4G3,0.0,0.2806347340581836
2637,EIF5,0.0,1.0
2638,EIF5A,0.0,1.0
2639,EIF5B,0.7903225806451613,1.0
2640,EIF6,inf,0.38554216867469815
2641,ELAC1,0.0,1.0
2642,ELANE,0.0,1.0
2643,ELAVL1,0.0,0.5204231560387891
2644,ELAVL2,0.0,1.0
2645,ELAVL3,0.0,1.0
2646,ELF1,0.0,1.0
2647,ELF2,inf,0.38554216867469815
2648,ELF4,inf,0.38554216867469815
2649,ELFN1,inf,0.38554216867469815
2650,ELFN2,0.0,1.0
2651,ELK3,0.0,1.0
2652,ELL,0.0,1.0
2653,ELL2,0.0,1.0
2654,ELL3,0.0,0.5204231560387891
2655,ELMOD1,0.0,1.0
2656,ELMOD3,0.0,1.0
2657,ELOVL3,0.0,1.0
2658,ELOVL6,0.0,1.0
2659,ELOVL7,0.0,0.5204231560387891
2660,ELP2,0.0,1.0
2661,ELP3,0.0,1.0
2662,ELP6,0.0,0.5204231560387891
2663,ELTD1,1.6129032258064515,1.0
2664,EMB,1.6129032258064515,1.0
2665,EMC1,0.0,0.5204231560387891
2666,EMC3,0.0,1.0
2667,EMC4,0.0,1.0
2668,EMC8,0.0,1.0
2669,EME1,inf,0.38554216867469815
2670,EMILIN2,0.0,0.5204231560387891
2671,EMILIN3,1.6129032258064515,1.0
2672,EML1,0.7903225806451613,1.0
2673,EML2,0.7903225806451613,1.0
2674,EML5,inf,0.14575374669409383
2675,EML6,0.0,1.0
2676,EMP1,0.0,1.0
2677,EMR1,0.0,0.5204231560387891
2678,EMR2,0.7903225806451613,1.0
2679,EN2,0.0,1.0
2680,ENAH,1.6129032258064515,1.0
2681,ENAM,0.0,1.0
2682,ENDOV,0.0,1.0
2683,ENG,0.0,0.2806347340581836
2684,ENO1,0.0,1.0
2685,ENO4,0.0,1.0
2686,ENOX2,0.7903225806451613,1.0
2687,ENPP1,inf,0.38554216867469815
2688,ENPP2,0.0,1.0
2689,ENPP3,0.0,0.5204231560387891
2690,ENPP4,0.0,0.5204231560387891
2691,ENPP5,0.0,1.0
2692,ENPP6,0.0,1.0
2693,ENPP7,inf,0.38554216867469815
2694,ENTHD1,0.0,1.0
2695,ENTHD2,0.0,1.0
2696,ENTPD1,inf,0.14575374669409383
2697,ENTPD3,1.6129032258064515,1.0
2698,ENTPD4,0.0,0.5204231560387891
2699,ENTPD5,0.0,1.0
2700,ENTPD6,0.0,1.0
2701,ENTPD8,0.0,1.0
2702,EOGT,0.0,0.5204231560387891
2703,EOMES,0.0,1.0
2704,EP300,0.0,1.0
2705,EP400,1.6129032258064515,1.0
2706,EP400NL,1.6129032258064515,1.0
2707,EPAS1,0.7903225806451613,1.0
2708,EPB41,inf,0.38554216867469815
2709,EPB41L2,0.0,1.0
2710,EPB41L3,0.0,0.2806347340581836
2711,EPB41L4A,0.0,0.5204231560387891
2712,EPB41L4B,0.0,1.0
2713,EPB41L5,0.0,0.5204231560387891
2714,EPB42,0.0,1.0
2715,EPC1,0.0,1.0
2716,EPC2,0.0,1.0
2717,EPG5,1.6129032258064515,1.0
2718,EPGN,0.0,0.5204231560387891
2719,EPHA10,1.6129032258064515,1.0
2720,EPHA2,0.0,1.0
2721,EPHA3,1.6129032258064515,1.0
2722,EPHA4,0.0,1.0
2723,EPHA5,0.7903225806451613,1.0
2724,EPHA6,1.6129032258064515,1.0
2725,EPHB1,0.0,1.0
2726,EPHB2,0.7903225806451613,1.0
2727,EPHB3,0.0,1.0
2728,EPHB4,inf,0.38554216867469815
2729,EPHB6,0.0,1.0
2730,EPHX2,0.0,1.0
2731,EPM2AIP1,0.0,1.0
2732,EPN2,inf,0.38554216867469815
2733,EPN3,inf,0.38554216867469815
2734,EPPK1,0.0,0.15100696429159471
2735,EPRS,0.0,1.0
2736,EPS15,1.6129032258064515,1.0
2737,EPS15L1,0.0,1.0
2738,EPS8,0.0,1.0
2739,EPS8L2,inf,0.38554216867469815
2740,EPS8L3,0.0,1.0
2741,EPSTI1,0.0,0.5204231560387891
2742,ERAP1,3.3333333333333335,0.5559473667025819
2743,ERAS,0.0,1.0
2744,ERBB2,inf,0.38554216867469815
2745,ERBB2IP,0.0,1.0
2746,ERBB3,0.0,0.5204231560387891
2747,ERBB4,0.0,0.2806347340581836
2748,ERC1,0.0,1.0
2749,ERC2,inf,0.38554216867469815
2750,ERCC2,1.6129032258064515,1.0
2751,ERCC5,0.0,0.5204231560387891
2752,ERCC6,1.6129032258064515,1.0
2753,ERCC6-PGBD3,7.142857142857143,0.07010085555077543
2754,ERCC6L,0.0,1.0
2755,ERCC6L2,3.3333333333333335,0.5559473667025819
2756,ERCC8,0.0,0.5204231560387891
2757,ERF,0.0,1.0
2758,ERGIC1,0.0,1.0
2759,ERICH1,0.5161290322580645,1.0
2760,ERLIN1,0.0,1.0
2761,ERMARD,inf,0.38554216867469815
2762,ERMP1,0.0,1.0
2763,ERN1,0.0,1.0
2764,ERN2,1.6129032258064515,1.0
2765,ERO1LB,0.0,1.0
2766,ERP44,0.0,0.5204231560387891
2767,ERRFI1,0.0,1.0
2768,ERV3-1,0.0,1.0
2769,ERVFRD-1,0.0,1.0
2770,ERVMER34-1,0.0,0.2806347340581836
2771,ERVV-1,inf,0.14575374669409383
2772,ERVV-2,0.0,1.0
2773,ERVW-1,inf,0.14575374669409383
2774,ESAM,0.0,1.0
2775,ESCO1,0.0,1.0
2776,ESCO2,inf,0.38554216867469815
2777,ESF1,0.0,1.0
2778,ESPL1,0.7903225806451613,1.0
2779,ESPNL,0.0,0.2806347340581836
2780,ESR2,0.0,0.5204231560387891
2781,ESRRB,1.6129032258064515,1.0
2782,ESRRG,1.6129032258064515,1.0
2783,ESYT2,1.6129032258064515,1.0
2784,ESYT3,inf,0.14575374669409383
2785,ETAA1,0.0,1.0
2786,ETF1,0.0,1.0
2787,ETFA,0.0,1.0
2788,ETFB,0.0,1.0
2789,ETFDH,inf,0.38554216867469815
2790,ETNK1,1.6129032258064515,1.0
2791,ETNPPL,inf,0.38554216867469815
2792,ETS2,0.0,1.0
2793,ETV1,0.0,0.5204231560387891
2794,ETV2,1.6129032258064515,1.0
2795,ETV3,inf,0.38554216867469815
2796,ETV5,0.0,1.0
2797,ETV7,0.0,1.0
2798,EVA1C,0.0,1.0
2799,EVC,0.0,0.5204231560387891
2800,EVC2,0.0,1.0
2801,EVI5,0.7903225806451613,1.0
2802,EVI5L,0.0,0.2806347340581836
2803,EVL,0.0,1.0
2804,EVPL,0.0,0.5204231560387891
2805,EVPLL,0.0,1.0
2806,EVX1,1.6129032258064515,1.0
2807,EWSR1,0.0,0.5204231560387891
2808,EXD1,0.7903225806451613,1.0
2809,EXD2,0.0,1.0
2810,EXOC1,0.0,1.0
2811,EXOC3L1,0.0,0.5204231560387891
2812,EXOC4,0.0,1.0
2813,EXOC5,0.7903225806451613,1.0
2814,EXOC6,0.0,1.0
2815,EXOC6B,0.7903225806451613,1.0
2816,EXOC7,0.0,0.5204231560387891
2817,EXOG,0.0,1.0
2818,EXOSC1,0.0,1.0
2819,EXOSC10,1.6129032258064515,1.0
2820,EXOSC3,0.0,1.0
2821,EXOSC8,0.0,1.0
2822,EXOSC9,0.0,1.0
2823,EXPH5,0.0,0.5204231560387891
2824,EXTL1,0.0,1.0
2825,EXTL2,inf,0.38554216867469815
2826,EXTL3,0.0,1.0
2827,EYA2,0.0,1.0
2828,EYS,0.0,0.15100696429159471
2829,EZH1,0.0,1.0
2830,EZH2,0.0,1.0
2831,EZR,0.0,1.0
2832,F11R,0.0,1.0
2833,F13A1,0.0,1.0
2834,F13B,0.0,0.5204231560387891
2835,F2,inf,0.38554216867469815
2836,F2R,0.0,1.0
2837,F2RL2,0.0,0.5204231560387891
2838,F5,0.3790322580645161,0.6442426424162594
2839,F7,0.0,1.0
2840,F8,0.7903225806451613,1.0
2841,FAAH2,0.0,0.2806347340581836
2842,FADS1,inf,0.38554216867469815
2843,FADS2,0.0,1.0
2844,FAF1,0.0,1.0
2845,FAHD1,0.0,1.0
2846,FAIM,0.0,1.0
2847,FAIM3,0.0,1.0
2848,FAM101A,0.0,1.0
2849,FAM104B,0.0,0.5204231560387891
2850,FAM105A,1.6129032258064515,1.0
2851,FAM106A,0.0,1.0
2852,FAM107A,0.0,1.0
2853,FAM107B,0.0,0.5204231560387891
2854,FAM111A,0.0,1.0
2855,FAM111B,1.6129032258064515,1.0
2856,FAM114A1,1.6129032258064515,1.0
2857,FAM115A,0.0,1.0
2858,FAM115C,0.0,1.0
2859,FAM118A,1.6129032258064515,1.0
2860,FAM120A,0.0,0.5204231560387891
2861,FAM120C,0.7903225806451613,1.0
2862,FAM122B,0.0,1.0
2863,FAM127A,3.3333333333333335,0.5559473667025819
2864,FAM127C,inf,0.38554216867469815
2865,FAM129A,0.0,0.5204231560387891
2866,FAM129C,0.0,1.0
2867,FAM131B,0.0,1.0
2868,FAM131C,inf,0.38554216867469815
2869,FAM135B,0.0,0.2806347340581836
2870,FAM136A,inf,0.38554216867469815
2871,FAM13A,inf,0.38554216867469815
2872,FAM13B,1.6129032258064515,1.0
2873,FAM13C,0.0,0.5204231560387891
2874,FAM149A,0.0,1.0
2875,FAM149B1,0.0,1.0
2876,FAM151B,0.0,1.0
2877,FAM153A,inf,0.14575374669409383
2878,FAM153C,inf,0.38554216867469815
2879,FAM154B,7.142857142857143,0.07010085555077543
2880,FAM155A,0.0,1.0
2881,FAM155B,0.0,0.5204231560387891
2882,FAM160B1,0.0,1.0
2883,FAM160B2,0.0,1.0
2884,FAM161A,0.0,0.5204231560387891
2885,FAM163A,0.0,1.0
2886,FAM166A,1.6129032258064515,1.0
2887,FAM168B,0.0,1.0
2888,FAM169A,0.0,1.0
2889,FAM171A1,0.0,1.0
2890,FAM171B,0.0,0.5204231560387891
2891,FAM173A,0.0,0.5204231560387891
2892,FAM174B,0.0,1.0
2893,FAM175B,0.0,1.0
2894,FAM177A1,0.0,1.0
2895,FAM178A,0.7903225806451613,1.0
2896,FAM178B,1.6333333333333333,0.637357016140444
2897,FAM179A,0.0,1.0
2898,FAM179B,0.0,1.0
2899,FAM182B,inf,0.38554216867469815
2900,FAM184A,0.0,1.0
2901,FAM184B,0.0,1.0
2902,FAM186A,0.35833333333333334,0.30317540758929434
2903,FAM186B,0.0,1.0
2904,FAM187A,0.0,1.0
2905,FAM187B,0.0,1.0
2906,FAM188A,inf,0.38554216867469815
2907,FAM188B,0.0,0.5204231560387891
2908,FAM188B2,1.6129032258064515,1.0
2909,FAM189A1,0.0,0.5204231560387891
2910,FAM189B,0.0,1.0
2911,FAM193A,0.0,1.0
2912,FAM193B,inf,0.38554216867469815
2913,FAM194A,0.0,1.0
2914,FAM194B,inf,0.14575374669409383
2915,FAM195B,0.0,1.0
2916,FAM196A,inf,0.38554216867469815
2917,FAM198A,0.0,1.0
2918,FAM198B,0.0,1.0
2919,FAM199X,0.0,0.5204231560387891
2920,FAM19A3,0.0,1.0
2921,FAM200A,0.0,1.0
2922,FAM200B,1.6129032258064515,1.0
2923,FAM204A,inf,0.38554216867469815
2924,FAM205A,0.5161290322580645,1.0
2925,FAM208A,0.0,1.0
2926,FAM208B,0.0,0.5204231560387891
2927,FAM20B,0.0,1.0
2928,FAM20C,inf,0.38554216867469815
2929,FAM213A,0.0,1.0
2930,FAM214A,0.0,1.0
2931,FAM214B,0.0,0.5204231560387891
2932,FAM215A,0.0,1.0
2933,FAM216B,0.0,1.0
2934,FAM217B,0.0,1.0
2935,FAM21A,3.3333333333333335,0.5559473667025819
2936,FAM21B,inf,0.38554216867469815
2937,FAM21C,inf,0.38554216867469815
2938,FAM221B,0.0,1.0
2939,FAM222B,0.0,1.0
2940,FAM227B,0.0,1.0
2941,FAM228A,inf,0.38554216867469815
2942,FAM228B,0.0,1.0
2943,FAM230A,0.0,1.0
2944,FAM231B,1.6129032258064515,1.0
2945,FAM231D,3.3333333333333335,0.5559473667025819
2946,FAM24B,inf,0.38554216867469815
2947,FAM26D,inf,0.38554216867469815
2948,FAM26F,inf,0.38554216867469815
2949,FAM27C,inf,0.38554216867469815
2950,FAM27E1,inf,0.14575374669409383
2951,FAM27E2,inf,0.38554216867469815
2952,FAM35A,inf,0.05398286914596059
2953,FAM3B,0.0,1.0
2954,FAM45A,0.0,1.0
2955,FAM46D,0.0,0.5204231560387891
2956,FAM47A,0.0,1.0
2957,FAM47B,0.0,0.5204231560387891
2958,FAM47C,0.3790322580645161,0.6442426424162594
2959,FAM47E-STBD1,0.0,1.0
2960,FAM49A,0.0,0.5204231560387891
2961,FAM53C,1.6129032258064515,1.0
2962,FAM57A,0.0,1.0
2963,FAM57B,0.0,1.0
2964,FAM58A,0.0,1.0
2965,FAM63A,inf,0.38554216867469815
2966,FAM65B,0.0,0.5204231560387891
2967,FAM69A,0.0,1.0
2968,FAM69B,0.0,1.0
2969,FAM71D,0.0,1.0
2970,FAM71E2,0.0,0.2806347340581836
2971,FAM71F1,0.7903225806451613,1.0
2972,FAM72B,0.0,1.0
2973,FAM73A,0.0,1.0
2974,FAM76A,0.0,0.5204231560387891
2975,FAM78A,0.0,1.0
2976,FAM83A,inf,0.38554216867469815
2977,FAM83B,1.6129032258064515,1.0
2978,FAM83C,1.6129032258064515,1.0
2979,FAM83G,0.0,0.5204231560387891
2980,FAM83H,0.0,0.5204231560387891
2981,FAM84A,0.0,1.0
2982,FAM86A,0.0,1.0
2983,FAM86B1,0.3790322580645161,0.6442426424162594
2984,FAM86B2,0.0,1.0
2985,FAM8A1,inf,0.38554216867469815
2986,FAM90A1,1.6129032258064515,1.0
2987,FAM90A26,inf,0.38554216867469815
2988,FAM91A1,1.6129032258064515,1.0
2989,FAM98A,0.0,1.0
2990,FAM98C,0.0,1.0
2991,FAM9A,0.0,0.5204231560387891
2992,FAM9B,0.0,1.0
2993,FAN1,0.0,1.0
2994,FANCB,0.0,1.0
2995,FANCC,0.0,1.0
2996,FANCD2,1.6129032258064515,1.0
2997,FANCI,0.0,1.0
2998,FANCM,0.0,0.5204231560387891
2999,FANK1,0.0,0.5204231560387891
3000,FAP,0.7903225806451613,1.0
3001,FAR1,0.0,1.0
3002,FAR2,3.3333333333333335,0.5559473667025819
3003,FARP1,1.6129032258064515,1.0
3004,FARS2,inf,0.14575374669409383
3005,FARSA,0.0,1.0
3006,FAS,0.0,1.0
3007,FASLG,0.0,1.0
3008,FASN,0.7903225806451613,1.0
3009,FASTKD3,0.0,1.0
3010,FAT1,1.6333333333333333,0.637357016140444
3011,FAT2,3.3333333333333335,0.5559473667025819
3012,FAT3,1.6551724137931034,0.6716085929996207
3013,FAT4,0.0,0.2806347340581836
3014,FAXC,0.0,1.0
3015,FBLN1,0.0,1.0
3016,FBLN2,0.0,0.5204231560387891
3017,FBN1,1.6129032258064515,1.0
3018,FBN2,0.7903225806451613,1.0
3019,FBN3,3.3333333333333335,0.5559473667025819
3020,FBP2,1.6129032258064515,1.0
3021,FBRS,inf,0.38554216867469815
3022,FBXL12,0.0,1.0
3023,FBXL13,0.0,1.0
3024,FBXL15,0.0,0.5204231560387891
3025,FBXL18,0.0,1.0
3026,FBXL19,0.0,0.5204231560387891
3027,FBXL22,0.0,1.0
3028,FBXL3,0.0,1.0
3029,FBXL4,0.0,1.0
3030,FBXL5,inf,0.38554216867469815
3031,FBXL7,0.0,1.0
3032,FBXO10,0.0,1.0
3033,FBXO11,0.0,1.0
3034,FBXO15,0.0,0.5204231560387891
3035,FBXO16,0.0,1.0
3036,FBXO18,3.3333333333333335,0.5559473667025819
3037,FBXO2,0.0,1.0
3038,FBXO21,inf,0.38554216867469815
3039,FBXO32,0.0,1.0
3040,FBXO38,1.6129032258064515,1.0
3041,FBXO4,0.0,1.0
3042,FBXO40,0.0,1.0
3043,FBXO41,inf,0.14575374669409383
3044,FBXO42,3.3333333333333335,0.5559473667025819
3045,FBXO43,0.0,1.0
3046,FBXO45,0.0,1.0
3047,FBXO47,inf,0.38554216867469815
3048,FBXW10,1.6129032258064515,1.0
3049,FBXW11,0.0,1.0
3050,FBXW12,0.0,1.0
3051,FBXW5,inf,0.38554216867469815
3052,FBXW7,inf,0.38554216867469815
3053,FBXW9,0.0,0.5204231560387891
3054,FCAMR,0.5161290322580645,1.0
3055,FCAR,0.0,1.0
3056,FCER1A,0.0,1.0
3057,FCGBP,0.7678571428571429,0.7592764733984276
3058,FCGR2A,0.0,1.0
3059,FCGR2B,1.6129032258064515,1.0
3060,FCGR3A,0.0,1.0
3061,FCGR3B,0.0,1.0
3062,FCHO1,0.0,1.0
3063,FCHSD1,0.0,0.5204231560387891
3064,FCHSD2,0.0,1.0
3065,FCRL5,0.0,0.15555990901274486
3066,FCRL6,inf,0.38554216867469815
3067,FCRLA,0.0,1.0
3068,FCRLB,inf,0.38554216867469815
3069,FDCSP,0.0,1.0
3070,FDX1,0.0,1.0
3071,FDXACB1,0.0,1.0
3072,FDXR,0.0,1.0
3073,FECH,0.0,1.0
3074,FEM1A,0.7903225806451613,1.0
3075,FEM1B,0.7903225806451613,1.0
3076,FEM1C,0.0,1.0
3077,FEN1,inf,0.38554216867469815
3078,FER,0.7903225806451613,1.0
3079,FER1L6,1.2155172413793103,1.0
3080,FERD3L,0.0,1.0
3081,FERMT1,0.0,1.0
3082,FERMT2,0.0,1.0
3083,FERMT3,0.0,1.0
3084,FETUB,0.0,1.0
3085,FEV,inf,0.38554216867469815
3086,FEZ1,1.6129032258064515,1.0
3087,FEZF1,0.0,1.0
3088,FFAR1,inf,0.38554216867469815
3089,FGA,0.0,0.5204231560387891
3090,FGD2,0.0,1.0
3091,FGD5,0.0,0.5204231560387891
3092,FGD6,0.0,1.0
3093,FGF1,0.0,1.0
3094,FGF10,0.0,1.0
3095,FGF12,0.0,1.0
3096,FGF13,0.0,1.0
3097,FGF17,0.0,1.0
3098,FGF18,0.0,0.2806347340581836
3099,FGF19,0.0,1.0
3100,FGF21,0.0,0.5204231560387891
3101,FGF3,0.0,1.0
3102,FGF4,inf,0.38554216867469815
3103,FGF6,0.0,1.0
3104,FGF7,3.3333333333333335,0.5559473667025819
3105,FGF7P2,0.0,1.0
3106,FGF8,0.0,1.0
3107,FGFBP2,inf,0.38554216867469815
3108,FGFR1,0.0,1.0
3109,FGFR1OP2,0.0,1.0
3110,FGFR3,0.0,1.0
3111,FGFR4,0.0,1.0
3112,FGG,0.0,1.0
3113,FGGY,0.0,1.0
3114,FGR,0.0,1.0
3115,FH,0.0,1.0
3116,FHDC1,0.7903225806451613,1.0
3117,FHOD3,0.0,0.2806347340581836
3118,FIBCD1,0.0,1.0
3119,FIG4,0.0,0.5204231560387891
3120,FIGF,inf,0.38554216867469815
3121,FIGN,0.0,1.0
3122,FIGNL1,inf,0.38554216867469815
3123,FILIP1,0.0,1.0
3124,FILIP1L,0.0,0.5204231560387891
3125,FIP1L1,0.0,0.5204231560387891
3126,FITM1,0.0,1.0
3127,FIZ1,inf,0.38554216867469815
3128,FJX1,0.0,1.0
3129,FKBP10,0.0,1.0
3130,FKBP15,0.0,1.0
3131,FKBP1B,0.0,1.0
3132,FKBP1C,inf,0.38554216867469815
3133,FKBP7,inf,0.38554216867469815
3134,FKBP8,inf,0.38554216867469815
3135,FKTN,0.0,1.0
3136,FLG,2.5344827586206895,0.36881759138368336
3137,FLG2,2.962962962962963,0.2503038915784028
3138,FLI1,0.0,0.5204231560387891
3139,FLII,0.0,1.0
3140,FLJ00104,0.0,1.0
3141,FLJ20373,0.0,1.0
3142,FLNA,0.0,0.2806347340581836
3143,FLNB,0.2967741935483871,0.3979490871659721
3144,FLNC,3.3333333333333335,0.5559473667025819
3145,FLOT1,0.0,1.0
3146,FLRT2,0.0,1.0
3147,FLRT3,0.0,1.0
3148,FLT1,0.0,0.2806347340581836
3149,FLT3,0.0,0.5204231560387891
3150,FLT3LG,1.6129032258064515,1.0
3151,FLT4,0.0,1.0
3152,FMN1,0.0,1.0
3153,FMN2,0.17338709677419356,0.14343489762835043
3154,FMNL1,0.0,1.0
3155,FMO1,1.6333333333333333,0.637357016140444
3156,FMO2,inf,0.38554216867469815
3157,FMO3,0.0,1.0
3158,FMO5,1.6129032258064515,1.0
3159,FMO6P,0.0,0.5204231560387891
3160,FMR1,0.0,1.0
3161,FMR1NB,0.0,1.0
3162,FN1,1.6129032258064515,1.0
3163,FN3KRP,0.0,1.0
3164,FNBP1L,inf,0.38554216867469815
3165,FNBP4,inf,0.38554216867469815
3166,FNDC1,1.6129032258064515,1.0
3167,FNDC3A,1.6129032258064515,1.0
3168,FNDC3B,0.0,1.0
