cancer_type	protein	Database_ID	adj_p	change
luad	CDCA2	ENSP00000328228.3	0.9771444192989919	-0.009106709669670365
luad	CHMP7	ENSP00000324491.7	1.1705682377560907e-07	-0.2682408639762148
luad	CLDN23	ENSP00000428780.1	0.32784267735136285	
luad	CLN8	ENSP00000328182.4	0.6048464376151378	
luad	CLU	ENSP00000315130.10	0.4896280464304113	-0.0825860451859392
luad	CNOT7	ENSP00000355279.4	0.00010894120553220784	-0.1609213831394885
luad	CTSB	ENSP00000342070.3	0.008235600693187803	-0.2261999818381782
luad	DCTN6	ENSP00000221114.3	0.003920108613626003	-0.09689680196894848
luad	DEFA3	ENSP00000328359.2	0.864489110577771	-0.06742321079747271
luad	DEFA4	ENSP00000297435.2	0.19545958198876037	-0.17785241822668674
luad	DEFA5	ENSP00000329890.2	0.6795192393525178	0.10944399511061276
luad	DEFB1	ENSP00000297439.3	0.07939160102413878	-0.8244245157757946
luad	DLC1	ENSP00000276297.4	0.6597903418183301	-0.03552544776676386
luad	DOCK5	ENSP00000276440.7	6.498348248731036e-05	-0.3238582881384828
luad	DOK2	ENSP00000276420.4	0.387809112791671	-0.07917237846823326
luad	DPYSL2	ENSP00000427985.2	0.13081324745573936	-0.11961338695980772
luad	DUSP4	ENSP00000240100.2	0.6048464376151378	-0.3261787888375569
luad	ELP3	ENSP00000256398.8	6.569236731408395e-06	-0.19029034545836337
luad	ENTPD4	ENSP00000351520.4	0.8377951448958602	
luad	EPHX2	ENSP00000430269.1	0.017433294466964667	-0.2790463102534082
luad	ERI1	ENSP00000250263.7	1.7839372541703656e-05	-0.2843096502853978
luad	ERICH1	ENSP00000262109.7	0.005904555486962603	-0.233804576791401
luad	ESCO2	ENSP00000306999.8	0.4055545242475011	-0.19989818739768717
luad	FAM160B2	ENSP00000289921.6	4.093220306129188e-06	-0.3085762949411607
luad	FAM167A	ENSP00000284486.4	0.01087032829470501	-0.49683596239565203
luad	FDFT1	ENSP00000220584.4	0.02975310744744044	-0.3142639494922287
luad	GSR	ENSP00000221130.5	1.7839372541703656e-05	-0.41570442123321216
luad	GTF2E2	ENSP00000348168.4	0.004768904753627409	-0.17398698767026383
luad	HMBOX1	ENSP00000287701.10	0.00010894120553220784	-0.23487741488924752
luad	INTS10	ENSP00000381064.3	0.36696881994748676	-0.03978363654229812
luad	INTS9	ENSP00000398208.2	0.03211259337180425	-0.09642074777826859
luad	KBTBD11	ENSP00000321544.3	0.005904555486962603	-0.22049564361984866
luad	KCTD9	ENSP00000221200.4	0.00043560905173521474	-0.19306261265786018
luad	KIF13B	ENSP00000427900.1	0.0006883077698013386	-0.32568102395208515
luad	LOXL2	ENSP00000373783.3	0.959512261414956	-0.009134841757276496
luad	LPL	ENSP00000497642.1	0.011042953788178555	
luad	LZTS1	ENSP00000265801.6	0.864489110577771	-0.02573140856913187
luad	MAK16	ENSP00000353246.5	0.19545958198876037	-0.10334634942762311
luad	MFHAS1	ENSP00000276282.6	0.3907106308324439	-0.09993216958418978
luad	MSR1	ENSP00000405453.2	0.959512261414956	-0.005090431033985515
luad	MSRA	ENSP00000313921.4	2.1998116611690583e-07	-0.29197753642752033
luad	MTMR9	ENSP00000221086.3	9.618190817857915e-07	-0.20259747458249022
luad	MTUS1	ENSP00000262102.6	0.013719523824432858	-0.3132016475433536
luad	NAT1	ENSP00000307218.4	0.005904555486962603	-0.18807392707037487
luad	NEFL	ENSP00000482169.2	0.4859776348249349	0.24437504352081796
luad	NEFM	ENSP00000221166.5	0.5967439591747015	-0.29721661663373694
luad	NEIL2	ENSP00000284503.6	0.00013989043713578096	
luad	NUDT18	ENSP00000480722.1	0.0015519368091199666	-0.14978214305856646
luad	PBK	ENSP00000301905.4	0.04751582654009148	-0.2850307089299522
luad	PDGFRL	ENSP00000251630.4	0.8534242931351893	-0.026773029856834843
luad	PDLIM2	ENSP00000380867.4	0.19699257989525829	-0.10853669862622406
luad	PEBP4	ENSP00000256404.6	0.20001175210509117	-0.1982073952944905
luad	PINX1	ENSP00000318966.3	0.11603497837971062	-0.13786624056905863
luad	PNMA2	ENSP00000429344.1	0.013719523824432858	-0.41806059379238814
luad	POLR3D	ENSP00000303088.4	0.8322743576500904	-0.015688828882326367
luad	PPP1R3B	ENSP00000308318.3	0.14595102730391532	-0.19711051038626826
luad	PPP2CB	ENSP00000221138.4	0.00013989043713578096	-0.27776136221145964
luad	PPP2R2A	ENSP00000370113.3	1.7772002857720028e-07	-0.3615204685201085
luad	PPP3CC	ENSP00000289963.8	0.00010213146998583918	-0.19796242086750115
luad	PSD3	ENSP00000324127.8	0.07535908824272275	-0.1229221069478143
luad	R3HCC1	ENSP00000265806.7	0.004872124015054352	-0.1574032324018062
luad	REEP4	ENSP00000303482.3	0.15122911226079588	-0.09938803000110916
luad	SARAF	ENSP00000256255.6	0.01558559137939614	-0.2445466692848124
luad	SCARA3	ENSP00000301904.3	0.07535908824272275	-0.28624697040573366
luad	SH2D4A	ENSP00000265807.3	0.0016996027202908243	-0.3081389831570602
luad	SLC25A37	ENSP00000429200.1	0.8377951448958602	-0.08344791390123332
luad	SLC39A14	ENSP00000240095.6	0.0029214844876234566	-0.3330147677860079
luad	SLC7A2	ENSP00000004531.10	0.19781214441228234	
luad	SORBS3	ENSP00000240123.7	0.11603497837971062	-0.10687408564978718
luad	STC1	ENSP00000290271.2	0.387809112791671	-0.20171696464113698
luad	TDRP	ENSP00000315111.6	0.09024894742466669	-0.16064184529801712
luad	TNFRSF10A	ENSP00000221132.3	0.06288267238764188	-0.37691448607217787
luad	TNFRSF10C	ENSP00000349324.4	0.061896866160414864	-0.40826457543390166
luad	TNKS	ENSP00000311579.6	0.09926855098510182	
luad	TTI2	ENSP00000353971.5	0.46853389459097067	-0.06016421347241607
luad	TUSC3	ENSP00000371450.4	0.017433294466964667	-0.7124071492914172
luad	UBXN8	ENSP00000477532.1	0.708557524647955	-0.04128533313212118
luad	VPS37A	ENSP00000318629.4	1.1705682377560907e-07	-0.256842974747142
luad	WRN	ENSP00000298139.5	0.0002492407198037539	-0.24104595941457355
luad	XPO7	ENSP00000252512.9	2.444117653430213e-07	-0.24532944372191198
luad	ZNF395	ENSP00000340494.5	0.061896866160414864	
ov	ADAM28	ENSP00000265769.4	0.757083071078523	
ov	ADAMDEC1	ENSP00000256412.4	0.5972398818248216	-0.26072315796985235
ov	AGPAT5	ENSP00000285518.6	0.02341454533585116	-0.24137423017353324
ov	ANGPT2	ENSP00000314897.5	0.6510224360453678	-0.21477383825438945
ov	ARHGEF10	ENSP00000340297.3	0.017398350653840388	-0.29382289944979567
ov	ASAH1	ENSP00000262097.6	0.1805683545807256	-0.19879404018102287
ov	ATP6V1B2	ENSP00000276390.2	0.190305891657456	-0.09215556816433568
ov	BIN3	ENSP00000276416.6	0.017398350653840388	-0.2638424373074514
ov	BMP1	ENSP00000305714.5	0.16329463585631004	-0.31072691613262166
ov	BNIP3L	ENSP00000370003.2	0.03228503970936459	-0.3287538876557624
ov	CCAR2	ENSP00000310670.4	4.6417441109759897e-07	-0.3991385363496086
ov	CCDC25	ENSP00000348933.4	0.00412145420832904	-0.3060946470015788
ov	CDCA2	ENSP00000328228.3	0.5212099139729671	0.18796722879247796
ov	CHMP7	ENSP00000324491.7	0.0002779454335614972	-0.3016149443101951
ov	CLU	ENSP00000315130.10	0.017398350653840388	-0.4705464470397176
ov	CNOT7	ENSP00000355279.4	0.006415607764650319	-0.23157106274002823
ov	CTSB	ENSP00000342070.3	0.05619820766220345	-0.23731885972703826
ov	DCTN6	ENSP00000221114.3	0.3201999489757142	-0.08061669863192547
ov	DEFA4	ENSP00000297435.2	0.757083071078523	-0.26198988123877537
ov	DEFA5	ENSP00000329890.2	0.6201746367662394	0.2121371751099148
ov	DEFB1	ENSP00000297439.3	0.331910465813424	-0.7902230742146776
ov	DOCK5	ENSP00000276440.7	0.5245087702438896	-0.07607570809552923
ov	DOK2	ENSP00000276420.4	0.2029279095679665	0.21023281111384234
ov	DPYSL2	ENSP00000427985.2	0.29945380175436265	-0.2544433758105191
ov	ELP3	ENSP00000256398.8	0.0011967820171796275	-0.17533442968079693
ov	ERI1	ENSP00000250263.7	0.0011967820171796275	-0.3926155601591405
ov	ERICH1	ENSP00000262109.7	0.7619027930944019	-0.09848010943851315
ov	ESCO2	ENSP00000306999.8	0.5972398818248216	0.26762678165099674
ov	FAM160B2	ENSP00000289921.6	0.01699005143302534	-0.27436074306899627
ov	FDFT1	ENSP00000220584.4	0.017174641070793233	-0.37182479562633547
ov	FZD3	ENSP00000240093.3	0.028645329689214707	-0.3118929172191675
ov	GSR	ENSP00000221130.5	0.0002779454335614972	-0.45163454024365857
ov	GTF2E2	ENSP00000348168.4	0.14316488838677535	-0.15057998276782725
ov	HMBOX1	ENSP00000287701.10	0.014948648802188293	-0.5677436778603867
ov	INTS10	ENSP00000381064.3	0.3476294290789224	-0.07032353177627415
ov	INTS9	ENSP00000398208.2	0.025076774826372408	-0.19393891907837524
ov	KBTBD11	ENSP00000321544.3	0.7704825764171446	-0.056395144401457875
ov	KCTD9	ENSP00000221200.4	0.6076295907935318	-0.1969941374380947
ov	KIF13B	ENSP00000427900.1	0.05194523675777885	-0.1959798008480895
ov	LOXL2	ENSP00000373783.3	0.2843377971523244	-0.22937986905109656
ov	LPL	ENSP00000497642.1	0.8593216921917352	
ov	LZTS1	ENSP00000265801.6	0.3545814888315193	0.3009338377593945
ov	MAK16	ENSP00000353246.5	0.2029279095679665	-0.1569196498175614
ov	MFHAS1	ENSP00000276282.6	0.30761492608831503	-0.17739087319772395
ov	MSRA	ENSP00000313921.4	0.010565940990578353	-0.22988402045817313
ov	MTMR9	ENSP00000221086.3	0.07417491584297638	-0.15649918819509495
ov	MYOM2	ENSP00000262113.4	0.9494568525031374	-0.041631626052821114
ov	NAT1	ENSP00000307218.4	0.17673934388645643	-0.2083989889336523
ov	NEFL	ENSP00000482169.2	0.7367079080781704	0.12237944928209876
ov	NEFM	ENSP00000221166.5	0.7962976858219646	-0.08534885404139991
ov	NEIL2	ENSP00000284503.6	0.5488135372813042	
ov	NUDT18	ENSP00000480722.1	0.5245087702438896	-0.20047835843209189
ov	PBK	ENSP00000301905.4	0.1752246380165455	-0.24916809655412137
ov	PDGFRL	ENSP00000251630.4	0.9494568525031374	-0.010933160007609966
ov	PEBP4	ENSP00000256404.6	0.9175565053478394	-0.03734902932587719
ov	PINX1	ENSP00000318966.3	0.00412145420832904	-0.43136515761204763
ov	POLR3D	ENSP00000303088.4	0.49282799331312754	-0.07435810295951928
ov	PPP2CB	ENSP00000221138.4	0.0026618955458356	-0.44903797671067514
ov	PPP2R2A	ENSP00000325074.7	0.0014668739065372299	-0.425223066278527
ov	PPP3CC	ENSP00000240139.5	0.18044971696929527	-0.1874397290536881
ov	PSD3	ENSP00000324127.8	0.017174641070793233	-0.38789924163784667
ov	R3HCC1	ENSP00000265806.7	0.013742052547067783	-0.2534026725649705
ov	REEP4	ENSP00000303482.3	0.004412817342540644	-0.27755164577254543
ov	SARAF	ENSP00000256255.6	0.22976882568056073	-0.16997369573197021
ov	SCARA3	ENSP00000301904.3	0.025076774826372408	-0.3538850282837961
ov	SH2D4A	ENSP00000265807.3	0.1341156219291175	-0.2310177942772017
ov	SLC39A14	ENSP00000240095.6	0.08452046860705022	-0.19789066163429564
ov	SLC7A2	ENSP00000004531.10	0.9175565053478394	
ov	SORBS3	ENSP00000240123.7	0.06311543668695367	-0.23130162556403525
ov	STC1	ENSP00000290271.2	0.05194523675777885	-0.7691648430485529
ov	TDRP	ENSP00000315111.6	0.11349595011199906	-0.3026902130063187
ov	TTI2	ENSP00000353971.5	0.4574473172341322	-0.06172700017392474
ov	TUSC3	ENSP00000371450.4	0.4574473172341322	-0.13711097304501366
ov	VPS37A	ENSP00000318629.4	0.03506164209095878	-0.1739467351872382
ov	WRN	ENSP00000298139.5	0.025076774826372408	-0.26729185768712393
ov	XPO7	ENSP00000252512.9	1.242991823632731e-05	-0.3596546652810172
