protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
TSR3	ENSG00000007520	8.182361311037204e-07	hnscc	3.4269401849100944	70	46
AQP5	ENSG00000161798	8.2049427762671e-07	hnscc	-44.53306346485133	70	46
SMG9	ENSG00000105771	8.2049427762671e-07	hnscc	1.0649711894679128	70	46
GKAP1	ENSG00000165113	8.229070819109625e-07	hnscc	-0.8106205530389868	70	46
UBE2O	ENSG00000175931	8.238265765317293e-07	hnscc	2.230881858745008	70	46
FREM1	ENSG00000164946	8.247624844225327e-07	hnscc	-1.1634055578765758	70	46
CXCL17	ENSG00000189377	8.327757020614185e-07	hnscc	-19.938821306309315	70	46
CYB5D2	ENSG00000167740	8.387611050429222e-07	hnscc	-1.8491358240422402	70	46
CLCN1	ENSG00000188037	8.389158770325118e-07	hnscc	-1.2213434012639028	70	46
SLFN12	ENSG00000172123	8.407075496604057e-07	hnscc	1.8924547371739089	70	46
CDKN2D	ENSG00000129355	8.538094720530195e-07	hnscc	1.3849830040896105	70	46
HRH2	ENSG00000113749	8.548010596096229e-07	hnscc	1.242640158606205	70	46
LILRB3	ENSG00000204577	8.567009200130157e-07	hnscc	0.5427689968843632	70	46
PLEKHG6	ENSG00000008323	8.578674205587669e-07	hnscc	-3.291012164321466	70	46
TEX264	ENSG00000164081	8.725126072822785e-07	hnscc	-1.2361559954289785	70	46
ITPR2	ENSG00000123104	8.730902051617515e-07	hnscc	-7.661672240226427	70	46
PI4K2A	ENSG00000155252	8.754981438015512e-07	hnscc	1.6062137431513852	70	46
TNS2	ENSG00000111077	8.769607368610219e-07	hnscc	-4.2905941737236875	70	46
GLMN	ENSG00000174842	8.856254441325912e-07	hnscc	2.2187200411189494	70	46
SERPINE2	ENSG00000135919	8.856254441325912e-07	hnscc	6.896224828747261	70	46
TJAP1	ENSG00000137221	8.869503971600383e-07	hnscc	1.1552187637593274	70	46
SAMD4B	ENSG00000179134	8.908440740134654e-07	hnscc	2.844957558501556	70	46
TIGD1	ENSG00000221944	8.967526271540389e-07	hnscc	1.604357014798731	70	46
GPX8	ENSG00000164294	8.992596742160166e-07	hnscc	3.5502345656815084	70	46
EDNRA	ENSG00000151617	8.992596742160166e-07	hnscc	3.2693387048668	70	46
FNIP1	ENSG00000217128	8.997110820834285e-07	hnscc	2.139466658018536	70	46
ERI3	ENSG00000117419	9.060891403743368e-07	hnscc	4.073952428297794	70	46
RUVBL2	ENSG00000183207	9.076204582124087e-07	hnscc	4.650100174433421	70	46
LAG3	ENSG00000089692	9.086701452029886e-07	hnscc	0.8060103625508102	70	46
GIT1	ENSG00000108262	9.087437703808495e-07	hnscc	2.552181453810543	70	46
CATSPER1	ENSG00000175294	9.119670045811433e-07	hnscc	0.09425029485247573	70	46
FXR1	ENSG00000114416	9.126177457179214e-07	hnscc	6.4039548116807605	70	46
EZH2	ENSG00000106462	9.165858611994397e-07	hnscc	5.427782811580261	70	46
TRMT5	ENSG00000126814	9.179174448402676e-07	hnscc	1.1888417752292857	70	46
DNAJC24	ENSG00000170946	9.202357991954886e-07	hnscc	0.6183782743413833	70	46
EMG1	ENSG00000126749	9.218384393356575e-07	hnscc	1.5723882302926797	70	46
DMGDH	ENSG00000132837	9.227552729501713e-07	hnscc	-0.5204124281236835	70	46
VCL	ENSG00000035403	9.255355883232577e-07	hnscc	9.777690408015186	70	46
SKAP2	ENSG00000005020	9.263419506453798e-07	hnscc	3.603036076810148	70	46
SRCAP	ENSG00000080603	9.293071411871649e-07	hnscc	2.292665657607812	70	46
IL4I1	ENSG00000104951	9.295236967914003e-07	hnscc	1.8405044428090114	70	46
CIAPIN1	ENSG00000005194	9.340493839510008e-07	hnscc	3.1842512083579138	70	46
CLDN23	ENSG00000253958	9.367025055435893e-07	hnscc	-1.0408674403381994	70	46
CALM3	ENSG00000160014	9.400235506119497e-07	hnscc	6.875148771092174	70	46
SDAD1	ENSG00000198301	9.421804766914951e-07	hnscc	4.570471402326028	70	46
SBNO2	ENSG00000064932	9.42729559259716e-07	hnscc	5.483909372736429	70	46
DAZAP1	ENSG00000071626	9.42729559259716e-07	hnscc	2.052572146004418	70	46
BAZ2A	ENSG00000076108	9.44833796723383e-07	hnscc	3.333604637777272	70	46
ZNF217	ENSG00000171940	9.517112358323012e-07	hnscc	6.853082197511158	70	46
B3GNT6	ENSG00000198488	9.518703192107651e-07	hnscc	-2.6434725520290674	70	46
TNIP3	ENSG00000050730	9.545565736751135e-07	hnscc	1.9364784813934022	70	46
RERG	ENSG00000134533	9.545565736751135e-07	hnscc	-1.2156731060347654	70	46
PHACTR4	ENSG00000204138	9.555259745633135e-07	hnscc	-2.6452551184493815	70	46
INIP	ENSG00000148153	9.57503035659055e-07	hnscc	1.520404832271259	70	46
CELSR1	ENSG00000075275	9.59336983417411e-07	hnscc	7.478973520928956	70	46
RPL7L1	ENSG00000146223	9.611555989386416e-07	hnscc	4.714934734891964	70	46
ZNF484	ENSG00000127081	9.611555989386416e-07	hnscc	2.3310503402091625	70	46
HNRNPUL1	ENSG00000105323	9.65015710826957e-07	hnscc	6.017819969602343	70	46
ALKBH1	ENSG00000100601	9.65015710826957e-07	hnscc	1.0407321659027575	70	46
CALM2	ENSG00000143933	9.65015710826957e-07	hnscc	10.688707195318514	70	46
DEGS1	ENSG00000143753	9.652796786560514e-07	hnscc	10.782021504127961	70	46
MYH13	ENSG00000006788	9.68701335178251e-07	hnscc	-0.05912822410339814	70	46
CAPZA1	ENSG00000116489	9.693690055946265e-07	hnscc	17.297028068576346	70	46
SLC12A9	ENSG00000146828	9.726496858038446e-07	hnscc	1.8316492467272538	70	46
RNF145	ENSG00000145860	9.746618246748148e-07	hnscc	9.074016768352223	70	46
BMP2K	ENSG00000138756	9.753887559557483e-07	hnscc	4.517451507593901	70	46
CASP1	ENSG00000137752	9.792317939310475e-07	hnscc	7.913396662746237	70	46
FAM220A	ENSG00000178397	9.79348284827701e-07	hnscc	2.9253726972463197	70	46
MAT2B	ENSG00000038274	9.81451779673818e-07	hnscc	2.956758448200043	70	46
LAMC1	ENSG00000135862	9.846195287297555e-07	hnscc	21.396294862307634	70	46
DCP2	ENSG00000172795	9.85050972226126e-07	hnscc	2.9341377087097893	70	46
OR52H1	ENSG00000181616	9.854251059363194e-07	hnscc	-0.3212719648894743	70	46
NFS1	ENSG00000244005	9.858964468992282e-07	hnscc	0.8048228031788858	70	46
LAIR1	ENSG00000167613	9.966645244594124e-07	hnscc	2.2303502772151487	70	46
IFI6	ENSG00000126709	9.966645244594124e-07	hnscc	232.41696633779503	70	46
RPF2	ENSG00000197498	9.975027593155203e-07	hnscc	2.0806733656493286	70	46
AMPD3	ENSG00000133805	1.0011965042046968e-06	hnscc	3.024513894162877	70	46
ANTXRL	ENSG00000274209	1.006611280929468e-06	hnscc	-0.02429578536832787	70	46
POLR3A	ENSG00000148606	1.006611280929468e-06	hnscc	2.1248516003157105	70	46
TMCO1	ENSG00000143183	1.0098579134552785e-06	hnscc	2.8603058400999206	70	46
RYK	ENSG00000163785	1.0144086762726657e-06	hnscc	3.3134184973750394	70	46
CPSF7	ENSG00000149532	1.0227527089675974e-06	hnscc	3.257622781167578	70	46
TMEM167A	ENSG00000174695	1.0305577592611615e-06	hnscc	4.249729582271609	70	46
IFIH1	ENSG00000115267	1.0338643120241166e-06	hnscc	17.008245171735776	70	46
SHOX2	ENSG00000168779	1.0375412952118925e-06	hnscc	0.9804001118847201	70	46
FBXO41	ENSG00000163013	1.0446305147800173e-06	hnscc	0.9774291685105685	70	46
FAM162B	ENSG00000183807	1.0582833947555e-06	hnscc	-0.6791425091763564	70	46
DCK	ENSG00000156136	1.0641234792241245e-06	hnscc	2.688337861173383	70	46
OTOP3	ENSG00000182938	1.0681226682758056e-06	hnscc	-2.870288363362848	70	46
SAT2	ENSG00000141504	1.0785662044900314e-06	hnscc	-3.213350491610317	70	46
TM6SF2	ENSG00000213996	1.0829062766668215e-06	hnscc	0.09948419945669436	70	46
MYH10	ENSG00000133026	1.0850911145623894e-06	hnscc	6.950065738620372	70	46
IGF1R	ENSG00000140443	1.090619707953666e-06	hnscc	6.230783044377543	70	46
HDAC1	ENSG00000116478	1.091673540629598e-06	hnscc	11.657746131498268	70	46
RDH13	ENSG00000160439	1.0962831305422682e-06	hnscc	-1.2174229749033345	70	46
SLC44A3	ENSG00000143036	1.1022361021302922e-06	hnscc	-2.9396760483445346	70	46
VPS26A	ENSG00000122958	1.106779444821669e-06	hnscc	3.510735499874027	70	46
TMEFF2	ENSG00000144339	1.1072938110641838e-06	hnscc	-0.10765497255492562	70	46
SURF2	ENSG00000148291	1.1072938110641838e-06	hnscc	2.882311594685251	70	46
LRRC3	ENSG00000160233	1.1072938110641838e-06	hnscc	0.4187071619480313	70	46
C4orf48	ENSG00000243449	1.1112852569638726e-06	hnscc	1.6399308904885261	70	46
ZDHHC13	ENSG00000177054	1.1224980116194322e-06	hnscc	-5.069948841957119	70	46
CELSR3	ENSG00000008300	1.1287737366196244e-06	hnscc	0.624916583207735	70	46
BMPR1B	ENSG00000138696	1.1355180035947335e-06	hnscc	1.1832408650408708	70	46
TNFSF13B	ENSG00000102524	1.13753886098922e-06	hnscc	3.2385059875014868	70	46
TFPT	ENSG00000105619	1.1380994516741819e-06	hnscc	1.5143976854951582	70	46
RNF168	ENSG00000163961	1.1389764212718448e-06	hnscc	10.39047116402024	70	46
MRPS34	ENSG00000074071	1.1458410412423156e-06	hnscc	8.9223810869942	70	46
ARSJ	ENSG00000180801	1.147545965306032e-06	hnscc	4.863382599602734	70	46
ARRB2	ENSG00000141480	1.1511965685859043e-06	hnscc	2.4258072585529433	70	46
ASXL1	ENSG00000171456	1.1511965685859043e-06	hnscc	3.5303387048182486	70	46
BPNT1	ENSG00000162813	1.151379317778725e-06	hnscc	2.4741247089657668	70	46
SRSF10	ENSG00000188529	1.1537581049278724e-06	hnscc	3.1990866195147554	70	46
TMEM131	ENSG00000075568	1.1548634799131673e-06	hnscc	2.1963285360046454	70	46
MLX	ENSG00000108788	1.1568371037688218e-06	hnscc	2.1251242030555115	70	46
SERPINB11	ENSG00000206072	1.1568371037688218e-06	hnscc	-12.501211807312686	70	46
MED19	ENSG00000156603	1.1578818059350957e-06	hnscc	1.7767200817957391	70	46
SRFBP1	ENSG00000151304	1.1585563414779264e-06	hnscc	1.8484064861194716	70	46
DENND4C	ENSG00000137145	1.1598267653423164e-06	hnscc	-3.9735568823272907	70	46
RPF1	ENSG00000117133	1.1606611245688084e-06	hnscc	4.323222539805439	70	46
AKT1	ENSG00000142208	1.168864021893491e-06	hnscc	3.231572152528514	70	46
TTC7B	ENSG00000165914	1.1774258288753055e-06	hnscc	0.4289261716336067	70	46
DYRK3	ENSG00000143479	1.1849132121950492e-06	hnscc	2.3748966913719527	70	46
RORA	ENSG00000069667	1.186808804022044e-06	hnscc	-2.31768074987646	70	46
PWWP2B	ENSG00000171813	1.1905756552106852e-06	hnscc	-1.792748189566355	70	46
ZNF148	ENSG00000163848	1.1921732248824818e-06	hnscc	3.0316306294428674	70	46
ATOH8	ENSG00000168874	1.1927662582225766e-06	hnscc	-1.6955582021435132	70	46
SOD2	ENSG00000112096	1.1964245146920146e-06	hnscc	21.415858632744165	70	46
MLST8	ENSG00000167965	1.1967885991353402e-06	hnscc	1.0647780973289018	70	46
TACSTD2	ENSG00000184292	1.1999158438786577e-06	hnscc	-99.24665817984925	70	46
DDX41	ENSG00000183258	1.200335233146405e-06	hnscc	2.8128283242005807	70	46
ZBTB20	ENSG00000181722	1.2018991295954345e-06	hnscc	-4.472982768998174	70	46
SCAF1	ENSG00000126461	1.2060586454704304e-06	hnscc	1.6242336039406542	70	46
HYOU1	ENSG00000149428	1.2060586454704304e-06	hnscc	7.86759836038798	70	46
PDAP1	ENSG00000106244	1.2091672788220104e-06	hnscc	12.581294732501135	70	46
SOX11	ENSG00000176887	1.2124347212448335e-06	hnscc	0.32649561371655655	70	46
ZNF133	ENSG00000125846	1.2127988629828136e-06	hnscc	1.7195926209152086	70	46
LSG1	ENSG00000041802	1.2140662526508785e-06	hnscc	11.48615617897568	70	46
PROSER1	ENSG00000120685	1.2215279644736414e-06	hnscc	1.0192979465653829	70	46
ZNF491	ENSG00000177599	1.2237542055991261e-06	hnscc	-0.48922540539632264	70	46
LAIR2	ENSG00000167618	1.2256053958240775e-06	hnscc	0.4152248981493752	70	46
MRM1	ENSG00000278619	1.2317456725964682e-06	hnscc	1.3213882291944476	70	46
DDX46	ENSG00000145833	1.2433110465942553e-06	hnscc	1.9430819884901211	70	46
POGLUT1	ENSG00000163389	1.2463482136605122e-06	hnscc	1.6225517787627295	70	46
GAMT	ENSG00000130005	1.2477528110922446e-06	hnscc	-6.542879162226511	70	46
HP1BP3	ENSG00000127483	1.2478643609262395e-06	hnscc	7.14380658948787	70	46
MTMR2	ENSG00000087053	1.248568920373459e-06	hnscc	2.565609304538232	70	46
PPFIBP1	ENSG00000110841	1.2730455935030559e-06	hnscc	4.956517557307137	70	46
ZNF568	ENSG00000198453	1.2866954041352398e-06	hnscc	-0.5481840983747156	70	46
FAM135A	ENSG00000082269	1.3011984201858834e-06	hnscc	-5.701207885648673	70	46
RAB8B	ENSG00000166128	1.301750386285919e-06	hnscc	4.358719401652185	70	46
NMB	ENSG00000197696	1.3040629473295135e-06	hnscc	5.030067681851584	70	46
MTMR10	ENSG00000166912	1.3095305816874784e-06	hnscc	-3.5356013482443203	70	46
BAZ2B	ENSG00000123636	1.3122671289989073e-06	hnscc	-2.355851687508629	70	46
NELFB	ENSG00000188986	1.3143551386556558e-06	hnscc	3.6788872918587323	70	46
GLE1	ENSG00000119392	1.3178765516401876e-06	hnscc	3.8787913858552585	70	46
GULP1	ENSG00000144366	1.321575608975008e-06	hnscc	-1.1480829127060714	70	46
CCR1	ENSG00000163823	1.3241470520498629e-06	hnscc	4.403608658289054	70	46
APMAP	ENSG00000101474	1.3261918344284874e-06	hnscc	15.331301627961992	70	46
C2orf66	ENSG00000187944	1.331488688116953e-06	hnscc	0.33377894467605596	70	46
GCHFR	ENSG00000137880	1.3480864826959747e-06	hnscc	-6.590563701311015	70	46
THOP1	ENSG00000172009	1.368348940527251e-06	hnscc	1.3406958210980626	70	46
SEC63	ENSG00000025796	1.3714455113190268e-06	hnscc	2.8791222314614586	70	46
GON4L	ENSG00000116580	1.3738762754241768e-06	hnscc	2.3001064251041514	70	46
TIAM1	ENSG00000156299	1.381235621873059e-06	hnscc	-5.628478832772556	70	46
VPS18	ENSG00000104142	1.3873390961338475e-06	hnscc	2.25135066072274	70	46
UBQLN3	ENSG00000175520	1.3988456857092314e-06	hnscc	-0.11043702374170077	70	46
PARG	ENSG00000227345	1.3988456857092314e-06	hnscc	1.4550334869121393	70	46
CYP3A4	ENSG00000160868	1.3988456857092314e-06	hnscc	-0.4976007454399958	70	46
NAP1L1	ENSG00000187109	1.417552191867247e-06	hnscc	4.334906105798229	70	46
ADORA2B	ENSG00000170425	1.417552191867247e-06	hnscc	3.0058462492670803	70	46
DNPEP	ENSG00000123992	1.4322283932372565e-06	hnscc	2.3613819055160867	70	46
LSM14A	ENSG00000257103	1.4348463393762066e-06	hnscc	5.112948800230239	70	46
NT5C	ENSG00000125458	1.4384344637366241e-06	hnscc	3.42111254453949	70	46
FAM172A	ENSG00000113391	1.4384344637366241e-06	hnscc	-1.7981264709878797	70	46
HSD17B8	ENSG00000204228	1.4440512953068812e-06	hnscc	-3.5832657161837	70	46
HYLS1	ENSG00000198331	1.450679229124386e-06	hnscc	0.9298250592806243	70	46
ERVMER34-1	ENSG00000226887	1.4530956826188301e-06	hnscc	2.3540756346731655	70	46
NT5C1A	ENSG00000116981	1.4646745618420648e-06	hnscc	-2.1984391799825835	70	46
SLC25A15	ENSG00000102743	1.4694788869893367e-06	hnscc	1.3850045181873996	70	46
DIRC1	ENSG00000174325	1.4750946596738326e-06	hnscc	0.1956913515094615	70	46
LSM2	ENSG00000204392	1.4764797811479862e-06	hnscc	5.363400196108195	70	46
BBC3	ENSG00000105327	1.4764797811479862e-06	hnscc	0.559157328850207	70	46
SOCS1	ENSG00000185338	1.4869763187754171e-06	hnscc	2.536380636083799	70	46
NDUFA12	ENSG00000184752	1.4933843668593206e-06	hnscc	4.377908443688673	70	46
PNKP	ENSG00000039650	1.4984264314006328e-06	hnscc	1.843889319346757	70	46
ZNF442	ENSG00000198342	1.4990184554022088e-06	hnscc	-0.2850287362592767	70	46
TASP1	ENSG00000089123	1.502602827306609e-06	hnscc	2.763055881095215	70	46
CCDC138	ENSG00000163006	1.5323808196134385e-06	hnscc	1.0127235888913473	70	46
KPNA6	ENSG00000025800	1.5353299871639568e-06	hnscc	3.185292588704556	70	46
TXN	ENSG00000136810	1.5369283075903882e-06	hnscc	-127.07717427952448	70	46
SLC16A4	ENSG00000168679	1.540751581203858e-06	hnscc	-1.2626527141332682	70	46
BRAP	ENSG00000089234	1.5419316261179698e-06	hnscc	1.1782669187225272	70	46
PPARD	ENSG00000112033	1.5464796512867917e-06	hnscc	4.139331343900161	70	46
NRF1	ENSG00000106459	1.5539109379455078e-06	hnscc	1.1591675470071916	70	46
DZIP1	ENSG00000134874	1.563079223606802e-06	hnscc	2.1461212511537124	70	46
POM121C	ENSG00000272391	1.5636579868456553e-06	hnscc	1.2366612606041836	70	46
CEP89	ENSG00000121289	1.5658748644271039e-06	hnscc	0.8842012649114555	70	46
FZD4	ENSG00000174804	1.5743450387141028e-06	hnscc	-5.924369957722349	70	46
PYGM	ENSG00000068976	1.576232150040825e-06	hnscc	-50.47931291774283	70	46
TRIM65	ENSG00000141569	1.5811318268163994e-06	hnscc	1.9289780736277633	70	46
DNAJC14	ENSG00000135392	1.5857723250609752e-06	hnscc	1.69328192054651	70	46
AKIP1	ENSG00000166452	1.5943863432690323e-06	hnscc	2.9083638193048618	70	46
FBP2	ENSG00000130957	1.5948699274054457e-06	hnscc	-7.243688659901843	70	46
DHX34	ENSG00000134815	1.5987589291563697e-06	hnscc	1.6308967337197013	70	46
SNRPD3	ENSG00000100028	1.6054492942216374e-06	hnscc	12.38997011710531	70	46
CNBP	ENSG00000169714	1.6118811342564326e-06	hnscc	40.55909509460531	70	46
DDX10	ENSG00000178105	1.612351622653416e-06	hnscc	1.4596067852605783	70	46
METTL25	ENSG00000127720	1.629588374088001e-06	hnscc	-1.1257557463078838	70	46
RBBP4	ENSG00000162521	1.646140025502588e-06	hnscc	4.88760890219087	70	46
TMEM59	ENSG00000116209	1.6485886474624878e-06	hnscc	-9.256838294870544	70	46
TRIM11	ENSG00000154370	1.6491968757499037e-06	hnscc	1.2465809952978204	70	46
PKD2L1	ENSG00000107593	1.6514049228518511e-06	hnscc	0.10478338341949522	70	46
SUPT20H	ENSG00000102710	1.652942554595746e-06	hnscc	1.2085740797964961	70	46
TMEM106A	ENSG00000184988	1.6574541237519606e-06	hnscc	1.3110257658098248	70	46
NAP1L4	ENSG00000205531	1.659004083515232e-06	hnscc	6.6883194775441055	70	46
PTAFR	ENSG00000169403	1.6596800098079853e-06	hnscc	4.0821737166388825	70	46
P2RY14	ENSG00000174944	1.6726338708882103e-06	hnscc	-2.015543314560349	70	46
POLE4	ENSG00000115350	1.675450385266928e-06	hnscc	2.2928108764298303	70	46
SPI1	ENSG00000066336	1.6863391708506911e-06	hnscc	3.158576132499892	70	46
SAMD13	ENSG00000203943	1.6887609659744e-06	hnscc	-0.2197908119608266	70	46
ANTXR1	ENSG00000169604	1.6897427247701017e-06	hnscc	9.455753422300516	70	46
TTC14	ENSG00000163728	1.6937065807730488e-06	hnscc	3.3456011654271434	70	46
FEZ2	ENSG00000171055	1.6963731329785428e-06	hnscc	1.4940063307470908	70	46
NUDT12	ENSG00000112874	1.6981697253358813e-06	hnscc	-1.348251607599999	70	46
PALLD	ENSG00000129116	1.6981697253358813e-06	hnscc	11.082738620867945	70	46
LHCGR	ENSG00000138039	1.7019490227015602e-06	hnscc	-0.19481928334667084	70	46
DHRS7C	ENSG00000184544	1.7060903054602141e-06	hnscc	-6.259411072028918	70	46
SLX4IP	ENSG00000149346	1.7080960408807915e-06	hnscc	1.758502203793388	70	46
ZFP1	ENSG00000184517	1.7141485862973766e-06	hnscc	1.3176570750772716	70	46
BTN3A1	ENSG00000026950	1.7145852806061986e-06	hnscc	7.747813900231424	70	46
RUNX3	ENSG00000020633	1.7270500309438195e-06	hnscc	2.8272685142234977	70	46
TBC1D15	ENSG00000121749	1.7274074851453878e-06	hnscc	1.2995420490884815	70	46
LONP1	ENSG00000196365	1.729723891160634e-06	hnscc	3.494390381042207	70	46
LSMEM2	ENSG00000179564	1.7365855800206642e-06	hnscc	-0.35753886801016865	70	46
ARL4C	ENSG00000188042	1.7385088456253305e-06	hnscc	8.781827562621892	70	46
SLC2A1	ENSG00000117394	1.7479470885960081e-06	hnscc	90.25825620000504	70	46
APOL2	ENSG00000128335	1.7594040551760004e-06	hnscc	14.359293150492373	70	46
COL18A1	ENSG00000182871	1.7640941591707736e-06	hnscc	8.039459991198719	70	46
CRIP2	ENSG00000182809	1.7640941591707736e-06	hnscc	-5.003908660990646	70	46
PDK1	ENSG00000152256	1.767540965187465e-06	hnscc	3.6165989270158754	70	46
ZNF554	ENSG00000172006	1.77166932530597e-06	hnscc	-0.6215173214040981	70	46
PABPC1L	ENSG00000101104	1.7944776069067282e-06	hnscc	2.0637961461845777	70	46
IVNS1ABP	ENSG00000116679	1.7951935722069938e-06	hnscc	23.304096208556118	70	46
NTAN1	ENSG00000157045	1.7979987980383575e-06	hnscc	1.4778566089935028	70	46
COPS7B	ENSG00000144524	1.7982608926221101e-06	hnscc	1.0622997199392636	70	46
PRRT2	ENSG00000167371	1.8027769401239424e-06	hnscc	-0.17165156719305907	70	46
TMEM9B	ENSG00000175348	1.8076862938407403e-06	hnscc	-3.7414303375228712	70	46
LIMS2	ENSG00000072163	1.8202932905188473e-06	hnscc	-0.7676619194122748	70	46
BCL7B	ENSG00000106635	1.8296189598533062e-06	hnscc	1.487690344292039	70	46
PCNP	ENSG00000081154	1.8296189598533062e-06	hnscc	5.708506450203657	70	46
SEC23IP	ENSG00000107651	1.8296189598533062e-06	hnscc	1.5359607319966155	70	46
RRP9	ENSG00000114767	1.8296189598533062e-06	hnscc	2.7339029288964802	70	46
SRSF9	ENSG00000111786	1.8296189598533062e-06	hnscc	4.487709043803651	70	46
PPP1R9B	ENSG00000108819	1.8413912258923053e-06	hnscc	3.7298164454679075	70	46
FAM47E-STBD1	ENSG00000272414	1.8413912258923053e-06	hnscc	-0.017811185025931948	70	46
SLC25A20	ENSG00000178537	1.8417942180185067e-06	hnscc	-2.35434285409192	70	46
GALNT5	ENSG00000136542	1.843720267501822e-06	hnscc	-6.7584676942637465	70	46
TMEM256-PLSCR3	ENSG00000187838	1.8472884412708955e-06	hnscc	0.10597197175547632	70	46
EPHB4	ENSG00000196411	1.8489973877396607e-06	hnscc	7.577717388451092	70	46
ICE2	ENSG00000128915	1.8537476602300967e-06	hnscc	1.0334302457582112	70	46
RPL7A	ENSG00000148303	1.8628527855977998e-06	hnscc	-91.35377370776058	70	46
SCAMP3	ENSG00000116521	1.8652042001628033e-06	hnscc	3.5648731119037507	70	46
NAGK	ENSG00000124357	1.8701866949662646e-06	hnscc	-2.906377614241899	70	46
TNFAIP3	ENSG00000118503	1.8766945263438384e-06	hnscc	25.091997799429823	70	46
CTSG	ENSG00000100448	1.8799310744511137e-06	hnscc	-4.052504464702119	70	46
SPATA25	ENSG00000149634	1.8799310744511137e-06	hnscc	-0.8559062977643972	70	46
DCLK1	ENSG00000133083	1.8805660961397603e-06	hnscc	-1.9393973479646558	70	46
MTMR11	ENSG00000014914	1.8870551972270556e-06	hnscc	1.6648851594800087	70	46
MRGPRX2	ENSG00000183695	1.8887309936605365e-06	hnscc	-0.09335970523419386	70	46
CTSZ	ENSG00000101160	1.8892033202224216e-06	hnscc	25.944242558644703	70	46
FAM180B	ENSG00000196666	1.8893700048787513e-06	hnscc	-1.0264534793035542	70	46
CRISP2	ENSG00000124490	1.9043953901142151e-06	hnscc	-2.6461285497879747	70	46
PDGFRB	ENSG00000113721	1.9048815691643152e-06	hnscc	10.519257555698662	70	46
LRP10	ENSG00000197324	1.909503710101583e-06	hnscc	-7.0920830897709415	70	46
RFX8	ENSG00000196460	1.910262669405474e-06	hnscc	1.0427227145557278	70	46
LRRC2	ENSG00000163827	1.9111145953788917e-06	hnscc	-2.6257584560676657	70	46
CCS	ENSG00000173992	1.918043995342246e-06	hnscc	3.1949657759891146	70	46
PIGF	ENSG00000151665	1.9188008784881597e-06	hnscc	0.9842451728658292	70	46
NRG1	ENSG00000157168	1.9502249536520665e-06	hnscc	5.085158858263408	70	46
OAZ1	ENSG00000104904	1.9578445855066676e-06	hnscc	13.532347369999655	70	46
STX3	ENSG00000166900	1.9723899277154573e-06	hnscc	3.2252303388679717	70	46
SPATA32	ENSG00000184361	1.978296126416494e-06	hnscc	-0.1307936666311179	70	46
RELT	ENSG00000054967	1.9837912012237566e-06	hnscc	3.1587102198147616	70	46
PHC2	ENSG00000134686	1.992681246347993e-06	hnscc	4.758852466286685	70	46
L3MBTL3	ENSG00000198945	2.003663391434691e-06	hnscc	1.0570631842094138	70	46
LDB3	ENSG00000122367	2.0043601282376144e-06	hnscc	-10.132813016784027	70	46
USP15	ENSG00000135655	2.0043601282376144e-06	hnscc	1.8911951410371861	70	46
CMTM3	ENSG00000140931	2.0043601282376144e-06	hnscc	2.636251677166105	70	46
SLC4A3	ENSG00000114923	2.0198176909273195e-06	hnscc	1.3420616387388478	70	46
METTL22	ENSG00000067365	2.025469929231524e-06	hnscc	0.6488661846209256	70	46
TNFAIP6	ENSG00000123610	2.034561045157985e-06	hnscc	6.936420769615701	70	46
MYO1E	ENSG00000157483	2.034561045157985e-06	hnscc	5.868759795911	70	46
LSM8	ENSG00000128534	2.034561045157985e-06	hnscc	1.6773860264891303	70	46
HMGB2	ENSG00000164104	2.0364947425298586e-06	hnscc	13.872506215763277	70	46
ACSL1	ENSG00000151726	2.047932276039752e-06	hnscc	-10.574188085561591	70	46
COL1A1	ENSG00000108821	2.047932276039752e-06	hnscc	142.14462568591784	70	46
HNRNPAB	ENSG00000197451	2.0550899464038227e-06	hnscc	9.432685097942283	70	46
ZNF524	ENSG00000171443	2.0583151448104044e-06	hnscc	-1.4763618432428611	70	46
SEMA4F	ENSG00000135622	2.0589834597588737e-06	hnscc	1.2425564885429103	70	46
WNT7B	ENSG00000188064	2.061725084764356e-06	hnscc	2.2973550546656845	70	46
TUBG2	ENSG00000037042	2.0660215672731006e-06	hnscc	1.6738155897882057	70	46
GNL2	ENSG00000134697	2.0705632517432578e-06	hnscc	5.28257012783974	70	46
CCM2L	ENSG00000101331	2.0751636102651996e-06	hnscc	-0.7149968549935388	70	46
AIMP2	ENSG00000106305	2.086145899789286e-06	hnscc	4.637353070952948	70	46
OLFM2	ENSG00000105088	2.0938367691635973e-06	hnscc	2.2261367884565866	70	46
PMAIP1	ENSG00000141682	2.1001750208771503e-06	hnscc	6.9382507868567584	70	46
KTN1	ENSG00000126777	2.1107198470204343e-06	hnscc	10.230061381779624	70	46
AC009121.1	ENSG00000238774	2.1119191053960716e-06	hnscc	1.8891767512133513	70	46
PTGFR	ENSG00000122420	2.1119191053960716e-06	hnscc	-3.6449013416839016	70	46
UBE2D4	ENSG00000078967	2.12213702979937e-06	hnscc	-1.0418868056524682	70	46
PAK1IP1	ENSG00000111845	2.1273244687907224e-06	hnscc	4.346433254459351	70	46
ELL	ENSG00000105656	2.1298961329481823e-06	hnscc	1.3975809295474315	70	46
LCMT1	ENSG00000205629	2.1314330503537513e-06	hnscc	1.6928001748339154	70	46
