cancer_type	protein	Database_ID	adj_p	change
coad	PABPC1	ENSP00000313007	0.3623223759163164	0.07650165164704009
coad	PAG1	ENSP00000220597	0.010531238735810447	0.24006289134326056
coad	PARP10	ENSP00000325618	0.4941945381545326	
coad	PCMTD1	ENSP00000353739	0.06951389522507118	0.22984664380293263
coad	PDP1	ENSP00000297598	0.002112691456108889	0.25344873514651256
coad	PIP4P2	ENSP00000285419	0.7071090447504265	-0.08927291234946434
coad	PLEKHA2	ENSP00000482228	0.3875844929983709	0.07253103650087891
coad	PLEKHF2	ENSP00000322373	0.8990933700168268	-0.012210871770987716
coad	PLPBP	ENSP00000333551	0.07740728306465419	0.11612972643128398
coad	POLB	ENSP00000265421	0.0029150319379438678	0.22269317405535627
coad	POLR2K	ENSP00000342889	0.5362352225628382	0.12215100639268286
coad	POMK	ENSP00000331258	0.4647943049571527	0.06851740050120611
coad	POP1	ENSP00000339529	0.009419872790311448	0.17253805061615268
coad	PPP1R16A	ENSP00000292539	0.8073571321975167	0.074662242243194
coad	PTDSS1	ENSP00000430548	0.003353432462470781	0.22742384125736592
coad	PTK2	ENSP00000378644	6.549967435123846e-05	
coad	PTP4A3	ENSP00000332274	0.5476479592869983	0.27474725589126525
coad	PYCR3	ENSP00000220966	0.0029681620212241885	0.21572230645268145
coad	RAB11FIP1	ENSP00000331342	0.4155397957476966	0.10744118819340023
coad	RAB2A	ENSP00000262646	6.912654112752043e-05	0.2659477292384628
coad	RAD21	ENSP00000297338	0.010152860016628198	0.10280690883926502
coad	RB1CC1	ENSP00000025008	0.3300181513862557	-0.24185999005470898
coad	RBIS	ENSP00000481745	0.040077255881400764	0.2935681679168862
coad	RBM12B	ENSP00000382239	0.006238497799619357	0.11547407087979598
coad	RDH10	ENSP00000240285	0.054031861870001564	0.20477154407551973
coad	RECQL4	ENSP00000482313	0.47805232824835414	-0.3339442502446714
coad	RIDA	ENSP00000254878	4.6583034210360786e-07	0.6642505757977462
coad	RIPK2	ENSP00000220751	0.06945426692070913	0.1753168071176146
coad	RMDN1	ENSP00000385927	0.005611891897612974	0.2187250144964603
coad	RNF170	ENSP00000434797	0.0002992886503180461	0.26495505389585683
coad	RPL30	ENSP00000287038	0.9762838703549195	-0.003428813405030734
coad	RPL7	ENSP00000339795	0.3545399951341968	-0.05058109390106055
coad	RPL8	ENSP00000262584	0.8549677222255114	0.023942278446028385
coad	RPS20	ENSP00000009589	0.883533341307908	0.010740805588820068
coad	RRM2B	ENSP00000251810	0.18360061749447462	0.11152774899484105
coad	RRS1	ENSP00000322396	0.0029150319379438678	0.2227783314603574
coad	SAMD12	ENSP00000314173	0.6065376323189772	-0.35317204324098816
coad	SBSPON	ENSP00000297354	0.07336644587181224	-0.3490485543922597
coad	SDC2	ENSP00000307046	0.6546533168136544	0.060401594486545224
coad	SDR16C5	ENSP00000307607	0.6546533168136544	0.1788956596457838
coad	SFRP1	ENSP00000220772	0.7287265292083608	-0.07370582148576321
coad	SHARPIN	ENSP00000381698	0.6521267885205065	0.06849889937585164
coad	SLC20A2	ENSP00000340465	0.004447529194633177	0.45027329734481186
coad	SLC52A2	ENSP00000333638	0.0002327515390849373	0.4320309526346221
coad	SNTB1	ENSP00000378965	0.9685596399336321	0.005553699464946257
coad	SNX16	ENSP00000322631	0.9793293165529025	-0.0053761354062069056
coad	SPAG1	ENSP00000251809	0.018132213360837184	0.3457985993977864
coad	SQLE	ENSP00000265896	0.020976928693026437	0.38051042102804056
coad	STK3	ENSP00000390500	0.02909649608205007	0.1808092015307708
coad	SULF1	ENSP00000260128	0.22751260220012698	-0.222502509822911
coad	SYBU	ENSP00000276646	0.008447014897990145	
coad	TACC1	ENSP00000321703	0.6818183969149816	0.03738078048705856
coad	TAF2	ENSP00000367406	0.8990933700168268	-0.0361452329856847
coad	TATDN1	ENSP00000276692	0.4941945381545326	0.09888915755473202
coad	TCEA1	ENSP00000428426	0.002650746364931594	0.2085514405782746
coad	TGS1	ENSP00000260129	0.34542017550011567	0.1981266081439847
coad	THEM6	ENSP00000338607	0.0006998023090866007	0.25002032814287206
coad	TMEM65	ENSP00000297632	0.005519352627915082	0.3058770978565003
coad	TMEM68	ENSP00000395204	0.006510776177389639	0.33279926116522524
coad	TMEM70	ENSP00000312599	0.0006998023090866007	0.26147477945976094
coad	TONSL	ENSP00000386239	0.9950859764220058	0.0024232116131878145
coad	TRAM1	ENSP00000262213	0.052976676625705786	0.16559316558088685
coad	TRAPPC9	ENSP00000373979	0.3300181513862557	-0.049097814933234396
coad	TRPA1	ENSP00000262209	0.798443510411489	0.27403200340743145
coad	TSPYL5	ENSP00000322802	0.1397716634286018	0.33381842858157773
coad	UBE2V2	ENSP00000428209	0.794752143676196	0.029200385491529396
coad	UBR5	ENSP00000220959	0.03437448585383026	0.10886720257348997
coad	UBXN2B	ENSP00000382507	0.6065376323189772	0.09592641207782246
coad	UQCRB	ENSP00000287022	0.012518018802706117	0.20854519982418357
coad	UTP23	ENSP00000308332	0.022177888092423267	0.28701832682921546
coad	VCPIP1	ENSP00000309031	3.3403709197712903e-06	0.1849456846960918
coad	VIRMA	ENSP00000297591	0.04221884706879955	0.11451073738980666
coad	VPS28	ENSP00000292510	0.6065376323189772	0.045802906398647675
coad	WASHC5	ENSP00000318016	0.4647943049571527	0.03253602147420316
coad	WWP1	ENSP00000265428	0.6676352271038165	0.0868947948010344
coad	YTHDF3	ENSP00000473496	7.028841219547211e-06	0.23826044911561195
coad	YWHAZ	ENSP00000309503	2.029181787017621e-05	0.25701853596679486
coad	ZC2HC1A	ENSP00000263849	0.8021103283095986	0.02670615940646376
coad	ZFAND1	ENSP00000220669	0.06483180242040343	0.12226394011671034
coad	ZHX1	ENSP00000297857	0.836782171735752	0.06650721754814284
coad	ZHX2	ENSP00000314709	0.3875844929983709	0.2278813402423637
coad	ZNF703	ENSP00000332325	0.4780363924697307	0.10384112300108694
coad	ZNF706	ENSP00000311768	0.014169067191264309	0.18572431310803958
hnscc	ADAM9	ENSP00000419446	0.10049423590916791	0.1954659772672654
hnscc	ADCK5	ENSP00000310547	0.03482064782196141	0.23738099122201956
hnscc	ADGRA2	ENSP00000406367	0.7662970792160857	-0.04613738136435279
hnscc	ADHFE1	ENSP00000379865	0.9667232499917943	
hnscc	AGO2	ENSP00000220592	0.011742191749740638	0.1118343505756927
hnscc	ANKRD46	ENSP00000335287	0.09662150820379371	0.28694442590105984
hnscc	AP3M2	ENSP00000174653	0.8728240154063134	-0.012352010869593075
hnscc	ARFGEF1	ENSP00000262215	8.009119551654034e-05	0.2543589679174799
hnscc	ARHGAP39	ENSP00000276826	0.5931356398421866	
hnscc	ARMC1	ENSP00000276569	0.04099936749194884	0.09993461159052718
hnscc	ASH2L	ENSP00000340896	0.44770330510284573	0.0715754873958031
hnscc	ASPH	ENSP00000368767	0.2315547235401175	0.12201504915145037
hnscc	ASPH	ENSP00000373856	0.859014272203338	-0.07122420256485285
hnscc	ATAD2	ENSP00000287394	0.1821978686253465	0.15654651997887742
hnscc	ATP6V1C1	ENSP00000379203	0.07172194368209749	0.0954163338636801
hnscc	ATP6V1H	ENSP00000352522	0.8113027343709378	0.01669450786345617
hnscc	BAG4	ENSP00000287322	0.2888380407368265	0.13352157725603156
hnscc	BOP1	ENSP00000455106	0.015523960268474015	0.15896302477213906
hnscc	BRF2	ENSP00000220659	0.6900861425151609	0.11089162339474556
hnscc	C8orf82	ENSP00000436621	0.2428056140864358	0.13504775883860914
hnscc	CA13	ENSP00000318912	0.586641714987403	0.0707251774296846
hnscc	CA3	ENSP00000285381	0.25458228098364394	-0.38060715375292586
hnscc	CA8	ENSP00000314407	0.9443927989835752	-0.012333985730867136
hnscc	CALB1	ENSP00000265431	0.468686917935739	0.3595524799281102
hnscc	CCNE2	ENSP00000309181	0.7178674394119925	
hnscc	CEBPD	ENSP00000386165	0.25237956116664084	
hnscc	CHCHD7	ENSP00000306425	0.49697754487825235	0.09032985186891736
hnscc	CHD7	ENSP00000392028	0.25008682907006735	
hnscc	CHMP4C	ENSP00000297265	0.008232352981147292	0.3926945483173982
hnscc	CHRAC1	ENSP00000220913	0.2485577868266234	0.13932765936822197
hnscc	COL22A1	ENSP00000303153	0.18423673093975565	
hnscc	COMMD5	ENSP00000304544	0.468686917935739	-0.044267818505154696
hnscc	COPS5	ENSP00000350512	0.7968601266678803	-0.00893377964831888
hnscc	COX6C	ENSP00000297564	0.9017547894502996	0.016002190380911885
hnscc	CPNE3	ENSP00000477590	0.0013526384822483836	0.21047983526584474
hnscc	CPQ	ENSP00000220763	0.21265954582200627	-0.1604454890095455
hnscc	CPSF1	ENSP00000478145	0.37640727137953583	0.05077397183911278
hnscc	CRISPLD1	ENSP00000262207	0.5272199398512465	
hnscc	CSPP1	ENSP00000262210	0.4448918824169115	0.3266687056371227
hnscc	CTHRC1	ENSP00000330523	0.8499768110148153	-0.051215812665159385
hnscc	CYC1	ENSP00000317159	0.7132256857804499	0.034808159961345536
hnscc	CYHR1	ENSP00000433769	0.3214688236957481	0.07152858404917853
hnscc	CYP7B1	ENSP00000310721	0.7432478958139013	-0.04860416208814661
hnscc	CYRIB	ENSP00000384880	0.7042796170390488	-0.032684973985091265
hnscc	DCAF13	ENSP00000297579	0.012585038900953601	0.15616758429538924
hnscc	DDHD2	ENSP00000380352	0.529003404253882	-0.052087491741196625
hnscc	DECR1	ENSP00000429779	0.1527941349608273	0.12531262035027838
hnscc	DENND3	ENSP00000428714	0.36065430833007367	-0.08319401949822995
hnscc	DEPTOR	ENSP00000286234	0.3371136362243394	-0.14161809181200152
hnscc	DERL1	ENSP00000259512	0.3636068282975514	0.17358756393608288
hnscc	DGAT1	ENSP00000482264	0.4427447991606851	0.15548571297868957
hnscc	DPY19L4	ENSP00000389630	0.20238847209847108	
hnscc	DSCC1	ENSP00000322180	0.15346667519851398	0.15546455602020168
hnscc	EBAG9	ENSP00000337675	0.008232352981147292	0.1762547688610876
hnscc	EFR3A	ENSP00000254624	0.17840427546161544	0.08727083043156364
hnscc	EIF3E	ENSP00000220849	0.5150277349928158	0.03573842150428838
hnscc	EIF3H	ENSP00000276682	0.8113027343709378	0.014372486359816791
hnscc	EIF4EBP1	ENSP00000340691	0.13695125361263022	0.131660578597833
hnscc	ELOC	ENSP00000284811	0.09789543707276192	0.09896200766699857
hnscc	EMC2	ENSP00000220853	0.03482064782196141	0.11283791852799872
hnscc	ENY2	ENSP00000429713	0.13273181185694552	0.0944592480931643
hnscc	EPPK1	ENSP00000484472	0.182061262548419	0.33176594336321896
hnscc	ERLIN2	ENSP00000428112	0.1824339818006175	0.15762563471639846
hnscc	EXOSC4	ENSP00000315476	0.46726207112646634	0.03434868885124581
hnscc	EXT1	ENSP00000367446	0.03149958547184987	0.23752971003810094
hnscc	FABP4	ENSP00000256104	0.12389585221803896	0.5581894044913962
hnscc	FABP5	ENSP00000297258	0.182061262548419	0.4240967169437123
hnscc	FAM83H	ENSP00000499217	0.046651259951805905	0.33234288845001125
hnscc	FAM91A1	ENSP00000335082	0.0013855439789547928	0.16532235069044612
hnscc	FBXL6	ENSP00000330098	0.09216914916235988	0.1920008734181258
hnscc	FGFR1	ENSP00000327229	0.7178674394119925	0.1013149118603576
hnscc	FNTA	ENSP00000303423	0.8499768110148153	-0.01457290021109697
hnscc	FZD6	ENSP00000351605	0.0011513896248480063	0.3310804554242505
hnscc	GDAP1	ENSP00000220822	0.003928839485824124	0.37833368544325174
hnscc	GEM	ENSP00000297596	0.0016244647372983601	
hnscc	GGH	ENSP00000260118	8.009119551654034e-05	0.4774465666001264
hnscc	GINS4	ENSP00000276533	0.7392483007119972	0.047049906798093594
hnscc	GOLGA7	ENSP00000350378	0.09029422341197212	0.16105753036355092
hnscc	GPAA1	ENSP00000347206	0.22795386279360622	0.10330672258565807
hnscc	GPAT4	ENSP00000380184	0.8278850275018429	0.027124814178904583
hnscc	GPT	ENSP00000378408	0.25237956116664084	-0.23973035919766583
hnscc	GRHL2	ENSP00000495564	0.03063544497962383	0.20610381392949206
hnscc	GSDMC	ENSP00000276708	0.2781017885483871	0.3025043330860405
hnscc	GSDMD	ENSP00000433958	0.2773752729962435	-0.09589980186674534
hnscc	HGH1	ENSP00000321320	0.0012981549328007365	0.17643494805328522
hnscc	HGSNAT	ENSP00000368965	0.8922736589113541	-0.01736548468830587
hnscc	HOOK3	ENSP00000305699	0.7042796170390488	-0.02452133304950982
hnscc	HSF1	ENSP00000431512	0.0012981549328007365	0.1634247904703518
hnscc	IDO1	ENSP00000430505	0.1527941349608273	-0.3876617765143189
hnscc	IKBKB	ENSP00000430684	0.1108576553229666	-0.10145899707467121
hnscc	IMPA1	ENSP00000256108	0.8021163321383395	-0.025030776994160057
hnscc	INTS8	ENSP00000430338	0.6331532810953621	0.02874175718926965
hnscc	JPH1	ENSP00000344488	0.9797997709624361	-0.004875819317671448
hnscc	KAT6A	ENSP00000265713	0.9744090892295902	0.009554162506102803
hnscc	KHDRBS3	ENSP00000348108	0.9443927989835752	0.013495443641144002
hnscc	KLF10	ENSP00000285407	0.37640727137953583	
hnscc	LACTB2	ENSP00000276590	8.009119551654034e-05	0.29167784462796825
hnscc	LRATD2	ENSP00000302578	0.008055993270314492	0.2409780917885257
hnscc	LRRC14	ENSP00000292524	0.7579093329045942	0.026231993623349825
hnscc	LRRCC1	ENSP00000353538	0.8713529094203553	-0.05061227089779862
hnscc	LSM1	ENSP00000310596	0.7729331857669597	-0.025797401119933693
hnscc	LY6D	ENSP00000301263	0.12655594980154952	
hnscc	LY6E	ENSP00000292494	0.33441624824558386	
hnscc	LY96	ENSP00000284818	0.6682476627377367	
hnscc	MAF1	ENSP00000318604	0.9652936981073247	-0.0043255753698788445
hnscc	MAL2	ENSP00000479708	0.0216307552527038	0.4160411261715266
hnscc	MCM4	ENSP00000262105	0.5914552201715674	0.08464107491782924
hnscc	MED30	ENSP00000297347	0.4726780576683927	0.056235526601798896
hnscc	MFSD3	ENSP00000301327	0.4386887824189404	
hnscc	MROH1	ENSP00000321737	0.34480053569303987	0.07563113938894189
hnscc	MRPL13	ENSP00000306548	0.03140347168569003	0.13662084759307125
hnscc	MRPL15	ENSP00000260102	0.002332573534187538	0.19273076000265119
hnscc	MRPS28	ENSP00000276585	0.09029422341197212	0.14915038533153493
hnscc	MTBP	ENSP00000303398	0.5772344919361007	
hnscc	MTERF3	ENSP00000287025	0.0028565249229783297	0.29475950634741316
hnscc	MTFR1	ENSP00000262146	0.0004302397075756887	0.32427772689065987
hnscc	MTSS1	ENSP00000322804	0.32670426185323503	0.15157515764479595
hnscc	MYC	ENSP00000499182	0.12411359245533947	
hnscc	NAPRT	ENSP00000401508	0.285742659538617	0.13973970428449603
hnscc	NBN	ENSP00000265433	0.636035872643706	0.03386950057832183
hnscc	NCALD	ENSP00000220931	0.3636068282975514	-0.18450097222510808
hnscc	NCOA2	ENSP00000399968	0.022679978027431453	0.15996963750744586
hnscc	NDRG1	ENSP00000319977	0.12389585221803896	0.3130681214276808
hnscc	NDUFAF6	ENSP00000379430	0.04845968656100896	0.2848287631045269
hnscc	NDUFB9	ENSP00000276689	0.40625853708221027	-0.07557223775196353
hnscc	NIPAL2	ENSP00000407087	0.5354730586839732	0.08240824283058869
hnscc	NRBP2	ENSP00000414055	0.6263468158661278	-0.06082403251942086
hnscc	NSMAF	ENSP00000038176	0.27077344311982526	0.07333217843479767
hnscc	NSMCE2	ENSP00000287437	0.2708733835060557	0.09277638984702431
hnscc	NUDCD1	ENSP00000239690	0.024975034789250734	0.15310378326501511
hnscc	OPLAH	ENSP00000480476	0.27077344311982526	0.1227769719178507
hnscc	OTUD6B	ENSP00000285420	8.009119551654034e-05	0.255143767029503
hnscc	PABPC1	ENSP00000313007	0.47856706345897615	0.05785230582924325
hnscc	PAG1	ENSP00000220597	0.7898045260740483	-0.033894958472821646
hnscc	PARP10	ENSP00000325618	0.864954023951574	
hnscc	PCMTD1	ENSP00000353739	0.49697754487825235	0.07022058917826884
hnscc	PDE7A	ENSP00000385632	0.6263468158661278	-0.07758819183284013
hnscc	PDP1	ENSP00000297598	0.13695125361263022	0.1092118066956281
hnscc	PEX2	ENSP00000349543	0.9603807192336148	0.008163353207200234
hnscc	PI15	ENSP00000260113	0.13273181185694552	0.25563712398065086
hnscc	PIP4P2	ENSP00000285419	0.285742659538617	0.13902163468839876
hnscc	PKIA	ENSP00000336552	0.21598480179088356	
hnscc	PLEKHA2	ENSP00000482228	0.5150277349928158	-0.07640500859166682
hnscc	PLEKHF2	ENSP00000322373	0.012585038900953601	0.17897669431162536
hnscc	PLPBP	ENSP00000333551	0.9603807192336148	-0.005341687685478387
hnscc	PMP2	ENSP00000256103	0.2428056140864358	-0.3958179516417162
hnscc	POLB	ENSP00000265421	0.9667232499917943	0.004210030473363735
hnscc	POLR2K	ENSP00000342889	0.27077344311982526	0.09284083302353591
hnscc	POMK	ENSP00000331258	0.8254576652757217	-0.031376610521345626
hnscc	POP1	ENSP00000339529	0.00010664234928721986	0.19760945712879985
hnscc	PPP1R16A	ENSP00000292539	0.6682476627377367	0.20590772824389697
hnscc	PREX2	ENSP00000288368	0.537391366867114	-0.21716600914793358
hnscc	PSCA	ENSP00000301258	0.5400748664127083	
hnscc	PTDSS1	ENSP00000430548	0.012585038900953601	0.2944430320578741
hnscc	PTK2	ENSP00000378644	0.06688663157498127	
hnscc	PTP4A3	ENSP00000332274	0.5209245570661484	-0.14082062233257614
hnscc	PYCR3	ENSP00000480945	8.009119551654034e-05	0.27164404288071975
hnscc	RAB11FIP1	ENSP00000331342	0.5475840787985399	0.08072605002278802
hnscc	RAB2A	ENSP00000262646	0.0004365648291756827	0.2623771741347206
hnscc	RAD21	ENSP00000297338	0.8922736589113541	-0.00785580419664507
hnscc	RAD54B	ENSP00000336606	0.15346667519851398	
hnscc	RB1CC1	ENSP00000025008	0.03501544135869232	0.14290584596878458
hnscc	RBIS	ENSP00000481745	0.04861055763308051	0.16415029222839755
hnscc	RBM12B	ENSP00000382239	0.13695125361263022	0.09454349505088915
hnscc	RDH10	ENSP00000240285	0.005625398994744639	0.3775014760969239
hnscc	RECQL4	ENSP00000482313	0.4273322704025286	0.14171302976813707
hnscc	RIDA	ENSP00000254878	0.018790079720420932	0.3996594830798412
hnscc	RIMS2	ENSP00000499454	0.9603807192336148	0.021210047537701837
hnscc	RIPK2	ENSP00000220751	0.6175926360989543	0.04383313871510028
hnscc	RMDN1	ENSP00000385927	0.0004008939302495038	0.25470140763511934
hnscc	RNF139	ENSP00000304051	0.04854770123615897	0.21642895301363907
hnscc	RNF170	ENSP00000434797	0.1821978686253465	0.1502083586595154
hnscc	RNF19A	ENSP00000342667	0.4399430479690472	0.42325492659761543
hnscc	RPL30	ENSP00000287038	0.503932487112074	0.067760299584864
hnscc	RPL7	ENSP00000339795	0.513082699720637	0.03921346457072424
hnscc	RPL8	ENSP00000262584	0.7968601266678803	0.03005420676133619
hnscc	RPS20	ENSP00000009589	0.7968601266678803	0.029858532948619523
hnscc	RRM2B	ENSP00000251810	0.8481235557951644	0.0172470987955597
hnscc	RRS1	ENSP00000322396	0.005625398994744639	0.19944233667152675
hnscc	RUNX1T1	ENSP00000265814	0.8928603678528517	
hnscc	SAMD12	ENSP00000314173	0.6263468158661278	0.10951395042412135
hnscc	SBSPON	ENSP00000297354	0.38358943744014373	-0.20069193888522097
hnscc	SDC2	ENSP00000307046	0.5701105899117982	0.14310645198529626
hnscc	SDR16C5	ENSP00000307607	0.008232352981147292	0.6491794923891561
hnscc	SFRP1	ENSP00000220772	0.0719352379563669	-0.41082041509448347
hnscc	SHARPIN	ENSP00000381698	0.2045725392190587	0.0946445239048252
hnscc	SLC20A2	ENSP00000340465	0.7240297309355306	0.06951561480245608
hnscc	SLC25A32	ENSP00000297578	9.586149180051064e-05	0.47679199257927574
hnscc	SLC52A2	ENSP00000333638	0.00047281771132010936	0.3846525962926913
hnscc	SLURP1	ENSP00000246515	0.46668419033799663	0.18627258597235286
hnscc	SNAI2	ENSP00000020945	0.7132256857804499	0.06466274339276741
hnscc	SNTB1	ENSP00000378965	0.08878828699021005	-0.2577480916992338
hnscc	SNX16	ENSP00000322652	0.016014950023939118	0.22226065580279578
hnscc	SPAG1	ENSP00000251809	9.49100866268429e-05	0.4225297327218334
hnscc	SPIDR	ENSP00000297423	0.864954023951574	0.032266521789029556
hnscc	SQLE	ENSP00000265896	0.018790079720420932	0.33707672933888344
hnscc	ST3GAL1	ENSP00000414073	0.468686917935739	0.09702081666902408
hnscc	STK3	ENSP00000390500	0.0003883162895760232	0.231652771528555
hnscc	SULF1	ENSP00000260128	0.7898045260740483	-0.0665511634309873
hnscc	SYBU	ENSP00000276646	0.6900861425151609	
hnscc	TACC1	ENSP00000321703	0.29813580358717573	-0.09179150302366454
hnscc	TAF2	ENSP00000367406	0.008232352981147292	0.16997036171861946
hnscc	TATDN1	ENSP00000276692	0.0013526384822483836	0.22486750268348374
hnscc	TBC1D31	ENSP00000287380	0.8499768110148153	0.03932524682325256
hnscc	TCEA1	ENSP00000428426	0.021028207139440144	0.18715854676069235
hnscc	TERF1	ENSP00000276602	0.4876823914708142	0.1180186291160102
hnscc	TG	ENSP00000220616	0.09511578196099661	-0.5108471952928189
hnscc	TGS1	ENSP00000260129	0.05933281763426431	0.11197640400404771
hnscc	THEM6	ENSP00000338607	0.02045060124672811	0.21805509912563614
hnscc	TMEM65	ENSP00000297632	0.6263468158661278	0.06732450744063066
hnscc	TMEM68	ENSP00000395204	0.01720459218653421	0.21148189941186651
hnscc	TMEM70	ENSP00000312599	0.015523960268474015	0.2139592256942024
hnscc	TNFRSF11B	ENSP00000297350	0.4044786903621145	0.4330199012549485
hnscc	TONSL	ENSP00000386239	0.21847903101744576	0.12634364395434983
hnscc	TOP1MT	ENSP00000328835	0.503932487112074	0.3707695728179803
hnscc	TRAM1	ENSP00000262213	0.08961161173348207	0.18118448973620008
hnscc	TRAPPC9	ENSP00000373979	0.22665199051618995	-0.06585516479166029
hnscc	TRPS1	ENSP00000220888	0.4399430479690472	0.08819324021558991
hnscc	TSNARE1	ENSP00000303437	0.9457107291343123	-0.025754752025665517
hnscc	TSPYL5	ENSP00000322802	0.62138967900495	-0.15962554192837014
hnscc	UBE2V2	ENSP00000428209	8.009119551654034e-05	0.19651631071112183
hnscc	UBR5	ENSP00000220959	0.020754072172869557	0.11222158953010643
hnscc	UBXN2B	ENSP00000382507	0.20238847209847108	0.12588634318081707
hnscc	UQCRB	ENSP00000287022	0.6438119727476997	-0.05108062115789325
hnscc	UTP23	ENSP00000308332	0.03482064782196141	0.22778177944435923
hnscc	VCPIP1	ENSP00000309031	0.0006273517636271889	0.1663888591185113
hnscc	VIRMA	ENSP00000297591	0.25465518346205673	0.06150502716815963
hnscc	VPS13B	ENSP00000349685	0.18943175270103096	0.08764195734635269
hnscc	VPS28	ENSP00000292510	0.37640727137953583	0.05059540164117638
hnscc	WWP1	ENSP00000265428	0.6931543760713864	0.06110715387084986
hnscc	YTHDF3	ENSP00000473496	5.31713231371616e-08	0.2998592898151538
hnscc	YWHAZ	ENSP00000309503	0.008232352981147292	0.2703058152309302
hnscc	ZBTB10	ENSP00000387462	0.41263663751350443	0.45879126324680225
hnscc	ZC2HC1A	ENSP00000263849	0.4908034510143983	-0.08631361379634601
hnscc	ZC3H3	ENSP00000262577	0.21265954582200627	0.28318632032486524
hnscc	ZFAND1	ENSP00000220669	0.8499768110148153	0.021066588770580222
hnscc	ZHX1	ENSP00000297857	0.27077344311982526	0.10362689047654776
hnscc	ZHX2	ENSP00000314709	0.45201620412463434	0.07795503806125974
hnscc	ZNF250	ENSP00000292579	0.3214688236957481	-0.45544203924889476
hnscc	ZNF7	ENSP00000393260	0.49697754487825235	
hnscc	ZNF703	ENSP00000332325	0.8922736589113541	-0.02631336225962015
hnscc	ZNF706	ENSP00000311768	0.03741328421142958	0.17268141250387778
lscc	ADAM9	ENSP00000419446	0.010386803913607462	0.35253418098587913
lscc	ADCK5	ENSP00000310547	0.06584929894815081	0.21259767309609368
lscc	ADGRA2	ENSP00000323508	0.26289303648036116	0.14601019437370244
lscc	ADHFE1	ENSP00000379865	0.09643491121212648	
lscc	AGO2	ENSP00000220592	0.29033481752391	0.0694637810289272
lscc	ANKRD46	ENSP00000335287	0.07889218219461192	0.18863324269114912
lscc	AP3M2	ENSP00000174653	0.0163444166850265	0.16998804569183956
lscc	ARFGEF1	ENSP00000262215	3.5386710719456063e-06	0.34661986220360874
lscc	ARHGAP39	ENSP00000276826	0.0009701279562946427	
lscc	ARMC1	ENSP00000276569	0.01138167161496231	0.12872278017536185
lscc	ASAP1	ENSP00000350297	0.8261184424044773	
lscc	ASAP1	ENSP00000429900	0.8524745528734258	
lscc	ASH2L	ENSP00000340896	0.01311349765423533	0.27393061633523874
lscc	ATAD2	ENSP00000287394	0.009925438291211145	0.3546062742431264
lscc	ATP6V0D2	ENSP00000285393	0.2508934617302944	
lscc	ATP6V1C1	ENSP00000379203	0.5098798374278806	0.04098547885012811
lscc	ATP6V1H	ENSP00000352522	0.26289303648036116	-0.06583197736362217
lscc	BAG4	ENSP00000287322	0.0017735336012171044	0.4350005417016317
lscc	BOP1	ENSP00000455106	0.06078020963220991	0.17357089435430564
lscc	BRF2	ENSP00000220659	0.06307546653040967	0.41136381696822827
lscc	C8orf76	ENSP00000276704	0.26289303648036116	
lscc	C8orf82	ENSP00000436621	0.09363617623282694	0.19661495823688688
lscc	CA13	ENSP00000318912	0.9150141959689001	0.017809618619016532
lscc	CA3	ENSP00000285381	0.12875796917555754	-0.22714169288438524
lscc	CA8	ENSP00000314407	0.6087581272252754	0.1217092463926584
lscc	CALB1	ENSP00000265431	0.8740020026922188	0.07400859410664522
lscc	CCN3	ENSP00000259526	0.30440624491396645	0.16299823579362693
lscc	CCN4	ENSP00000250160	0.7830822034580168	
lscc	CCNE2	ENSP00000309181	0.5241319433849787	
lscc	CEBPD	ENSP00000386165	0.8293132226705765	
lscc	CHCHD7	ENSP00000306425	0.8740020026922188	-0.01637138038621315
lscc	CHD7	ENSP00000392028	0.0064752567477327095	
lscc	CHMP4C	ENSP00000297265	0.1775143847822831	0.16015960866501577
lscc	CHRAC1	ENSP00000220913	0.31668434632960324	0.12089744100963348
lscc	COLEC10	ENSP00000332723	0.9987304736082134	-0.0006585142546323142
lscc	COMMD5	ENSP00000304544	0.5734191396333129	-0.026999698488991516
lscc	COPS5	ENSP00000350512	0.20978444609298488	0.051452601474498476
lscc	COX6C	ENSP00000297564	0.12433278269498897	0.16716171695577076
lscc	CPNE3	ENSP00000477590	0.0002563360448416375	0.228878308751788
lscc	CPQ	ENSP00000220763	0.941580805470642	-0.012378961151887635
lscc	CPSF1	ENSP00000478145	0.13769777880426395	0.09491109495688879
lscc	CRISPLD1	ENSP00000262207	0.8261184424044773	
lscc	CSPP1	ENSP00000262210	0.06307546653040967	0.29081519952274326
lscc	CTHRC1	ENSP00000330523	0.9880071102304004	0.0049644238981329525
lscc	CYC1	ENSP00000317159	0.025009369257215665	0.20501837020798117
lscc	CYHR1	ENSP00000433769	0.3889903345812048	0.06963580223708282
lscc	CYP7B1	ENSP00000310721	0.148413388739285	-0.19687194085657078
lscc	CYRIB	ENSP00000384880	0.9540532752751933	-0.00585641251837743
lscc	DCAF13	ENSP00000297579	0.014570416555093552	0.21036193718319068
lscc	DDHD2	ENSP00000380352	0.09565152501210401	0.23480908065302447
lscc	DECR1	ENSP00000220764	0.3188302554957841	0.08500014193815889
lscc	DENND3	ENSP00000428714	0.26289303648036116	-0.10821550885059006
lscc	DEPTOR	ENSP00000286234	0.8818236987115206	-0.02180145068649518
lscc	DERL1	ENSP00000259512	0.5776377317517816	0.05478713069753002
