protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
CCAR1	ENSP00000265872	1.5553770690105242e-08	hnscc	0.21591420166466624	82	45
ZRANB2	ENSP00000254821	1.5560989417378684e-08	hnscc	0.2693432265573865	82	45
SPECC1	ENSP00000261503	1.5652520126040773e-08	hnscc	0.314709849913957	82	45
TLR3	ENSP00000296795	1.569134337614575e-08	hnscc	-0.49513639816273214	82	45
DTL	ENSP00000355958	1.580310897987586e-08	hnscc	1.0235725268647335	51	30
MRPL40	ENSP00000333401	1.589059943721311e-08	hnscc	-0.3479010562769169	82	45
SRSF10	ENSP00000420195	1.6017623833498844e-08	hnscc	0.2944763827694071	82	45
DDX46	ENSP00000416534	1.605012745105364e-08	hnscc	0.21397038938656376	82	45
ACTN1	ENSP00000377941	1.6076961367034083e-08	hnscc	0.4031715824716971	82	45
CDC40	ENSP00000304370	1.6411641876577082e-08	hnscc	0.2211456685950479	82	45
RBP1	ENSP00000232219	1.6677960108543854e-08	hnscc	1.0419502711605508	82	45
CHTOP	ENSP00000357679	1.6821867058823643e-08	hnscc	0.5407911898126405	82	45
TPMT	ENSP00000312304	1.6821867058823643e-08	hnscc	0.5263245084965996	82	45
DUS3L	ENSP00000311977	1.6841753924528773e-08	hnscc	0.2849399202973273	82	45
DDX60	ENSP00000377344	1.685762089691004e-08	hnscc	0.7153286340893685	82	45
PPP1R9B	ENSP00000478767	1.689228379709308e-08	hnscc	0.2364602486766973	82	45
MAP1LC3A	ENSP00000353886	1.7727778643107413e-08	hnscc	-0.8453437439868714	77	43
ADAM9	ENSP00000419446	1.778793205970872e-08	hnscc	0.5233261544538292	82	45
CSAD	ENSP00000267085	1.7804046808679163e-08	hnscc	-0.5468356382630478	75	40
SYNGR1	ENSP00000318845	1.7857539005375283e-08	hnscc	-0.5196755596708872	82	45
PPFIA1	ENSP00000253925	1.8189302243256095e-08	hnscc	0.6572088818643184	82	45
UAP1L1	ENSP00000386935	1.822890112349143e-08	hnscc	0.3526145884382384	82	45
AMPD3	ENSP00000379801	1.83949634157315e-08	hnscc	0.5170800655953314	82	45
ELP2	ENSP00000257191	1.8470042257616087e-08	hnscc	0.22118100002020188	82	45
PAPOLG	ENSP00000238714	1.8493845543243244e-08	hnscc	0.4582631727756946	75	41
FXYD1	ENSP00000343314	1.879072411194549e-08	hnscc	-1.841453444714808	69	38
TFPI	ENSP00000233156	1.8898421162962932e-08	hnscc	-0.6658332936053523	70	39
RRM2	ENSP00000302955	1.9055342983323858e-08	hnscc	0.5764654881337365	82	45
NIPSNAP2	ENSP00000313050	1.908488642650704e-08	hnscc	-0.7670904459106112	82	45
AKR1B1	ENSP00000285930	1.912721224507358e-08	hnscc	-0.817409483438605	82	45
KCTD12	ENSP00000366694	1.92334704395652e-08	hnscc	-0.41576610543877224	82	45
GPATCH4	ENSP00000357215	1.930402679567074e-08	hnscc	0.43010621543354677	77	43
GMIP	ENSP00000203556	1.9308551144702252e-08	hnscc	0.36328330856681373	82	45
YWHAH	ENSP00000248975	1.9325738529795203e-08	hnscc	0.28879016124893264	82	45
SHROOM3	ENSP00000296043	1.947253407601543e-08	hnscc	-0.7022794749932355	76	42
MRPL12	ENSP00000333837	1.9534483914462507e-08	hnscc	-0.8682915546316873	64	36
NUP133	ENSP00000261396	1.9534483914462507e-08	hnscc	0.17932184733817064	82	45
TNRC6A	ENSP00000326900	1.9566425926323057e-08	hnscc	0.3744193122536728	79	44
STXBP1	ENSP00000362396	1.9586512865182794e-08	hnscc	-0.41151352392919943	82	45
TM7SF2	ENSP00000279263	1.9598405978153212e-08	hnscc	-0.8084385818076351	82	45
VCPIP1	ENSP00000309031	1.9688283595939746e-08	hnscc	0.21072902711715563	82	45
EXPH5	ENSP00000265843	1.9789318443790864e-08	hnscc	-0.6787867693754848	76	43
CIP2A	ENSP00000295746	1.9974810922405685e-08	hnscc	0.4390607075131091	82	45
RSRC2	ENSP00000330188	2.007450758570372e-08	hnscc	0.2803385524592414	82	45
FIP1L1	ENSP00000302993	2.0266397212404525e-08	hnscc	0.5067750046960297	52	30
RAC2	ENSP00000249071	2.0310142042679588e-08	hnscc	0.6003795189893076	82	45
RPS5	ENSP00000196551	2.0420110315635117e-08	hnscc	0.2576853888239982	82	45
UBE2M	ENSP00000253023	2.1067470123228716e-08	hnscc	0.2515703294934261	82	45
GZMB	ENSP00000216341	2.1073085631117754e-08	hnscc	1.1552265098014152	54	31
NDUFB4	ENSP00000184266	2.112939427665758e-08	hnscc	-0.6008490479019714	82	45
GNG12	ENSP00000360021	2.125014332852755e-08	hnscc	-0.4149499565551096	82	45
BRAT1	ENSP00000339637	2.131611484463993e-08	hnscc	0.2887157560435971	82	45
SVEP1	ENSP00000363593	2.1615959722728473e-08	hnscc	-0.6209284826803053	82	45
PAK1IP1	ENSP00000368887	2.1652888440470804e-08	hnscc	0.2924461017367836	82	45
CASP6	ENSP00000265164	2.2381792877665405e-08	hnscc	0.3217494263890254	82	45
DVL3	ENSP00000316054	2.2381792877665405e-08	hnscc	0.2890530476603911	82	45
PPIG	ENSP00000260970	2.2382378511363253e-08	hnscc	0.28749885867057867	82	45
PSMD2	ENSP00000310129	2.2641119065865903e-08	hnscc	0.19438192509799246	82	45
UTP20	ENSP00000261637	2.270642509992403e-08	hnscc	0.2617060794630198	82	45
PRIM2	ENSP00000484105	2.2802948660848428e-08	hnscc	0.4285014570568151	82	45
RPL7	ENSP00000339795	2.2805373764840723e-08	hnscc	0.2834518623262579	82	45
BLNK	ENSP00000224337	2.2887614356348712e-08	hnscc	-0.5834067603838164	82	45
MANBAL	ENSP00000362707	2.3017853819662144e-08	hnscc	0.5529297907971222	77	43
PSMG2	ENSP00000325919	2.3032591244698194e-08	hnscc	0.46529239273613376	82	45
WDR77	ENSP00000235090	2.3465602880829584e-08	hnscc	-0.2629384070676021	82	45
SENP8	ENSP00000340505	2.347133840093035e-08	hnscc	-0.4607171487750883	82	45
FBXO45	ENSP00000310332	2.3499142716688668e-08	hnscc	0.36253949664122576	82	45
MOGS	ENSP00000410992	2.4014315397121892e-08	hnscc	0.3831630690040458	82	45
TNPO3	ENSP00000265388	2.4339730617767702e-08	hnscc	0.2561602619180729	82	45
SMARCC1	ENSP00000254480	2.4714732979860863e-08	hnscc	0.376418742441344	82	45
NDUFA12	ENSP00000330737	2.472987597539608e-08	hnscc	-0.6041440504694883	82	45
POTEF	ENSP00000386786	2.484657345017126e-08	hnscc	-1.1562486030308472	82	45
MAD1L1	ENSP00000265854	2.484657345017126e-08	hnscc	0.19228423356660218	82	45
TAF12	ENSP00000263974	2.5036433207351765e-08	hnscc	0.2629664613439495	82	45
TAX1BP3	ENSP00000225525	2.5228203065013277e-08	hnscc	-0.4023669896952306	82	45
QSOX2	ENSP00000351536	2.538128318976612e-08	hnscc	0.36940962559493795	82	45
NOL8	ENSP00000401177	2.542718901074157e-08	hnscc	0.27796989547716433	82	45
RBM6	ENSP00000266022	2.5660128098340522e-08	hnscc	0.21351219020994144	82	45
HLA-DMA	ENSP00000363976	2.5713254540263374e-08	hnscc	0.8805553210485466	82	45
GDPGP1	ENSP00000368405	2.5713254540263374e-08	hnscc	-0.47945816276326103	82	45
AHCYL2	ENSP00000315931	2.5719812506894907e-08	hnscc	-0.3563976239390059	82	45
CAMK2G	ENSP00000378243	2.587678454861544e-08	hnscc	-0.4612697556864527	82	45
PSMB2	ENSP00000362334	2.6003817152877546e-08	hnscc	0.20843506403429607	82	45
TMEM214	ENSP00000238788	2.608261421231889e-08	hnscc	0.4389062047847452	82	45
MSRB3	ENSP00000312274	2.710309121098905e-08	hnscc	-0.5269333436770358	82	45
LRRC59	ENSP00000225972	2.710309121098905e-08	hnscc	0.39462522375528286	82	45
EPHA1	ENSP00000275815	2.710694571956008e-08	hnscc	-0.5501142273859165	82	45
AGR3	ENSP00000308606	2.7583028818381342e-08	hnscc	-1.1618521013727798	82	45
GLUD1	ENSP00000277865	2.7773604081393858e-08	hnscc	-0.35991597300701744	82	45
LRRFIP1	ENSP00000310109	2.8031696258901505e-08	hnscc	-0.5409592894254671	82	45
HSP90AB1	ENSP00000325875	2.8270629163086638e-08	hnscc	0.28242429377433464	82	45
PRG4	ENSP00000356455	2.8270629163086638e-08	hnscc	-0.7985269391330049	82	45
IDH2	ENSP00000331897	2.8762683091172382e-08	hnscc	-0.8450163118815883	82	45
LYPD3	ENSP00000244333	2.8835091904883864e-08	hnscc	-1.0925811969619135	82	45
MED25	ENSP00000326767	2.8948791717991544e-08	hnscc	0.2612672757120374	82	45
NEMP1	ENSP00000300128	2.8985808156456346e-08	hnscc	0.6705816964138045	51	28
MROH2B	ENSP00000382476	2.9476826193076367e-08	hnscc	-1.8048407537291462	28	18
GCSH	ENSP00000319531	2.9877309301195783e-08	hnscc	-0.5688541136830126	82	45
HSPA6	ENSP00000310219	2.992199523476621e-08	hnscc	-0.9008228306383275	82	45
MAT2A	ENSP00000303147	2.997237570804919e-08	hnscc	0.22712573863691343	82	45
SLU7	ENSP00000297151	3.0024129505189266e-08	hnscc	0.24710968784357912	82	45
RAP2B	ENSP00000319096	3.0404569525048915e-08	hnscc	0.48077690524906835	82	45
THEMIS2	ENSP00000363031	3.055927718782158e-08	hnscc	0.44677109403888515	82	45
RFTN1	ENSP00000334153	3.0941119541213866e-08	hnscc	0.45423189849022694	82	45
LSG1	ENSP00000265245	3.1026561772971165e-08	hnscc	0.34442377792220863	82	45
QSOX1	ENSP00000356574	3.140232962926933e-08	hnscc	-0.44307816829716157	82	45
HMOX2	ENSP00000219700	3.147684005923624e-08	hnscc	0.4467722185009571	82	45
YIPF5	ENSP00000274496	3.19644601712279e-08	hnscc	0.41237007836968115	82	45
SULT2B1	ENSP00000201586	3.217241916479128e-08	hnscc	-0.8462978980787723	82	45
MAP7D1	ENSP00000362244	3.253117591530767e-08	hnscc	0.46928488218784026	82	45
PELP1	ENSP00000460300	3.263129479573362e-08	hnscc	0.23997741577761988	82	45
FERMT3	ENSP00000279227	3.263444532589206e-08	hnscc	0.5106301083982714	82	45
ITGAL	ENSP00000349252	3.2885265307411273e-08	hnscc	0.6201382099126447	82	45
SLC15A4	ENSP00000266771	3.2885265307411273e-08	hnscc	0.49625554368726127	82	45
SRSF4	ENSP00000362900	3.293430649183655e-08	hnscc	0.2883439612436645	82	45
PDIA4	ENSP00000286091	3.3228146893121544e-08	hnscc	0.6109612321134843	82	45
SAAL1	ENSP00000432487	3.3241474115615e-08	hnscc	0.3883219090192077	82	45
IDH1	ENSP00000260985	3.344915225546474e-08	hnscc	-0.46645380831415795	82	45
ETFRF1	ENSP00000370761	3.356551105621313e-08	hnscc	-0.9151354173120734	71	39
PARVA	ENSP00000334008	3.399439760721302e-08	hnscc	-0.3341968367636476	82	45
PSMB9	ENSP00000363993	3.4115238981635715e-08	hnscc	0.41566066416408703	82	45
CALU	ENSP00000408838	3.475790027208995e-08	hnscc	0.4668764182484844	82	45
CYC1	ENSP00000317159	3.5219225909086364e-08	hnscc	-0.5829145388493981	82	45
MYH14	ENSP00000407879	3.52248665086269e-08	hnscc	-0.776019872372294	82	45
COMMD10	ENSP00000274458	3.5289543446649324e-08	hnscc	-0.24994124014348335	82	45
THOC6	ENSP00000326531	3.530974988384219e-08	hnscc	0.2461296109453912	82	45
PDCD10	ENSP00000376506	3.6053864072953925e-08	hnscc	0.2822219333378202	82	45
CGN	ENSP00000271636	3.6105096339005775e-08	hnscc	-0.7399098273439141	82	45
SYNPO2	ENSP00000306015	3.690695527154906e-08	hnscc	-1.1321774950015884	82	45
FAF1	ENSP00000379457	3.690695527154906e-08	hnscc	-0.22528835185174817	82	45
PSME3	ENSP00000293362	3.734262488539265e-08	hnscc	0.3286768919376714	82	45
DCAF13	ENSP00000297579	3.742624919034137e-08	hnscc	0.2871260797646835	82	45
COPS8	ENSP00000346340	3.7477508049494294e-08	hnscc	-0.2588303707794525	82	45
MPZ	ENSP00000500814	3.781559614928105e-08	hnscc	-1.7469689631090515	82	45
EIF4H	ENSP00000265753	3.797122414960979e-08	hnscc	0.2558940578465501	82	45
GSTM2	ENSP00000241337	3.8262481993117126e-08	hnscc	-0.9794241310865992	82	45
TPRN	ENSP00000387100	3.830572045627065e-08	hnscc	-0.4775590464391963	66	36
MBD3	ENSP00000156825	3.837955581849256e-08	hnscc	0.4556318943070041	82	45
COPS7A	ENSP00000229251	3.8388138033499204e-08	hnscc	-0.29887533333637795	82	45
CARS1	ENSP00000369897	3.863935667445717e-08	hnscc	0.2191460105734434	82	45
LTN1	ENSP00000478783	3.8678956567908073e-08	hnscc	0.2541422598662352	82	45
ICAM2	ENSP00000388666	3.946544819850703e-08	hnscc	-0.4689514422884069	82	45
KIF21A	ENSP00000354851	3.967376478481783e-08	hnscc	-0.42363725288987797	82	45
RPF2	ENSP00000402338	4.0113604020607025e-08	hnscc	0.3585591508967136	82	45
VWA1	ENSP00000417185	4.0478208135321944e-08	hnscc	-0.39713592988738144	82	45
P3H3	ENSP00000478600	4.050953908090997e-08	hnscc	0.6969686268744489	82	45
PTGES3	ENSP00000262033	4.089532686296997e-08	hnscc	0.3069648420984051	82	45
ANAPC2	ENSP00000314004	4.124781049823288e-08	hnscc	0.25425125995954856	82	45
STIM2	ENSP00000417569	4.124781049823288e-08	hnscc	0.34212156367605007	82	45
COX7A1	ENSP00000292907	4.124781049823288e-08	hnscc	-1.6811263491083763	81	45
POLR1A	ENSP00000263857	4.22882331214058e-08	hnscc	0.28046026571484906	82	45
ACIN1	ENSP00000405677	4.349472314928711e-08	hnscc	0.23828572579402674	82	45
PRKG1	ENSP00000363092	4.442317892021856e-08	hnscc	-0.5711882540084696	82	45
CAMSAP2	ENSP00000236925	4.45471355931807e-08	hnscc	0.285382577466646	82	45
SERPINB1	ENSP00000370115	4.462787131905456e-08	hnscc	-0.6796129086943338	82	45
DLG1	ENSP00000345731	4.4821885021037945e-08	hnscc	-0.4053768795421042	82	45
KIF5B	ENSP00000307078	4.5228808921287415e-08	hnscc	0.24553440504866314	82	45
PKM	ENSP00000320171	4.55710196482608e-08	hnscc	-1.1177254555314557	82	45
TRIO	ENSP00000339299	4.6560047188548415e-08	hnscc	0.2995028363791207	82	45
SAMD9L	ENSP00000326247	4.675749844989325e-08	hnscc	0.49744040135036216	82	45
DDX27	ENSP00000360828	4.6793394105883176e-08	hnscc	0.30089624233440504	82	45
ZNF638	ENSP00000264447	4.72156591562469e-08	hnscc	0.28745037286364794	82	45
NDUFA13	ENSP00000423673	4.784444578908892e-08	hnscc	-0.6031461949188293	82	45
DHODH	ENSP00000219240	4.7860096202742336e-08	hnscc	-0.353566408009384	82	45
MIPEP	ENSP00000371607	4.8237401426355625e-08	hnscc	-0.28796028807804697	82	45
LYSMD3	ENSP00000314518	4.8418407308692215e-08	hnscc	-0.6985729395550604	65	36
NECTIN2	ENSP00000252485	4.849371492167001e-08	hnscc	-0.7425080713476371	43	25
HDHD3	ENSP00000238379	4.8981504282336624e-08	hnscc	-0.29297696256957584	82	45
NADK	ENSP00000341679	4.9235233341719364e-08	hnscc	0.4392598833177608	82	45
MAZ	ENSP00000219782	4.952293443488577e-08	hnscc	0.3781420343507749	82	45
AQP5	ENSP00000293599	4.9523451029004156e-08	hnscc	-1.7866653847488632	59	34
RBM22	ENSP00000199814	4.9933727923047085e-08	hnscc	0.2213863101258724	82	45
EEF1A1	ENSP00000330054	5.0581199656149535e-08	hnscc	-0.39035221277583143	82	45
IPO7	ENSP00000369042	5.058496529267421e-08	hnscc	0.27754029901305033	82	45
PRXL2B	ENSP00000413218	5.125771131791714e-08	hnscc	-0.421733285845178	82	45
CUTA	ENSP00000363620	5.1291807398127245e-08	hnscc	-0.5948790815945691	82	45
CHCHD4	ENSP00000295767	5.222376250979051e-08	hnscc	-0.3817176499750888	82	45
RWDD4	ENSP00000332177	5.259704167737375e-08	hnscc	-0.41559532318357606	82	45
CPXM1	ENSP00000369979	5.269150603872208e-08	hnscc	0.638405596868268	82	45
WAPL	ENSP00000298767	5.285258633107827e-08	hnscc	0.20859518030288465	82	45
DLGAP5	ENSP00000247191	5.3254813111550725e-08	hnscc	0.4671212656811018	82	45
TPBG	ENSP00000358765	5.378303348784603e-08	hnscc	0.5451467245581214	82	45
COQ10B	ENSP00000263960	5.443236786759557e-08	hnscc	-0.5154230039582085	71	40
GPHN	ENSP00000312771	5.506873931605269e-08	hnscc	-0.3636496208079174	82	45
GOLPH3L	ENSP00000271732	5.5103109520691586e-08	hnscc	-0.5386982123362205	82	45
IMPDH1	ENSP00000265385	5.529496036513858e-08	hnscc	0.31118676163189973	82	45
LTBP1	ENSP00000386043	5.571934840499941e-08	hnscc	0.6670373830998333	82	45
MTR	ENSP00000355536	5.589088105053926e-08	hnscc	-0.3141230521061495	82	45
JMJD6	ENSP00000394085	5.721469910378856e-08	hnscc	0.31567256934976795	82	45
STAB1	ENSP00000312946	5.727695911624155e-08	hnscc	-0.47578661662064736	82	45
NEK1	ENSP00000408020	5.848284228514077e-08	hnscc	-0.40923010551718225	82	45
DPP4	ENSP00000353731	5.8692799306533025e-08	hnscc	-0.5767445529648182	82	45
FAM135A	ENSP00000409201	5.915309248419403e-08	hnscc	-0.5742575942145609	82	45
CDKN1B	ENSP00000228872	5.966187821833267e-08	hnscc	-0.4806837105525197	82	45
TXNDC9	ENSP00000264255	5.973752004579064e-08	hnscc	0.3452696829999165	82	45
SHE	ENSP00000307369	6.172232792100644e-08	hnscc	-0.9450310383323406	38	20
ZNHIT6	ENSP00000359606	6.172232792100644e-08	hnscc	0.3519378856021468	82	45
COMMD1	ENSP00000308236	6.230979082717349e-08	hnscc	-0.2215800633680856	82	45
KANK1	ENSP00000371734	6.365222132536481e-08	hnscc	-0.43237216250997834	82	45
SNIP1	ENSP00000296215	6.365554922967857e-08	hnscc	0.35411982123941854	82	45
TESC	ENSP00000334785	6.534430100031615e-08	hnscc	-0.7372531968106613	79	44
FAM76B	ENSP00000351631	6.573884739002269e-08	hnscc	0.4358167208669796	81	44
NTN4	ENSP00000340998	6.603745797767793e-08	hnscc	-1.1006367475452272	81	45
SUGP1	ENSP00000247001	6.647723494337791e-08	hnscc	0.18286716323523278	82	45
VTN	ENSP00000226218	6.791387764179713e-08	hnscc	-0.6670421222733149	82	45
PPAT	ENSP00000264220	6.802587006168551e-08	hnscc	0.2634037932400486	82	45
SNAP29	ENSP00000215730	6.961834534332718e-08	hnscc	0.30565107266705627	82	45
C5AR1	ENSP00000347197	6.979700194363026e-08	hnscc	0.6890775098084712	72	41
SERPINB10	ENSP00000238508	7.044169210532164e-08	hnscc	0.8165092310262854	82	45
STK4	ENSP00000361892	7.060199936106169e-08	hnscc	0.4206552557860256	82	45
HECW2	ENSP00000260983	7.103427359292471e-08	hnscc	-0.7065833009025468	51	27
ABAT	ENSP00000268251	7.267898262285805e-08	hnscc	-0.6991935548827974	82	45
NDC1	ENSP00000360483	7.321390063847769e-08	hnscc	0.44534522358498685	82	45
COL8A1	ENSP00000261037	7.349845105580196e-08	hnscc	0.8745500163637808	82	45
STAT3	ENSP00000467000	7.379880103961517e-08	hnscc	0.5584406141649724	82	45
IRS1	ENSP00000304895	7.390072030373388e-08	hnscc	0.416938360075383	82	45
ZYX	ENSP00000324422	7.480781067846187e-08	hnscc	0.2874091645327562	82	45
ZNF384	ENSP00000354592	7.551482657078203e-08	hnscc	0.35654931252328537	77	42
LCLAT1	ENSP00000310551	7.553002605357375e-08	hnscc	0.47351478528330865	82	45
MAP3K2	ENSP00000343463	7.560270611023058e-08	hnscc	0.22891075430995803	82	45
RBKS	ENSP00000306817	7.617809161796898e-08	hnscc	-0.40458661237997035	82	45
UNC13B	ENSP00000490228	7.621607753718279e-08	hnscc	-0.34204536710789546	82	45
GATAD2B	ENSP00000357644	7.628292217286899e-08	hnscc	0.32011938940239043	82	45
OMA1	ENSP00000360270	7.628292217286899e-08	hnscc	-0.4802339369185922	82	45
UBA3	ENSP00000340041	7.730990540934332e-08	hnscc	-0.2169164278489134	82	45
IFIT3	ENSP00000360876	7.742359952615014e-08	hnscc	1.0180473500651632	82	45
FGR	ENSP00000363116	7.784358484774556e-08	hnscc	0.6976811184743217	82	45
EDC3	ENSP00000320503	7.89681697868808e-08	hnscc	0.20077575533710204	82	45
PSME3IP1	ENSP00000335808	7.927764660452688e-08	hnscc	0.29695997200551916	82	45
LTBP3	ENSP00000301873	7.929598729903555e-08	hnscc	0.45595364960440415	82	45
PANX1	ENSP00000227638	7.933471269669612e-08	hnscc	0.6286513943238627	82	45
NIF3L1	ENSP00000352711	8.043359035015533e-08	hnscc	-0.2592344786563622	82	45
SHFL	ENSP00000253110	8.100381814018561e-08	hnscc	0.3041852503552783	82	45
MARS1	ENSP00000262027	8.20132357951251e-08	hnscc	0.2235509509691458	82	45
SKA3	ENSP00000319417	8.2123067758972e-08	hnscc	0.6891660634122676	65	35
SORBS2	ENSP00000377162	8.247973213621707e-08	hnscc	-1.062742253944615	23	13
TSC22D2	ENSP00000354543	8.263659601827454e-08	hnscc	0.5121097805099211	82	45
PABPN1	ENSP00000216727	8.286855989837015e-08	hnscc	-1.356978743566522	79	45
PCYT1A	ENSP00000292823	8.3034675936265e-08	hnscc	0.3854222562849387	82	45
FBN2	ENSP00000262464	8.367148254702793e-08	hnscc	1.0435948742527188	82	45
GTF3C5	ENSP00000361169	8.367694219053557e-08	hnscc	0.27561095102448346	82	45
CTSS	ENSP00000357981	8.602216782752203e-08	hnscc	0.5100775637984606	82	45
ATP13A3	ENSP00000493923	8.730746776829502e-08	hnscc	0.4108848276895821	82	45
UPP1	ENSP00000330032	8.730746776829502e-08	hnscc	0.8847285106558619	82	45
LAMTOR3	ENSP00000424183	8.741358601794479e-08	hnscc	-0.2471377409402092	82	45
ARL14EP	ENSP00000282032	8.799061385251547e-08	hnscc	0.28255079678991446	82	45
XPR1	ENSP00000356562	8.868437190169116e-08	hnscc	0.6334933934932148	82	45
PHACTR4	ENSP00000362942	8.94274502416979e-08	hnscc	-0.25876680287402454	82	45
MUC4	ENSP00000417498	8.952727889234689e-08	hnscc	-1.0122612595402702	82	45
FGL2	ENSP00000248598	9.0194899033072e-08	hnscc	-0.5765123359731035	82	45
COX7C	ENSP00000247655	9.074183992253015e-08	hnscc	-0.587151395927257	82	45
DBR1	ENSP00000260803	9.1294064185189e-08	hnscc	0.22935936579893088	82	45
MEIS1	ENSP00000272369	9.1294064185189e-08	hnscc	-0.7772955384417342	56	31
ABCA6	ENSP00000284425	9.135035283115931e-08	hnscc	-0.6825639453861431	61	33
SPG7	ENSP00000495795	9.151172495819588e-08	hnscc	-0.39551180585885004	82	45
IGFBP5	ENSP00000233813	9.151172495819588e-08	hnscc	-0.6730315033439515	82	45
EPSTI1	ENSP00000318643	9.347813475945742e-08	hnscc	0.8387620557393971	82	45
CDC23	ENSP00000378350	9.398716902950098e-08	hnscc	0.2449585456992196	82	45
TNS3	ENSP00000312143	9.43584140290631e-08	hnscc	0.38961452226193316	82	45
RNF5	ENSP00000364235	9.48332742420497e-08	hnscc	0.41408445402389726	82	45
WDR74	ENSP00000278856	9.532356936015745e-08	hnscc	0.27197431253963456	82	45
SELENOF	ENSP00000328729	9.541443377096167e-08	hnscc	0.30405301845686517	82	45
SLC30A9	ENSP00000264451	9.591951023172692e-08	hnscc	-0.39114027060718304	82	45
GINS3	ENSP00000318196	9.862436930783299e-08	hnscc	0.5750060828560934	82	45
EIF5A	ENSP00000336776	9.876072622309656e-08	hnscc	-0.6227033200118641	82	45
TANC2	ENSP00000374171	1.0055599456848575e-07	hnscc	0.412807474121448	82	45
PARP1	ENSP00000355759	1.012201492564735e-07	hnscc	0.45857864501211243	82	45
LPGAT1	ENSP00000355963	1.0148885982890686e-07	hnscc	0.39793542795405856	82	45
COA3	ENSP00000354762	1.0266733724013614e-07	hnscc	-0.4092528006530075	82	45
SPRR4	ENSP00000332163	1.0266733724013614e-07	hnscc	1.9395566460024924	82	45
MPC1	ENSP00000354223	1.0266733724013614e-07	hnscc	-1.0158898981543532	40	21
GGT5	ENSP00000330080	1.0324405261506708e-07	hnscc	-0.4567187148874559	82	45
IFI44	ENSP00000359783	1.0465377404872232e-07	hnscc	0.9511073362434953	82	45
ORC5	ENSP00000297431	1.0572487519751297e-07	hnscc	0.3627697811113154	82	45
PCOLCE2	ENSP00000295992	1.080990889275284e-07	hnscc	-1.1398951983022936	77	43
NOL6	ENSP00000368784	1.0857678011861847e-07	hnscc	0.2456564702790287	82	45
SMG5	ENSP00000355261	1.0925910972715855e-07	hnscc	0.24287602342655867	82	45
CNOT11	ENSP00000289382	1.1012395569461836e-07	hnscc	0.21541012355832523	82	45
TOE1	ENSP00000361162	1.1098488460279405e-07	hnscc	0.3118645182519214	82	45
PLEC	ENSP00000347044	1.1135762892131387e-07	hnscc	-0.7659468509332387	82	45
EIF3L	ENSP00000416892	1.1160922628936366e-07	hnscc	0.21220186121780193	82	45
PPM1L	ENSP00000417659	1.1161251263886892e-07	hnscc	-0.6141141657292761	77	43
RBM33	ENSP00000384160	1.1207955669740025e-07	hnscc	0.2221420527680089	82	45
NEK6	ENSP00000319734	1.1236999975297354e-07	hnscc	0.44209265335098835	82	45
MTRES1	ENSP00000310951	1.1252919971896058e-07	hnscc	-0.40890202380924767	82	45
DGLUCY	ENSP00000256324	1.1298283258599363e-07	hnscc	-1.0084784351894776	82	45
GYPC	ENSP00000259254	1.1412331015083167e-07	hnscc	-0.52373660979231	82	45
GOPC	ENSP00000357484	1.1413226415145898e-07	hnscc	0.31528449950889414	82	45
SLMAP	ENSP00000499241	1.1446112037974086e-07	hnscc	-0.34344710224058517	82	45
VCL	ENSP00000211998	1.1551065306975136e-07	hnscc	-0.28096402514071983	82	45
DOCK7	ENSP00000340742	1.156474215200612e-07	hnscc	0.268867742038118	82	45
SGCE	ENSP00000388734	1.160110382729348e-07	hnscc	-0.5451547820722591	63	36
NCOR2	ENSP00000400281	1.160110382729348e-07	hnscc	0.23543639324971688	82	45
TFAP2A	ENSP00000368933	1.1683179854071725e-07	hnscc	0.4609525160083056	82	45
KTN1	ENSP00000378725	1.1711808962394372e-07	hnscc	0.33212375305165087	82	45
ITGB4	ENSP00000200181	1.1782100548858795e-07	hnscc	0.59451161920104	82	45
PPP1R8	ENSP00000311677	1.1974245130057902e-07	hnscc	0.18458675496659976	82	45
AFDN	ENSP00000252692	1.1974245130057902e-07	hnscc	-0.3177973710738797	82	45
ADHFE1	ENSP00000379865	1.2014444621130928e-07	hnscc	-1.4251412384127036	46	26
TTC4	ENSP00000360329	1.2057114811461768e-07	hnscc	0.31533455102190033	82	45
BUD13	ENSP00000260210	1.2154668734185172e-07	hnscc	0.30939362720392327	81	44
ACOT7	ENSP00000476610	1.2172386714706703e-07	hnscc	0.4522102401921938	82	45
SEPTIN8	ENSP00000296873	1.239199284266375e-07	hnscc	-0.2794935828035982	82	45
ADAL	ENSP00000456242	1.23994381643235e-07	hnscc	-0.45011944332634785	82	45
NDUFB6	ENSP00000369176	1.2410121680748233e-07	hnscc	-0.5444174057286766	82	45
CD300A	ENSP00000353259	1.2433055936629968e-07	hnscc	0.5442767059609821	69	38
RPLP1	ENSP00000346037	1.2435447795292261e-07	hnscc	-0.49138027074572527	82	45
IRF7	ENSP00000329411	1.24616541330013e-07	hnscc	0.6100789836758145	70	38
TNFAIP8L2	ENSP00000357906	1.2621147721102293e-07	hnscc	0.522185472000301	82	45
ST6GALNAC1	ENSP00000156626	1.2756578133559026e-07	hnscc	-0.7289909462405771	57	33
CRLF1	ENSP00000376188	1.3033497036105095e-07	hnscc	-1.1823855579071143	54	28
MLEC	ENSP00000228506	1.3072368993614805e-07	hnscc	0.4491751971313402	82	45
