protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
SARAF	ENSP00000256255	0.010030941819434334	lscc	-0.16984414740863166	40	70
ASH2L	ENSP00000340896	0.012067214675972533	lscc	0.25538697931998516	40	70
ASAH1	ENSP00000262097	0.014183170897572997	lscc	-0.26436428967599923	40	70
R3HCC1	ENSP00000265806	0.016592986533665387	lscc	-0.14337048115293283	40	70
MSR1	ENSP00000405453	0.020725016321238188	lscc	-0.2229074091300951	40	70
TDRP	ENSP00000315111	0.021085712504211047	lscc	-0.2250627442983323	40	70
EPHX2	ENSP00000430269	0.021165965739249826	lscc	-0.2681929363957777	40	70
DLC1	ENSP00000276297	0.026333367181575137	lscc	-0.11954886062074116	40	70
ARHGEF10	ENSP00000340297	0.03026480489472642	lscc	-0.1576224448222186	40	70
HMBOX1	ENSP00000430110	0.03422894471781017	lscc	-0.1664680846324226	40	70
MTUS1	ENSP00000262102	0.035952805699926225	lscc	-0.22446122349823183	40	70
SFTPC	ENSP00000430410	0.03891066421655579	lscc	-0.4338246705595519	40	70
KBTBD11	ENSP00000321544	0.03891066421655579	lscc	-0.13467784479440714	40	70
TNFRSF10C	ENSP00000349324	0.03891066421655579	lscc	-0.531733215511794	40	70
ERICH1	ENSP00000262109	0.03891066421655579	lscc	-0.21165362719800856	40	70
BRF2	ENSP00000220659	0.03891066421655579	lscc	0.4018009307791419	38	67
CTSB	ENSP00000342070	0.04241127726725449	lscc	-0.23017384733473634	40	70
BNIP3L	ENSP00000370003	0.056267013722425666	lscc	-0.19189289374226673	40	70
DEFB1	ENSP00000297439	0.05893161169458435	lscc	-0.4710571363531141	22	53
CLN8	ENSP00000328182	0.05941384190696686	lscc	-0.17962281065232186	33	57
SFTPC	ENSP00000316152	0.061298894853089994	lscc	-0.26815139967114465	40	70
WRN	ENSP00000298139	0.07733553363047853	lscc	-0.17668346175333696	40	70
INTS10	ENSP00000381064	0.08025779818599735	lscc	0.09190533042579965	40	70
XPO7	ENSP00000252512	0.08440588152516179	lscc	-0.11121563054036437	40	70
SLC25A37	ENSP00000429200	0.08518710547297947	lscc	-0.9129207722355182	4	6
ELP3	ENSP00000256398	0.09518403724216026	lscc	-0.09247874235936726	40	70
LZTS1	ENSP00000265801	0.09536569221492006	lscc	-0.1550394043089949	40	70
TNFRSF10A	ENSP00000221132	0.09598481444357657	lscc	-0.3452292917018546	27	43
AGPAT5	ENSP00000285518	0.11206414931666951	lscc	-0.1397200977453063	40	70
LPL	ENSP00000497642	0.12589420320846256	lscc	-0.15768786666572782	40	70
MAK16	ENSP00000353246	0.12629236218131965	lscc	0.1459078117129127	40	70
SCARA3	ENSP00000301904	0.13668823424653204	lscc	-0.3955063912784107	25	30
MICU3	ENSP00000321455	0.142160464082874	lscc	0.24230814946094292	24	26
RBPMS	ENSP00000318102	0.14977278864662188	lscc	-0.15564708532280513	25	40
CCAR2	ENSP00000310670	0.17166310918070513	lscc	-0.09560054265366755	40	70
DEFA4	ENSP00000297435	0.17185737216818955	lscc	-0.2155732233604145	40	70
ADGRA2	ENSP00000323508	0.17185737216818955	lscc	-0.16103417507425324	36	69
ENTPD4	ENSP00000351520	0.21742659386935498	lscc	-0.11543456078536381	32	53
SH2D4A	ENSP00000265807	0.21742659386935498	lscc	-0.11617455654264384	40	70
DEFA3	ENSP00000328359	0.24186188274629472	lscc	-0.5772152613379793	39	70
CNOT7	ENSP00000355279	0.25615075068111803	lscc	-0.061288195919051255	40	70
PPP1R3B	ENSP00000308318	0.25615075068111803	lscc	-0.2585221820048471	14	21
TNFRSF10B	ENSP00000276431	0.2784700764689325	lscc	-0.3214692259563562	6	19
NEIL2	ENSP00000284503	0.2784700764689325	lscc	-0.10823111178718367	40	70
KCTD9	ENSP00000221200	0.29919005474951105	lscc	-0.0754257790881097	40	70
TRIM35	ENSP00000301924	0.34821858781063514	lscc	-0.19204061726560434	23	32
PCM1	ENSP00000431099	0.34821858781063514	lscc	-0.18080308415890192	10	15
NEFM	ENSP00000221166	0.34821858781063514	lscc	-0.6718896526446076	10	10
POLR3D	ENSP00000303088	0.34821858781063514	lscc	0.06030177392840015	40	70
MFHAS1	ENSP00000276282	0.34979378325158755	lscc	-0.08405608719241145	37	68
EIF4EBP1	ENSP00000340691	0.34979378325158755	lscc	0.07322032688255978	40	70
NUGGC	ENSP00000408697	0.3590405416175576	lscc	-0.22514313797907726	28	52
NRG1	ENSP00000384620	0.37317569578955667	lscc	-0.1795510023238135	32	63
LOXL2	ENSP00000373783	0.385568245351934	lscc	-0.1808725636124649	40	70
BMP1	ENSP00000305714	0.42340860873771474	lscc	-0.13046671638398924	40	70
INTS9	ENSP00000398208	0.4488701090396286	lscc	0.04334879273947677	40	70
DMTN	ENSP00000370879	0.46376394905164636	lscc	-0.08028785272444428	40	70
FAM167A	ENSP00000284486	0.47521334305790347	lscc	-0.16447524960997156	18	37
PSD3	ENSP00000324127	0.47521334305790347	lscc	-0.07227157701283253	40	70
STC1	ENSP00000290271	0.4799442995819284	lscc	-0.15177012437031095	40	70
GFRA2	ENSP00000428518	0.4940290356995227	lscc	-0.4224525327547395	5	10
TUSC3	ENSP00000371450	0.510910587628674	lscc	-0.09465033900799995	39	66
FGL1	ENSP00000371262	0.5111296855839609	lscc	-0.08871178326233664	40	65
TTI2	ENSP00000353971	0.5625930577294868	lscc	0.044784105906167604	40	70
MYOM2	ENSP00000262113	0.5764088184989236	lscc	-0.05309982977843569	6	9
REEP4	ENSP00000303482	0.5799072815025152	lscc	-0.05085512351167909	40	70
UBXN8	ENSP00000477532	0.5799072815025152	lscc	-0.0894420484780784	29	41
ZNF703	ENSP00000332325	0.5799072815025152	lscc	0.11323912153043905	40	70
FDFT1	ENSP00000220584	0.5799072815025152	lscc	-0.11268535825633143	40	70
NEFL	ENSP00000482169	0.6106829869491976	lscc	-0.1576197386630157	40	70
ERLIN2	ENSP00000428112	0.6211360365451256	lscc	0.08433357550394642	40	70
CDCA2	ENSP00000328228	0.6211360365451256	lscc	0.08971841591551838	37	63
ADAMDEC1	ENSP00000256412	0.661149026237183	lscc	0.07704910320749472	40	70
PNMA2	ENSP00000429344	0.6727232463240956	lscc	-0.10803556570609413	27	58
TNKS	ENSP00000311579	0.6795076658842117	lscc	-0.043075894443416474	39	56
SCARA5	ENSP00000346990	0.6875672814026947	lscc	-0.056559297393620145	36	69
PDGFRL	ENSP00000251630	0.6875672814026947	lscc	-0.06989962786076759	40	70
GTF2E2	ENSP00000348168	0.7131042419023345	lscc	-0.03180449704749566	40	70
BIN3	ENSP00000276416	0.7997073420783037	lscc	-0.020008156817718392	40	70
CLU	ENSP00000315130	0.8115399563836025	lscc	0.042415461512437025	40	70
CSGALNACT1	ENSP00000330805	0.8127189765468353	lscc	0.041819121230322706	22	38
DEFA5	ENSP00000329890	0.8155708995309279	lscc	-0.06667963954295175	22	38
PINX1	ENSP00000318966	0.8156741856093311	lscc	-0.03920301443486299	36	54
GSR	ENSP00000221130	0.8607700849772464	lscc	0.028774976799004426	40	70
RAB11FIP1	ENSP00000331342	0.8937457226972861	lscc	-0.01632089617798685	40	70
ZNF395	ENSP00000340494	0.8937457226972861	lscc	0.014483896975521889	40	70
ZDHHC2	ENSP00000262096	0.9135979104566385	lscc	-0.014315879128885559	40	70
CLDN23	ENSP00000428780	0.9233296824970683	lscc	0.026711045731966143	20	35
PLPBP	ENSP00000333551	0.9332398578088039	lscc	0.012147856726605948	40	70
ESCO2	ENSP00000306999	0.9835650456554044	lscc	-0.008034676420186432	22	28
ANGPT2	ENSP00000486858	0.9835650456554044	lscc	0.003296897602909632	40	70
LGI3	ENSP00000302297	0.9835650456554044	lscc	0.014607098467044832	5	10
DMTN	ENSP00000265800	0.9835650456554044	lscc	-0.0029955860672646883	16	39
PBK	ENSP00000301905	0.9835650456554044	lscc	0.0036001922009098464	40	70
CCDC25	ENSP00000348933	8.262681692376655e-08	luad	-0.29855071563744945	33	77
VPS37A	ENSP00000318629	1.252713377247746e-07	luad	-0.256842974747142	33	77
CHMP7	ENSP00000324491	1.252713377247746e-07	luad	-0.2682408639762148	33	77
PPP2R2A	ENSP00000370113	1.9019160952998626e-07	luad	-0.3615204685201085	33	77
MSRA	ENSP00000313921	2.354184409321273e-07	luad	-0.29197753642752033	33	77
XPO7	ENSP00000252512	2.615634681741105e-07	luad	-0.24532944372191198	33	77
CCAR2	ENSP00000310670	9.013874252763425e-07	luad	-0.23822129995713914	33	77
MTMR9	ENSP00000221086	1.0293151577005838e-06	luad	-0.20259747458249022	33	77
ELP3	ENSP00000256398	7.733259380307075e-06	luad	-0.19029034545836337	33	77
PTK2B	ENSP00000391995	7.733259380307075e-06	luad	-0.2577584880415162	33	77
GSR	ENSP00000221130	2.068219652861257e-05	luad	-0.41570442123321216	33	77
ERI1	ENSP00000250263	2.068219652861257e-05	luad	-0.2843096502853978	33	77
DOCK5	ENSP00000276440	7.489324432410667e-05	luad	-0.3238582881384828	33	77
PPP3CC	ENSP00000289963	0.0001171056328784998	luad	-0.19796242086750115	33	77
ATP6V1B2	ENSP00000276390	0.00012344421431822932	luad	-0.16076691344303673	33	77
CNOT7	ENSP00000355279	0.00012344421431822932	luad	-0.1609213831394885	33	77
HMBOX1	ENSP00000287701	0.00012344421431822932	luad	-0.23487741488924752	33	77
PPP2CB	ENSP00000221138	0.00015758664201814658	luad	-0.2777613622114597	33	77
NEIL2	ENSP00000284503	0.00015758664201814658	luad	-0.29441651715452727	31	74
WRN	ENSP00000298139	0.0002800678614636919	luad	-0.24104595941457355	33	77
KCTD9	ENSP00000221200	0.0004883770655210177	luad	-0.19306261265786018	33	77
KIF13B	ENSP00000427900	0.0007700923453199984	luad	-0.32568102395208515	33	77
PCM1	ENSP00000327077	0.0013771142060178994	luad	-0.25949346315966487	33	77
AGPAT5	ENSP00000285518	0.0016476332279507	luad	-0.2858865845504202	33	77
NUDT18	ENSP00000480722	0.0017272784415889593	luad	-0.14978214305856646	33	77
SH2D4A	ENSP00000265807	0.001888829743804985	luad	-0.3081389831570602	33	77
SLC39A14	ENSP00000240095	0.0032422972741136214	luad	-0.3330147677860079	33	77
RBPMS	ENSP00000318102	0.0032884875328294313	luad	-0.2574566207562071	27	66
DCTN6	ENSP00000221114	0.004339866160275611	luad	-0.09689680196894847	33	77
GTF2E2	ENSP00000348168	0.005273683560882708	luad	-0.17398698767026383	33	77
R3HCC1	ENSP00000265806	0.005382221888730104	luad	-0.1574032324018062	33	77
KBTBD11	ENSP00000321544	0.006504760559682745	luad	-0.22049564361984866	33	77
ERICH1	ENSP00000262109	0.006504760559682745	luad	-0.233804576791401	32	70
NAT1	ENSP00000307218	0.006504760559682745	luad	-0.18807392707037487	33	77
CTSB	ENSP00000342070	0.009065352943478905	luad	-0.2261999818381782	33	77
FAM167A	ENSP00000284486	0.011956301637986944	luad	-0.49683596239565203	19	51
LPL	ENSP00000497642	0.012137300559980033	luad	-0.24960244330858294	33	77
ARHGEF10	ENSP00000340297	0.012543764931526782	luad	-0.15256217460774024	33	77
DMTN	ENSP00000370879	0.014164719201319611	luad	-0.24551543329827952	33	77
MTUS1	ENSP00000262102	0.015040402241419334	luad	-0.3132016475433536	33	77
PNMA2	ENSP00000429344	0.015040402241419334	luad	-0.41806059379238814	31	70
RBPMS	ENSP00000340176	0.017067208185352605	luad	-0.24584140129106585	33	77
SARAF	ENSP00000256255	0.017067208185352605	luad	-0.2445466692848124	32	74
EPHX2	ENSP00000430269	0.01907127652019604	luad	-0.2790463102534082	33	77
TUSC3	ENSP00000371450	0.01907127652019604	luad	-0.7124071492914172	11	40
SFTPC	ENSP00000316152	0.021264810323137144	luad	-0.26330751996058754	33	77
BNIP3L	ENSP00000370003	0.022309292343546106	luad	-0.20993413697708174	30	75
FDFT1	ENSP00000220584	0.03250439991242671	luad	-0.3142639494922287	33	77
EIF4EBP1	ENSP00000340691	0.0340728579049835	luad	-0.12269497300074408	33	77
INTS9	ENSP00000398208	0.03436610869614139	luad	-0.0964207477782686	33	77
EXTL3	ENSP00000220562	0.03988631787292436	luad	-0.23207519166577714	24	67
PBK	ENSP00000301905	0.0508502705078172	luad	-0.2850307089299522	33	77
ERLIN2	ENSP00000428112	0.06609378629716119	luad	-0.1874025650167142	33	77
TNFRSF10C	ENSP00000349324	0.06609378629716119	luad	-0.40826457543390166	33	77
TNFRSF10A	ENSP00000221132	0.06609378629716119	luad	-0.37691448607217787	16	37
ZNF395	ENSP00000340494	0.06609378629716119	luad	-0.19197191613524084	25	63
PLPBP	ENSP00000333551	0.07100364154337183	luad	-0.1286523594894798	33	77
BMP1	ENSP00000305714	0.07534276803658191	luad	-0.2657934238548152	33	77
PSD3	ENSP00000324127	0.07795919713530793	luad	-0.12292210694781433	33	77
SCARA3	ENSP00000301904	0.07795919713530793	luad	-0.28624697040573366	7	22
ASAH1	ENSP00000262097	0.0822657052104763	luad	-0.20915581441982634	33	77
SFTPC	ENSP00000430410	0.0822657052104763	luad	-0.34948062284165093	33	74
DEFB1	ENSP00000297439	0.0822657052104763	luad	-0.8244245157757946	8	21
TDRP	ENSP00000315111	0.09356401292765609	luad	-0.16064184529801712	33	77
FGL1	ENSP00000371262	0.10056524769621347	luad	-0.448048970592729	31	74
TNKS	ENSP00000311579	0.10301552978358253	luad	-0.1847822985457379	31	74
ADAM28	ENSP00000265769	0.11132468411168697	luad	-0.263310119995988	27	69
TNFRSF10D	ENSP00000310263	0.11652320470422636	luad	-0.44555092707432475	4	6
SORBS3	ENSP00000240123	0.11893083526539155	luad	-0.10687408564978718	33	77
PINX1	ENSP00000318966	0.11893083526539155	luad	-0.13786624056905863	30	72
PRAG1	ENSP00000479068	0.11893083526539155	luad	-0.09550411273074776	33	77
DPYSL2	ENSP00000427985	0.13423998236866308	luad	-0.11961338695980772	33	77
PTK2B	ENSP00000332816	0.13423998236866308	luad	-0.3700851987012368	9	20
PPP1R3B	ENSP00000308318	0.1498610477129581	luad	-0.19711051038626826	28	59
REEP4	ENSP00000303482	0.15536801428056501	luad	-0.09938803000110916	33	77
MAK16	ENSP00000353246	0.20102632788727826	luad	-0.10334634942762311	33	77
DEFA4	ENSP00000297435	0.20102632788727826	luad	-0.17785241822668674	33	77
PDLIM2	ENSP00000380867	0.20270828902852153	luad	-0.10853669862622384	33	77
SLC7A2	ENSP00000004531	0.20365469720083074	luad	-0.529450806028729	10	34
PEBP4	ENSP00000256404	0.2060208771135117	luad	-0.19820739529449027	33	77
MICU3	ENSP00000321455	0.21573878280858905	luad	-0.20068380089456997	18	40
ZDHHC2	ENSP00000262096	0.22267653211320973	luad	-0.14857971197376985	27	60
ADAMDEC1	ENSP00000256412	0.28723020540123745	luad	-0.18573761898814237	28	60
BIN3	ENSP00000276416	0.30882892105308885	luad	-0.07969215062593646	33	77
RAB11FIP1	ENSP00000331342	0.3142590528945744	luad	-0.07887944122541764	33	77
ZNF703	ENSP00000332325	0.32825436378453693	luad	-0.15354608877007625	27	65
SCARA5	ENSP00000346990	0.32825436378453693	luad	-0.12203546325100867	26	69
CLDN23	ENSP00000428780	0.330914568466896	luad	-0.1891537387208847	24	57
TNFRSF10B	ENSP00000276431	0.3506318311994359	luad	-0.24972095582368148	18	40
INTS10	ENSP00000381064	0.37090318351417517	luad	-0.039783636542298106	33	77
DOK2	ENSP00000276420	0.3924681467554154	luad	-0.07917237846823326	33	77
STC1	ENSP00000290271	0.3924681467554154	luad	-0.20171696464113695	23	63
MFHAS1	ENSP00000276282	0.39564887121459325	luad	-0.09993216958418978	24	67
ANGPT2	ENSP00000314897	0.4111716229212892	luad	-0.09914429678253228	33	77
ESCO2	ENSP00000306999	0.4111716229212892	luad	-0.19989818739768717	8	19
PCM1	ENSP00000431099	0.41950692435726705	luad	-0.11588511129573645	16	33
ASH2L	ENSP00000340896	0.4361604714971068	luad	-0.04802070634471951	33	77
ADGRA2	ENSP00000406367	0.46595998873728994	luad	-0.08389842386784102	27	65
TTI2	ENSP00000353971	0.46595998873728994	luad	-0.06016421347241607	33	77
TRIM35	ENSP00000301924	0.4772601894462427	luad	0.143653013674012	4	14
NEFL	ENSP00000482169	0.48403608790796887	luad	0.24437504352081796	15	33
CLU	ENSP00000315130	0.48802795477540994	luad	-0.0825860451859392	33	77
SFTPC	ENSP00000430266	0.5247331913254166	luad	-0.27311261975539863	4	6
DMTN	ENSP00000265800	0.5249164184496984	luad	-0.141691268093238	10	20
NEFM	ENSP00000221166	0.5960460130236199	luad	-0.29721661663373694	7	20
CLN8	ENSP00000328182	0.6049456090264536	luad	-0.11553986933958148	8	18
DUSP4	ENSP00000240100	0.6049456090264536	luad	-0.3261787888375569	5	9
BRF2	ENSP00000220659	0.6146609085542889	luad	-0.06909670281898771	16	41
DLC1	ENSP00000276297	0.6542681950656256	luad	-0.03552544776676386	33	77
DEFA5	ENSP00000329890	0.6743171781900105	luad	0.10944399511061409	33	77
UBXN8	ENSP00000477532	0.7036299869390076	luad	-0.04128533313212118	20	48
POLR3D	ENSP00000303088	0.8270596060357415	luad	-0.015688828882326367	33	77
SLC25A37	ENSP00000429200	0.8342164623547337	luad	-0.08344791390123332	6	32
ENTPD4	ENSP00000351520	0.8342164623547337	luad	-0.025932786355622562	30	66
NUGGC	ENSP00000408697	0.8342164623547337	luad	-0.06621158812512665	24	48
PDGFRL	ENSP00000251630	0.8503265643034826	luad	-0.026773029856834857	33	77
DEFA3	ENSP00000328359	0.862432639306697	luad	-0.06742321079747271	33	77
LZTS1	ENSP00000265801	0.862432639306697	luad	-0.025731408569131885	33	77
CSGALNACT1	ENSP00000330805	0.9193783146542467	luad	-0.05287913490547752	7	15
LOXL2	ENSP00000373783	0.9589557804745965	luad	-0.009134841757276496	33	77
MSR1	ENSP00000405453	0.9589557804745965	luad	-0.005090431033985515	33	77
CDCA2	ENSP00000328228	0.9771444192989919	luad	-0.009106709669670365	24	53
CCAR2	ENSP00000310670	5.063720848337444e-07	ov	-0.3991385363496086	30	52
XPO7	ENSP00000252512	1.3559910803266156e-05	ov	-0.3596546652810172	30	52
GSR	ENSP00000221130	0.00030321320024890604	ov	-0.45163454024365857	30	52
CHMP7	ENSP00000324491	0.00030321320024890604	ov	-0.3016149443101951	30	52
ELP3	ENSP00000256398	0.0013055803823777753	ov	-0.17533442968079693	30	52
ERI1	ENSP00000250263	0.0013055803823777753	ov	-0.3926155601591405	30	52
PCM1	ENSP00000327077	0.0016002260798587962	ov	-0.37220912871017275	30	52
PPP2R2A	ENSP00000325074	0.0016002260798587962	ov	-0.425223066278527	30	52
PPP2CB	ENSP00000221138	0.0029038860500024727	ov	-0.44903797671067514	30	52
CCDC25	ENSP00000348933	0.00449613186363168	ov	-0.3060946470015788	30	52
PINX1	ENSP00000318966	0.00449613186363168	ov	-0.43136515761204763	27	44
REEP4	ENSP00000303482	0.0048139825554988835	ov	-0.27755164577254543	28	49
CNOT7	ENSP00000355279	0.006998844834163985	ov	-0.23157106274002823	30	52
MSRA	ENSP00000313921	0.01152648108063093	ov	-0.22988402045817313	30	52
R3HCC1	ENSP00000265806	0.01499133005134667	ov	-0.25340267256497045	30	52
HMBOX1	ENSP00000287701	0.016307616875114506	ov	-0.5677436778603867	15	23
FDFT1	ENSP00000220584	0.019776859414852813	ov	-0.37182479562633547	30	52
PSD3	ENSP00000324127	0.019776859414852813	ov	-0.38789924163784667	24	38
BIN3	ENSP00000276416	0.019883829318674728	ov	-0.2638424373074514	30	52
ARHGEF10	ENSP00000340297	0.019883829318674728	ov	-0.29382289944979567	30	52
CLU	ENSP00000315130	0.019883829318674728	ov	-0.47054644703971765	30	52
AGPAT5	ENSP00000285518	0.02670419220121868	ov	-0.24137423017353324	30	52
INTS9	ENSP00000398208	0.028450740893920693	ov	-0.19393891907837524	30	52
SCARA3	ENSP00000301904	0.028450740893920693	ov	-0.3538850282837961	23	39
WRN	ENSP00000298139	0.028450740893920693	ov	-0.2672918576871239	29	48
FZD3	ENSP00000240093	0.032451352515054425	ov	-0.3118929172191675	24	41
BNIP3L	ENSP00000370003	0.036524489368170036	ov	-0.3287538876557624	25	40
VPS37A	ENSP00000318629	0.0396151021027716	ov	-0.1739467351872382	30	52
STC1	ENSP00000290271	0.058556448708768895	ov	-0.7691648430485529	7	15
KIF13B	ENSP00000427900	0.058556448708768895	ov	-0.19597980084808947	30	52
CTSB	ENSP00000342070	0.0632847851679945	ov	-0.23731885972703826	30	52
SORBS3	ENSP00000240123	0.07100486627282289	ov	-0.23130162556403525	30	52
MTMR9	ENSP00000221086	0.0833701533441718	ov	-0.15649918819509495	30	52
SLC39A14	ENSP00000240095	0.09491603426460184	ov	-0.19789066163429564	30	52
TDRP	ENSP00000315111	0.1273512998659314	ov	-0.3026902130063187	16	32
SH2D4A	ENSP00000265807	0.14438710355527976	ov	-0.2310177942772017	30	52
ZDHHC2	ENSP00000262096	0.14438710355527976	ov	-0.38211922061057024	6	8
PLPBP	ENSP00000333551	0.14438710355527976	ov	-0.17931707668507219	30	52
ZNF703	ENSP00000332325	0.14438710355527976	ov	0.29984314981794197	23	36
GTF2E2	ENSP00000348168	0.1510642971488542	ov	-0.15057998276782722	30	52
ERLIN2	ENSP00000428112	0.1510642971488542	ov	-0.1867141194159091	30	52
BMP1	ENSP00000305714	0.16965676452603642	ov	-0.31072691613262166	28	49
PBK	ENSP00000301905	0.18226325983962025	ov	-0.24916809655412137	30	52
NAT1	ENSP00000307218	0.1840426225594505	ov	-0.2083989889336523	30	52
PPP3CC	ENSP00000240139	0.18810515950738657	ov	-0.1874397290536881	28	47
ASAH1	ENSP00000262097	0.18841915260597453	ov	-0.19879404018102287	30	52
ATP6V1B2	ENSP00000276390	0.19877211120894825	ov	-0.09215556816433568	30	52
MAK16	ENSP00000353246	0.2121956808428187	ov	-0.1569196498175614	30	52
DOK2	ENSP00000276420	0.21234015027149	ov	0.21023281111384234	30	52
SARAF	ENSP00000256255	0.24063062471273264	ov	-0.16997369573197021	25	49
BRF2	ENSP00000220659	0.25050674686321567	ov	0.3035957311552664	13	25
LOXL2	ENSP00000373783	0.292291301967774	ov	-0.22937986905109656	30	52
DPYSL2	ENSP00000427985	0.30818573079351214	ov	-0.2544433758105191	30	52
FGL1	ENSP00000371262	0.3157744139050098	ov	0.5255821001668514	11	18
MFHAS1	ENSP00000276282	0.317275560130758	ov	-0.17739087319772395	17	30
DCTN6	ENSP00000221114	0.3305960512151854	ov	-0.08061669863192547	30	52
DEFB1	ENSP00000297439	0.34302708428564394	ov	-0.7902230742146776	5	10
INTS10	ENSP00000381064	0.35961665077129906	ov	-0.07032353177627415	30	52
LZTS1	ENSP00000265801	0.3671475508394159	ov	0.3009338377593945	30	52
PRAG1	ENSP00000479068	0.38065726673957856	ov	-0.10076983273862579	25	49
SCARA5	ENSP00000346990	0.38065726673957856	ov	-0.4432744441833782	6	11
ASH2L	ENSP00000340896	0.4100609530003703	ov	-0.06703264492036105	30	52
TTI2	ENSP00000353971	0.460046449718417	ov	-0.061727000173924754	27	48
TUSC3	ENSP00000371450	0.460046449718417	ov	-0.13711097304501363	30	52
FGF17	ENSP00000352414	0.4917279348251442	ov	-0.29898333841226166	7	16
POLR3D	ENSP00000303088	0.4969009519355501	ov	-0.07435810295951926	30	52
CDCA2	ENSP00000328228	0.5231464098016978	ov	0.18796722879247793	20	29
DOCK5	ENSP00000276440	0.5231464098016978	ov	-0.07607570809552922	30	52
NUDT18	ENSP00000480722	0.5231464098016978	ov	-0.20047835843209189	20	41
EIF4EBP1	ENSP00000340691	0.5231464098016978	ov	-0.061557514524886725	30	52
NEIL2	ENSP00000284503	0.5481108310876022	ov	-0.0955808220198735	21	35
ADAMDEC1	ENSP00000256412	0.5979836425742922	ov	-0.26072315796985235	9	17
ESCO2	ENSP00000306999	0.5979836425742922	ov	0.26762678165099674	4	11
PTK2B	ENSP00000332816	0.6018304250519171	ov	-0.0788193521695482	30	52
KCTD9	ENSP00000221200	0.609839152941872	ov	-0.1969941374380947	7	15
DEFA5	ENSP00000329890	0.6231419795258865	ov	0.21213717510991525	30	52
ANGPT2	ENSP00000314897	0.6496009154645619	ov	-0.21477383825438945	22	37
RAB11FIP1	ENSP00000331342	0.6496009154645619	ov	-0.050162312404574305	30	52
EXTL3	ENSP00000220562	0.6496009154645619	ov	-0.06924239253921949	20	33
NUGGC	ENSP00000408697	0.6496009154645619	ov	0.18112875897203884	24	39
GATA4	ENSP00000334458	0.7350744093906357	ov	0.10237514551192609	5	10
NEFL	ENSP00000482169	0.7350744093906357	ov	0.12237944928209876	19	41
DEFA4	ENSP00000297435	0.7574356010921238	ov	-0.26198988123877526	9	14
TNFRSF10B	ENSP00000276431	0.7574356010921238	ov	0.0795009323243468	4	11
ADAM28	ENSP00000265769	0.7578927855930455	ov	0.09756664236084375	7	13
ERICH1	ENSP00000262109	0.7635135812404787	ov	-0.09848010943851315	20	30
KBTBD11	ENSP00000321544	0.77289788229933	ov	-0.056395144401457875	11	23
RBPMS	ENSP00000318102	0.7754045556700212	ov	-0.12929927934759156	7	12
NEFM	ENSP00000221166	0.8003645790079806	ov	-0.08534885404139991	22	35
LPL	ENSP00000497642	0.8645297024474428	ov	-0.16858292646966427	7	8
DEFA6	ENSP00000297436	0.9062411354547776	ov	0.10781039868263287	17	25
PEBP4	ENSP00000256404	0.925628849969668	ov	-0.03734902932587719	9	14
SLC7A2	ENSP00000004531	0.925628849969668	ov	0.0604931030862432	9	15
ADGRA2	ENSP00000323508	0.9303168963463542	ov	-0.012027609369229031	30	52
PDGFRL	ENSP00000251630	0.9494568525031374	ov	-0.010933160007609966	30	52
MYOM2	ENSP00000262113	0.9494568525031374	ov	-0.041631626052821114	13	27
CSGALNACT1	ENSP00000330805		brca	-0.36981143669359595	3	6
DMTN	ENSP00000265800		brca		0	0
DPYSL2	ENSP00000309539		brca		0	0
EXTL3	ENSP00000220562		brca	-0.865875936119273	2	6
FGL1	ENSP00000371262		brca	-0.14691345810604825	3	5
GFRA2	ENSP00000428518		brca	-0.38032023878211274	3	6
MTMR7	ENSP00000180173		brca	-0.4562268751777566	3	6
NKX3-1	ENSP00000370253		brca	-0.02502616044437045	2	5
TNFRSF10B	ENSP00000276431		brca	0.26328442659921913	3	5
ADAM28	ENSP00000265769		coad	0.4900055167277154	3	1
CLDN23	ENSP00000428780		coad	-0.5129968846887082	1	7
CLN8	ENSP00000328182		coad	-1.1600185788180546	2	1
LPL	ENSP00000497642		coad	-0.14583004524227935	2	2
NEIL2	ENSP00000284503		coad	0.16585621472736867	1	15
ZDHHC2	ENSP00000262096		coad		1	0
BLK	ENSP00000259089		hnscc	0.40450458014854407	3	7
CLDN23	ENSP00000428780		hnscc	0.6221049294199892	2	9
HR	ENSP00000326765		hnscc		0	6
NKX3-1	ENSP00000370253		hnscc		0	0
PCM1	ENSP00000428123		hnscc	-0.7144315417035232	3	13
DEFA6	ENSP00000297436		lscc	-0.7307285219765609	2	3
MCPH1	ENSP00000342924		lscc	-0.5176979257757848	3	2
MTUS1	ENSP00000371293		lscc	0.6408720684456426	2	3
NPM2	ENSP00000289820		lscc	-0.36479061853656736	2	3
PPP3CC	ENSP00000240139		lscc		0	5
SLC7A2	ENSP00000004531		lscc	-0.40714941304639035	3	7
SOX7	ENSP00000301921		lscc	-0.566105781027539	2	8
TNFRSF10D	ENSP00000310263		lscc	1.7472015292915701	1	4
ANGPT2	ENSP00000486858		luad	-0.1667470256981508	1	3
DEFA6	ENSP00000297436		luad	-0.5821278556330948	2	2
LEPROTL1	ENSP00000314625		luad	0.02852248718468639	1	7
MTMR7	ENSP00000180173		luad	-1.300465579395824	1	3
NAT2	ENSP00000286479		luad	-0.07431206332836648	2	3
PSD3	ENSP00000393228		luad		0	4
SOX7	ENSP00000301921		luad	-0.08737298134548858	2	2
