Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
ANXA13	ENSG00000104537	123680794.0	123737402.0	gain	55	122	brca
ANXA13	ENSG00000104537	123680794.0	123737402.0	loss	5	122	brca
FAM91A1	ENSG00000176853	123768439.0	123815452.0	gain	55	122	brca
FAM91A1	ENSG00000176853	123768439.0	123815452.0	loss	5	122	brca
FER1L6	ENSG00000214814	123851987.0	124120061.0	gain	55	122	brca
FER1L6	ENSG00000214814	123851987.0	124120061.0	loss	5	122	brca
TMEM65	ENSG00000164983	124306189.0	124372701.0	gain	55	122	brca
TMEM65	ENSG00000164983	124306189.0	124372701.0	loss	5	122	brca
TRMT12	ENSG00000183665	124450820.0	124462150.0	gain	55	122	brca
TRMT12	ENSG00000183665	124450820.0	124462150.0	loss	5	122	brca
RNF139	ENSG00000170881	124474880.0	124488618.0	gain	54	122	brca
RNF139	ENSG00000170881	124474880.0	124488618.0	loss	5	122	brca
TATDN1	ENSG00000147687	124488485.0	124539458.0	gain	55	122	brca
TATDN1	ENSG00000147687	124488485.0	124539458.0	loss	5	122	brca
NDUFB9	ENSG00000147684	124539101.0	124580648.0	gain	55	122	brca
NDUFB9	ENSG00000147684	124539101.0	124580648.0	loss	5	122	brca
MTSS1	ENSG00000170873	124550784.0	124728473.0	gain	55	122	brca
MTSS1	ENSG00000170873	124550784.0	124728473.0	loss	5	122	brca
ZNF572	ENSG00000180938	124973295.0	124979389.0	gain	55	122	brca
ZNF572	ENSG00000180938	124973295.0	124979389.0	loss	5	122	brca
SQLE	ENSG00000104549	124998497.0	125022283.0	gain	55	122	brca
SQLE	ENSG00000104549	124998497.0	125022283.0	loss	5	122	brca
NSMCE2	ENSG00000156831	125091679.0	125367120.0	gain	57	122	brca
NSMCE2	ENSG00000156831	125091679.0	125367120.0	loss	5	122	brca
TRIB1	ENSG00000173334	125430358.0	125438403.0	gain	57	122	brca
TRIB1	ENSG00000173334	125430358.0	125438403.0	loss	5	122	brca
POU5F1B	ENSG00000212993	127322183.0	127420066.0	gain	56	122	brca
POU5F1B	ENSG00000212993	127322183.0	127420066.0	loss	5	122	brca
AC108925.1	ENSG00000279524	127630283.0	127630657.0	gain	56	122	brca
AC108925.1	ENSG00000279524	127630283.0	127630657.0	loss	5	122	brca
MYC	ENSG00000136997	127735434.0	127742951.0	gain	56	122	brca
MYC	ENSG00000136997	127735434.0	127742951.0	loss	5	122	brca
GSDMC	ENSG00000147697	129748196.0	129786624.0	gain	54	122	brca
GSDMC	ENSG00000147697	129748196.0	129786624.0	loss	7	122	brca
ASAP1	ENSG00000153317	130052104.0	130443674.0	gain	54	122	brca
ASAP1	ENSG00000153317	130052104.0	130443674.0	loss	7	122	brca
ADCY8	ENSG00000155897	130780301.0	131040909.0	gain	54	122	brca
ADCY8	ENSG00000155897	130780301.0	131040909.0	loss	7	122	brca
EFR3A	ENSG00000132294	131904093.0	132013642.0	gain	53	122	brca
EFR3A	ENSG00000132294	131904093.0	132013642.0	loss	7	122	brca
OC90	ENSG00000253117	132024216.0	132059382.0	gain	52	122	brca
OC90	ENSG00000253117	132024216.0	132059382.0	loss	6	122	brca
RP11-240B13.2	ENSG00000258417	132024238.0	132085655.0	gain	52	122	brca
RP11-240B13.2	ENSG00000258417	132024238.0	132085655.0	loss	6	122	brca
HHLA1	ENSG00000132297	132061480.0	132111159.0	gain	52	122	brca
HHLA1	ENSG00000132297	132061480.0	132111159.0	loss	6	122	brca
KCNQ3	ENSG00000184156	132120859.0	132481095.0	gain	50	122	brca
KCNQ3	ENSG00000184156	132120859.0	132481095.0	loss	5	122	brca
TMEM71	ENSG00000165071	132685007.0	132760712.0	gain	52	122	brca
TMEM71	ENSG00000165071	132685007.0	132760712.0	loss	5	122	brca
PHF20L1	ENSG00000129292	132775358.0	132848807.0	gain	52	122	brca
PHF20L1	ENSG00000129292	132775358.0	132848807.0	loss	5	122	brca
TG	ENSG00000042832	132866958.0	133134903.0	gain	52	122	brca
TG	ENSG00000042832	132866958.0	133134903.0	loss	5	122	brca
SLA	ENSG00000155926	133036728.0	133102912.0	gain	52	122	brca
SLA	ENSG00000155926	133036728.0	133102912.0	loss	5	122	brca
NDRG1	ENSG00000104419	133237175.0	133302022.0	gain	53	122	brca
NDRG1	ENSG00000104419	133237175.0	133302022.0	loss	5	122	brca
ST3GAL1	ENSG00000008513	133454848.0	133571940.0	gain	53	122	brca
ST3GAL1	ENSG00000008513	133454848.0	133571940.0	loss	5	122	brca
ZFAT	ENSG00000066827	134477788.0	134713049.0	gain	52	122	brca
ZFAT	ENSG00000066827	134477788.0	134713049.0	loss	5	122	brca
KHDRBS3	ENSG00000131773	135457456.0	135656722.0	gain	50	122	brca
KHDRBS3	ENSG00000131773	135457456.0	135656722.0	loss	6	122	brca
FAM135B	ENSG00000147724	138130023.0	138497261.0	gain	48	122	brca
FAM135B	ENSG00000147724	138130023.0	138497261.0	loss	6	122	brca
COL22A1	ENSG00000169436	138588235.0	138914041.0	gain	48	122	brca
COL22A1	ENSG00000169436	138588235.0	138914041.0	loss	6	122	brca
KCNK9	ENSG00000169427	139600838.0	139704109.0	gain	48	122	brca
KCNK9	ENSG00000169427	139600838.0	139704109.0	loss	6	122	brca
TRAPPC9	ENSG00000167632	139727725.0	140458579.0	gain	48	122	brca
TRAPPC9	ENSG00000167632	139727725.0	140458579.0	loss	6	122	brca
CHRAC1	ENSG00000104472	140511311.0	140517154.0	gain	48	122	brca
CHRAC1	ENSG00000104472	140511311.0	140517154.0	loss	6	122	brca
AGO2	ENSG00000123908	140520156.0	140635633.0	gain	48	122	brca
AGO2	ENSG00000123908	140520156.0	140635633.0	loss	6	122	brca
PTK2	ENSG00000169398	140657900.0	141002216.0	gain	47	122	brca
PTK2	ENSG00000169398	140657900.0	141002216.0	loss	7	122	brca
AC105009.1	ENSG00000281855	140880336.0	140883127.0	gain	47	122	brca
AC105009.1	ENSG00000281855	140880336.0	140883127.0	loss	7	122	brca
DENND3	ENSG00000105339	141117278.0	141195808.0	gain	48	122	brca
DENND3	ENSG00000105339	141117278.0	141195808.0	loss	7	122	brca
SLC45A4	ENSG00000022567	141207166.0	141308305.0	gain	48	122	brca
SLC45A4	ENSG00000022567	141207166.0	141308305.0	loss	7	122	brca
GPR20	ENSG00000204882	141356470.0	141367286.0	gain	48	122	brca
GPR20	ENSG00000204882	141356470.0	141367286.0	loss	7	122	brca
PTP4A3	ENSG00000184489	141391995.0	141432454.0	gain	48	122	brca
PTP4A3	ENSG00000184489	141391995.0	141432454.0	loss	7	122	brca
TSNARE1	ENSG00000171045	142212080.0	142403182.0	gain	47	122	brca
TSNARE1	ENSG00000171045	142212080.0	142403182.0	loss	7	122	brca
ARC	ENSG00000198576	142611049.0	142614479.0	gain	47	122	brca
ARC	ENSG00000198576	142611049.0	142614479.0	loss	7	122	brca
JRK	ENSG00000234616	142657460.0	142681968.0	gain	47	122	brca
JRK	ENSG00000234616	142657460.0	142681968.0	loss	7	122	brca
PSCA	ENSG00000167653	142670308.0	142682725.0	gain	47	122	brca
PSCA	ENSG00000167653	142670308.0	142682725.0	loss	7	122	brca
LY6K	ENSG00000160886	142700111.0	142705127.0	gain	47	122	brca
LY6K	ENSG00000160886	142700111.0	142705127.0	loss	7	122	brca
THEM6	ENSG00000130193	142727223.0	142736927.0	gain	47	122	brca
THEM6	ENSG00000130193	142727223.0	142736927.0	loss	7	122	brca
SLURP1	ENSG00000126233	142740949.0	142742406.0	gain	47	122	brca
SLURP1	ENSG00000126233	142740949.0	142742406.0	loss	7	122	brca
LYPD2	ENSG00000197353	142750150.0	142752532.0	gain	47	122	brca
LYPD2	ENSG00000197353	142750150.0	142752532.0	loss	7	122	brca
LYNX1	ENSG00000180155	142771197.0	142777810.0	gain	47	122	brca
LYNX1	ENSG00000180155	142771197.0	142777810.0	loss	7	122	brca
LY6D	ENSG00000167656	142784882.0	142786539.0	gain	47	122	brca
LY6D	ENSG00000167656	142784882.0	142786539.0	loss	7	122	brca
GML	ENSG00000104499	142834247.0	142916506.0	gain	47	122	brca
GML	ENSG00000104499	142834247.0	142916506.0	loss	7	122	brca
CYP11B1	ENSG00000160882	142872356.0	142879846.0	gain	47	122	brca
CYP11B1	ENSG00000160882	142872356.0	142879846.0	loss	7	122	brca
CYP11B2	ENSG00000179142	142910559.0	142917843.0	gain	46	122	brca
CYP11B2	ENSG00000179142	142910559.0	142917843.0	loss	7	122	brca
LY6E	ENSG00000160932	143017982.0	143023832.0	gain	46	122	brca
LY6E	ENSG00000160932	143017982.0	143023832.0	loss	7	122	brca
LY6H	ENSG00000176956	143157914.0	143160711.0	gain	46	122	brca
LY6H	ENSG00000176956	143157914.0	143160711.0	loss	7	122	brca
GPIHBP1	ENSG00000277494	143213218.0	143217170.0	gain	46	122	brca
GPIHBP1	ENSG00000277494	143213218.0	143217170.0	loss	7	122	brca
ZFP41	ENSG00000181638	143246821.0	143262705.0	gain	46	122	brca
ZFP41	ENSG00000181638	143246821.0	143262705.0	loss	7	122	brca
GLI4	ENSG00000250571	143267433.0	143276931.0	gain	46	122	brca
GLI4	ENSG00000250571	143267433.0	143276931.0	loss	7	122	brca
ZNF696	ENSG00000185730	143289676.0	143299952.0	gain	46	122	brca
ZNF696	ENSG00000185730	143289676.0	143299952.0	loss	7	122	brca
TOP1MT	ENSG00000184428	143304384.0	143359979.0	gain	45	122	brca
TOP1MT	ENSG00000184428	143304384.0	143359979.0	loss	7	122	brca
RHPN1	ENSG00000158106	143368876.0	143384221.0	gain	45	122	brca
RHPN1	ENSG00000158106	143368876.0	143384221.0	loss	7	122	brca
MAFA	ENSG00000182759	143419182.0	143430732.0	gain	45	122	brca
MAFA	ENSG00000182759	143419182.0	143430732.0	loss	7	122	brca
ZC3H3	ENSG00000014164	143437659.0	143541447.0	gain	45	122	brca
ZC3H3	ENSG00000014164	143437659.0	143541447.0	loss	7	122	brca
GSDMD	ENSG00000104518	143553207.0	143563062.0	gain	45	122	brca
GSDMD	ENSG00000104518	143553207.0	143563062.0	loss	7	122	brca
MROH6	ENSG00000204839	143566192.0	143572772.0	gain	45	122	brca
MROH6	ENSG00000204839	143566192.0	143572772.0	loss	7	122	brca
NAPRT	ENSG00000147813	143574785.0	143578649.0	gain	45	122	brca
NAPRT	ENSG00000147813	143574785.0	143578649.0	loss	7	122	brca
EEF1D	ENSG00000104529	143579697.0	143599541.0	gain	44	122	brca
EEF1D	ENSG00000104529	143579697.0	143599541.0	loss	7	122	brca
TIGD5	ENSG00000179886	143597831.0	143603224.0	gain	44	122	brca
TIGD5	ENSG00000179886	143597831.0	143603224.0	loss	7	122	brca
ZNF623	ENSG00000183309	143636019.0	143656418.0	gain	45	122	brca
ZNF623	ENSG00000183309	143636019.0	143656418.0	loss	7	122	brca
ZNF707	ENSG00000181135	143684452.0	143713898.0	gain	45	122	brca
ZNF707	ENSG00000181135	143684452.0	143713898.0	loss	7	122	brca
CCDC166	ENSG00000255181	143706694.0	143708109.0	gain	45	122	brca
CCDC166	ENSG00000255181	143706694.0	143708109.0	loss	7	122	brca
MAPK15	ENSG00000181085	143716340.0	143722458.0	gain	45	122	brca
MAPK15	ENSG00000181085	143716340.0	143722458.0	loss	7	122	brca
FAM83H	ENSG00000180921	143723933.0	143738234.0	gain	45	122	brca
FAM83H	ENSG00000180921	143723933.0	143738234.0	loss	7	122	brca
SCRIB	ENSG00000180900	143790920.0	143815773.0	gain	45	122	brca
SCRIB	ENSG00000180900	143790920.0	143815773.0	loss	7	122	brca
PUF60	ENSG00000179950	143816344.0	143829352.0	gain	45	122	brca
PUF60	ENSG00000179950	143816344.0	143829352.0	loss	7	122	brca
NRBP2	ENSG00000185189	143833583.0	143840973.0	gain	45	122	brca
NRBP2	ENSG00000185189	143833583.0	143840973.0	loss	7	122	brca
EPPK1	ENSG00000261150	143857324.0	143878467.0	gain	45	122	brca
EPPK1	ENSG00000261150	143857324.0	143878467.0	loss	7	122	brca
PLEC	ENSG00000178209	143915153.0	143976734.0	gain	45	122	brca
PLEC	ENSG00000178209	143915153.0	143976734.0	loss	7	122	brca
PARP10	ENSG00000178685	143977153.0	144012772.0	gain	45	122	brca
PARP10	ENSG00000178685	143977153.0	144012772.0	loss	7	122	brca
GRINA	ENSG00000178719	143990056.0	143993415.0	gain	45	122	brca
GRINA	ENSG00000178719	143990056.0	143993415.0	loss	7	122	brca
SPATC1	ENSG00000186583	144012280.0	144047114.0	gain	45	122	brca
SPATC1	ENSG00000186583	144012280.0	144047114.0	loss	7	122	brca
OPLAH	ENSG00000178814	144051266.0	144063965.0	gain	45	122	brca
OPLAH	ENSG00000178814	144051266.0	144063965.0	loss	7	122	brca
EXOSC4	ENSG00000178896	144078648.0	144080648.0	gain	45	122	brca
EXOSC4	ENSG00000178896	144078648.0	144080648.0	loss	7	122	brca
GPAA1	ENSG00000197858	144082590.0	144086216.0	gain	45	122	brca
GPAA1	ENSG00000197858	144082590.0	144086216.0	loss	7	122	brca
CYC1	ENSG00000179091	144095039.0	144097525.0	gain	45	122	brca
CYC1	ENSG00000179091	144095039.0	144097525.0	loss	7	122	brca
SHARPIN	ENSG00000179526	144098633.0	144108124.0	gain	45	122	brca
SHARPIN	ENSG00000179526	144098633.0	144108124.0	loss	7	122	brca
MAF1	ENSG00000179632	144104461.0	144107611.0	gain	45	122	brca
MAF1	ENSG00000179632	144104461.0	144107611.0	loss	7	122	brca
HGH1	ENSG00000235173	144137774.0	144140851.0	gain	45	122	brca
HGH1	ENSG00000235173	144137774.0	144140851.0	loss	7	122	brca
MROH1	ENSG00000179832	144148016.0	144261927.0	gain	45	122	brca
MROH1	ENSG00000179832	144148016.0	144261927.0	loss	7	122	brca
BOP1	ENSG00000261236	144262045.0	144291438.0	gain	45	122	brca
BOP1	ENSG00000261236	144262045.0	144291438.0	loss	7	122	brca
SCX	ENSG00000260428	144266453.0	144268481.0	gain	45	122	brca
SCX	ENSG00000260428	144266453.0	144268481.0	loss	7	122	brca
HSF1	ENSG00000185122	144291591.0	144314720.0	gain	45	122	brca
HSF1	ENSG00000185122	144291591.0	144314720.0	loss	7	122	brca
DGAT1	ENSG00000185000	144314584.0	144326910.0	gain	45	122	brca
DGAT1	ENSG00000185000	144314584.0	144326910.0	loss	7	122	brca
SCRT1	ENSG00000261678	144330565.0	144336482.0	gain	45	122	brca
SCRT1	ENSG00000261678	144330565.0	144336482.0	loss	7	122	brca
SLC52A2	ENSG00000185803	144333957.0	144361286.0	gain	45	122	brca
SLC52A2	ENSG00000185803	144333957.0	144361286.0	loss	7	122	brca
TMEM249	ENSG00000261587	144352219.0	144354954.0	gain	45	122	brca
TMEM249	ENSG00000261587	144352219.0	144354954.0	loss	7	122	brca
FBXL6	ENSG00000182325	144355431.0	144359376.0	gain	45	122	brca
FBXL6	ENSG00000182325	144355431.0	144359376.0	loss	7	122	brca
ADCK5	ENSG00000173137	144373101.0	144393242.0	gain	45	122	brca
ADCK5	ENSG00000173137	144373101.0	144393242.0	loss	7	122	brca
CPSF1	ENSG00000071894	144393229.0	144409335.0	gain	45	122	brca
CPSF1	ENSG00000071894	144393229.0	144409335.0	loss	7	122	brca
SLC39A4	ENSG00000147804	144409742.0	144416844.0	gain	45	122	brca
SLC39A4	ENSG00000147804	144409742.0	144416844.0	loss	7	122	brca
VPS28	ENSG00000160948	144423601.0	144428563.0	gain	45	122	brca
VPS28	ENSG00000160948	144423601.0	144428563.0	loss	7	122	brca
TONSL	ENSG00000160949	144428775.0	144444440.0	gain	45	122	brca
TONSL	ENSG00000160949	144428775.0	144444440.0	loss	7	122	brca
CYHR1	ENSG00000187954	144449582.0	144465667.0	gain	45	122	brca
CYHR1	ENSG00000187954	144449582.0	144465667.0	loss	7	122	brca
KIFC2	ENSG00000167702	144466043.0	144474202.0	gain	45	122	brca
KIFC2	ENSG00000167702	144466043.0	144474202.0	loss	6	122	brca
FOXH1	ENSG00000160973	144473412.0	144475849.0	gain	45	122	brca
FOXH1	ENSG00000160973	144473412.0	144475849.0	loss	6	122	brca
PPP1R16A	ENSG00000160972	144477969.0	144502121.0	gain	45	122	brca
PPP1R16A	ENSG00000160972	144477969.0	144502121.0	loss	6	122	brca
GPT	ENSG00000167701	144502973.0	144507174.0	gain	44	122	brca
GPT	ENSG00000167701	144502973.0	144507174.0	loss	6	122	brca
MFSD3	ENSG00000167700	144509070.0	144511213.0	gain	44	122	brca
MFSD3	ENSG00000167700	144509070.0	144511213.0	loss	6	122	brca
RECQL4	ENSG00000160957	144511288.0	144517845.0	gain	44	122	brca
RECQL4	ENSG00000160957	144511288.0	144517845.0	loss	6	122	brca
LRRC14	ENSG00000160959	144517992.0	144525172.0	gain	44	122	brca
LRRC14	ENSG00000160959	144517992.0	144525172.0	loss	6	122	brca
LRRC24	ENSG00000254402	144522388.0	144527033.0	gain	44	122	brca
LRRC24	ENSG00000254402	144522388.0	144527033.0	loss	6	122	brca
C8orf82	ENSG00000213563	144525733.0	144529132.0	gain	44	122	brca
C8orf82	ENSG00000213563	144525733.0	144529132.0	loss	6	122	brca
ARHGAP39	ENSG00000147799	144529179.0	144685846.0	gain	44	122	brca
ARHGAP39	ENSG00000147799	144529179.0	144685846.0	loss	6	122	brca
ZNF251	ENSG00000198169	144720907.0	144756417.0	gain	44	122	brca
ZNF251	ENSG00000198169	144720907.0	144756417.0	loss	6	122	brca
ZNF34	ENSG00000196378	144772224.0	144787345.0	gain	44	122	brca
ZNF34	ENSG00000196378	144772224.0	144787345.0	loss	6	122	brca
RPL8	ENSG00000161016	144789765.0	144792587.0	gain	44	122	brca
RPL8	ENSG00000161016	144789765.0	144792587.0	loss	6	122	brca
ZNF517	ENSG00000197363	144798876.0	144811169.0	gain	44	122	brca
ZNF517	ENSG00000197363	144798876.0	144811169.0	loss	6	122	brca
ZNF7	ENSG00000147789	144827518.0	144847509.0	gain	43	122	brca
ZNF7	ENSG00000147789	144827518.0	144847509.0	loss	6	122	brca
COMMD5	ENSG00000170619	144841042.0	144853736.0	gain	43	122	brca
COMMD5	ENSG00000170619	144841042.0	144853736.0	loss	6	122	brca
ZNF250	ENSG00000196150	144876497.0	144902168.0	gain	43	122	brca
ZNF250	ENSG00000196150	144876497.0	144902168.0	loss	6	122	brca
ZNF16	ENSG00000170631	144930358.0	144950888.0	gain	43	122	brca
ZNF16	ENSG00000170631	144930358.0	144950888.0	loss	6	122	brca
C8orf33	ENSG00000182307	145052465.0	145066685.0	gain	43	122	brca
C8orf33	ENSG00000182307	145052465.0	145066685.0	loss	6	122	brca
AC100821.2	ENSG00000280473			gain	26	122	brca
AGPAT6	ENSG00000158669			gain	17	122	brca
BAI1	ENSG00000181790			gain	47	122	brca
C8orf22	ENSG00000168333			gain	25	122	brca
C8orf37	ENSG00000156172			gain	49	122	brca
C8orf4	ENSG00000176907			gain	13	122	brca
C8orf46	ENSG00000169085			gain	39	122	brca
C8orf59	ENSG00000176731			gain	44	122	brca
CTD-2135J3.4	ENSG00000258724			gain	16	122	brca
DEFB130	ENSG00000232948			gain	16	122	brca
DEFB130	ENSG00000233050			gain	16	122	brca
FAM150A	ENSG00000196711			gain	26	122	brca
FAM160B2	ENSG00000158863			gain	16	122	brca
FAM49B	ENSG00000153310			gain	54	122	brca
FAM84B	ENSG00000168672			gain	54	122	brca
FAM92A1	ENSG00000188343			gain	48	122	brca
FKSG59	ENSG00000280151			gain	55	122	brca
GPR124	ENSG00000020181			gain	10	122	brca
HRSP12	ENSG00000132541			gain	51	122	brca
IMPAD1	ENSG00000104331			gain	31	122	brca
KIAA0196	ENSG00000164961			gain	56	122	brca
KIAA1429	ENSG00000164944			gain	48	122	brca
KIAA1456	ENSG00000250305			gain	16	122	brca
KIAA1875	ENSG00000179698			gain	45	122	brca
LRRC6	ENSG00000129295			gain	52	122	brca
NOV	ENSG00000136999			gain	56	122	brca
PPAPDC1B	ENSG00000147535			gain	10	122	brca
PROSC	ENSG00000147471			gain	10	122	brca
PYCRL	ENSG00000104524			gain	45	122	brca
RP11-520P18.5	ENSG00000261667			gain	46	122	brca
SGK223	ENSG00000275342			gain	16	122	brca
TCEB1	ENSG00000154582			gain	40	122	brca
TMEM249	ENSG00000271698			gain	45	122	brca
TMEM55A	ENSG00000155099			gain	46	122	brca
TSTA3	ENSG00000104522			gain	45	122	brca
WDYHV1	ENSG00000156795			gain	55	122	brca
WHSC1L1	ENSG00000147548			gain	10	122	brca
WISP1	ENSG00000104415			gain	52	122	brca
ZFP41	ENSG00000264668			gain	46	122	brca
AC100821.2	ENSG00000280473			loss	13	122	brca
AGPAT6	ENSG00000158669			loss	41	122	brca
BAI1	ENSG00000181790			loss	7	122	brca
C8orf22	ENSG00000168333			loss	22	122	brca
C8orf37	ENSG00000156172			loss	4	122	brca
C8orf4	ENSG00000176907			loss	45	122	brca
C8orf46	ENSG00000169085			loss	10	122	brca
C8orf59	ENSG00000176731			loss	5	122	brca
CTD-2135J3.4	ENSG00000258724			loss	48	122	brca
DEFB130	ENSG00000232948			loss	45	122	brca
DEFB130	ENSG00000233050			loss	45	122	brca
FAM150A	ENSG00000196711			loss	16	122	brca
FAM160B2	ENSG00000158863			loss	48	122	brca
FAM49B	ENSG00000153310			loss	7	122	brca
FAM84B	ENSG00000168672			loss	5	122	brca
FAM92A1	ENSG00000188343			loss	4	122	brca
FKSG59	ENSG00000280151			loss	6	122	brca
GPR124	ENSG00000020181			loss	88	122	brca
HRSP12	ENSG00000132541			loss	5	122	brca
IMPAD1	ENSG00000104331			loss	13	122	brca
KIAA0196	ENSG00000164961			loss	5	122	brca
KIAA1429	ENSG00000164944			loss	4	122	brca
KIAA1456	ENSG00000250305			loss	49	122	brca
KIAA1875	ENSG00000179698			loss	7	122	brca
LRRC6	ENSG00000129295			loss	5	122	brca
NOV	ENSG00000136999			loss	4	122	brca
PPAPDC1B	ENSG00000147535			loss	89	122	brca
PROSC	ENSG00000147471			loss	88	122	brca
PYCRL	ENSG00000104524			loss	7	122	brca
RP11-520P18.5	ENSG00000261667			loss	7	122	brca
SGK223	ENSG00000275342			loss	48	122	brca
TCEB1	ENSG00000154582			loss	7	122	brca
TMEM249	ENSG00000271698			loss	7	122	brca
TMEM55A	ENSG00000155099			loss	4	122	brca
TSTA3	ENSG00000104522			loss	7	122	brca
WDYHV1	ENSG00000156795			loss	5	122	brca
WHSC1L1	ENSG00000147548			loss	89	122	brca
WISP1	ENSG00000104415			loss	5	122	brca
ZFP41	ENSG00000264668			loss	7	122	brca
FBXO25	ENSG00000147364	406428.0	477967.0	gain	2	110	ccrcc
FBXO25	ENSG00000147364	406428.0	477967.0	loss	22	110	ccrcc
TDRP	ENSG00000180190	489803.0	545781.0	gain	2	110	ccrcc
TDRP	ENSG00000180190	489803.0	545781.0	loss	22	110	ccrcc
ERICH1	ENSG00000104714	614746.0	738106.0	gain	2	110	ccrcc
ERICH1	ENSG00000104714	614746.0	738106.0	loss	22	110	ccrcc
DLGAP2	ENSG00000198010	737628.0	1708476.0	gain	2	110	ccrcc
DLGAP2	ENSG00000198010	737628.0	1708476.0	loss	22	110	ccrcc
CLN8	ENSG00000182372	1755778.0	1801711.0	gain	2	110	ccrcc
CLN8	ENSG00000182372	1755778.0	1801711.0	loss	22	110	ccrcc
ARHGEF10	ENSG00000104728	1823926.0	1958641.0	gain	2	110	ccrcc
ARHGEF10	ENSG00000104728	1823926.0	1958641.0	loss	22	110	ccrcc
KBTBD11	ENSG00000176595	1973677.0	2006936.0	gain	2	110	ccrcc
KBTBD11	ENSG00000176595	1973677.0	2006936.0	loss	22	110	ccrcc
MYOM2	ENSG00000036448	2045046.0	2165552.0	gain	2	110	ccrcc
MYOM2	ENSG00000036448	2045046.0	2165552.0	loss	22	110	ccrcc
CSMD1	ENSG00000183117	2935353.0	4994972.0	gain	2	110	ccrcc
CSMD1	ENSG00000183117	2935353.0	4994972.0	loss	23	110	ccrcc
MCPH1	ENSG00000147316	6406592.0	6648508.0	gain	2	110	ccrcc
MCPH1	ENSG00000147316	6406592.0	6648508.0	loss	23	110	ccrcc
ANGPT2	ENSG00000091879	6499632.0	6563409.0	gain	2	110	ccrcc
ANGPT2	ENSG00000091879	6499632.0	6563409.0	loss	23	110	ccrcc
AGPAT5	ENSG00000155189	6708642.0	6761503.0	gain	2	110	ccrcc
AGPAT5	ENSG00000155189	6708642.0	6761503.0	loss	23	110	ccrcc
XKR5	ENSG00000275591	6808517.0	6835524.0	gain	2	110	ccrcc
XKR5	ENSG00000275591	6808517.0	6835524.0	loss	23	110	ccrcc
DEFB1	ENSG00000164825	6870592.0	6877936.0	gain	2	110	ccrcc
DEFB1	ENSG00000164825	6870592.0	6877936.0	loss	23	110	ccrcc
DEFA6	ENSG00000164822	6924697.0	6926076.0	gain	2	110	ccrcc
DEFA6	ENSG00000164822	6924697.0	6926076.0	loss	23	110	ccrcc
DEFA4	ENSG00000164821	6935820.0	6938306.0	gain	2	110	ccrcc
DEFA4	ENSG00000164821	6935820.0	6938306.0	loss	23	110	ccrcc
DEFA1	ENSG00000206047	6977649.0	6980092.0	gain	2	110	ccrcc
DEFA1	ENSG00000206047	6977649.0	6980092.0	loss	23	110	ccrcc
DEFA1B	ENSG00000240247	6996766.0	6999198.0	gain	2	110	ccrcc
DEFA1B	ENSG00000240247	6996766.0	6999198.0	loss	23	110	ccrcc
DEFA3	ENSG00000239839	7015869.0	7018297.0	gain	2	110	ccrcc
DEFA3	ENSG00000239839	7015869.0	7018297.0	loss	23	110	ccrcc
DEFA5	ENSG00000164816	7055304.0	7056739.0	gain	2	110	ccrcc
DEFA5	ENSG00000164816	7055304.0	7056739.0	loss	23	110	ccrcc
USP17L1	ENSG00000230549	7332387.0	7333979.0	gain	2	110	ccrcc
USP17L1	ENSG00000230549	7332387.0	7333979.0	loss	23	110	ccrcc
USP17L4	ENSG00000236125	7337115.0	7338707.0	gain	2	110	ccrcc
USP17L4	ENSG00000236125	7337115.0	7338707.0	loss	23	110	ccrcc
ZNF705G	ENSG00000215372	7355517.0	7385558.0	gain	2	110	ccrcc
ZNF705G	ENSG00000215372	7355517.0	7385558.0	loss	21	110	ccrcc
DEFB4B	ENSG00000177257	7414855.0	7416863.0	gain	2	110	ccrcc
DEFB4B	ENSG00000177257	7414855.0	7416863.0	loss	21	110	ccrcc
DEFB103B	ENSG00000177243	7428888.0	7430348.0	gain	2	110	ccrcc
DEFB103B	ENSG00000177243	7428888.0	7430348.0	loss	21	110	ccrcc
SPAG11B	ENSG00000164871	7442684.0	7463674.0	gain	1	110	ccrcc
SPAG11B	ENSG00000164871	7442684.0	7463674.0	loss	18	110	ccrcc
DEFB104B	ENSG00000177023	7470308.0	7475082.0	gain	1	110	ccrcc
DEFB104B	ENSG00000177023	7470308.0	7475082.0	loss	18	110	ccrcc
DEFB106B	ENSG00000187082	7482504.0	7486400.0	gain	1	110	ccrcc
DEFB106B	ENSG00000187082	7482504.0	7486400.0	loss	18	110	ccrcc
DEFB105B	ENSG00000186599	7487679.0	7489593.0	gain	1	110	ccrcc
DEFB105B	ENSG00000186599	7487679.0	7489593.0	loss	18	110	ccrcc
DEFB107B	ENSG00000198129	7495911.0	7509311.0	gain	1	110	ccrcc
DEFB107B	ENSG00000198129	7495911.0	7509311.0	loss	18	110	ccrcc
PRR23D1	ENSG00000255251	7539627.0	7542450.0	gain	1	110	ccrcc
PRR23D1	ENSG00000255251	7539627.0	7542450.0	loss	18	110	ccrcc
PRR23D2	ENSG00000255378	7778591.0	7781413.0	gain	1	110	ccrcc
PRR23D2	ENSG00000255378	7778591.0	7781413.0	loss	18	110	ccrcc
DEFB107A	ENSG00000186572	7811720.0	7815716.0	gain	1	110	ccrcc
DEFB107A	ENSG00000186572	7811720.0	7815716.0	loss	18	110	ccrcc
