Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
LINC00681	ENSG00000255494.1	12794243.0	12818291.0	loss	42	105	colon
LINC00681		12794243.0	12818291.0	loss	42	105	colon
DLC1	ENSG00000164741.10	13083361.0	13604610.0	gain	17	105	colon
DLC1		13083361.0	13604610.0	gain	17	105	colon
DLC1	ENSG00000164741.14	13083361.0	13604610.0	gain	17	105	colon
DLC1	ENSG00000164741.10	13083361.0	13604610.0	loss	46	105	colon
DLC1		13083361.0	13604610.0	loss	46	105	colon
DLC1	ENSG00000164741.14	13083361.0	13604610.0	loss	46	105	colon
C8orf48	ENSG00000164743.4	13566869.0	13568288.0	gain	17	105	colon
C8orf48		13566869.0	13568288.0	gain	17	105	colon
C8orf48	ENSG00000164743.4	13566869.0	13568288.0	loss	45	105	colon
C8orf48		13566869.0	13568288.0	loss	45	105	colon
SGCZ	ENSG00000185053.8	14084845.0	15238431.0	gain	17	105	colon
SGCZ	ENSG00000185053.13	14084845.0	15238431.0	gain	17	105	colon
SGCZ		14084845.0	15238431.0	gain	17	105	colon
SGCZ	ENSG00000185053.8	14084845.0	15238431.0	loss	45	105	colon
SGCZ	ENSG00000185053.13	14084845.0	15238431.0	loss	45	105	colon
SGCZ		14084845.0	15238431.0	loss	45	105	colon
MIR383	ENSG00000199127.1	14853438.0	14853510.0	gain	16	105	colon
MIR383		14853438.0	14853510.0	gain	16	105	colon
MIR383	ENSG00000199127.1	14853438.0	14853510.0	loss	46	105	colon
MIR383		14853438.0	14853510.0	loss	46	105	colon
TUSC3	ENSG00000104723.20	15417215.0	15766649.0	gain	16	105	colon
TUSC3		15417215.0	15766649.0	gain	16	105	colon
TUSC3	ENSG00000104723.16	15417215.0	15766649.0	gain	16	105	colon
TUSC3	ENSG00000104723.20	15417215.0	15766649.0	loss	46	105	colon
TUSC3		15417215.0	15766649.0	loss	46	105	colon
TUSC3	ENSG00000104723.16	15417215.0	15766649.0	loss	46	105	colon
MSR1		16107878.0	16567490.0	gain	16	105	colon
MSR1	ENSG00000038945.10	16107878.0	16567490.0	gain	16	105	colon
MSR1	ENSG00000038945.14	16107878.0	16567490.0	gain	16	105	colon
MSR1		16107878.0	16567490.0	loss	46	105	colon
MSR1	ENSG00000038945.10	16107878.0	16567490.0	loss	46	105	colon
MSR1	ENSG00000038945.14	16107878.0	16567490.0	loss	46	105	colon
FGF20		16992181.0	17002345.0	gain	16	105	colon
FGF20	ENSG00000078579.8	16992181.0	17002345.0	gain	16	105	colon
FGF20		16992181.0	17002345.0	loss	46	105	colon
FGF20	ENSG00000078579.8	16992181.0	17002345.0	loss	46	105	colon
MICU3		17027238.0	17122642.0	gain	17	105	colon
MICU3	ENSG00000155970.11	17027238.0	17122642.0	gain	17	105	colon
MICU3	ENSG00000155970.7	17027238.0	17122642.0	gain	17	105	colon
MICU3		17027238.0	17122642.0	loss	46	105	colon
MICU3	ENSG00000155970.11	17027238.0	17122642.0	loss	46	105	colon
MICU3	ENSG00000155970.7	17027238.0	17122642.0	loss	46	105	colon
ZDHHC2	ENSG00000104219.12	17156482.0	17224799.0	gain	18	105	colon
ZDHHC2		17156482.0	17224799.0	gain	18	105	colon
ZDHHC2	ENSG00000104219.8	17156482.0	17224799.0	gain	18	105	colon
ZDHHC2	ENSG00000104219.12	17156482.0	17224799.0	loss	46	105	colon
ZDHHC2		17156482.0	17224799.0	loss	46	105	colon
ZDHHC2	ENSG00000104219.8	17156482.0	17224799.0	loss	46	105	colon
CNOT7	ENSG00000198791.7	17224966.0	17246878.0	gain	18	105	colon
CNOT7	ENSG00000198791.11	17224966.0	17246878.0	gain	18	105	colon
CNOT7		17224966.0	17246878.0	gain	18	105	colon
CNOT7	ENSG00000198791.7	17224966.0	17246878.0	loss	46	105	colon
CNOT7	ENSG00000198791.11	17224966.0	17246878.0	loss	46	105	colon
CNOT7		17224966.0	17246878.0	loss	46	105	colon
VPS37A		17246931.0	17302427.0	gain	18	105	colon
VPS37A	ENSG00000155975.5	17246931.0	17302427.0	gain	18	105	colon
VPS37A	ENSG00000155975.9	17246931.0	17302427.0	gain	18	105	colon
VPS37A		17246931.0	17302427.0	loss	46	105	colon
VPS37A	ENSG00000155975.5	17246931.0	17302427.0	loss	46	105	colon
VPS37A	ENSG00000155975.9	17246931.0	17302427.0	loss	46	105	colon
MTMR7	ENSG00000003987.13	17296794.0	17413528.0	gain	18	105	colon
MTMR7		17296794.0	17413528.0	gain	18	105	colon
MTMR7	ENSG00000003987.9	17296794.0	17413528.0	gain	18	105	colon
MTMR7	ENSG00000003987.13	17296794.0	17413528.0	loss	46	105	colon
MTMR7		17296794.0	17413528.0	loss	46	105	colon
MTMR7	ENSG00000003987.9	17296794.0	17413528.0	loss	46	105	colon
SLC7A2	ENSG00000003989.17	17497088.0	17570573.0	gain	17	105	colon
SLC7A2	ENSG00000003989.12	17497088.0	17570573.0	gain	17	105	colon
SLC7A2		17497088.0	17570573.0	gain	17	105	colon
SLC7A2	ENSG00000003989.17	17497088.0	17570573.0	loss	46	105	colon
SLC7A2	ENSG00000003989.12	17497088.0	17570573.0	loss	46	105	colon
SLC7A2		17497088.0	17570573.0	loss	46	105	colon
PDGFRL		17576433.0	17644071.0	gain	17	105	colon
PDGFRL	ENSG00000104213.12	17576433.0	17644071.0	gain	17	105	colon
PDGFRL	ENSG00000104213.8	17576433.0	17644071.0	gain	17	105	colon
PDGFRL		17576433.0	17644071.0	loss	46	105	colon
PDGFRL	ENSG00000104213.12	17576433.0	17644071.0	loss	46	105	colon
PDGFRL	ENSG00000104213.8	17576433.0	17644071.0	loss	46	105	colon
MTUS1	ENSG00000129422.14	17643795.0	17800917.0	gain	17	105	colon
MTUS1	ENSG00000129422.9	17643795.0	17800917.0	gain	17	105	colon
MTUS1		17643795.0	17800917.0	gain	17	105	colon
MTUS1	ENSG00000129422.14	17643795.0	17800917.0	loss	46	105	colon
MTUS1	ENSG00000129422.9	17643795.0	17800917.0	loss	46	105	colon
MTUS1		17643795.0	17800917.0	loss	46	105	colon
FGL1		17864380.0	17910365.0	gain	18	105	colon
FGL1	ENSG00000104760.16	17864380.0	17910365.0	gain	18	105	colon
FGL1	ENSG00000104760.12	17864380.0	17910365.0	gain	18	105	colon
FGL1		17864380.0	17910365.0	loss	46	105	colon
FGL1	ENSG00000104760.16	17864380.0	17910365.0	loss	46	105	colon
FGL1	ENSG00000104760.12	17864380.0	17910365.0	loss	46	105	colon
PCM1		17922840.0	18029944.0	gain	18	105	colon
PCM1	ENSG00000078674.13	17922840.0	18029944.0	gain	18	105	colon
PCM1	ENSG00000078674.17	17922840.0	18029944.0	gain	18	105	colon
PCM1		17922840.0	18029944.0	loss	46	105	colon
PCM1	ENSG00000078674.13	17922840.0	18029944.0	loss	46	105	colon
PCM1	ENSG00000078674.17	17922840.0	18029944.0	loss	46	105	colon
ASAH1	ENSG00000104763.18	18055992.0	18084998.0	gain	18	105	colon
ASAH1	ENSG00000104763.13	18055992.0	18084998.0	gain	18	105	colon
ASAH1		18055992.0	18084998.0	gain	18	105	colon
ASAH1	ENSG00000104763.18	18055992.0	18084998.0	loss	46	105	colon
ASAH1	ENSG00000104763.13	18055992.0	18084998.0	loss	46	105	colon
ASAH1		18055992.0	18084998.0	loss	46	105	colon
NAT1	ENSG00000171428.9	18170477.0	18223689.0	gain	17	105	colon
NAT1	ENSG00000171428.13	18170477.0	18223689.0	gain	17	105	colon
NAT1		18170477.0	18223689.0	gain	17	105	colon
NAT1	ENSG00000171428.9	18170477.0	18223689.0	loss	46	105	colon
NAT1	ENSG00000171428.13	18170477.0	18223689.0	loss	46	105	colon
NAT1		18170477.0	18223689.0	loss	46	105	colon
NAT2		18391282.0	18401218.0	gain	17	105	colon
NAT2	ENSG00000156006.4	18391282.0	18401218.0	gain	17	105	colon
NAT2		18391282.0	18401218.0	loss	46	105	colon
NAT2	ENSG00000156006.4	18391282.0	18401218.0	loss	46	105	colon
PSD3	ENSG00000156011.16	18527303.0	19084730.0	gain	17	105	colon
PSD3	ENSG00000156011.12	18527303.0	19084730.0	gain	17	105	colon
PSD3		18527303.0	19084730.0	gain	17	105	colon
PSD3	ENSG00000156011.16	18527303.0	19084730.0	loss	46	105	colon
PSD3	ENSG00000156011.12	18527303.0	19084730.0	loss	46	105	colon
PSD3		18527303.0	19084730.0	loss	46	105	colon
SH2D4A	ENSG00000104611.11	19313693.0	19396218.0	gain	16	105	colon
SH2D4A	ENSG00000104611.7	19313693.0	19396218.0	gain	16	105	colon
SH2D4A		19313693.0	19396218.0	gain	16	105	colon
SH2D4A	ENSG00000104611.11	19313693.0	19396218.0	loss	46	105	colon
SH2D4A	ENSG00000104611.7	19313693.0	19396218.0	loss	46	105	colon
SH2D4A		19313693.0	19396218.0	loss	46	105	colon
CSGALNACT1	ENSG00000147408.10	19404161.0	19758029.0	gain	16	105	colon
CSGALNACT1		19404161.0	19758029.0	gain	16	105	colon
CSGALNACT1	ENSG00000147408.14	19404161.0	19758029.0	gain	16	105	colon
CSGALNACT1	ENSG00000147408.10	19404161.0	19758029.0	loss	46	105	colon
CSGALNACT1		19404161.0	19758029.0	loss	46	105	colon
CSGALNACT1	ENSG00000147408.14	19404161.0	19758029.0	loss	46	105	colon
INTS10	ENSG00000104613.11	19817391.0	19852083.0	gain	16	105	colon
INTS10		19817391.0	19852083.0	gain	16	105	colon
INTS10	ENSG00000104613.7	19817391.0	19852083.0	gain	16	105	colon
INTS10	ENSG00000104613.11	19817391.0	19852083.0	loss	46	105	colon
INTS10		19817391.0	19852083.0	loss	46	105	colon
INTS10	ENSG00000104613.7	19817391.0	19852083.0	loss	46	105	colon
LPL	ENSG00000175445.10	19901717.0	19967259.0	gain	16	105	colon
LPL		19901717.0	19967259.0	gain	16	105	colon
LPL	ENSG00000175445.14	19901717.0	19967259.0	gain	16	105	colon
LPL	ENSG00000175445.10	19901717.0	19967259.0	loss	46	105	colon
LPL		19901717.0	19967259.0	loss	46	105	colon
LPL	ENSG00000175445.14	19901717.0	19967259.0	loss	46	105	colon
SLC18A1		20144855.0	20183206.0	gain	16	105	colon
SLC18A1	ENSG00000036565.14	20144855.0	20183206.0	gain	16	105	colon
SLC18A1	ENSG00000036565.10	20144855.0	20183206.0	gain	16	105	colon
SLC18A1		20144855.0	20183206.0	loss	47	105	colon
SLC18A1	ENSG00000036565.14	20144855.0	20183206.0	loss	47	105	colon
SLC18A1	ENSG00000036565.10	20144855.0	20183206.0	loss	47	105	colon
ATP6V1B2	ENSG00000147416.10	20197381.0	20226819.0	gain	16	105	colon
ATP6V1B2	ENSG00000147416.6	20197381.0	20226819.0	gain	16	105	colon
ATP6V1B2		20197381.0	20226819.0	gain	16	105	colon
ATP6V1B2	ENSG00000147416.10	20197381.0	20226819.0	loss	47	105	colon
ATP6V1B2	ENSG00000147416.6	20197381.0	20226819.0	loss	47	105	colon
ATP6V1B2		20197381.0	20226819.0	loss	47	105	colon
LZTS1	ENSG00000061337.15	20246165.0	20303963.0	gain	16	105	colon
LZTS1	ENSG00000061337.11	20246165.0	20303963.0	gain	16	105	colon
LZTS1		20246165.0	20303963.0	gain	16	105	colon
LZTS1	ENSG00000061337.15	20246165.0	20303963.0	loss	47	105	colon
LZTS1	ENSG00000061337.11	20246165.0	20303963.0	loss	47	105	colon
LZTS1		20246165.0	20303963.0	loss	47	105	colon
LZTS1-AS1		20275773.0	20290458.0	gain	16	105	colon
LZTS1-AS1		20275773.0	20290458.0	loss	47	105	colon
GFRA2	ENSG00000168546.6	21690398.0	21812357.0	gain	16	105	colon
GFRA2		21690398.0	21812357.0	gain	16	105	colon
GFRA2	ENSG00000168546.10	21690398.0	21812357.0	gain	16	105	colon
GFRA2	ENSG00000168546.6	21690398.0	21812357.0	loss	45	105	colon
GFRA2		21690398.0	21812357.0	loss	45	105	colon
GFRA2	ENSG00000168546.10	21690398.0	21812357.0	loss	45	105	colon
DOK2	ENSG00000147443.8	21908873.0	21913690.0	gain	17	105	colon
DOK2	ENSG00000147443.12	21908873.0	21913690.0	gain	17	105	colon
DOK2		21908873.0	21913690.0	gain	17	105	colon
DOK2	ENSG00000147443.8	21908873.0	21913690.0	loss	47	105	colon
DOK2	ENSG00000147443.12	21908873.0	21913690.0	loss	47	105	colon
DOK2		21908873.0	21913690.0	loss	47	105	colon
XPO7		21919662.0	22006585.0	gain	17	105	colon
XPO7	ENSG00000130227.16	21919662.0	22006585.0	gain	17	105	colon
XPO7	ENSG00000130227.12	21919662.0	22006585.0	gain	17	105	colon
XPO7		21919662.0	22006585.0	loss	48	105	colon
XPO7	ENSG00000130227.16	21919662.0	22006585.0	loss	48	105	colon
XPO7	ENSG00000130227.12	21919662.0	22006585.0	loss	48	105	colon
NPM2	ENSG00000158806.13	22024125.0	22036897.0	gain	17	105	colon
NPM2	ENSG00000158806.9	22024125.0	22036897.0	gain	17	105	colon
NPM2		22024125.0	22036897.0	gain	17	105	colon
NPM2	ENSG00000158806.13	22024125.0	22036897.0	loss	47	105	colon
NPM2	ENSG00000158806.9	22024125.0	22036897.0	loss	47	105	colon
NPM2		22024125.0	22036897.0	loss	47	105	colon
FGF17	ENSG00000158815.6	22042398.0	22048809.0	gain	17	105	colon
FGF17	ENSG00000158815.10	22042398.0	22048809.0	gain	17	105	colon
FGF17		22042398.0	22048809.0	gain	17	105	colon
FGF17	ENSG00000158815.6	22042398.0	22048809.0	loss	47	105	colon
FGF17	ENSG00000158815.10	22042398.0	22048809.0	loss	47	105	colon
FGF17		22042398.0	22048809.0	loss	47	105	colon
DMTN	ENSG00000158856.13	22048995.0	22082527.0	gain	17	105	colon
DMTN		22048995.0	22082527.0	gain	17	105	colon
DMTN	ENSG00000158856.17	22048995.0	22082527.0	gain	17	105	colon
DMTN	ENSG00000158856.13	22048995.0	22082527.0	loss	47	105	colon
DMTN		22048995.0	22082527.0	loss	47	105	colon
DMTN	ENSG00000158856.17	22048995.0	22082527.0	loss	47	105	colon
FAM160B2		22089150.0	22104911.0	gain	17	105	colon
FAM160B2	ENSG00000158863.21	22089150.0	22104911.0	gain	17	105	colon
FAM160B2	ENSG00000158863.17	22089150.0	22104911.0	gain	17	105	colon
FAM160B2		22089150.0	22104911.0	loss	47	105	colon
FAM160B2	ENSG00000158863.21	22089150.0	22104911.0	loss	47	105	colon
FAM160B2	ENSG00000158863.17	22089150.0	22104911.0	loss	47	105	colon
NUDT18		22106874.0	22109419.0	gain	17	105	colon
NUDT18	ENSG00000275074.1	22106874.0	22109419.0	gain	17	105	colon
NUDT18	ENSG00000173566.9	22106874.0	22109419.0	gain	17	105	colon
NUDT18		22106874.0	22109419.0	loss	47	105	colon
NUDT18	ENSG00000275074.1	22106874.0	22109419.0	loss	47	105	colon
NUDT18	ENSG00000173566.9	22106874.0	22109419.0	loss	47	105	colon
HR	ENSG00000168453.14	22114419.0	22133384.0	gain	17	105	colon
HR		22114419.0	22133384.0	gain	17	105	colon
HR	ENSG00000168453.10	22114419.0	22133384.0	gain	17	105	colon
HR	ENSG00000168453.14	22114419.0	22133384.0	loss	47	105	colon
HR		22114419.0	22133384.0	loss	47	105	colon
HR	ENSG00000168453.10	22114419.0	22133384.0	loss	47	105	colon
REEP4	ENSG00000168476.7	22138020.0	22141951.0	gain	17	105	colon
REEP4		22138020.0	22141951.0	gain	17	105	colon
REEP4	ENSG00000168476.11	22138020.0	22141951.0	gain	17	105	colon
REEP4	ENSG00000168476.7	22138020.0	22141951.0	loss	47	105	colon
REEP4		22138020.0	22141951.0	loss	47	105	colon
REEP4	ENSG00000168476.11	22138020.0	22141951.0	loss	47	105	colon
LGI3	ENSG00000168481.4	22146830.0	22157084.0	gain	17	105	colon
LGI3		22146830.0	22157084.0	gain	17	105	colon
LGI3	ENSG00000168481.8	22146830.0	22157084.0	gain	17	105	colon
LGI3	ENSG00000168481.4	22146830.0	22157084.0	loss	47	105	colon
LGI3		22146830.0	22157084.0	loss	47	105	colon
LGI3	ENSG00000168481.8	22146830.0	22157084.0	loss	47	105	colon
SFTPC	ENSG00000168484.12	22156913.0	22164479.0	gain	17	105	colon
SFTPC	ENSG00000168484.8	22156913.0	22164479.0	gain	17	105	colon
SFTPC		22156913.0	22164479.0	gain	17	105	colon
SFTPC	ENSG00000168484.12	22156913.0	22164479.0	loss	47	105	colon
SFTPC	ENSG00000168484.8	22156913.0	22164479.0	loss	47	105	colon
SFTPC		22156913.0	22164479.0	loss	47	105	colon
BMP1		22165140.0	22212326.0	gain	17	105	colon
BMP1	ENSG00000168487.17	22165140.0	22212326.0	gain	17	105	colon
BMP1	ENSG00000168487.13	22165140.0	22212326.0	gain	17	105	colon
BMP1		22165140.0	22212326.0	loss	47	105	colon
BMP1	ENSG00000168487.17	22165140.0	22212326.0	loss	47	105	colon
BMP1	ENSG00000168487.13	22165140.0	22212326.0	loss	47	105	colon
PHYHIP	ENSG00000168490.9	22219703.0	22232101.0	gain	17	105	colon
PHYHIP		22219703.0	22232101.0	gain	17	105	colon
PHYHIP	ENSG00000168490.13	22219703.0	22232101.0	gain	17	105	colon
PHYHIP	ENSG00000168490.9	22219703.0	22232101.0	loss	47	105	colon
PHYHIP		22219703.0	22232101.0	loss	47	105	colon
PHYHIP	ENSG00000168490.13	22219703.0	22232101.0	loss	47	105	colon
MIR320A	ENSG00000208037.1	22244962.0	22245043.0	gain	17	105	colon
MIR320A		22244962.0	22245043.0	gain	17	105	colon
MIR320A	ENSG00000208037.1	22244962.0	22245043.0	loss	47	105	colon
MIR320A		22244962.0	22245043.0	loss	47	105	colon
POLR3D		22245133.0	22254601.0	gain	17	105	colon
POLR3D	ENSG00000168495.8	22245133.0	22254601.0	gain	17	105	colon
POLR3D	ENSG00000168495.12	22245133.0	22254601.0	gain	17	105	colon
POLR3D		22245133.0	22254601.0	loss	47	105	colon
POLR3D	ENSG00000168495.8	22245133.0	22254601.0	loss	47	105	colon
POLR3D	ENSG00000168495.12	22245133.0	22254601.0	loss	47	105	colon
PIWIL2		22275316.0	22357568.0	gain	17	105	colon
PIWIL2	ENSG00000197181.7	22275316.0	22357568.0	gain	17	105	colon
PIWIL2	ENSG00000197181.11	22275316.0	22357568.0	gain	17	105	colon
PIWIL2		22275316.0	22357568.0	loss	47	105	colon
PIWIL2	ENSG00000197181.7	22275316.0	22357568.0	loss	47	105	colon
PIWIL2	ENSG00000197181.11	22275316.0	22357568.0	loss	47	105	colon
SLC39A14	ENSG00000104635.9	22367249.0	22434129.0	gain	17	105	colon
SLC39A14		22367249.0	22434129.0	gain	17	105	colon
SLC39A14	ENSG00000104635.13	22367249.0	22434129.0	gain	17	105	colon
SLC39A14	ENSG00000104635.9	22367249.0	22434129.0	loss	47	105	colon
SLC39A14		22367249.0	22434129.0	loss	47	105	colon
SLC39A14	ENSG00000104635.13	22367249.0	22434129.0	loss	47	105	colon
PPP3CC	ENSG00000120910.14	22440819.0	22541142.0	gain	17	105	colon
PPP3CC	ENSG00000120910.10	22440819.0	22541142.0	gain	17	105	colon
PPP3CC		22440819.0	22541142.0	gain	17	105	colon
PPP3CC	ENSG00000120910.14	22440819.0	22541142.0	loss	47	105	colon
PPP3CC	ENSG00000120910.10	22440819.0	22541142.0	loss	47	105	colon
PPP3CC		22440819.0	22541142.0	loss	47	105	colon
SORBS3	ENSG00000120896.13	22544986.0	22575788.0	gain	17	105	colon
SORBS3	ENSG00000120896.9	22544986.0	22575788.0	gain	17	105	colon
SORBS3		22544986.0	22575788.0	gain	17	105	colon
SORBS3	ENSG00000120896.13	22544986.0	22575788.0	loss	46	105	colon
SORBS3	ENSG00000120896.9	22544986.0	22575788.0	loss	46	105	colon
SORBS3		22544986.0	22575788.0	loss	46	105	colon
PDLIM2	ENSG00000120913.23	22578279.0	22598025.0	gain	17	105	colon
PDLIM2	ENSG00000120913.19	22578279.0	22598025.0	gain	17	105	colon
PDLIM2		22578279.0	22598025.0	gain	17	105	colon
PDLIM2	ENSG00000120913.23	22578279.0	22598025.0	loss	44	105	colon
PDLIM2	ENSG00000120913.19	22578279.0	22598025.0	loss	44	105	colon
PDLIM2		22578279.0	22598025.0	loss	44	105	colon
C8orf58		22599599.0	22604150.0	gain	17	105	colon
C8orf58	ENSG00000241852.5	22599599.0	22604150.0	gain	17	105	colon
C8orf58	ENSG00000241852.9	22599599.0	22604150.0	gain	17	105	colon
C8orf58		22599599.0	22604150.0	loss	44	105	colon
C8orf58	ENSG00000241852.5	22599599.0	22604150.0	loss	44	105	colon
C8orf58	ENSG00000241852.9	22599599.0	22604150.0	loss	44	105	colon
CCAR2	ENSG00000158941.16	22604632.0	22621514.0	gain	17	105	colon
CCAR2		22604632.0	22621514.0	gain	17	105	colon
CCAR2	ENSG00000158941.16	22604632.0	22621514.0	loss	44	105	colon
CCAR2		22604632.0	22621514.0	loss	44	105	colon
BIN3	ENSG00000147439.7	22620418.0	22669148.0	gain	17	105	colon
BIN3	ENSG00000147439.12	22620418.0	22669148.0	gain	17	105	colon
BIN3		22620418.0	22669148.0	gain	17	105	colon
BIN3	ENSG00000147439.7	22620418.0	22669148.0	loss	44	105	colon
BIN3	ENSG00000147439.12	22620418.0	22669148.0	loss	44	105	colon
BIN3		22620418.0	22669148.0	loss	44	105	colon
EGR3	ENSG00000179388.8	22687659.0	22693480.0	gain	17	105	colon
EGR3		22687659.0	22693480.0	gain	17	105	colon
EGR3	ENSG00000179388.8	22687659.0	22693480.0	loss	44	105	colon
EGR3		22687659.0	22693480.0	loss	44	105	colon
PEBP4	ENSG00000134020.7	22713251.0	23000000.0	gain	17	105	colon
PEBP4		22713251.0	23000000.0	gain	17	105	colon
PEBP4	ENSG00000134020.6	22713251.0	23000000.0	gain	17	105	colon
PEBP4	ENSG00000134020.7	22713251.0	23000000.0	loss	44	105	colon
PEBP4		22713251.0	23000000.0	loss	44	105	colon
PEBP4	ENSG00000134020.6	22713251.0	23000000.0	loss	44	105	colon
RHOBTB2		22987417.0	23020199.0	gain	17	105	colon
RHOBTB2	ENSG00000008853.12	22987417.0	23020199.0	gain	17	105	colon
RHOBTB2	ENSG00000008853.16	22987417.0	23020199.0	gain	17	105	colon
RHOBTB2		22987417.0	23020199.0	loss	44	105	colon
RHOBTB2	ENSG00000008853.12	22987417.0	23020199.0	loss	44	105	colon
RHOBTB2	ENSG00000008853.16	22987417.0	23020199.0	loss	44	105	colon
TNFRSF10B	ENSG00000120889.12	23020133.0	23069031.0	gain	17	105	colon
TNFRSF10B	ENSG00000120889.8	23020133.0	23069031.0	gain	17	105	colon
TNFRSF10B		23020133.0	23069031.0	gain	17	105	colon
TNFRSF10B	ENSG00000120889.12	23020133.0	23069031.0	loss	44	105	colon
TNFRSF10B	ENSG00000120889.8	23020133.0	23069031.0	loss	44	105	colon
TNFRSF10B		23020133.0	23069031.0	loss	44	105	colon
TNFRSF10C	ENSG00000173535.9	23102590.0	23117437.0	gain	17	105	colon
TNFRSF10C	ENSG00000173535.13	23102590.0	23117437.0	gain	17	105	colon
TNFRSF10C		23102590.0	23117437.0	gain	17	105	colon
TNFRSF10C	ENSG00000173535.9	23102590.0	23117437.0	loss	44	105	colon
TNFRSF10C	ENSG00000173535.13	23102590.0	23117437.0	loss	44	105	colon
TNFRSF10C		23102590.0	23117437.0	loss	44	105	colon
TNFRSF10D	ENSG00000173530.5	23135588.0	23164027.0	gain	17	105	colon
TNFRSF10D		23135588.0	23164027.0	gain	17	105	colon
TNFRSF10D	ENSG00000173530.5	23135588.0	23164027.0	loss	44	105	colon
TNFRSF10D		23135588.0	23164027.0	loss	44	105	colon
TNFRSF10A	ENSG00000104689.5	23190452.0	23225102.0	gain	17	105	colon
TNFRSF10A		23190452.0	23225102.0	gain	17	105	colon
TNFRSF10A	ENSG00000104689.9	23190452.0	23225102.0	gain	17	105	colon
TNFRSF10A	ENSG00000104689.5	23190452.0	23225102.0	loss	44	105	colon
TNFRSF10A		23190452.0	23225102.0	loss	44	105	colon
TNFRSF10A	ENSG00000104689.9	23190452.0	23225102.0	loss	44	105	colon
CHMP7	ENSG00000147457.9	23243637.0	23262000.0	gain	17	105	colon
CHMP7		23243637.0	23262000.0	gain	17	105	colon
CHMP7	ENSG00000147457.13	23243637.0	23262000.0	gain	17	105	colon
CHMP7	ENSG00000147457.9	23243637.0	23262000.0	loss	44	105	colon
CHMP7		23243637.0	23262000.0	loss	44	105	colon
CHMP7	ENSG00000147457.13	23243637.0	23262000.0	loss	44	105	colon
R3HCC1	ENSG00000104679.6	23270120.0	23296279.0	gain	17	105	colon
R3HCC1	ENSG00000104679.10	23270120.0	23296279.0	gain	17	105	colon
R3HCC1		23270120.0	23296279.0	gain	17	105	colon
R3HCC1	ENSG00000104679.6	23270120.0	23296279.0	loss	44	105	colon
R3HCC1	ENSG00000104679.10	23270120.0	23296279.0	loss	44	105	colon
R3HCC1		23270120.0	23296279.0	loss	44	105	colon
LOXL2		23296897.0	23425328.0	gain	17	105	colon
LOXL2	ENSG00000134013.15	23296897.0	23425328.0	gain	17	105	colon
LOXL2	ENSG00000134013.11	23296897.0	23425328.0	gain	17	105	colon
LOXL2		23296897.0	23425328.0	loss	45	105	colon
LOXL2	ENSG00000134013.15	23296897.0	23425328.0	loss	45	105	colon
LOXL2	ENSG00000134013.11	23296897.0	23425328.0	loss	45	105	colon
ENTPD4	ENSG00000197217.8	23385783.0	23457695.0	gain	17	105	colon
ENTPD4		23385783.0	23457695.0	gain	17	105	colon
ENTPD4	ENSG00000197217.12	23385783.0	23457695.0	gain	17	105	colon
ENTPD4	ENSG00000197217.8	23385783.0	23457695.0	loss	45	105	colon
ENTPD4		23385783.0	23457695.0	loss	45	105	colon
ENTPD4	ENSG00000197217.12	23385783.0	23457695.0	loss	45	105	colon
SLC25A37		23528956.0	23575463.0	gain	17	105	colon
SLC25A37	ENSG00000147454.13	23528956.0	23575463.0	gain	17	105	colon
SLC25A37	ENSG00000147454.9	23528956.0	23575463.0	gain	17	105	colon
SLC25A37		23528956.0	23575463.0	loss	45	105	colon
SLC25A37	ENSG00000147454.13	23528956.0	23575463.0	loss	45	105	colon
SLC25A37	ENSG00000147454.9	23528956.0	23575463.0	loss	45	105	colon
NKX3-1		23678697.0	23682938.0	gain	17	105	colon
NKX3-1	ENSG00000167034.9	23678697.0	23682938.0	gain	17	105	colon
NKX3-1		23678697.0	23682938.0	loss	45	105	colon
NKX3-1	ENSG00000167034.9	23678697.0	23682938.0	loss	45	105	colon
NKX2-6		23702451.0	23706598.0	gain	17	105	colon
NKX2-6	ENSG00000180053.7	23702451.0	23706598.0	gain	17	105	colon
NKX2-6		23702451.0	23706598.0	loss	45	105	colon
NKX2-6	ENSG00000180053.7	23702451.0	23706598.0	loss	45	105	colon
STC1		23841929.0	23854806.0	gain	17	105	colon
STC1	ENSG00000159167.7	23841929.0	23854806.0	gain	17	105	colon
STC1	ENSG00000159167.11	23841929.0	23854806.0	gain	17	105	colon
STC1		23841929.0	23854806.0	loss	45	105	colon
STC1	ENSG00000159167.7	23841929.0	23854806.0	loss	45	105	colon
STC1	ENSG00000159167.11	23841929.0	23854806.0	loss	45	105	colon
ADAM28	ENSG00000042980.12	24294069.0	24359014.0	gain	19	105	colon
ADAM28		24294069.0	24359014.0	gain	19	105	colon
ADAM28	ENSG00000042980.8	24294069.0	24359014.0	gain	19	105	colon
ADAM28	ENSG00000042980.12	24294069.0	24359014.0	loss	46	105	colon
ADAM28		24294069.0	24359014.0	loss	46	105	colon
ADAM28	ENSG00000042980.8	24294069.0	24359014.0	loss	46	105	colon
ADAMDEC1		24384285.0	24406013.0	gain	18	105	colon
ADAMDEC1	ENSG00000134028.14	24384285.0	24406013.0	gain	18	105	colon
ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	gain	18	105	colon
