,index,gain,neutral,loss,chromo,location
4785,ECHDC2,6,91,12,1.0,52911561.0
4786,ECHDC3,6,94,9,10.0,11753218.0
4787,ECHS1,3,90,16,10.0,133367919.5
4788,ECI1,24,82,3,16.0,2245851.0
4789,ECI2,13,91,5,6.0,4125643.0
4790,ECM1,60,48,1,1.0,150510925.5
4791,ECM2,2,82,25,9.0,92515104.5
4792,ECSCR,10,87,12,5.0,139455651.5
4793,ECSIT,3,80,26,19.0,11517550.5
4794,ECT2,13,89,7,3.0,172786078.0
4795,ECT2L,4,80,25,6.0,138849990.5
4796,EDA,23,79,7,,
4797,EDA2R,23,80,6,,
4798,EDAR,7,99,3,2.0,108941921.5
4799,EDARADD,48,59,2,1.0,236425586.0
4800,EDC3,3,78,28,15.0,74663425.0
4801,EDC4,16,81,12,16.0,67878775.5
4802,EDDM3A,18,84,7,14.0,20747133.5
4803,EDDM3B,18,84,7,14.0,20769676.0
4804,EDEM1,0,80,29,3.0,5203802.0
4805,EDEM2,19,87,3,20.0,35131350.0
4806,EDEM3,47,61,1,1.0,184722572.0
4807,EDF1,1,87,21,9.0,136864213.5
4808,EDIL3,9,84,16,5.0,84162717.0
4809,EDN1,12,92,5,6.0,12293777.5
4810,EDN2,12,91,6,1.0,41481729.0
4811,EDN3,25,79,5,20.0,59313217.5
4812,EDNRA,6,92,11,4.0,147512935.5
4813,EDNRB,3,77,29,13.0,77935505.0
4814,EDRF1,3,89,17,10.0,125741829.0
4815,EEA1,11,90,8,12.0,92849984.0
4816,EED,12,93,4,11.0,86261783.0
4817,EEF1A1,3,81,25,6.0,73519773.5
4818,EEF1A2,30,77,2,20.0,63493599.5
4819,EEF1AKMT1,4,62,43,13.0,20751346.0
4820,EEF1B2,3,101,5,2.0,206161256.5
4821,EEF1D,39,68,2,8.0,143589619.0
4822,EEF1E1,12,94,3,6.0,8087959.5
4823,EEF1G,6,96,7,11.0,62566841.0
4824,EEF2,5,80,24,19.0,3980759.5
4825,EEF2K,24,81,4,16.0,22247508.0
4826,EEF2KMT,24,83,2,16.0,5091039.5
4827,EEFSEC,12,84,13,3.0,128281063.5
4828,EEPD1,43,64,2,7.0,36227396.0
4829,EFCAB1,18,83,8,8.0,48723050.0
4830,EFCAB10,18,88,3,7.0,105582997.5
4831,EFCAB11,16,90,3,14.0,89874723.0
4832,EFCAB12,13,84,12,3.0,129414986.0
4833,EFCAB13,24,82,3,17.0,47382301.0
4834,EFCAB14,7,91,11,1.0,46697136.5
4835,EFCAB2,47,60,2,1.0,245048434.5
4836,EFCAB3,27,80,2,17.0,62380210.0
4837,EFCAB5,18,84,7,17.0,30018826.0
4838,EFCAB6,3,75,31,22.0,43670540.5
4839,EFCAB7,6,87,16,1.0,63548032.5
4840,EFCAB8,14,88,7,20.0,32910266.0
4841,EFCAB9,24,77,8,5.0,172198813.0
4842,EFCC1,12,84,13,3.0,129021185.5
4843,EFEMP1,2,106,1,2.0,55895053.0
4844,EFEMP2,15,91,3,11.0,65870016.5
4845,EFHB,0,80,29,3.0,19913248.5
4846,EFHC1,11,93,5,6.0,52446004.5
4847,EFHC2,23,80,6,,
4848,EFHD1,5,98,6,2.0,232644418.5
4849,EFHD2,9,86,14,1.0,15420113.5
4850,EFL1,3,77,29,15.0,82196483.5
4851,EFNA1,58,50,1,1.0,155131387.5
4852,EFNA2,4,79,26,19.0,1293652.0
4853,EFNA3,58,50,1,1.0,155083187.5
4854,EFNA4,58,50,1,1.0,155066645.0
4855,EFNA5,9,83,17,5.0,107523913.0
4856,EFNB1,23,79,7,,
4857,EFNB2,6,78,25,13.0,106512703.5
4858,EFNB3,2,66,41,17.0,7708287.0
4859,EFR3A,41,66,2,8.0,131958867.5
4860,EFR3B,4,103,2,2.0,25100605.5
4861,EFS,19,84,6,14.0,23361077.5
4862,EFTUD2,22,84,3,17.0,44874696.5
4863,EGF,3,92,14,4.0,109963324.5
4864,EGFL6,22,79,8,,
4865,EGFL7,1,88,20,9.0,136665767.0
4866,EGFL8,14,91,4,6.0,32166438.0
4867,EGFLAM,39,70,0,5.0,38361944.5
4868,EGFR,38,69,2,7.0,55115322.5
4869,EGLN1,48,59,2,1.0,231393019.0
4870,EGLN2,8,86,15,19.0,40803715.0
4871,EGLN3,36,73,0,14.0,34193500.5
4872,EGR1,8,88,13,5.0,138467391.0
4873,EGR2,3,91,15,10.0,62865948.0
4874,EGR3,3,68,38,8.0,22690569.5
4875,EGR4,5,103,1,2.0,73292315.0
4876,EHBP1,6,102,1,2.0,62860169.0
4877,EHBP1L1,16,91,2,11.0,65584348.0
4878,EHD1,10,93,6,11.0,64869969.0
4879,EHD2,4,84,21,19.0,47728278.0
4880,EHD3,4,103,2,2.0,31251801.5
4881,EHD4,2,73,34,15.0,41934245.0
4882,EHF,9,93,7,11.0,34641075.0
4883,EHHADH,11,86,12,3.0,185236307.0
4884,EHMT1,2,87,20,9.0,137744504.0
4885,EHMT2,14,91,4,6.0,31888723.0
4886,EI24,11,88,10,11.0,125576982.0
4887,EID1,3,75,31,15.0,48879153.5
4888,EID2,10,85,14,19.0,39539434.0
4889,EID2B,10,85,14,19.0,39531919.5
4890,EID3,11,91,7,12.0,104304472.0
4891,EIF1,24,82,3,17.0,41690776.5
4892,EIF1AD,15,91,3,11.0,65999360.5
4893,EIF1AX,23,78,8,,
4894,EIF1AY,13,42,54,,
4895,EIF1B,0,80,29,3.0,40311065.5
4896,EIF2A,12,86,11,3.0,150566347.0
4897,EIF2AK1,47,60,2,7.0,6040711.0
4898,EIF2AK2,4,104,1,2.0,37128137.5
4899,EIF2AK3,4,104,1,2.0,88592102.5
4900,EIF2AK4,2,71,36,15.0,39984853.0
4901,EIF2B1,9,91,9,12.0,123627086.0
4902,EIF2B2,12,93,4,14.0,75007643.5
4903,EIF2B3,12,90,7,1.0,44918622.0
4904,EIF2B4,4,105,0,2.0,27367419.0
4905,EIF2B5,12,86,11,3.0,184140582.5
4906,EIF2D,48,60,1,1.0,206591878.5
4907,EIF2S1,13,92,4,14.0,67373333.5
4908,EIF2S2,15,88,6,20.0,34100276.0
4909,EIF2S3,20,81,8,,
4910,EIF2S3L,10,77,22,,
4911,EIF3A,4,88,17,10.0,119057246.5
4912,EIF3B,45,62,2,7.0,2367415.5
4913,EIF3C,23,85,1,16.0,28712144.0
4914,EIF3CL,23,84,2,16.0,28391729.0
4915,EIF3D,1,77,31,22.0,36520019.5
4916,EIF3E,43,65,1,8.0,108318274.5
4917,EIF3F,7,94,8,11.0,7986056.5
4918,EIF3G,4,80,25,19.0,10117466.0
4919,EIF3H,39,68,2,8.0,116704527.5
4920,EIF3I,11,90,8,1.0,32226766.0
4921,EIF3J,3,73,33,15.0,44550077.0
4922,EIF3K,9,88,12,19.0,38628018.5
4923,EIF3L,2,77,30,22.0,37869137.5
4924,EIF3M,9,94,6,11.0,32595031.0
4925,EIF4A1,2,65,42,17.0,7575856.0
4926,EIF4A2,11,86,12,3.0,186786551.0
4927,EIF4A3,26,78,5,17.0,80140760.0
4928,EIF4B,8,93,8,12.0,53024183.5
4929,EIF4E,2,92,15,4.0,98901160.5
4930,EIF4E1B,19,82,8,5.0,176638631.0
4931,EIF4E2,5,98,6,2.0,232567159.0
4932,EIF4E3,4,77,28,3.0,71715093.5
4933,EIF4EBP1,10,70,29,8.0,38045449.5
4934,EIF4EBP2,5,89,15,10.0,70416381.5
4935,EIF4EBP3,10,87,12,5.0,140548619.0
4936,EIF4ENIF1,7,74,28,22.0,31466542.5
4937,EIF4G1,12,86,11,3.0,184324926.5
4938,EIF4G2,8,93,8,11.0,10802995.0
4939,EIF4G3,6,92,11,1.0,20991590.0
4940,EIF4H,23,82,4,7.0,74185673.0
4941,EIF5,15,91,3,14.0,103339284.5
4942,EIF5A,2,65,42,17.0,7309731.0
4943,EIF5A2,14,87,8,3.0,170898531.0
4944,EIF5AL1,4,89,16,10.0,79514520.5
4945,EIF5B,7,100,2,2.0,99369348.5
4946,EIF6,19,87,3,20.0,35281948.0
4947,ELAC1,1,68,40,18.0,50978056.0
4948,ELAC2,1,68,40,17.0,13004838.5
4949,ELANE,4,80,25,19.0,853630.5
4950,ELAVL1,5,77,27,19.0,7982116.0
4951,ELAVL2,3,65,41,9.0,23758220.5
4952,ELAVL3,3,81,25,19.0,11466186.0
4953,ELAVL4,7,89,13,1.0,50113907.5
4954,ELF1,1,69,39,13.0,40996682.0
4955,ELF2,3,93,13,4.0,139102665.0
4956,ELF3,49,59,1,1.0,202012564.0
4957,ELF4,35,68,6,,
4958,ELF5,9,94,6,11.0,34501993.0
4959,ELFN1,45,62,2,7.0,1718036.5
4960,ELFN2,2,76,31,22.0,37397719.5
4961,ELK1,23,81,5,,
4962,ELK3,10,91,8,12.0,96232099.5
4963,ELK4,48,60,1,1.0,205614783.5
4964,ELL,5,80,24,19.0,18482389.5
4965,ELL2,10,82,17,5.0,95923474.5
4966,ELL3,3,73,33,15.0,43774960.0
4967,ELMO1,43,64,2,7.0,37151805.0
4968,ELMO2,15,87,7,20.0,46399517.5
4969,ELMO3,15,81,13,16.0,67201570.0
4970,ELMOD1,7,92,10,11.0,107628935.0
4971,ELMOD2,4,93,12,4.0,140538969.0
4972,ELMOD3,4,105,0,2.0,85373073.0
4973,ELMSAN1,13,92,4,14.0,73752703.5
4974,ELN,24,81,4,7.0,74048848.0
4975,ELOA,6,91,12,1.0,23752607.0
4976,ELOA2,2,68,39,18.0,47034096.5
4977,ELOA3,2,68,39,18.0,47029022.0
4978,ELOA3B,2,68,39,18.0,47023107.0
4979,ELOA3C,3,67,39,18.0,46969303.5
4980,ELOA3D,3,67,39,18.0,46963706.0
4981,ELOB,24,82,3,16.0,2774355.5
4982,ELOC,30,76,3,8.0,73955728.0
4983,ELOF1,3,80,26,19.0,11555191.5
4984,ELOVL1,11,92,6,1.0,43365736.0
4985,ELOVL2,10,94,5,6.0,11012532.0
4986,ELOVL3,5,84,20,10.0,102227944.0
4987,ELOVL4,1,80,28,6.0,79931183.5
4988,ELOVL5,9,95,5,6.0,53308288.5
4989,ELOVL6,3,92,14,4.0,110122522.5
4990,ELOVL7,8,88,13,5.0,60798032.5
4991,ELP2,2,78,29,18.0,36155000.5
4992,ELP3,4,69,36,8.0,28140414.5
4993,ELP4,9,93,7,11.0,31650039.5
4994,ELP5,2,65,42,17.0,7255678.0
4995,ELP6,0,78,31,3.0,47504676.0
4996,ELSPBP1,4,83,22,19.0,48009893.0
4997,EMB,17,85,7,5.0,50419720.0
4998,EMC1,7,90,12,1.0,19233593.5
4999,EMC10,3,84,22,19.0,50483635.0
5000,EMC2,43,65,1,8.0,108466398.5
5001,EMC3,1,79,29,3.0,9986826.5
5002,EMC4,3,68,38,15.0,34227584.5
5003,EMC6,4,64,41,17.0,3669240.0
5004,EMC7,2,69,38,15.0,34092939.5
5005,EMC8,12,75,22,16.0,85785683.0
5006,EMC9,18,87,4,14.0,24140275.0
5007,EMCN,2,92,15,4.0,100637733.5
5008,EMD,44,61,4,,
5009,EME1,28,79,2,17.0,50377351.5
5010,EME2,25,81,3,16.0,1777259.0
5011,EMG1,13,76,20,12.0,6984170.5
5012,EMID1,5,77,27,22.0,29232746.5
5013,EMILIN1,4,104,1,2.0,27082509.0
5014,EMILIN2,9,80,20,18.0,2881504.5
5015,EMILIN3,15,86,8,20.0,41363390.0
5016,EML1,13,93,3,14.0,99839876.5
5017,EML2,2,88,19,19.0,45626311.5
5018,EML3,6,96,7,11.0,62607491.5
5019,EML4,7,101,1,2.0,42250950.5
5020,EML5,15,91,3,14.0,88702591.5
5021,EML6,4,103,2,2.0,54847762.0
5022,EMP1,6,78,25,12.0,13208332.0
5023,EMP2,26,80,3,16.0,10554527.0
5024,EMP3,4,84,21,19.0,48326031.0
5025,EMSY,16,90,3,11.0,76498974.0
5026,EMX1,5,103,1,2.0,72926165.5
5027,EMX2,5,87,17,10.0,117545995.5
5028,EN1,4,102,3,2.0,118844909.5
5029,EN2,19,85,5,7.0,155461480.0
5030,ENAH,45,63,1,1.0,225569988.5
5031,ENAM,7,96,6,4.0,70637784.0
5032,ENC1,7,86,16,5.0,74634415.0
5033,ENDOD1,15,89,5,11.0,95111245.5
5034,ENDOG,2,86,21,9.0,128820588.0
5035,ENDOU,8,95,6,12.0,47717650.5
5036,ENDOV,27,77,5,17.0,80426625.5
5037,ENG,2,87,20,9.0,127834884.0
5038,ENGASE,26,78,5,17.0,79081769.0
5039,ENHO,5,86,18,9.0,34522016.5
5040,ENKD1,16,81,12,16.0,67665105.0
5041,ENKUR,5,96,8,10.0,25022129.0
5042,ENO1,7,90,12,1.0,8870095.0
5043,ENO2,13,76,20,12.0,6918721.5
5044,ENO3,3,66,40,17.0,4952611.5
5045,ENO4,5,86,18,10.0,116880643.5
5046,ENOPH1,5,94,10,4.0,82445883.5
5047,ENOSF1,9,79,21,18.0,691490.0
5048,ENOX1,3,69,37,13.0,43500213.0
5049,ENOX2,36,67,6,,
5050,ENPEP,3,92,14,4.0,110465509.0
5051,ENPP1,3,80,26,6.0,131851585.5
5052,ENPP2,40,67,2,8.0,119615269.5
5053,ENPP3,3,81,25,6.0,131687930.0
5054,ENPP4,11,93,5,6.0,46138338.5
5055,ENPP5,11,93,5,6.0,46165082.5
5056,ENPP6,4,87,18,4.0,184154968.0
5057,ENPP7,28,77,4,17.0,79736581.0
5058,ENSA,60,48,1,1.0,150615231.5
5059,ENTHD1,3,79,27,22.0,39818454.0
5060,ENTPD1,4,86,19,10.0,95794522.5
5061,ENTPD2,1,88,20,9.0,137051084.0
5062,ENTPD3,0,80,29,3.0,40407964.0
5063,ENTPD4,3,69,37,8.0,23421739.0
5064,ENTPD5,13,92,4,14.0,73988704.5
5065,ENTPD6,9,89,11,20.0,25211884.0
5066,ENTPD7,5,84,20,10.0,99685375.0
5067,ENTPD8,2,87,20,9.0,137438090.0
5068,ENY2,43,65,1,8.0,109340139.0
5069,EOGT,2,79,28,3.0,68994450.5
5070,EOMES,1,79,29,3.0,27719330.0
5071,EP300,3,78,28,22.0,41136334.5
5072,EP400,8,92,9,12.0,132015201.0
5073,EP400NL,8,92,9,,
5074,EPAS1,4,104,1,2.0,46340182.0
5075,EPB41,7,93,9,1.0,29003568.5
5076,EPB41L1,16,89,4,20.0,36162151.5
5077,EPB41L2,3,81,25,6.0,130951334.5
5078,EPB41L3,6,82,21,18.0,5511540.5
5079,EPB41L4A,8,84,17,5.0,112280877.0
5080,EPB41L4B,2,83,24,9.0,109246469.5
5081,EPB41L5,4,102,3,2.0,120096098.0
5082,EPB42,3,73,33,15.0,43209176.0
5083,EPC1,6,98,5,10.0,32323274.5
5084,EPC2,4,100,5,2.0,148716004.5
5085,EPCAM,4,104,1,2.0,47366379.5
5086,EPDR1,43,64,2,7.0,37817889.5
5087,EPG5,2,69,38,18.0,45907469.0
5088,EPGN,6,97,6,4.0,74312629.5
5089,EPHA1,16,90,3,7.0,143399572.5
5090,EPHA10,11,91,7,1.0,37739506.5
5091,EPHA2,9,86,14,1.0,16140203.0
5092,EPHA3,2,87,20,3.0,89294877.5
5093,EPHA4,3,101,5,2.0,221496114.5
5094,EPHA5,7,95,7,4.0,65495029.0
5095,EPHA6,6,90,13,3.0,97283520.5
5096,EPHA7,1,79,29,6.0,93329789.5
5097,EPHA8,7,90,12,1.0,22583542.0
5098,EPHB1,12,84,13,3.0,134929134.0
5099,EPHB2,6,91,12,1.0,22816169.5
5100,EPHB3,11,86,12,3.0,184572096.5
5101,EPHB4,19,88,2,7.0,100815044.0
5102,EPHB6,17,89,3,7.0,142863077.5
5103,EPHX1,45,63,1,1.0,225827827.5
5104,EPHX2,3,68,38,8.0,27518172.5
5105,EPHX3,3,79,27,19.0,15230177.0
5106,EPHX4,3,85,21,1.0,92046761.5
5107,EPM2A,4,79,26,6.0,145559279.0
5108,EPM2AIP1,0,80,29,3.0,36989087.0
5109,EPN1,6,84,19,19.0,55692542.0
5110,EPN2,6,70,33,17.0,19276165.0
5111,EPN3,28,79,2,17.0,50538216.0
5112,EPO,19,88,2,7.0,100722084.0
5113,EPOP,25,79,5,17.0,38673330.0
5114,EPOR,3,81,25,19.0,11380774.5
5115,EPPIN,14,87,8,20.0,45544189.0
5116,EPPK1,39,69,1,8.0,143867895.5
5117,EPRS,46,62,1,,
5118,EPS15,5,91,13,1.0,51436764.5
5119,EPS15L1,3,80,26,19.0,16413662.0
5120,EPS8,8,78,23,12.0,15751231.5
5121,EPS8L1,6,84,19,19.0,55079971.5
5122,EPS8L2,7,90,12,11.0,711082.5
5123,EPS8L3,2,83,24,1.0,109757053.5
5124,EPSTI1,2,70,37,13.0,42939329.5
5125,EPX,26,81,2,17.0,58198950.0
5126,EPYC,12,89,8,12.0,90984354.0
5127,EQTN,6,70,33,9.0,27290902.0
5128,ERAL1,19,82,8,17.0,28858035.5
5129,ERAP1,10,82,17,5.0,96784455.0
5130,ERAP2,10,82,17,5.0,96897844.5
5131,ERAS,25,79,5,,
5132,ERBB2,27,79,3,17.0,39709170.0
5133,ERBB3,10,94,5,12.0,56090152.0
5134,ERBB4,3,101,5,2.0,211957279.0
5135,ERBIN,7,89,13,5.0,66004512.0
5136,ERC1,13,78,18,12.0,1243221.0
5137,ERC2,1,77,31,3.0,55988389.0
5138,ERCC1,3,89,17,19.0,45443080.5
5139,ERCC2,4,89,16,19.0,45360377.5
5140,ERCC3,6,99,4,2.0,127275728.0
5141,ERCC4,26,79,4,16.0,13936251.0
5142,ERCC5,7,76,26,13.0,102841573.5
5143,ERCC6,2,93,14,10.0,49497004.0
5144,ERCC6L,22,80,7,,
5145,ERCC6L2,1,84,24,9.0,95996209.0
5146,ERCC8,8,88,13,5.0,60909452.0
5147,EREG,6,97,6,4.0,74376947.0
5148,ERF,5,90,14,19.0,42251348.5
5149,ERFE,3,100,6,2.0,238163935.0
5150,ERG,11,87,11,21.0,38520903.5
5151,ERGIC1,22,79,8,5.0,172893467.0
5152,ERGIC2,14,82,13,12.0,29359270.5
5153,ERGIC3,18,88,3,20.0,35549827.5
5154,ERH,13,91,5,14.0,69389213.5
5155,ERI1,4,67,38,8.0,9059446.5
5156,ERI2,23,82,4,16.0,20840271.0
5157,ERI3,12,91,6,1.0,44288165.0
5158,ERICH1,6,64,39,8.0,676426.0
5159,ERICH2,5,100,4,2.0,170791378.5
5160,ERICH3,3,89,17,1.0,74620954.5
5161,ERICH4,4,90,15,19.0,41443960.5
5162,ERICH5,44,64,1,8.0,98079066.0
5163,ERICH6,12,86,11,3.0,150681928.0
5164,ERICH6B,1,71,37,13.0,45575130.5
5165,ERLEC1,3,105,1,2.0,53802931.5
5166,ERLIN1,5,84,20,10.0,100168063.5
5167,ERLIN2,9,71,29,8.0,37747511.5
5168,ERMAP,12,91,6,1.0,42831056.5
5169,ERMARD,1,81,27,6.0,169766611.0
5170,ERMN,4,100,5,2.0,157323169.0
5171,ERMP1,5,69,35,9.0,5799096.5
5172,ERN1,27,80,2,17.0,64084980.5
5173,ERN2,23,82,4,,
5174,ERO1A,26,82,1,14.0,52667907.5
5175,ERO1B,47,60,2,1.0,236248529.5
5176,ERP27,6,78,25,12.0,14926288.0
5177,ERP29,11,91,7,12.0,112018398.5
5178,ERP44,2,84,23,9.0,100039092.5
5179,ERRFI1,9,88,12,1.0,8015356.5
5180,ERV3-1,26,79,4,7.0,64998549.5
5181,ERVFRD-1,11,93,5,6.0,11107107.0
5182,ERVK3-1,9,80,20,19.0,58310491.0
5183,ERVMER34-1,9,94,6,4.0,52737102.0
5184,ERVV-1,6,83,20,19.0,53015021.5
5185,ERVV-2,6,83,20,19.0,53048210.0
5186,ERVW-1,19,87,3,7.0,92473183.0
5187,ESAM,10,89,10,11.0,124757436.5
5188,ESCO1,5,81,23,18.0,21565084.0
5189,ESCO2,4,69,36,8.0,27792294.5
5190,ESD,2,71,36,13.0,46784338.0
5191,ESF1,8,87,14,20.0,13749604.0
5192,ESM1,13,85,11,5.0,55000269.0
5193,ESPL1,7,94,8,12.0,53280968.5
5194,ESPN,9,89,11,1.0,6443071.5
5195,ESPNL,3,100,6,2.0,238116813.5
5196,ESR1,1,81,27,6.0,151893155.0
5197,ESR2,18,87,4,14.0,64211172.0
5198,ESRP1,39,67,3,8.0,94674270.0
5199,ESRP2,16,81,12,16.0,68233567.5
5200,ESRRA,11,91,7,11.0,64311120.0
5201,ESRRB,12,93,4,14.0,76406274.5
5202,ESRRG,47,61,1,1.0,216820500.5
5203,ESX1,29,71,9,,
5204,ESYT1,9,95,5,12.0,56131460.5
5205,ESYT2,18,85,6,7.0,158780624.0
5206,ESYT3,14,83,12,3.0,138458136.0
5207,ETAA1,6,102,1,2.0,67404705.5
5208,ETF1,8,88,13,5.0,138524665.5
5209,ETFA,3,78,28,15.0,76263412.5
5210,ETFB,5,84,20,19.0,51355793.5
5211,ETFBKMT,16,83,10,12.0,31660137.0
5212,ETFDH,4,91,14,4.0,158690874.0
5213,ETFRF1,17,78,14,12.0,25202430.5
5214,ETHE1,5,92,12,19.0,43516974.5
5215,ETNK1,12,76,21,12.0,22657870.0
5216,ETNK2,49,58,2,1.0,204141553.0
5217,ETNPPL,4,91,14,4.0,108752551.0
5218,ETS1,11,88,10,11.0,128523159.5
5219,ETS2,11,87,11,21.0,38815069.0
5220,ETV1,46,61,2,7.0,13941327.0
5221,ETV2,13,85,11,19.0,35643308.0
5222,ETV3,55,53,1,1.0,157129832.5
5223,ETV3L,55,53,1,1.0,157102227.5
5224,ETV4,23,83,3,17.0,43553732.0
5225,ETV5,11,86,12,3.0,186078316.0
5226,ETV6,8,79,22,12.0,11772525.5
5227,ETV7,10,95,4,6.0,36370945.5
5228,EVA1A,6,102,1,2.0,75519512.0
5229,EVA1B,10,90,9,1.0,36323092.5
5230,EVA1C,9,92,8,21.0,32463701.5
5231,EVC,4,92,13,4.0,5762753.0
5232,EVC2,4,92,13,4.0,5626160.0
5233,EVI2A,16,85,8,17.0,31319722.0
5234,EVI2B,16,85,8,17.0,31308937.5
5235,EVI5,3,84,22,1.0,92650550.0
5236,EVI5L,5,77,27,19.0,7847604.5
5237,EVL,15,91,3,14.0,100057842.5
5238,EVPL,26,78,5,17.0,76015977.0
5239,EVPLL,1,69,39,17.0,18383712.5
5240,EVX1,45,62,2,7.0,27246596.5
5241,EVX2,5,97,7,2.0,176080692.5
5242,EWSR1,5,77,27,22.0,29284267.0
5243,EXD1,2,71,36,15.0,41206734.0
5244,EXD2,13,91,5,14.0,69217765.5
5245,EXD3,2,87,20,9.0,137365053.5
5246,EXO1,47,59,3,1.0,241871557.5
5247,EXO5,12,91,6,1.0,40512648.5
5248,EXOC1,7,94,8,4.0,55879367.0
5249,EXOC2,10,93,6,6.0,589146.5
5250,EXOC3,49,60,0,5.0,457556.0
5251,EXOC3L1,15,81,13,16.0,67187282.0
5252,EXOC3L2,4,89,16,19.0,45229026.0
5253,EXOC3L4,15,91,3,14.0,103105351.5
5254,EXOC4,19,87,3,7.0,133659831.0
5255,EXOC5,22,85,2,14.0,57234706.0
5256,EXOC6,4,87,18,10.0,92943162.0
5257,EXOC6B,4,104,1,2.0,72501012.5
5258,EXOC7,26,78,5,17.0,76101296.0
5259,EXOC8,48,59,2,1.0,231335302.5
5260,EXOG,0,80,29,3.0,38519144.0
5261,EXOSC1,5,86,18,10.0,97440963.0
5262,EXOSC10,8,88,13,1.0,11083243.5
5263,EXOSC2,1,87,21,9.0,130699307.5
5264,EXOSC3,5,86,18,9.0,37784207.5
5265,EXOSC4,39,69,1,8.0,144079648.0
5266,EXOSC5,4,90,15,19.0,41391866.5
5267,EXOSC6,15,81,13,16.0,70249359.0
5268,EXOSC7,0,78,31,3.0,45005653.5
5269,EXOSC8,2,68,39,13.0,37004215.0
5270,EXOSC9,5,91,13,4.0,121809169.0
5271,EXPH5,8,91,10,11.0,108549601.5
5272,EXT1,42,65,2,8.0,117953171.5
5273,EXT2,11,91,7,11.0,44173827.0
5274,EXTL1,6,93,10,1.0,26028174.0
5275,EXTL2,2,84,23,1.0,100883775.5
5276,EXTL3,5,68,36,8.0,28678034.0
5277,EYA1,28,76,5,8.0,71394729.0
5278,EYA2,14,89,6,20.0,47041734.0
5279,EYA3,7,93,9,1.0,28029490.5
5280,EYA4,3,82,24,6.0,133386363.0
5281,EYS,6,83,20,6.0,64713603.0
5282,EZH1,24,82,3,17.0,42722662.0
5283,EZH2,17,90,2,7.0,148845852.0
5284,EZR,4,79,26,6.0,158792554.5
5285,F10,4,80,25,13.0,113136164.0
5286,F11,4,87,18,4.0,186277935.0
5287,F11R,57,51,1,1.0,161008277.0
5288,F12,20,81,8,5.0,177405858.0
5289,F13A1,12,94,3,6.0,6232548.5
5290,F13B,46,62,1,1.0,197053004.0
5291,F2,11,91,7,11.0,46729351.0
5292,F2R,7,86,16,5.0,76725948.0
5293,F2RL1,7,86,16,5.0,76827124.0
5294,F2RL2,7,86,16,5.0,76619447.5
5295,F2RL3,4,80,25,19.0,16890802.5
5296,F3,4,84,21,1.0,94535466.0
5297,F5,52,56,1,1.0,169549269.5
5298,F7,4,80,25,13.0,113113234.5
5299,F8,40,65,4,,
5300,F8A1,42,63,4,,
5301,F8A2,40,65,4,,
5302,F8A3,40,65,4,,
5303,F9,39,65,5,,
5304,FA2H,14,80,15,16.0,74743893.0
5305,FAAH,7,91,11,1.0,46404082.5
5306,FAAH2,24,79,6,,
5307,FAAP100,28,76,5,17.0,81546923.0
5308,FAAP20,9,92,8,1.0,2198590.5
5309,FAAP24,13,85,11,19.0,32975219.0
5310,FABP1,3,105,1,2.0,88125522.0
5311,FABP12,30,75,4,8.0,81528179.5
5312,FABP2,4,91,14,4.0,119319694.0
5313,FABP3,11,90,8,1.0,31371051.5
5314,FABP4,30,75,4,8.0,81480827.5
5315,FABP5,31,74,4,8.0,81282656.5
5316,FABP6,19,82,8,5.0,160213051.0
5317,FABP7,3,79,27,6.0,122781895.0
5318,FABP9,30,75,4,8.0,81459916.0
5319,FADD,19,89,1,11.0,70205276.5
5320,FADS1,7,99,3,11.0,61814472.5
5321,FADS2,7,99,3,11.0,61830167.0
5322,FADS3,7,99,3,11.0,61882785.0
5323,FADS6,28,78,3,17.0,74885541.5
5324,FAF1,6,90,13,1.0,50698647.5
5325,FAF2,19,82,8,5.0,176478851.0
5326,FAH,3,78,28,15.0,80169718.0
5327,FAHD1,25,81,3,16.0,1833574.0
5328,FAHD2A,10,98,1,2.0,95409662.0
5329,FAHD2B,12,96,1,2.0,97089232.5
5330,FAIM,14,83,12,3.0,138620991.0
5331,FAIM2,8,94,7,12.0,49885556.5
5332,FAM102A,2,87,20,9.0,127960785.5
5333,FAM102B,2,84,23,1.0,108602494.5
5334,FAM103A1,3,78,28,,
5335,FAM104A,27,79,3,17.0,73222053.0
5336,FAM104B,21,82,6,,
5337,FAM105A,42,67,0,,
5338,FAM106A,2,64,43,17.0,18531463.0
5339,FAM107A,1,77,31,3.0,58595863.5
5340,FAM107B,7,92,10,10.0,14646727.0
5341,FAM109A,12,90,7,,
5342,FAM109B,3,77,29,,
5343,FAM110A,10,85,14,20.0,845589.0
5344,FAM110B,24,77,8,8.0,58099394.0
5345,FAM110C,8,100,1,2.0,42842.0
5346,FAM110D,6,92,11,1.0,26161520.5
5347,FAM111A,6,97,6,11.0,59148893.5
5348,FAM111B,6,97,6,11.0,59117298.5
5349,FAM114A1,7,97,5,4.0,38906708.0
5350,FAM114A2,16,85,8,5.0,154014542.0
5351,FAM117A,26,81,2,17.0,49749756.0
5352,FAM117B,3,102,4,2.0,202702363.0
5353,FAM118A,2,75,32,22.0,45325461.5
5354,FAM118B,12,87,10,11.0,126237354.0
5355,FAM120A,1,84,24,9.0,93508898.5
5356,FAM120AOS,1,84,24,9.0,93442511.0
