,index,gain,neutral,loss,chromo,location
1473,ATP6V1G2,4,91,0,6.0,31546444.5
1474,ATP6V1G2-DDX39B,4,91,0,6.0,31538413.5
1475,ATP6V1G3,9,86,0,1.0,198532083.5
1476,ATP6V1H,14,80,1,8.0,53779550.5
1477,ATP7A,4,80,11,,
1478,ATP7B,1,85,9,13.0,51971280.5
1479,ATP8A1,3,84,8,4.0,42532739.0
1480,ATP8A2,2,86,7,13.0,25698912.5
1481,ATP8B1,3,87,5,18.0,57724870.5
1482,ATP8B2,24,71,0,1.0,154338428.5
1483,ATP8B3,2,85,8,19.0,1797175.5
1484,ATP8B4,0,83,12,15.0,50020527.5
1485,ATP8B5P,3,84,8,9.0,35444895.0
1486,ATP9A,9,84,2,20.0,51682452.0
1487,ATP9B,1,88,6,18.0,79223786.0
1488,ATPAF1,6,87,2,1.0,46653302.0
1489,ATPAF2,2,85,8,17.0,18008309.0
1490,ATR,10,85,0,3.0,142513870.0
1491,ATRAID,7,88,0,2.0,27214602.5
1492,ATRIP,4,86,5,3.0,48457177.5
1493,ATRIP-TREX1,4,86,5,,
1494,ATRN,9,84,2,20.0,3561068.0
1495,ATRNL1,17,74,4,10.0,115521182.0
1496,ATRX,4,80,11,,
1497,ATXN1,4,90,1,6.0,16530301.5
1498,ATXN10,2,80,13,22.0,45758552.5
1499,ATXN1L,0,83,12,16.0,71865622.0
1500,ATXN2,4,87,4,12.0,111521580.5
1501,ATXN2-AS,4,87,4,12.0,111599877.0
1502,ATXN2L,2,90,3,16.0,28830136.0
1503,ATXN3,1,89,5,14.0,92075558.5
1504,ATXN3L,5,77,13,,
1505,ATXN7,2,88,5,3.0,63934009.5
1506,ATXN7L1,11,81,3,7.0,105740835.5
1507,ATXN7L2,6,86,3,1.0,109488141.5
1508,ATXN7L3,1,83,11,17.0,44195959.0
1509,ATXN7L3B,4,87,4,12.0,74541632.5
1510,ATXN8OS,3,86,6,13.0,70128152.5
1511,AUH,1,83,11,9.0,91287864.0
1512,AUNIP,2,88,5,1.0,25845685.5
1513,AUP1,7,88,0,2.0,74528202.5
1514,AURKA,11,83,1,20.0,56380863.0
1515,AURKAIP1,5,86,4,1.0,1374612.5
1516,AURKAP1,23,70,2,1.0,220267311.5
1517,AURKB,1,83,11,17.0,8207666.5
1518,AURKC,3,86,6,19.0,57233175.0
1519,AUTS2,10,82,3,7.0,70195901.0
1520,AVEN,1,82,12,15.0,33952715.5
1521,AVIL,5,87,3,12.0,57808040.0
1522,AVL9,10,81,4,7.0,32542076.0
1523,AVP,9,84,2,20.0,3083640.0
1524,AVPI1,18,73,4,10.0,97682332.5
1525,AVPR1A,5,86,4,12.0,63146850.5
1526,AVPR1B,25,68,2,1.0,206112317.5
1527,AVPR2,6,74,15,,
1528,AWAT1,4,80,11,,
1529,AWAT2,4,80,11,,
1530,AXDND1,24,71,0,1.0,179460227.5
1531,AXIN1,3,87,5,16.0,320081.5
1532,AXIN2,4,84,7,17.0,65545105.5
1533,AXL,3,87,5,19.0,41240494.5
1534,AZGP1,11,79,5,7.0,99971381.0
1535,AZGP1P1,11,79,5,7.0,99984148.5
1536,AZI2,2,88,5,3.0,28332026.5
1537,AZIN1,16,78,1,8.0,102860086.0
1538,AZIN1-AS1,16,78,1,8.0,102933347.5
1539,AZIN2,3,86,6,1.0,33102298.0
1540,AZU1,1,86,8,19.0,828557.5
1541,B2M,0,83,12,15.0,44715182.0
1542,B3GALNT1,10,85,0,3.0,161094647.0
1543,B3GALNT2,23,71,1,1.0,235475821.0
1544,B3GALT1,6,89,0,2.0,167871494.5
1545,B3GALT2,24,69,2,1.0,193182671.5
1546,B3GALT4,4,91,0,6.0,33280977.5
1547,B3GALT5,3,86,6,21.0,39614789.5
1548,B3GALT5-AS1,3,86,6,21.0,39605028.5
1549,B3GALT6,5,85,5,1.0,1233639.0
1550,B3GAT1,2,87,6,11.0,134395373.0
1551,B3GAT2,1,93,1,6.0,70906869.5
1552,B3GAT3,6,84,5,11.0,62618725.0
1553,B3GLCT,3,86,6,13.0,31266125.5
1554,B3GNT10,1,82,12,9.0,120796160.5
1555,B3GNT2,7,88,0,2.0,62210423.0
1556,B3GNT3,6,87,2,19.0,17804202.0
1557,B3GNT4,4,87,4,12.0,122206316.5
1558,B3GNT5,9,85,1,3.0,183275878.5
1559,B3GNT6,3,87,5,11.0,77038185.5
1560,B3GNT7,5,87,3,2.0,231398437.0
1561,B3GNT8,3,87,5,19.0,41427044.5
1562,B3GNT9,1,83,11,16.0,67149551.0
1563,B3GNTL1,1,89,5,17.0,82996982.5
1564,B4GALNT1,6,86,3,12.0,57628324.0
1565,B4GALNT2,2,83,10,17.0,49154650.0
1566,B4GALNT3,10,84,1,12.0,511724.0
1567,B4GALNT4,2,83,10,11.0,375808.0
1568,B4GALT1,5,82,8,9.0,33135719.0
1569,B4GALT1-AS1,5,83,7,9.0,33174906.5
1570,B4GALT2,6,87,2,1.0,43985056.5
1571,B4GALT3,25,70,0,1.0,161174639.0
1572,B4GALT4,8,87,0,3.0,119226339.0
1573,B4GALT4-AS1,8,87,0,3.0,119258576.0
1574,B4GALT5,10,83,2,20.0,49673411.5
1575,B4GALT6,2,89,4,18.0,31654041.5
1576,B4GALT7,2,84,9,5.0,177605231.0
1577,B4GAT1,5,87,3,11.0,66346501.5
1578,B9D1,1,84,10,17.0,19356250.5
1579,B9D2,3,87,5,19.0,41359291.0
1580,BAALC,16,78,1,8.0,103185509.0
1581,BAALC-AS1,16,78,1,8.0,103226083.0
1582,BAALC-AS2,16,78,1,8.0,103137219.0
1583,BAAT,1,84,10,9.0,101371968.0
1584,BABAM1,8,84,3,19.0,17274312.5
1585,BABAM2,9,86,0,2.0,28114421.0
1586,BACE1,3,86,6,11.0,117300733.0
1587,BACE1-AS,3,86,6,11.0,117291012.0
1588,BACE2,3,86,6,21.0,41225165.5
1589,BACH1,3,86,6,21.0,29412411.0
1590,BACH1-IT2,3,86,6,21.0,29372103.0
1591,BACH1-IT3,3,86,6,21.0,29498216.5
1592,BACH2,1,91,3,6.0,90111718.0
1593,BAD,4,86,5,11.0,64277267.0
1594,BAG1,5,83,7,9.0,33256270.0
1595,BAG2,5,90,0,6.0,57181079.5
1596,BAG3,19,72,4,10.0,119664594.5
1597,BAG4,11,81,3,8.0,38194917.0
1598,BAG5,7,83,5,14.0,103559687.5
1599,BAG6,4,91,0,6.0,31645866.5
1600,BAGE,1,86,8,,
1601,BAGE2,1,86,8,21.0,10464954.0
1602,BAGE3,1,86,8,,
1603,BAGE4,1,86,8,,
1604,BAGE5,1,86,8,,
1605,BAHCC1,6,83,6,17.0,81430903.5
1606,BAHD1,0,80,15,15.0,40453978.5
1607,BAIAP2,6,84,5,17.0,81076277.0
1608,BAIAP2-DT,6,84,5,17.0,81032005.5
1609,BAIAP2L1,10,80,5,7.0,98346370.0
1610,BAIAP2L2,4,83,8,22.0,38097792.0
1611,BAIAP3,5,85,5,16.0,1341521.0
1612,BAK1,5,90,0,6.0,33576420.0
1613,BAMBI,18,72,5,10.0,28680221.0
1614,BANCR,1,82,12,9.0,69303896.5
1615,BANF1,5,87,3,11.0,66003188.5
1616,BANF2,7,87,1,20.0,17714771.5
1617,BANK1,1,86,8,4.0,101743049.0
1618,BANP,0,84,11,16.0,88013281.0
1619,BAP1,7,83,5,3.0,52405508.0
1620,BARD1,4,89,2,2.0,214767664.5
1621,BARHL1,2,81,12,9.0,132586429.0
1622,BARHL2,4,88,3,1.0,90714420.5
1623,BARX1,1,82,12,9.0,93953491.0
1624,BARX1-DT,1,82,12,9.0,93957368.5
1625,BARX2,1,88,6,11.0,129414063.5
1626,BASP1,4,90,1,5.0,17171220.5
1627,BASP1-AS1,4,90,1,5.0,17153171.5
1628,BASP1P1,2,85,8,13.0,22897673.0
1629,BATF,2,88,5,14.0,75534724.0
1630,BATF2,5,87,3,11.0,64992481.5
1631,BATF3,22,70,3,1.0,212693128.5
1632,BAX,4,85,6,19.0,48958306.5
1633,BAZ1A,3,90,2,14.0,34814189.0
1634,BAZ1B,10,81,4,7.0,73481349.5
1635,BAZ2A,9,84,2,12.0,56616206.0
1636,BAZ2B,6,89,0,2.0,159467774.0
1637,BBC3,3,86,6,19.0,47226794.0
1638,BBIP1,17,74,4,10.0,110908964.5
1639,BBOF1,4,86,5,14.0,74051106.0
1640,BBOX1,2,84,9,11.0,27084267.0
1641,BBOX1-AS1,2,84,9,11.0,27133649.5
1642,BBS1,5,88,2,11.0,66522109.5
1643,BBS10,4,87,4,12.0,76346444.5
1644,BBS12,1,85,9,4.0,122738822.0
1645,BBS2,0,86,9,16.0,56493461.5
1646,BBS4,0,85,10,15.0,72712327.0
1647,BBS5,7,88,0,2.0,169493067.5
1648,BBS7,1,86,8,4.0,121847408.0
1649,BBS9,10,81,4,7.0,33493368.5
1650,BBX,7,88,0,3.0,107667137.5
1651,BCAM,5,83,7,19.0,44815246.0
1652,BCAN,24,71,0,1.0,156650461.0
1653,BCAP29,11,82,2,7.0,107604573.5
1654,BCAP31,6,74,15,,
1655,BCAR1,2,81,12,16.0,75248117.0
1656,BCAR3,6,86,3,1.0,93704445.5
1657,BCAR4,3,87,5,16.0,11824337.0
1658,BCAS1,13,81,1,20.0,54003685.5
1659,BCAS2,4,88,3,1.0,114574593.0
1660,BCAS3,3,85,7,17.0,61035145.5
1661,BCAS4,10,83,2,20.0,50838785.0
1662,BCAT1,8,86,1,12.0,24879562.5
1663,BCAT2,4,85,6,19.0,48803045.5
1664,BCCIP,20,72,3,10.0,125838620.5
1665,BCDIN3D,7,85,3,12.0,49839574.5
1666,BCDIN3D-AS1,7,85,3,12.0,49834528.0
1667,BCHE,9,86,0,3.0,165805183.0
1668,BCKDHA,3,87,5,19.0,41411405.0
1669,BCKDHB,1,92,2,6.0,80226458.5
1670,BCKDK,0,89,6,16.0,31109449.0
1671,BCL10,4,88,3,1.0,85271204.0
1672,BCL11A,7,88,0,2.0,60502493.5
1673,BCL11B,1,89,5,14.0,99220742.0
1674,BCL2,3,86,6,18.0,63221737.0
1675,BCL2A1,1,84,10,15.0,79966044.0
1676,BCL2L1,9,85,1,20.0,31694220.5
1677,BCL2L10,0,84,11,15.0,52111019.0
1678,BCL2L11,5,89,1,2.0,111143911.5
1679,BCL2L12,4,85,6,19.0,49669529.0
1680,BCL2L13,1,83,11,22.0,17679855.0
1681,BCL2L14,7,87,1,12.0,12130464.0
1682,BCL2L15,5,87,3,1.0,113882198.5
1683,BCL2L2,4,89,2,14.0,23305274.5
1684,BCL2L2-PABPN1,4,89,2,14.0,23316102.0
1685,BCL3,6,82,7,19.0,44753874.5
1686,BCL6,9,85,1,3.0,187733551.0
1687,BCL6B,2,82,11,17.0,7026670.0
1688,BCL7A,4,87,4,12.0,122040733.0
1689,BCL7B,10,81,4,7.0,73547023.0
1690,BCL7C,2,88,5,16.0,30864293.0
1691,BCL9,24,71,0,1.0,147583858.5
1692,BCL9L,1,89,5,11.0,118909741.5
1693,BCLAF1,4,89,2,6.0,136273239.0
1694,BCLAF3,4,77,14,,
1695,BCO1,0,83,12,16.0,81264915.5
1696,BCO2,1,88,6,11.0,112200104.5
1697,BCOR,4,79,12,,
1698,BCORL1,4,75,16,,
1699,BCORP1,16,52,27,,
1700,BCR,3,80,12,22.0,23248870.5
1701,BCRP2,2,82,11,22.0,21112650.5
1702,BCRP3,2,82,11,22.0,24641463.5
1703,BCS1L,5,88,2,2.0,218661103.5
1704,BCYRN1,8,87,0,2.0,47335414.5
1705,BDH1,3,91,1,3.0,197541553.0
1706,BDH2,1,86,8,4.0,103088731.0
1707,BDKRB1,1,89,5,14.0,96262588.5
1708,BDKRB2,1,89,5,14.0,96224422.5
1709,BDNF,2,84,9,11.0,27688475.5
1710,BDNF-AS,2,84,9,11.0,27602530.5
1711,BDP1,1,90,4,5.0,71511735.5
1712,BEAN1,0,84,11,16.0,66460412.0
1713,BEAN1-AS1,0,84,11,16.0,66475513.0
1714,BECN1,2,83,10,17.0,42821742.0
1715,BECN2,23,71,1,1.0,241958414.5
1716,BEGAIN,1,89,5,14.0,100562280.0
1717,BEND2,4,77,14,,
1718,BEND3,3,89,3,6.0,107090225.5
1719,BEND3P3,18,74,3,10.0,79684216.5
1720,BEND4,3,84,8,4.0,42131865.5
1721,BEND5,4,89,2,1.0,48752244.0
1722,BEND6,5,90,0,6.0,56991226.5
1723,BEND7,18,73,4,10.0,13483729.0
1724,BEST1,5,85,5,11.0,61957789.0
1725,BEST2,6,87,2,19.0,12755080.0
1726,BEST3,5,86,4,12.0,69671418.0
1727,BEST4,7,86,2,1.0,44785877.5
1728,BET1,10,80,5,7.0,93983572.0
1729,BET1L,2,83,10,11.0,187606.0
1730,BEX1,6,77,12,,
1731,BEX2,6,77,12,,
1732,BEX3,6,77,12,,
1733,BEX4,6,77,12,,
1734,BEX5,6,77,12,,
1735,BFAR,2,88,5,16.0,14651083.5
1736,BFSP1,9,85,1,20.0,17531562.5
1737,BFSP2,7,88,0,3.0,133437639.0
1738,BFSP2-AS1,7,88,0,3.0,133442522.5
1739,BGLAP,26,69,0,1.0,156242750.5
1740,BGLT3,2,83,10,11.0,5245050.0
1741,BGN,5,75,15,,
1742,BHLHA15,10,80,5,7.0,98212203.0
1743,BHLHA9,4,80,11,17.0,1271009.5
1744,BHLHB9,6,77,12,,
1745,BHLHE22,14,80,1,8.0,64581996.0
1746,BHLHE23,13,81,1,20.0,63006481.0
1747,BHLHE40,2,86,7,3.0,4982380.0
1748,BHLHE40-AS1,2,86,7,3.0,4938611.5
1749,BHLHE41,6,88,1,12.0,26122533.5
1750,BHMG1,4,85,6,19.0,45748892.5
1751,BHMT,1,85,9,5.0,79122048.5
1752,BHMT2,1,85,9,5.0,79079918.0
1753,BICC1,18,73,4,10.0,58672153.5
1754,BICD1,6,89,0,12.0,32245234.0
1755,BICD2,1,82,12,9.0,92738098.0
1756,BICDL1,5,86,4,12.0,120042181.5
1757,BICDL2,2,88,5,16.0,3032313.0
1758,BICRA,3,86,6,19.0,47655736.5
1759,BICRAL,5,90,0,6.0,42807759.0
1760,BID,1,83,11,22.0,17754454.0
1761,BIK,1,82,12,22.0,43120231.0
1762,BIN1,6,89,0,2.0,127077657.5
1763,BIN2,8,85,2,12.0,51302853.0
1764,BIN3,8,81,6,8.0,22644783.0
1765,BIN3-IT1,8,81,6,,
1766,BIRC2,4,86,5,11.0,102362940.5
1767,BIRC3,4,86,5,11.0,102328426.5
1768,BIRC5,5,84,6,17.0,78219911.0
1769,BIRC6,8,87,0,2.0,32487963.5
1770,BIRC6-AS2,8,87,0,2.0,32566045.5
1771,BIRC7,13,81,1,20.0,63238189.0
1772,BIRC8,3,86,6,19.0,53290513.5
1773,BISPR,8,84,3,19.0,17412505.0
1774,BIVM,3,83,9,13.0,102820326.0
1775,BIVM-ERCC5,3,83,9,13.0,102837552.0
1776,BLACAT1,25,69,1,1.0,205445988.0
1777,BLACE,12,81,2,7.0,155362459.5
1778,BLCAP,7,87,1,20.0,37510201.5
1779,BLID,3,87,5,11.0,122115777.5
1780,BLK,9,81,5,8.0,11525746.5
1781,BLM,0,86,9,15.0,90766756.0
1782,BLMH,1,83,11,17.0,30270129.5
1783,BLNK,18,73,4,10.0,96231644.5
1784,BLOC1S1,9,84,2,12.0,55718062.0
1785,BLOC1S1-RDH5,9,84,2,,
1786,BLOC1S2,17,74,4,10.0,100279980.0
1787,BLOC1S3,3,85,7,19.0,45197858.5
1788,BLOC1S4,1,87,7,4.0,6716919.0
1789,BLOC1S5,6,88,1,6.0,8038981.5
1790,BLOC1S5-TXNDC5,6,88,1,6.0,7972943.0
1791,BLOC1S6,2,80,13,15.0,45601579.5
1792,BLVRA,9,82,4,7.0,43783011.0
1793,BLVRB,4,86,5,19.0,40456764.5
1794,BLZF1,24,71,0,1.0,169382255.0
1795,BMF,2,79,14,15.0,40098391.0
1796,BMI1,18,73,4,10.0,22326291.5
1797,BMP1,8,81,6,8.0,22188733.0
1798,BMP10,6,89,0,2.0,68866153.0
1799,BMP15,4,80,11,,
1800,BMP2,8,85,2,20.0,6773966.0
1801,BMP2K,3,86,6,4.0,78846357.0
1802,BMP3,3,86,6,4.0,81044170.0
1803,BMP4,2,91,2,14.0,53954248.5
1804,BMP5,5,90,0,6.0,55814621.5
1805,BMP6,6,88,1,6.0,7803913.5
1806,BMP7,12,82,1,20.0,57217697.0
1807,BMP7-AS1,12,82,1,20.0,57215369.0
1808,BMP8A,6,87,2,1.0,39510752.5
1809,BMP8B,6,87,2,1.0,39773023.5
1810,BMPER,10,81,4,7.0,34030367.5
1811,BMPR1A,18,73,4,10.0,86844719.5
1812,BMPR1B,2,85,8,4.0,94958201.5
1813,BMPR1B-DT,2,85,8,4.0,94750674.5
1814,BMPR2,5,88,2,2.0,202472039.0
1815,BMS1,17,75,3,10.0,42808866.0
1816,BMS1P1,17,74,4,10.0,46799331.5
1817,BMS1P14,5,90,0,9.0,40535840.0
1818,BMS1P17,5,88,2,14.0,19309309.0
1819,BMS1P18,5,88,2,,
1820,BMS1P2,17,75,3,10.0,47545165.5
1821,BMS1P20,1,82,12,,
1822,BMS1P21,17,75,3,10.0,79907230.5
1823,BMS1P22,5,88,2,22.0,15813073.5
1824,BMS1P4,17,76,2,10.0,73723156.0
1825,BMT2,11,81,3,7.0,112879511.0
1826,BMX,4,77,14,,
1827,BNC1,0,86,9,15.0,83270308.5
1828,BNC2,2,83,10,9.0,16640173.0
1829,BNC2-AS1,2,83,10,9.0,16727169.0
1830,BNIP1,0,85,10,5.0,173154414.5
1831,BNIP2,1,83,11,15.0,59674340.0
1832,BNIP3,20,71,4,10.0,131974234.0
1833,BNIP3L,8,81,6,8.0,26444345.0
1834,BNIPL,26,69,0,1.0,151042020.5
1835,BOC,7,88,0,3.0,113249231.0
1836,BOD1,0,85,10,5.0,173611902.0
1837,BOD1L1,1,87,7,4.0,13598231.5
1838,BOD1L2,2,88,5,18.0,57148748.5
1839,BOK,4,88,3,2.0,241562777.5
1840,BOK-AS1,4,88,3,2.0,241551690.0
1841,BOLA1,23,72,0,1.0,149894344.0
1842,BOLA2,1,89,5,16.0,29449010.0
1843,BOLA2-SMG1P6,2,90,3,16.0,29448940.5
1844,BOLA2B,1,89,5,16.0,30193619.0
1845,BOLA3,6,89,0,2.0,74141656.0
1846,BOLA3-AS1,6,89,0,2.0,74149979.5
1847,BOLL,4,89,2,2.0,197756820.5
1848,BOP1,11,83,1,8.0,144276741.5
1849,BORA,6,84,5,13.0,72741973.5
1850,BORCS5,8,86,1,12.0,12414155.5
1851,BORCS6,1,83,11,17.0,8189262.5
1852,BORCS7,18,73,4,10.0,102859610.0
1853,BORCS7-ASMT,18,72,5,10.0,102878085.5
1854,BORCS8,8,84,3,19.0,19184747.0
1855,BORCS8-MEF2B,8,84,3,19.0,19168863.5
1856,BPESC1,9,86,0,3.0,139114678.0
1857,BPGM,11,82,2,7.0,134663313.5
1858,BPHL,5,89,1,6.0,3135976.0
1859,BPI,7,87,1,20.0,38320827.5
1860,BPIFA1,7,87,1,20.0,33239653.0
1861,BPIFA2,7,87,1,20.0,33171590.0
1862,BPIFA3,7,87,1,20.0,33222558.0
1863,BPIFA4P,7,87,1,20.0,33202023.5
1864,BPIFB1,8,86,1,20.0,33291675.5
1865,BPIFB2,6,88,1,20.0,33015703.5
1866,BPIFB3,7,87,1,20.0,33064526.0
1867,BPIFB4,7,87,1,20.0,33095697.5
1868,BPIFB6,6,88,1,20.0,33037847.5
1869,BPIFC,1,82,12,22.0,32439165.5
1870,BPNT1,23,70,2,1.0,220073972.0
1871,BPTF,5,83,7,17.0,67904940.5
1872,BPY2,16,52,27,,
1873,BPY2B,16,52,27,,
1874,BPY2C,16,52,27,,
1875,BRAF,11,82,2,7.0,140822127.5
1876,BRAP,4,87,4,12.0,111664051.0
1877,BRAT1,9,82,4,7.0,2546752.0
1878,BRCA1,1,83,11,17.0,43107270.0
1879,BRCA2,2,87,6,13.0,32357676.0
1880,BRCC3,6,74,15,,
1881,BRD1,1,81,13,22.0,49800397.5
1882,BRD2,4,91,0,6.0,32975049.5
1883,BRD3,2,80,13,9.0,134049420.0
1884,BRD3OS,2,80,13,9.0,134030073.5
1885,BRD4,7,85,3,19.0,15284032.0
1886,BRD7,0,87,8,16.0,50341210.5
1887,BRD7P3,1,91,3,,
1888,BRD8,1,85,9,5.0,138159376.0
1889,BRD9,4,89,2,5.0,871546.0
1890,BRDT,4,88,3,1.0,91981898.5
1891,BRDTP1,6,77,12,,
1892,BRE-AS1,11,84,0,,
1893,BREA2,15,79,1,,
1894,BRF1,4,86,5,14.0,105262437.5
1895,BRF2,11,81,3,8.0,37846564.5
1896,BRI3,10,80,5,7.0,98281410.0
1897,BRI3BP,6,84,5,12.0,125012438.0
1898,BRICD5,3,87,5,16.0,2210601.5
1899,BRINP1,1,82,12,9.0,119261446.5
1900,BRINP2,25,70,0,1.0,177226690.0
1901,BRINP3,23,70,2,1.0,190288031.0
1902,BRIP1,4,84,7,17.0,61771333.5
1903,BRIX1,4,90,1,5.0,34920836.5
1904,BRK1,2,87,6,3.0,10121432.5
1905,BRMS1,5,87,3,11.0,66341229.0
1906,BRMS1L,3,91,1,14.0,35879331.5
1907,BROX,23,70,2,1.0,222723874.5
1908,BRPF1,2,87,6,3.0,9739872.0
1909,BRPF3,5,90,0,6.0,36214767.0
1910,BRS3,5,75,15,,
1911,BRSK1,4,86,5,19.0,55297317.0
1912,BRSK2,2,83,10,11.0,1426294.0
1913,BRWD1,3,86,6,21.0,39252867.5
1914,BRWD1-AS1,3,86,6,21.0,39319462.5
1915,BRWD1-AS2,3,86,6,21.0,39314448.5
1916,BRWD3,5,78,12,,
1917,BSCL2,6,85,4,11.0,62700060.0
1918,BSDC1,2,87,6,1.0,32379917.0
1919,BSG,1,86,8,19.0,577385.0
1920,BSN,4,87,4,3.0,49613013.0
1921,BSN-DT,5,86,4,3.0,49551836.0
1922,BSND,5,88,2,1.0,55008052.5
1923,BSPH1,3,85,7,19.0,47980108.0
1924,BSPRY,3,81,11,9.0,113360387.0
1925,BST1,2,86,7,4.0,15720689.0
1926,BST2,8,84,3,19.0,17404284.5
1927,BSX,2,88,5,11.0,122979702.0
1928,BTAF1,16,75,4,10.0,91977047.5
1929,BTBD1,0,86,9,15.0,83041837.5
1930,BTBD10,4,82,9,11.0,13425649.0
1931,BTBD11,4,87,4,12.0,107489031.5
1932,BTBD16,20,71,4,10.0,122304727.5
1933,BTBD17,5,83,7,17.0,74359142.0
1934,BTBD18,3,86,6,11.0,57747647.5
1935,BTBD19,7,86,2,1.0,44812033.5
1936,BTBD2,2,85,8,19.0,2010159.5
1937,BTBD3,10,84,1,20.0,11908666.0
1938,BTBD6,5,85,5,14.0,105249791.5
1939,BTBD7,2,91,2,14.0,93285321.0
1940,BTBD8,4,88,3,1.0,92132515.0
1941,BTBD9,5,90,0,6.0,38404299.5
1942,BTBD9-AS1,6,89,0,6.0,38482111.5
1943,BTC,2,87,6,4.0,74769641.0
1944,BTD,1,89,5,3.0,15661826.0
1945,BTF3,1,85,9,5.0,73502021.5
1946,BTF3L4,3,90,2,1.0,52073457.5
1947,BTF3P11,5,84,6,13.0,76928451.0
1948,BTG1,4,87,4,12.0,92143062.0
1949,BTG2,25,68,2,1.0,203307546.5
1950,BTG3,1,87,7,21.0,17603300.0
1951,BTG3-AS1,1,87,7,21.0,17622471.5
1952,BTG4,1,88,6,11.0,111489940.0
1953,BTK,6,77,12,,
1954,BTLA,7,88,0,3.0,112481719.0
1955,BTN1A1,4,91,0,6.0,26505821.5
1956,BTN2A1,4,91,0,6.0,26467262.5
1957,BTN2A2,4,91,0,6.0,26388985.0
1958,BTN2A3P,4,91,0,6.0,26426887.0
1959,BTN3A1,4,91,0,6.0,26408722.5
1960,BTN3A2,4,91,0,6.0,26371739.5
1961,BTN3A3,4,91,0,6.0,26446943.5
1962,BTNL10,23,71,1,1.0,228511365.0
1963,BTNL2,4,91,0,6.0,32400545.5
1964,BTNL3,0,85,10,5.0,180997786.5
1965,BTNL8,0,85,10,5.0,180924991.5
1966,BTNL9,0,85,10,5.0,181050873.0
1967,BTRC,17,74,4,10.0,101455677.0
1968,BUB1,5,89,1,2.0,110657795.5
1969,BUB1B,2,78,15,15.0,40191079.5
1970,BUB1B-PAK6,0,80,15,15.0,40241695.0
1971,BUB3,20,71,4,10.0,123162434.5
1972,BUD13,2,87,6,11.0,116760578.5
1973,BUD23,10,81,4,7.0,73694093.0
1974,BUD31,11,80,4,7.0,99414128.5
1975,BVES,1,91,3,6.0,105116989.5
1976,BVES-AS1,1,91,3,6.0,105153130.0
1977,BYSL,5,90,0,6.0,41927272.5
1978,BZW1,4,89,2,2.0,200818966.0
1979,BZW2,11,80,4,7.0,16676327.0
1980,C10orf105,18,75,2,10.0,71724762.5
1981,C10orf111,18,73,4,,
1982,C10orf113,18,73,4,10.0,21136161.0
1983,C10orf120,20,71,4,10.0,122698777.5
1984,C10orf126,18,72,5,,
1985,C10orf142,17,75,3,10.0,44293609.0
1986,C10orf143,20,71,4,10.0,130065427.5
1987,C10orf25,17,75,3,10.0,44999293.0
1988,C10orf53,17,75,3,10.0,49694956.0
1989,C10orf55,18,75,2,10.0,73916373.0
1990,C10orf62,18,73,4,10.0,97590327.5
1991,C10orf67,18,73,4,10.0,23273770.5
1992,C10orf71,17,75,3,10.0,49313331.0
1993,C10orf71-AS1,17,75,3,10.0,49297565.0
1994,C10orf82,18,73,4,10.0,116666980.0
1995,C10orf88,20,71,4,10.0,122942606.0
1996,C10orf90,20,72,3,10.0,126611852.5
1997,C10orf91,21,70,4,10.0,132446867.5
1998,C10orf95,19,73,3,10.0,102450690.0
1999,C10orf99,18,74,3,10.0,84179547.5
2000,C11orf1,1,88,6,11.0,111882455.0
2001,C11orf16,2,83,10,11.0,8926541.0
2002,C11orf21,2,83,10,11.0,2299347.0
2003,C11orf24,7,86,2,11.0,68266669.5
2004,C11orf40,2,83,10,11.0,4574621.5
2005,C11orf42,2,83,10,11.0,6208346.0
2006,C11orf44,1,88,6,11.0,130695154.0
2007,C11orf45,2,87,6,11.0,128902817.0
2008,C11orf49,4,85,6,11.0,47050537.0
2009,C11orf52,1,88,6,11.0,111922451.5
2010,C11orf53,1,88,6,11.0,111266063.5
2011,C11orf54,2,87,6,11.0,93753170.0
2012,C11orf58,3,83,9,11.0,16685736.0
2013,C11orf65,1,88,6,11.0,108388025.0
2014,C11orf68,5,87,3,11.0,65917936.0
2015,C11orf71,1,88,6,11.0,114395977.0
2016,C11orf72,7,86,2,11.0,67604793.0
2017,C11orf74,4,84,7,11.0,36626891.5
2018,C11orf80,7,86,2,11.0,66793889.5
2019,C11orf86,8,85,2,11.0,66976140.5
2020,C11orf87,1,88,6,11.0,109425678.5
2021,C11orf88,1,88,6,11.0,111525908.0
2022,C11orf91,4,83,8,11.0,33699531.0
2023,C11orf94,3,85,7,11.0,45906892.5
2024,C11orf95,4,84,7,11.0,63764333.5
2025,C11orf96,3,85,7,11.0,43934610.0
2026,C11orf97,2,87,6,11.0,94522292.0
2027,C11orf98,7,84,4,11.0,62664016.5
2028,C12orf10,7,86,2,12.0,53303436.0
2029,C12orf29,4,87,4,12.0,88042003.0
2030,C12orf4,8,86,1,12.0,4513121.5
2031,C12orf40,6,87,2,12.0,39767233.5
2032,C12orf42,4,87,4,12.0,103366800.5
2033,C12orf43,4,86,5,12.0,121008494.0
2034,C12orf45,4,87,4,12.0,105030256.5
2035,C12orf49,5,86,4,12.0,116724120.5
2036,C12orf50,4,87,4,12.0,88007036.0
2037,C12orf54,6,86,3,12.0,48489442.0
2038,C12orf56,5,86,4,12.0,64327760.0
2039,C12orf57,9,85,1,12.0,6944490.5
