,index,gain,neutral,loss,chromo,location
6598,FCRL6,25,78,2,1.0,159808384.0
6599,FCRLA,27,75,3,1.0,161710662.0
6600,FCRLB,27,75,3,1.0,161724853.0
6601,FDCSP,5,86,14,4.0,70230688.0
6602,FDFT1,17,47,41,8.0,11817438.5
6603,FDPS,23,55,27,1.0,155314707.0
6604,FDPSP2,52,40,13,7.0,76470610.0
6605,FDX1,11,82,12,11.0,110447416.0
6606,FDX1L,7,56,42,,
6607,FDXACB1,11,80,14,11.0,111877649.5
6608,FDXR,11,78,16,17.0,74867764.0
6609,FECH,2,36,67,18.0,57565545.5
6610,FEM1A,7,48,50,19.0,4796503.5
6611,FEM1B,0,72,33,15.0,68286803.5
6612,FEM1C,9,74,22,5.0,115532841.5
6613,FEN1,8,85,12,11.0,61795074.5
6614,FENDRR,14,85,6,16.0,86491814.0
6615,FER,2,82,21,5.0,108972341.0
6616,FER1L5,18,85,2,2.0,96673812.0
6617,FER1L6,54,48,3,8.0,123986024.0
6618,FER1L6-AS1,53,49,3,8.0,124012460.0
6619,FER1L6-AS2,53,48,4,8.0,124107958.5
6620,FERD3L,67,37,1,7.0,19145101.5
6621,FERMT1,43,37,25,20.0,6099194.5
6622,FERMT2,6,55,44,14.0,52904851.5
6623,FERMT3,11,79,15,11.0,64215282.0
6624,FES,2,63,40,15.0,90889735.5
6625,FETUB,14,87,4,3.0,186644555.0
6626,FEV,24,77,4,2.0,218983135.5
6627,FEZ1,13,74,18,11.0,125517724.5
6628,FEZ2,24,76,5,2.0,36588946.0
6629,FEZF1,51,53,1,7.0,122305997.0
6630,FEZF1-AS1,51,53,1,7.0,122306888.5
6631,FEZF2,11,90,4,3.0,62372002.5
6632,FFAR1,14,73,18,19.0,35352707.0
6633,FFAR2,14,70,21,19.0,35447837.0
6634,FFAR3,14,72,19,19.0,35359474.5
6635,FFAR4,2,80,23,10.0,93585572.5
6636,FGA,3,83,19,4.0,154586936.5
6637,FGB,3,83,19,4.0,154567021.0
6638,FGD1,25,78,2,,
6639,FGD2,17,73,15,6.0,37017357.5
6640,FGD3,14,78,13,9.0,92991879.5
6641,FGD4,14,56,35,12.0,32522789.5
6642,FGD5,8,91,6,3.0,14872712.0
6643,FGD5-AS1,6,93,6,3.0,14934385.5
6644,FGD5P1,8,89,8,3.0,13935266.5
6645,FGD6,9,69,27,12.0,95147115.5
6646,FGF1,10,78,17,5.0,142645124.0
6647,FGF10,14,86,5,5.0,44344976.5
6648,FGF10-AS1,14,86,5,5.0,44401360.5
6649,FGF11,3,39,63,17.0,7441605.0
6650,FGF12,11,92,2,3.0,192453579.5
6651,FGF13,25,78,2,,
6652,FGF13-AS1,25,78,2,,
6653,FGF14,62,42,1,13.0,102056630.5
6654,FGF14-AS2,61,43,1,13.0,102395166.5
6655,FGF14-IT1,61,43,1,13.0,102343423.0
6656,FGF16,25,78,2,,
6657,FGF17,17,41,47,8.0,22045603.5
6658,FGF18,6,88,11,5.0,171438636.5
6659,FGF19,11,89,5,11.0,69701130.0
6660,FGF2,3,83,19,4.0,122862472.0
6661,FGF20,16,43,46,8.0,16997263.0
6662,FGF21,10,69,26,19.0,48756928.5
6663,FGF22,9,69,27,19.0,642125.0
6664,FGF23,22,75,8,12.0,4373969.5
6665,FGF3,11,89,5,11.0,69814692.0
6666,FGF4,11,89,5,11.0,69773181.5
6667,FGF5,5,85,15,4.0,80301639.5
6668,FGF6,22,75,8,12.0,4436884.5
6669,FGF7,4,69,32,15.0,49455976.5
6670,FGF8,1,60,44,10.0,101775249.5
6671,FGF9,52,53,0,13.0,21687785.5
6672,FGFBP1,6,78,21,4.0,15937158.5
6673,FGFBP2,6,78,21,4.0,15964777.0
6674,FGFBP3,0,56,49,10.0,91908035.0
6675,FGFR1,25,52,28,8.0,38434524.5
6676,FGFR1OP,25,77,3,6.0,167047053.0
6677,FGFR1OP2,19,82,4,12.0,26952560.0
6678,FGFR2,3,83,19,10.0,121538396.0
6679,FGFR3,2,75,28,4.0,1801082.5
6680,FGFR4,5,73,27,5.0,177092524.5
6681,FGFRL1,5,79,21,4.0,1018417.0
6682,FGG,3,83,19,4.0,154608550.5
6683,FGGY,18,72,15,1.0,59553642.5
6684,FGL1,18,41,46,8.0,17887372.5
6685,FGL2,50,51,4,7.0,77196608.5
6686,FGR,1,50,54,1.0,27623624.5
6687,FH,18,79,8,1.0,241508682.0
6688,FHAD1,0,70,35,1.0,15323777.5
6689,FHDC1,3,82,20,4.0,152958024.0
6690,FHIT,11,59,35,3.0,60499368.0
6691,FHL1,25,78,2,,
6692,FHL2,20,84,1,2.0,105398112.5
6693,FHL3,1,73,31,1.0,38001188.0
6694,FHL5,10,84,11,6.0,96589592.0
6695,FHOD1,8,78,19,16.0,67238434.0
6696,FHOD3,3,42,60,18.0,36538884.5
6697,FIBCD1,13,65,27,9.0,130920862.0
6698,FIBIN,18,83,4,11.0,26995599.5
6699,FIBP,10,79,16,11.0,65886140.0
6700,FICD,12,89,4,12.0,108520557.0
6701,FIG4,10,83,12,6.0,109758370.0
6702,FIGF,25,78,2,,
6703,FIGLA,18,85,2,2.0,70783976.5
6704,FIGN,22,80,3,2.0,163664704.0
6705,FIGNL1,68,36,1,7.0,50493331.5
6706,FIGNL2,17,82,6,12.0,51833303.0
6707,FILIP1,14,72,19,6.0,75392829.5
6708,FILIP1L,12,91,2,3.0,99972327.0
6709,FIP1L1,2,84,19,4.0,53419251.5
6710,FIRRE,25,78,2,,
6711,FIS1,31,49,25,7.0,101245887.0
6712,FITM1,17,60,28,14.0,24132062.0
6713,FITM2,70,32,3,20.0,44307021.0
6714,FIZ1,15,74,16,19.0,55596673.0
6715,FJX1,27,75,3,11.0,35619662.5
6716,FKBP10,10,67,28,17.0,41817946.5
6717,FKBP11,10,71,24,12.0,48923996.0
6718,FKBP14,65,39,1,7.0,30018644.5
6719,FKBP15,15,73,17,9.0,113191162.0
6720,FKBP1A,50,38,17,20.0,1381075.0
6721,FKBP1A-SDCBP2,50,38,17,,
6722,FKBP1AP1,13,73,19,19.0,57826619.5
6723,FKBP1B,13,71,21,2.0,24056691.0
6724,FKBP2,11,79,15,11.0,64242568.5
6725,FKBP3,6,62,37,14.0,45125459.0
6726,FKBP4,23,68,14,12.0,2800196.5
6727,FKBP5,15,67,23,6.0,35651084.0
6728,FKBP6,25,48,32,7.0,73343399.0
6729,FKBP7,24,80,1,2.0,178471132.0
6730,FKBP8,6,63,36,19.0,18537914.0
6731,FKBP9,65,37,3,7.0,32982167.0
6732,FKBP9L,56,32,17,,
6733,FKBPL,9,87,9,6.0,32129497.5
6734,FKRP,10,68,27,19.0,46761517.0
6735,FKSG29,61,42,2,,
6736,FKTN,15,74,16,9.0,105599624.0
6737,FLAD1,30,70,5,1.0,154988224.5
6738,FLCN,0,45,60,17.0,17224700.0
6739,FLG,24,78,3,1.0,152313702.0
6740,FLG-AS1,24,78,3,1.0,152306790.5
6741,FLG2,24,78,3,1.0,152354370.5
6742,FLI1,30,69,6,11.0,128749901.0
6743,FLII,1,44,60,17.0,18251776.5
6744,FLJ10038,3,39,63,,
6745,FLJ12825,15,80,10,,
6746,FLJ13197,5,77,23,,
6747,FLJ13224,15,57,33,,
6748,FLJ16171,3,91,11,,
6749,FLJ16779,70,33,2,,
6750,FLJ20021,4,82,19,,
6751,FLJ20518,11,89,5,,
6752,FLJ21408,11,78,16,,
6753,FLJ22184,6,51,48,,
6754,FLJ22447,8,68,29,,
6755,FLJ22763,10,79,16,,
6756,FLJ23867,19,74,12,,
6757,FLJ25758,7,48,50,,
6758,FLJ26245,13,83,9,,
6759,FLJ26850,8,69,28,,
6760,FLJ27354,3,87,15,,
6761,FLJ30403,11,79,15,,
6762,FLJ30679,14,85,6,,
6763,FLJ31104,3,66,36,,
6764,FLJ31306,4,63,38,,
6765,FLJ31356,17,82,6,,
6766,FLJ31662,3,87,15,,
6767,FLJ31813,6,92,7,,
6768,FLJ32255,18,81,6,,
6769,FLJ33360,28,69,8,,
6770,FLJ33534,21,79,5,,
6771,FLJ33581,60,38,7,,
6772,FLJ34503,8,82,15,,
6773,FLJ35934,1,43,61,,
6774,FLJ36000,3,52,50,,
6775,FLJ36777,5,77,23,,
6776,FLJ37035,4,87,14,,
6777,FLJ37201,5,84,16,,
6778,FLJ37453,0,60,45,,
6779,FLJ37505,15,83,7,,
6780,FLJ38122,23,77,5,,
6781,FLJ38576,6,73,26,,
6782,FLJ39080,52,49,4,,
6783,FLJ40194,7,72,26,,
6784,FLJ40288,48,55,2,,
6785,FLJ41200,17,79,9,,
6786,FLJ41278,14,87,4,,
6787,FLJ41941,4,73,28,,
6788,FLJ42102,13,86,6,,
6789,FLJ42351,19,83,3,,
6790,FLJ42393,14,89,2,,
6791,FLJ42627,17,79,9,,
6792,FLJ42969,52,49,4,,
6793,FLJ43681,30,70,5,,
6794,FLJ43879,23,79,3,,
6795,FLJ44313,6,36,63,,
6796,FLJ44511,58,45,2,,
6797,FLJ44635,25,78,2,,
6798,FLJ45079,12,76,17,,
6799,FLJ45513,8,80,17,,
6800,FLJ45974,64,40,1,,
6801,FLJ46066,15,84,6,,
6802,FLJ46284,54,46,5,,
6803,FLJ46906,9,76,20,,
6804,FLNA,25,78,2,,
6805,FLNB,10,73,22,3.0,58090325.5
6806,FLNC,40,54,11,7.0,128844825.5
6807,FLOT1,9,87,9,6.0,30735220.5
6808,FLOT2,12,72,21,17.0,28888534.0
6809,FLRT1,5,78,22,11.0,64069811.5
6810,FLRT2,6,66,33,14.0,85592286.0
6811,FLRT3,43,46,16,20.0,14330299.5
6812,FLT1,59,44,2,13.0,28397745.5
6813,FLT3,55,43,7,13.0,28051933.0
6814,FLT3LG,12,66,27,19.0,49480219.0
6815,FLT4,5,81,19,5.0,180625565.0
6816,FLVCR1,17,78,10,1.0,212878819.0
6817,FLVCR1-AS1,17,78,10,,
6818,FLVCR2,6,67,32,14.0,75620917.0
6819,FLYWCH1,15,79,11,16.0,2931572.5
6820,FLYWCH2,15,80,10,16.0,2891297.5
6821,FMN1,2,70,33,15.0,32980129.0
6822,FMN2,18,76,11,1.0,240244767.5
6823,FMNL1,7,74,24,17.0,45234381.5
6824,FMNL2,17,81,7,2.0,152492500.0
6825,FMNL3,10,77,18,12.0,49672332.0
6826,FMO1,24,79,2,1.0,171267224.5
6827,FMO2,24,79,2,1.0,171198967.5
6828,FMO3,24,79,2,1.0,171104360.0
6829,FMO4,24,72,9,1.0,171328133.5
6830,FMO5,19,81,5,1.0,147209200.5
6831,FMO6P,24,79,2,1.0,171149654.0
6832,FMO9P,25,78,2,1.0,166617658.0
6833,FMOD,18,82,5,1.0,203346193.0
6834,FMR1,25,78,2,,
6835,FMR1-AS1,25,78,2,,
6836,FMR1NB,25,78,2,,
6837,FN1,19,82,4,2.0,215398256.5
6838,FN3K,17,83,5,17.0,82743405.5
6839,FN3KRP,17,83,5,17.0,82723517.0
6840,FNBP1,12,62,31,9.0,129965190.5
6841,FNBP1L,4,64,37,1.0,93501396.0
6842,FNBP4,6,61,38,11.0,47741968.5
6843,FNDC1,22,76,7,6.0,159220754.0
6844,FNDC3A,56,42,7,13.0,49092845.5
6845,FNDC3B,16,86,3,3.0,172220623.5
6846,FNDC4,15,78,12,2.0,27493541.5
6847,FNDC5,0,55,50,1.0,32867375.0
6848,FNDC7,0,77,28,1.0,108727828.5
6849,FNDC8,10,77,18,17.0,35126173.5
6850,FNDC9,13,79,13,5.0,157343637.5
6851,FNIP1,1,67,37,5.0,131719388.5
6852,FNIP2,4,79,22,4.0,158838538.0
6853,FNTA,33,55,17,8.0,43059991.0
6854,FNTB,7,66,32,14.0,65024773.5
6855,FOCAD,20,76,9,9.0,20827132.0
6856,FOLH1,23,80,2,11.0,49176865.0
6857,FOLH1B,14,84,7,11.0,89668977.5
6858,FOLR1,12,86,7,11.0,72192940.5
6859,FOLR2,12,86,7,11.0,72219275.5
6860,FOLR3,14,84,7,11.0,72127380.5
6861,FOLR4,13,80,12,,
6862,FOPNL,7,70,28,16.0,15877172.0
6863,FOS,7,65,33,14.0,75280528.0
6864,FOSB,10,70,25,19.0,45471587.0
6865,FOSL1,10,79,16,11.0,65896311.0
6866,FOSL2,17,82,6,2.0,28404882.5
6867,FOXA1,6,67,32,14.0,37592805.5
6868,FOXA2,59,39,7,20.0,22583230.0
6869,FOXA3,9,73,23,19.0,45868893.0
6870,FOXB1,0,68,37,15.0,60032982.0
6871,FOXB2,12,79,14,9.0,77020304.0
6872,FOXC1,25,74,6,6.0,1611906.0
6873,FOXC2,14,85,6,16.0,86568278.5
6874,FOXD1,4,84,17,5.0,73446802.0
6875,FOXD2,9,78,18,1.0,47438354.0
6876,FOXD2-AS1,9,78,18,1.0,47433387.0
6877,FOXD3,1,72,32,1.0,63323847.5
6878,FOXD4,14,71,20,9.0,117217.5
6879,FOXD4L1,28,73,4,2.0,113499910.0
6880,FOXD4L2,15,80,10,,
6881,FOXD4L3,14,82,9,9.0,68303975.5
6882,FOXD4L5,14,82,9,9.0,65283655.0
6883,FOXD4L6,14,82,9,9.0,41127446.5
6884,FOXE1,15,79,11,9.0,97854971.5
6885,FOXE3,6,78,21,1.0,47417168.5
6886,FOXF1,14,85,6,16.0,86512974.5
6887,FOXF2,25,76,4,6.0,1392589.5
6888,FOXG1,6,66,33,14.0,28768532.0
6889,FOXH1,56,44,5,8.0,144474630.5
6890,FOXI1,12,83,10,5.0,170107815.5
6891,FOXI2,6,88,11,10.0,127739184.0
6892,FOXI3,15,68,22,2.0,88449740.0
6893,FOXJ1,13,67,25,17.0,76138789.0
6894,FOXJ2,11,53,41,12.0,8044116.5
6895,FOXJ3,3,82,20,1.0,42256208.0
6896,FOXK1,39,45,21,7.0,4726868.5
6897,FOXK2,17,83,5,17.0,82582187.5
6898,FOXL1,14,85,6,16.0,86579264.0
6899,FOXL2,7,79,19,3.0,138945680.5
6900,FOXM1,22,59,24,12.0,2867418.0
6901,FOXN1,13,75,17,17.0,28522569.5
6902,FOXN2,17,68,20,2.0,48346966.0
6903,FOXN3,4,62,39,14.0,89372010.0
6904,FOXN3-AS1,4,62,39,14.0,89418573.5
6905,FOXN3-AS2,4,62,39,14.0,89576846.5
6906,FOXN4,7,75,23,12.0,109293631.0
6907,FOXO1,57,41,7,13.0,40611154.0
6908,FOXO3,11,81,13,6.0,108622304.5
6909,FOXO3B,1,43,61,17.0,18674945.5
6910,FOXO4,25,78,2,,
6911,FOXP1,8,89,8,3.0,71268405.0
6912,FOXP2,51,53,1,7.0,114390049.5
6913,FOXP3,25,78,2,,
6914,FOXP4,22,78,5,6.0,41574405.0
6915,FOXQ1,25,76,4,6.0,1313428.0
6916,FOXR1,9,71,25,11.0,118976499.5
6917,FOXR2,25,78,2,,
6918,FOXRED1,12,85,8,11.0,126273593.0
6919,FOXRED2,3,69,33,22.0,36497145.5
6920,FOXS1,67,30,8,20.0,31844953.5
6921,FPGS,17,70,18,9.0,127804462.0
6922,FPGT,2,84,19,1.0,74216149.0
6923,FPGT-TNNI3K,2,84,19,1.0,74371314.0
6924,FPR1,12,76,17,19.0,51774641.0
6925,FPR2,12,76,17,19.0,51761278.5
6926,FPR3,12,74,19,19.0,51810673.5
6927,FRA10AC1,1,81,23,10.0,93685237.5
6928,FRAS1,7,84,14,4.0,78300796.0
6929,FRAT1,2,74,29,10.0,97320593.0
6930,FRAT2,2,75,28,10.0,97333613.0
6931,FREM1,17,75,13,9.0,14822830.5
6932,FREM2,58,45,2,13.0,38787104.0
6933,FREM3,5,81,19,4.0,143638988.5
6934,FRG1,7,71,27,4.0,189952036.0
6935,FRG1B,66,30,9,,
6936,FRG2,7,71,27,4.0,190025804.0
6937,FRG2B,10,85,10,10.0,133625345.0
6938,FRG2C,11,89,5,3.0,75665775.0
6939,FRK,11,86,8,6.0,115996020.0
6940,FRMD1,28,74,3,6.0,168077338.5
6941,FRMD3,16,77,12,9.0,83390768.0
6942,FRMD4A,5,74,26,10.0,14052924.0
6943,FRMD4B,7,81,17,3.0,69355682.5
6944,FRMD5,0,36,69,15.0,44033016.0
6945,FRMD6,8,65,32,14.0,51609913.5
6946,FRMD6-AS1,8,65,32,14.0,51650630.0
6947,FRMD6-AS2,7,66,32,14.0,51527232.0
6948,FRMD7,25,78,2,,
6949,FRMD8,10,79,16,11.0,65400073.0
6950,FRMD8P1,25,78,2,,
6951,FRMPD1,15,75,15,9.0,37698929.0
6952,FRMPD2,20,77,8,10.0,48213892.0
6953,FRMPD2P1,20,78,7,,
6954,FRMPD3,25,78,2,,
6955,FRMPD3-AS1,25,78,2,,
6956,FRMPD4,25,78,2,,
6957,FRRS1,0,78,27,1.0,99737631.5
6958,FRRS1L,15,80,10,9.0,109148794.0
6959,FRS2,14,73,18,12.0,69525069.0
6960,FRS3,21,73,11,6.0,41778359.0
6961,FRY,58,47,0,13.0,32072919.0
6962,FRY-AS1,58,47,0,13.0,32028476.5
6963,FRYL,4,74,27,4.0,48638839.5
6964,FRZB,20,82,3,2.0,182849956.0
6965,FSBP,46,44,15,8.0,94404561.0
6966,FSCB,5,69,31,14.0,44505716.0
6967,FSCN1,38,47,20,7.0,5599735.5
6968,FSCN2,15,83,7,17.0,81532763.0
6969,FSCN3,50,53,2,7.0,127596776.5
6970,FSD1,7,52,46,19.0,4314220.5
6971,FSD1L,14,72,19,9.0,105500114.5
6972,FSD2,1,64,40,15.0,82780716.0
6973,FSHB,16,86,3,11.0,30233138.5
6974,FSHR,22,81,2,2.0,49058342.0
6975,FSIP1,3,65,37,15.0,39685599.0
6976,FSIP2,21,82,2,2.0,185786047.0
6977,FST,7,78,20,5.0,53483880.0
6978,FSTL1,11,92,2,3.0,120421643.0
6979,FSTL3,9,69,27,19.0,679892.0
6980,FSTL4,20,68,17,5.0,133404498.0
6981,FSTL5,3,78,24,4.0,161773950.5
6982,FTCD,5,79,21,21.0,46145920.5
6983,FTCDNL1,25,79,1,2.0,199805858.5
6984,FTH1,6,78,21,11.0,61963676.0
6985,FTH1P18,25,78,2,,
6986,FTH1P3,15,78,12,2.0,27393075.5
6987,FTHL17,25,78,2,,
6988,FTL,10,69,26,19.0,48966094.0
6989,FTLP10,3,86,16,4.0,68197381.0
6990,FTMT,4,81,20,5.0,121852357.5
6991,FTO,13,79,13,16.0,53930102.0
6992,FTO-IT1,12,86,7,,
6993,FTSJ1,25,78,2,,
6994,FTSJ2,51,47,7,,
6995,FTSJ3,13,77,15,17.0,63824722.5
6996,FTX,25,78,2,,
6997,FUBP1,1,61,43,1.0,77961582.5
6998,FUBP3,13,65,27,9.0,130608658.5
6999,FUCA1,0,58,47,1.0,23856685.5
7000,FUCA2,11,86,8,6.0,143503266.0
7001,FUK,3,66,36,,
7002,FUNDC1,25,78,2,,
7003,FUNDC2,25,78,2,,
7004,FUNDC2P2,22,82,1,2.0,84291442.5
7005,FUOM,10,85,10,10.0,133356591.5
7006,FURIN,2,63,40,15.0,90876023.0
7007,FUS,18,68,19,16.0,31187490.5
7008,FUT1,10,69,26,19.0,48751700.5
7009,FUT10,17,46,42,8.0,33421985.0
7010,FUT11,8,55,42,10.0,73776263.5
7011,FUT2,9,70,26,19.0,48700961.0
7012,FUT3,7,53,45,19.0,5847181.0
7013,FUT4,17,81,7,11.0,94546869.0
7014,FUT5,7,53,45,19.0,5868183.0
7015,FUT6,7,53,45,19.0,5835065.0
7016,FUT7,20,74,11,9.0,137031131.0
7017,FUT8,12,59,34,14.0,65577356.5
7018,FUT8-AS1,6,65,34,14.0,65411930.0
7019,FUT9,10,85,10,6.0,96115793.0
7020,FUZ,15,65,25,19.0,49812121.0
7021,FXN,13,81,11,9.0,69067870.5
7022,FXR1,11,84,10,3.0,180925447.0
7023,FXR2,2,41,62,17.0,7603063.5
7024,FXYD1,15,77,13,19.0,35140958.5
7025,FXYD2,14,83,8,11.0,117814771.0
7026,FXYD3,15,78,12,19.0,35120101.5
7027,FXYD4,5,81,19,10.0,43373985.5
7028,FXYD5,15,76,14,19.0,35162305.5
7029,FXYD6,14,83,8,11.0,117857231.0
7030,FXYD6-FXYD2,14,83,8,11.0,117848415.0
7031,FXYD7,15,77,13,19.0,35148775.5
7032,FYB,18,84,3,,
7033,FYCO1,12,88,5,3.0,45956861.5
7034,FYN,11,83,11,6.0,111766892.0
7035,FYTTD1,8,84,13,3.0,197762387.5
7036,FZD1,53,50,2,7.0,91267879.5
7037,FZD10,20,79,6,12.0,130164099.5
7038,FZD10-AS1,20,79,6,12.0,130153285.5
7039,FZD2,7,64,34,17.0,44559373.0
7040,FZD3,14,43,48,8.0,28534236.0
7041,FZD4,16,82,7,11.0,86950537.0
7042,FZD5,22,76,7,2.0,207766252.0
7043,FZD6,49,52,4,8.0,103315649.5
7044,FZD7,15,74,16,2.0,202036516.0
7045,FZD8,3,90,12,10.0,35640263.5
7046,FZD9,26,47,32,7.0,73434949.0
7047,FZR1,7,52,46,19.0,3522301.5
7048,G0S2,26,75,4,1.0,209675901.0
7049,G2E3,7,64,34,14.0,30589611.0
7050,G3BP1,9,88,8,5.0,151791915.0
7051,G3BP2,3,62,40,4.0,75683653.5
7052,G6PC,8,67,30,17.0,42907617.5
7053,G6PC2,25,78,2,2.0,168905645.5
7054,G6PC3,7,68,30,17.0,44073539.5
7055,G6PD,25,78,2,,
7056,GAA,14,81,10,17.0,80110718.5
7057,GAB1,4,82,19,4.0,143405665.0
7058,GAB2,9,77,19,11.0,78316820.5
7059,GAB3,25,78,2,,
7060,GAB4,4,72,29,22.0,16985079.0
7061,GABARAP,4,39,62,17.0,7241228.5
7062,GABARAPL1,17,75,13,12.0,10217793.0
7063,GABARAPL2,6,81,18,16.0,75572128.0
7064,GABARAPL3,2,62,41,15.0,90349020.5
7065,GABBR1,9,87,9,6.0,29594802.5
7066,GABBR2,15,79,11,9.0,98498522.0
7067,GABPA,3,76,26,21.0,25753515.0
7068,GABPB1,3,39,63,15.0,50315400.0
7069,GABPB1-AS1,3,37,65,15.0,50363580.5
7070,GABPB2,16,54,35,1.0,151098060.0
7071,GABRA1,8,88,9,5.0,161873522.0
7072,GABRA2,4,80,21,4.0,46361828.5
7073,GABRA3,25,78,2,,
7074,GABRA4,4,80,21,4.0,46956240.5
7075,GABRA5,1,69,35,15.0,26908059.5
7076,GABRA6,8,88,9,5.0,161624828.0
7077,GABRB1,3,81,21,4.0,47210085.0
7078,GABRB2,9,87,9,5.0,161418736.5
7079,GABRB3,0,69,36,15.0,26741542.5
7080,GABRD,0,77,28,1.0,2025043.5
7081,GABRE,25,78,2,,
7082,GABRG1,4,80,21,4.0,46079911.5
7083,GABRG2,8,88,9,5.0,162081517.0
7084,GABRG3,1,70,34,15.0,27256582.5
7085,GABRP,11,85,9,5.0,170788698.5
7086,GABRQ,25,78,2,,
7087,GABRR1,8,73,24,6.0,89204391.0
7088,GABRR2,8,73,24,6.0,89284881.5
7089,GABRR3,16,87,2,3.0,98010988.5
7090,GAD1,15,73,17,2.0,170837182.0
7091,GAD2,5,82,18,10.0,26260611.5
7092,GADD45A,2,86,17,1.0,67686767.5
7093,GADD45B,8,57,40,19.0,2477190.5
7094,GADD45G,16,81,8,9.0,89605783.5
7095,GADD45GIP1,6,63,36,19.0,12955171.0
7096,GADL1,29,71,5,3.0,30810482.5
7097,GAGE1,25,78,2,,
7098,GAGE10,25,78,2,,
7099,GAGE12B,25,78,2,,
7100,GAGE12C,25,78,2,,
7101,GAGE12D,25,78,2,,
7102,GAGE12E,25,78,2,,
7103,GAGE12F,25,78,2,,
7104,GAGE12G,25,78,2,,
7105,GAGE12I,25,78,2,,
7106,GAGE12J,25,78,2,,
7107,GAGE13,25,78,2,,
7108,GAGE2A,25,78,2,,
7109,GAGE2B,25,78,2,,
7110,GAGE2C,25,78,2,,
7111,GAGE2D,25,78,2,,
7112,GAGE2E,25,78,2,,
7113,GAGE4,25,78,2,,
7114,GAGE5,25,78,2,,
7115,GAGE6,25,78,2,,
7116,GAGE7,25,78,2,,
7117,GAGE8,25,78,2,,
7118,GAK,5,79,21,4.0,890824.5
7119,GAL,10,90,5,11.0,68687477.0
7120,GAL3ST1,2,62,41,22.0,30564650.0
7121,GAL3ST2,19,83,3,2.0,241790554.5
7122,GAL3ST3,10,78,17,11.0,66044963.0
7123,GAL3ST4,39,52,14,7.0,100163930.5
7124,GALC,7,65,33,14.0,87915742.5
7125,GALE,0,58,47,1.0,23798190.0
7126,GALK1,15,68,22,17.0,75758415.0
7127,GALK2,4,67,34,15.0,49261762.5
7128,GALM,14,60,31,2.0,38703659.0
7129,GALNS,11,88,6,16.0,88835352.0
7130,GALNT1,3,42,60,18.0,35646475.5
7131,GALNT10,9,85,11,5.0,154305857.0
7132,GALNT11,47,52,6,7.0,152074007.0
7133,GALNT12,15,79,11,9.0,98828875.5
7134,GALNT13,19,82,4,2.0,154162950.5
7135,GALNT14,26,74,5,2.0,31032834.5
7136,GALNT15,12,87,6,3.0,16203336.0
7137,GALNT16,5,67,33,14.0,69308155.0
7138,GALNT18,23,79,3,11.0,11446441.0
7139,GALNT2,20,81,4,1.0,230170056.0
7140,GALNT3,21,79,5,2.0,165771123.5
7141,GALNT4,16,87,2,12.0,89522104.0
7142,GALNT5,22,81,2,2.0,157288098.0
7143,GALNT6,13,63,29,12.0,51372057.0
7144,GALNT7,3,77,25,4.0,173246389.0
7145,GALNT8,27,71,7,12.0,4786163.5
7146,GALNT9,18,77,10,12.0,132262980.5
7147,GALNTL5,49,52,4,7.0,151988154.0
7148,GALNTL6,2,78,25,4.0,172426906.5
7149,GALP,12,73,20,19.0,56180891.5
7150,GALR1,4,39,62,18.0,77263874.0
7151,GALR2,14,66,25,17.0,76076159.0
7152,GALR3,4,62,39,22.0,37824433.5
7153,GALT,17,79,9,9.0,34644584.0
7154,GAMT,9,70,26,19.0,1399298.0
7155,GAN,11,81,13,16.0,81347582.0
7156,GANAB,12,72,21,11.0,62635776.0
7157,GANC,3,43,59,15.0,42315084.0
7158,GAP43,14,88,3,3.0,115672407.0
7159,GAPDH,23,74,8,12.0,6536443.0
7160,GAPDHS,14,66,25,19.0,35539387.0
7161,GAPT,8,83,14,5.0,58494262.5
7162,GAPVD1,11,54,40,9.0,125314500.5
7163,GAR1,3,73,29,4.0,109820125.0
7164,GAREM,4,37,64,,
7165,GAREML,12,70,23,,
7166,GARNL3,20,72,13,9.0,127308962.5
7167,GARS,65,39,1,,
7168,GART,5,71,29,21.0,33523711.0
7169,GAS1,14,80,11,9.0,86945934.0
7170,GAS2,16,85,4,11.0,22719282.0
7171,GAS2L1,2,61,42,22.0,29309683.5
7172,GAS2L2,10,79,16,17.0,35748694.5
7173,GAS2L3,16,83,6,12.0,100600985.5
7174,GAS5,17,62,26,1.0,173863720.5
7175,GAS5-AS1,17,62,26,1.0,173863207.0
7176,GAS6,70,34,1,13.0,113842312.5
7177,GAS6-AS1,70,34,1,13.0,113830687.0
7178,GAS6-AS2,70,34,1,,
7179,GAS7,0,36,69,,
7180,GAS8,16,82,7,16.0,90032302.0
7181,GAST,12,67,26,17.0,41714150.0
7182,GATA1,25,78,2,,
7183,GATA2,16,79,10,3.0,128486314.0
7184,GATA3,5,82,18,10.0,8060288.0
7185,GATA3-AS1,5,82,18,10.0,8051967.0
7186,GATA4,17,46,42,8.0,11718480.5
7187,GATA5,71,33,1,20.0,62469746.0
7188,GATA6,3,34,68,18.0,22185960.0
7189,GATA6-AS1,3,34,68,18.0,22167382.0
7190,GATAD1,54,48,3,7.0,92453778.5
7191,GATAD2A,5,67,33,19.0,19447378.5
7192,GATAD2B,16,57,32,1.0,153856195.0
7193,GATC,9,59,37,12.0,120455096.5
7194,GATM,1,63,41,15.0,45381725.5
7195,GATM-AS1,1,63,41,,
7196,GATS,37,52,16,,
7197,GATSL1,25,49,31,,
