Name	lscc_Database_ID	ovarian_Database_ID	hnscc_pvalue	lscc_pvalue	ovarian_pvalue	hnscc_diff	lscc_diff	ovarian_diff
MCCC2	NP_071415.1|NP_001350076.1	NP_071415	0.7359927026975297	0.7827997567366914	0.5749696377734306	0.04973622073567796	-0.09309845722300139	-0.1533761637663935
MED7	NP_001094286.1		0.29284732079687226	0.17365329827189144		0.10050482185476994	0.17907138849929874	
MGAT1	NP_001108089.1	NP_002397	0.02848877616948788	2.5570850991597493e-05	0.3907398046695995	-0.1770807748902996	-0.8403299438990184	-0.13347078175655736
MOCS2	NP_004522.1	NP_789776	0.014454242903165427	0.3121682775811091	0.5494823243378385	-0.2652589460226231	-0.298955049088359	-0.10495794970327868
MOCS2	NP_004522.1	NP_004522	0.014454242903165427	0.3121682775811091	0.6466348530853717	-0.2652589460226231	-0.298955049088359	-0.09641526404672131
MRPL22	NP_054899.2|NP_001014990.1	NP_054899	0.6928230482557357	0.1541350325313962	0.10984598491911254	0.0417005951622329	0.2970011220196354	-0.23018633085655735
MRPS27	NP_001273677.1|NP_055899.2|NP_001273680.1	NP_001273677	0.16970334267886664	0.31905028705193383	0.3050558832074642	0.11970704293161205	0.24729677419354842	-0.1625137202803279
MRPS36	NP_150597.1	NP_150597	0.01771591183723977	0.10582774506845218	0.1326489860223898	-0.2147670678320246	-0.26278842917251055	-0.2548725897737705
MSH3	NP_002430.3	NP_002430	0.13915733142227396	0.46230136948806116	0.5749696377734306	-0.116321122358098	-0.18552075736325388	-0.08839131392213115
MTREX	NP_056175.3		0.7191539738934808	0.15909498574436481		0.029875393255764493	0.18460301542776994	
MTX3	NP_001350747.1|NP_001161213.1|NP_001010891.4	NP_001010891	0.8910847451686358	0.7561970829095725	0.2598263268330082	0.015474078076600506	0.07987826086956523	-0.17130573351639342
MTX3	NP_001350747.1|NP_001161213.1|NP_001010891.4	NP_001161213	0.8910847451686358	0.7561970829095725	0.30436302175092433	0.015474078076600506	0.07987826086956523	-0.16268026291475413
MZB1	NP_057543.2	NP_057543	0.08468626705870695	0.0038440940450956643	0.9422003168285754	-0.41102298161427697	-1.6060225105189339	0.05822316632540969
NAIP	NP_001333799.1|NP_075043.1	NP_004527	0.0029465640711852977	0.0006482514928583553	0.6229583018173827	-0.3123203765861362	-1.0708546984572231	-0.10436177815327868
NDUFA2	NP_002479.1|NP_001171941.1	NP_002479	0.12060738950134088	0.18219827131421107	0.36053989300062655	-0.17592293237201417	-0.26841388499298735	-0.15367813032459016
NDUFAF2	NP_777549.1	NP_777549	0.0009473952068249844	0.016812279271357772	0.0861756741858131	-0.2937570476918019	-0.5475690042075736	-0.3247575936352459
NDUFS4	NP_002486.1|NP_001304980.1	NP_002486	0.13704869571116204	0.07258674425967607	0.1911502768592739	-0.17471032820472843	-0.3660763674614305	-0.23906199527213118
NHP2	NP_060308.1|NP_001030005.1	NP_060308	0.3433367375962286	0.11338041999055111	0.8099378481400757	0.09328858497229575	0.3154114305750352	-0.0644243090622951
NLN	NP_065777.1	NP_065777	0.9665093673036019	0.12333248748136834	0.4840970235931402	0.008357065542373476	0.4438049789621318	-0.13309132808688526
NOP16	NP_057475.2|NP_001304904.1|NP_001243468.2|NP_001243469.2|NP_001278236.1|NP_001278234.1|NP_001278237.1	NP_057475	0.36456540939246285	0.822580510697475	0.1548617194798911	0.09007694976911296	-0.05255350631136041	-0.22575866954836066
NPM1	NP_001341935.1|NP_954654.1|NP_001032827.1|NP_001341938.1|NP_001341936.1|NP_001341939.1	NP_002511	0.11612055204869468	0.667100165613793	0.09285789743195877	-0.12786466581291833	-0.0912432678821879	-0.3332312279860656
NPM1	NP_001341935.1|NP_954654.1|NP_001032827.1|NP_001341938.1|NP_001341936.1|NP_001341939.1	NP_954654	0.11612055204869468	0.667100165613793	0.1326489860223898	-0.12786466581291833	-0.0912432678821879	-0.28555197961639334
NR3C1	NP_000167.1|NP_001191187.1|NP_001018661.1|NP_001191188.1|NP_001191189.1|NP_001191194.1|NP_001191190.1|NP_001191191.1|NP_001191192.1|NP_001191193.1	NP_000167	0.0011275963074960254	0.00010604191565281172	0.3363007147042201	-0.24680996302457814	-0.5943035063113604	-0.20622280860409836
NSA2	NP_055701.1|NP_001258594.1	NP_055701	0.564881676464322	0.5027928978136373	0.2911528539127341	0.06352798907098034	0.17299929873772785	-0.1623869802745902
NUDCD2	NP_660309.1|NP_001316920.1	NP_660309	0.11439637336655413	0.04820703109043973	0.5895055209871319	-0.11350984080322846	-0.32334018232819084	-0.0897363738721311
NUDT12	NP_113626.1|NP_001287670.1	NP_113626	0.6491241844085688	0.6854965473081495	0.8669830943620818	-0.08622115729949442	0.1150960729312761	-0.0577373107950819
OCLN	NP_001192183.1|NP_001192184.1	NP_002529	0.0658648550665085	0.4926839459657828	0.2573356840651321	0.33353545416937536	0.27426325385694206	-0.32753263344016403
P4HA2	NP_001136071.1|NP_001017973.1	NP_001136070	0.05159177787428967	0.1158045537256019	0.16720390826782974	-0.34967634474677567	-0.722916409537167	-0.32720150500163947
P4HA2	NP_001136071.1|NP_001017973.1	NP_004190	0.05159177787428967	0.1158045537256019	0.17581370178889608	-0.34967634474677567	-0.722916409537167	-0.32144979499262294
PAIP2	NP_001028284.1	NP_057564	0.3808748120036604	0.2798481858632818	0.4763435490829405	-0.12165167434177349	-0.23575911640953734	-0.1480168683319672
PAM	NP_001306872.1|NP_000910.2|NP_001170777.1|NP_620121.1|NP_620177.1|NP_620176.1	NP_000910	0.6874341483623835	0.7151612648235085	0.8018794786872433	-0.060203745680361465	-0.10232244039270691	-0.07498225556311477
PCBD2	NP_115527.3	NP_115527	0.018878696228933848	0.0008673717846060949	0.577585480086135	-0.2778680230677537	-0.6955968443197758	-0.17570400354836074
PCDH1	NP_115796.2|NP_002578.2|NP_001265542.1|NP_001265544.1	NP_115796	0.8205315050346971	0.3663426407656896	0.34464271601914226	-0.03949029774754109	-0.300520617110799	-0.20354433490737708
PDGFRB	NP_002600.1|NP_001341945.1	NP_002600	0.6956253708844251	0.01907636507981894	0.9567412442058352	-0.05700284021019186	-0.6325758765778402	0.015375683067213111
PDLIM4	NP_003678.2|NP_001124499.1	NP_003678	0.7352656994522052	0.016812279271357772	0.9291095794840173	-0.0723354852858975	-0.9337427769985975	-0.03313156474098358
PDLIM7	NP_005442.2|NP_998801.1	NP_998801	0.055226014985206594	0.1098701086566362	0.8375833975020142	-0.24351381932631355	-0.5583512622720899	0.07406172039918035
PDLIM7	NP_005442.2|NP_998801.1	NP_005442	0.055226014985206594	0.1098701086566362	0.9401209276394108	-0.24351381932631355	-0.5583512622720899	0.03125508615081962
PDLIM7	NP_005442.2|NP_998801.1	NP_976227	0.055226014985206594	0.1098701086566362	0.9422003168285754	-0.24351381932631355	-0.5583512622720899	0.02503800407950818
PDLIM7	NP_976227.1	NP_998801	0.055226014985206594	0.6138397568620074	0.8375833975020142	-0.24351381932631355	-0.1887094670406737	0.07406172039918035
PDLIM7	NP_976227.1	NP_005442	0.055226014985206594	0.6138397568620074	0.9401209276394108	-0.24351381932631355	-0.1887094670406737	0.03125508615081962
PDLIM7	NP_976227.1	NP_976227	0.055226014985206594	0.6138397568620074	0.9422003168285754	-0.24351381932631355	-0.1887094670406737	0.02503800407950818
PELO	NP_057030.3	NP_057030	0.0359616267960616	0.8829154122186187	0.9422003168285754	-0.12451980347092473	-0.025878330995792398	0.009607938390983596
PFDN1	NP_002613.2	NP_002613	0.0015481494600116778	0.0024176781643593407	0.09243842280670243	-0.17482454516783008	-0.3595983870967741	-0.16383293117295086
PGGT1B	NP_005014.2	NP_005014	0.0059723405839524285	3.6647222091039105e-05	0.22733663542614835	-0.1991784738258211	-0.6067755960729313	-0.15454152347295075
PHAX	NP_115553.2	NP_115553	0.01209583337683155	0.019119479759138216	0.06891149143770002	-0.1718947694781363	-0.34620126227208975	-0.31825938525901637
PHYKPL	NP_699204.1|NP_001265275.1	NP_699204	0.0026705220627474898	0.0013661922092303258	0.5761088310075507	-0.35838757775570684	-0.7146694249649369	-0.09949453121721308
PIK3R1	NP_852664.1|NP_001229395.1	NP_852664	2.4172596099965706e-05	0.0001068173171448104	0.8018794786872433	-0.2944659299677035	-0.5441538569424965	0.04154860140901638
PITX1	NP_002644.4|NP_000316.2|NP_001191326.1|NP_001191328.1|NP_005020.1		0.9117757602448421	0.3505243215979554		-0.02750636109038851	0.6117826788218793	
PJA2	NP_055634.3		0.004253541779294587	0.01296893234088818		-0.24021093282756922	-0.4086559607293127	
POC5	NP_001092741.1|NP_689621.2		0.2925048017619762	0.008326840517029584		0.21468694132067867	-0.5176151472650772	
PPIC	NP_000934.1	NP_000934	0.3074558486110799	0.07197043065346745	0.7066652603652642	-0.16727623394321967	-0.7027689340813463	0.12695209970737706
PPIP5K2	NP_001332804.1|NP_001332800.1|NP_001332803.1|NP_001332805.1|NP_001332806.1|NP_001263206.1|NP_056031.2|NP_001332801.1|NP_001332807.1|NP_001332802.1|NP_001268400.1	NP_001263206	0.0041485795143655245	5.016913773280688e-06	0.18577234054224503	-0.14278999480967514	-0.4653433380084151	-0.13615264181557377
PPP2CA	NP_002706.1	NP_002706	0.08837944590254572	0.9925861777033677	0.1921113060374632	-0.07947579423277062	0.0017638148667601244	-0.10243139897377052
PPWD1	NP_056157.1|NP_001265855.1|NP_001265858.1|NP_001265856.1	NP_056157	0.3691957195872188	0.28175025820682215	0.936585394512215	-0.06773923751247679	-0.1389636044880786	0.0142094819090164
PRRC1	NP_570721.1|NP_001273737.1	NP_570721	0.01883684256744217	1.3517858521025776e-06	0.1911502768592739	-0.1825397218494338	-0.8736373772791024	-0.1756760757959016
PURA	NP_005850.1	NP_005850	0.0005502869183603644	6.430874065558437e-05	0.4113999768280475	-0.27247880868638674	-0.6223884291725104	-0.15512316997540992
RAB24	NP_001026847.1	NP_001026847	0.0006488272004134079	0.0002976535236607935	0.3050558832074642	-0.3512480871618173	-0.7163588359046283	-0.16466714666393445
RACK1	NP_006089.1	NP_006089	0.6784074331460636	0.4503986015610518	0.9422003168285754	0.030759187848442338	-0.0733586956521739	-0.006997228734426264
RAD17	NP_579917.1|NP_001265551.1|NP_579919.1|NP_579918.1		0.3074558486110799	0.4956706762225542		-0.11227587414199647	-0.13459446002805053	
RAD50	NP_005723.2	NP_005723	0.7984126898461348	0.622797502393409	0.16720390826782974	-0.026108049854386195	-0.08282833099579251	-0.18472324767704912
RAPGEF6	NP_057424.3|NP_001157858.1|NP_001157860.1|NP_001157859.1|NP_001157862.1	NP_001157858	0.009707581655121865	0.0007109472689885006	0.10984598491911254	-0.13107735267149678	-0.3953274193548387	-0.212210467192623
RASA1	NP_002881.1|NP_072179.1	NP_002881	0.0015481494600116778	0.0009322064577891937	0.9009664613129347	-0.25977639863963375	-0.6220708274894811	-0.01987184020000002
RBM22	NP_060517.1	NP_060517	0.8910847451686358	0.6456978429305498	0.07112346852044957	-0.010835427329954683	-0.05614719495091153	-0.18330439330491805
RBM27	NP_061862.1	NP_061862	0.09591477603135246	0.05594299897981717	0.06292449612841045	-0.1055760826801091	-0.2802224403927069	-0.21510126692295078
REEP5	NP_005660.4	NP_005660	0.06253058801925275	0.0010074415066231802	0.4581456103957097	-0.2333233344517609	-0.7325509817671809	-0.15797274312622955
RFESD	NP_775498.1|NP_001124537.1		0.8778296158139411	0.5298722145729535		0.03179286094604805	0.17178948106591863	
RGS14	NP_006471.2		0.0024206202118302925	3.870003536202413e-05		-0.34469521648981427	-1.1387401823281909	
RIOK2	NP_060813.2|NP_001153221.1	NP_060813	0.055226014985206594	0.12370267996261393	0.10984598491911254	-0.19105008949533797	-0.2433840813464235	-0.30959811422131145
RNF14	NP_001188294.1|NP_899645.1	NP_899646	2.4172596099965706e-05	0.005825039037091667	0.06891149143770002	-0.3291743909247664	-0.4929502103786817	-0.2931874918393443
RPS14	NP_001020241.1	NP_001020241	0.5749064266497187	0.8032284886621757	0.7565013730968774	0.053624176078965746	-0.031224053295932697	0.04870588245901633
RPS23	NP_001016.1	NP_001016	0.7984126898461348	0.8946980255727436	0.9013630568001173	0.032460543120123475	0.021503225806451698	-0.020250731477868794
RUFY1	NP_079434.3|NP_001035541.1	NP_079434	9.78283653484292e-05	5.016913773280688e-06	0.13523176237216564	-0.3264191493770632	-0.8144256661991586	-0.20206285444426228
SAP30L	NP_078908.1|NP_001124534.1|NP_001124535.1	NP_078908	0.7109178355528603	0.0988666065549971	0.9422003168285754	-0.04747449296877093	-0.2737795932678822	0.018693547050819603
SAR1B	NP_001028675.1	NP_057187	0.02082041671556667	1.2993419251422322e-06	0.8448658868722424	-0.2504406217103252	-0.9320605890603086	-0.03387310365245905
SCAMP1	NP_004857.4|NP_001277158.1	NP_004857	0.8582238984447279	0.622797502393409	0.08250220973530513	-0.02451166027663021	-0.11261942496493686	-0.328836149852459
SCGB3A1	NP_443095.2		0.6092713041230835	0.5027928978136373		-0.2822313131623808	-0.46402482468443296	
SEC24A	NP_068817.1|NP_001239160.1	NP_068817	0.000152095219845957	6.377821884781813e-05	0.22733663542614835	-0.3088985575586207	-1.0079335904628328	-0.1242278553393443
SFXN1	NP_001309906.1|NP_001309912.1|NP_001309907.1|NP_001309909.1	NP_073591	0.1626082005027543	0.04729292824896273	0.13523176237216564	-0.11933675275436784	-0.3885356241234223	-0.2705174156122951
SGTB	NP_061945.1	NP_061945	0.012180038932337166	0.015031857758386856	0.9422003168285754	-0.21798185837583617	-0.40928513323983173	-0.019526176162295045
SH3PXD2B	NP_001017995.1|NP_001295104.1	NP_001017995	0.03948884385181046	0.003722852426140406	0.8007690686299784	-0.21204384202088988	-0.7515772791023845	-0.06653575330901641
SIL1	NP_001032722.1	NP_001032722	0.09709172465895434	0.03343929292087425	0.10984598491911254	-0.16248829404164056	-0.5111040673211782	-0.2823348181131147
SKP1	NP_733779.1|NP_008861.2	NP_733779	0.16970334267886664	0.7464193007420632	0.34464271601914226	-0.08305149517144628	-0.04013260869565216	0.11472632463360656
SLC12A2	NP_001037.1|NP_001243390.1	NP_001037	0.7265454711115976	0.7615433816538784	0.11818965428136557	0.07561016805512111	0.12597356241234223	-0.2787900964795082
SLC25A46	NP_620128.1|NP_001290178.1|NP_001290179.1	NP_620128	0.031005302640002407	0.0008530403501370282	0.34464271601914226	-0.21313490538478064	-0.548294670406732	-0.13088961705327867
SLU7	NP_006416.3		0.36456540939246285	0.16538323845483904		-0.06120696779805712	-0.15764719495091165	
SMAD5	NP_001001419.1	NP_001001419	0.39437204045974067	0.9594563776434462	0.9552715871478489	-0.1342631596786461	-0.012985063113604478	-0.00833384862622949
SMN1	NP_000335.1|NP_001284644.1|NP_075012.1|NP_075015.1	NP_000335	0.8472732413386873	0.3663426407656896	0.8099378481400757	-0.031639974112298574	0.2179046283309957	-0.07108581386803281
SNX18	NP_001096045.1|NP_443102.2|NP_001138899.1	NP_001096045	0.003045808274487873	0.003272316978652416	0.8375833975020142	-0.22349855094868687	-0.5831093969144459	-0.04510171950655738
SNX2	NP_003091.2|NP_001265128.1	NP_003091	0.000152095219845957	6.212576290159716e-06	0.22733663542614835	-0.2715009582305612	-0.6360555399719495	-0.11471296567950826
SNX2	NP_003091.2|NP_001265128.1	NP_001265128	0.000152095219845957	6.212576290159716e-06	0.2455018849805848	-0.2715009582305612	-0.6360555399719495	-0.11282176772704913
SNX24	NP_054754.1		0.9665093673036019	0.47045751105604966		-0.014324092650269904	-0.19304102384291724	
SPARC	NP_003109.1|NP_001296372.1|NP_001296373.1	NP_001296372	0.574965519573367	0.23709450755933004	0.9291095794840173	-0.11510632936283471	-0.513732187938289	-0.042877090597540975
SQSTM1	NP_003891.1|NP_001135770.1	NP_003891	0.8128670992100819	0.8934214574806949	0.25630536679396987	-0.04277090118955229	-0.060438920056100964	-0.24113771700409836
SRA1	NP_001030312.2	NP_001030312	3.442875086179081e-05	2.399077512488261e-05	0.06891149143770002	-0.2944319822985939	-0.6401830294530153	-0.2563331924106558
SRA1	NP_001240693.1	NP_001030312	3.442875086179081e-05	2.658644823264857e-05	0.06891149143770002	-0.2944319822985939	-0.8476575035063115	-0.2563331924106558
SREK1	NP_001070667.1|NP_001310458.1|NP_001310456.1|NP_001257421.1|NP_001310462.1|NP_001310463.1|NP_001310464.1	NP_001070667	0.6767367637277572	0.9925861777033677	0.5708831310810412	0.03478999436277519	-0.0014025245441796064	-0.08748778711803278
SRFBP1	NP_689759.2	NP_689759	0.5460667460168247	0.2800471139056719	0.20532972977752886	-0.06762946787638668	-0.2278079242636747	-0.19207892686721312
SRP19	NP_003126.1|NP_001191123.1|NP_001191128.1|NP_001191122.1	NP_003126	0.3691957195872188	0.04449742723552043	0.8375833975020142	-0.12104629568769454	-0.44976164095371685	0.04817010555163932
STC2	NP_003705.1		0.1141295462917192	0.8941302736386902		0.47250305323182573	0.08070378681626922	
STK10	NP_005981.3	NP_005981	1.1936571940150419e-05	9.767728119299525e-06	0.25092823561666816	-0.45799736393895785	-1.0470784712482466	-0.1582271892598361
SYNPO	NP_009217.3|NP_001103444.1	NP_009217	0.0007921509988571984	0.02385166147237604	0.9803597447052284	-0.4139028986141966	-0.48919537166900406	-0.005830286703278689
SYNPO	NP_009217.3|NP_001103444.1	NP_001159680	0.0007921509988571984	0.02385166147237604	0.9861143556400446	-0.4139028986141966	-0.48919537166900406	-0.003630196790983628
TAF7	NP_005633.2	NP_005633	0.4496008656966457	0.07567510071364665	0.6066620776867553	-0.06687870381836447	-0.24188106591865358	-0.049857953461475424
TBC1D9B	NP_055858.2|NP_942568.2	NP_055858	0.001522131698167241	3.82723889933768e-05	0.08495050546519506	-0.1676314092147173	-0.569431556802244	-0.18371500624590162
TBCA	NP_004598.1|NP_001284667.1|NP_001284669.1	NP_004598	0.05996150212033818	0.2491328582925369	0.5045161975640858	-0.16125941586015102	-0.18815757363253854	-0.11080578981885245
TCERG1	NP_006697.2|NP_001035095.1	NP_001035095	0.790918391955335	0.4005265111706003	0.34464271601914226	-0.019624557502904594	-0.09230483870967732	-0.07262047210655738
TGFBI	NP_000349.1	NP_000349	0.042193311926312024	0.18157866674236056	0.5130017100922897	-0.36882809552620444	-0.6501496493688641	-0.2347031859581967
THBS4	NP_003239.2|NP_001293141.1	NP_003239	0.022314338319559666	0.7450693266645831	0.2827731540493478	-0.7731940761546987	-0.17407510518934066	0.4396067287885247
THG1L	NP_060342.2|NP_001304755.1|NP_001304754.1|NP_001304753.1	NP_060342	0.07250929473936005	0.0002612996739577485	0.7131074845078117	-0.14315660638464678	-0.5234988779803647	-0.06676819583770492
THOC3	NP_115737.1	NP_115737	0.16856438515426686	0.13558283105057722	0.5749696377734306	0.12177516975225444	0.341376858345021	-0.08497064231311476
TMED9	NP_059980.2	NP_059980	0.3236287989036284	0.01700843113379014	0.06891149143770002	-0.08158104072913375	-0.4793578541374475	-0.24612830784836054
TNFAIP8	NP_001273742.1|NP_001071122.1|NP_001273744.1	NP_001273742	1.1936571940150419e-05	2.399077512488261e-05	0.25092823561666816	-0.5472607831513763	-1.2589051192145864	-0.21499471441967208
TNIP1	NP_001239319.1|NP_001245384.1|NP_001239321.1|NP_001245385.1|NP_001239315.1|NP_001351415.1		0.012180038932337166	0.0007934145175739205		-0.20490706347139565	-0.43829992987377286	
TNPO1	NP_001351221.1|NP_001351223.1|NP_002261.3|NP_001351224.1|NP_001351225.1	NP_002261	0.5362084790680797	0.7151612648235085	0.9111418991305146	-0.037390760758448494	-0.06898001402524545	0.014773198259836084
TRAPPC13	NP_001087224.1|NP_001230666.1|NP_079217.2|NP_001087225.1	NP_001087224	0.519826263860306	0.8032284886621757	0.7066652603652642	-0.042583572780198864	-0.028590532959326783	-0.11806046172213112
TRAPPC13	NP_001087224.1|NP_001230666.1|NP_079217.2|NP_001087225.1	NP_001087225	0.519826263860306	0.8032284886621757	0.7315749030848512	-0.042583572780198864	-0.028590532959326783	-0.11159387809098358
TTC1	NP_001269429.1	NP_001269429	0.00011383698620287483	0.00033021119111307	0.146399896752251	-0.29715473277016	-0.458618793828892	-0.19512533458360656
TTC37	NP_055454.1	NP_055454	0.0031836580644901856	0.01700843113379014	0.3273726932065302	-0.19871645583903685	-0.3607448106591865	-0.09070659255000002
TXNDC15	NP_078991.3|NP_001337664.1	NP_078991	0.714690051293642	0.48677135406001293	0.5491940004789747	-0.07813326641479179	-0.16438001402524544	-0.08513101361557379
UBE2B	NP_003328.1	NP_003328	0.16970334267886664	0.041504371446139526	0.6870737869318405	-0.192743725939863	-0.3507110799438991	-0.08746313622213114
UBLCP1	NP_659486.2	NP_659486	0.005619076527883046	2.658644823264857e-05	0.2980282080020143	-0.19339163031544615	-0.6580504207573633	-0.13268494169590156
UBTD2	NP_689490.2	NP_689490	0.998293029669099	0.7450693266645831	0.9261803212792257	-0.0006684139807333622	-0.05781150070126234	-0.01859811939590164
UIMC1	NP_001186226.1|NP_001304890.1	NP_057374	0.5667099672092835	0.06413607220333	0.1911502768592739	-0.07129812859738394	-0.3712894810659187	-0.1888494573065575
UQCRQ	NP_055217.2	NP_055217	0.7171744214617706	0.8259383819325726	0.08495050546519506	-0.051078871926595326	-0.06303997194950911	-0.40875746197213114
UTP15	NP_115551.2|NP_001271359.1|NP_001271360.1	NP_115551	0.035239220391445766	0.011939306977566561	0.9422003168285754	0.1506635576964932	0.47821262272089754	0.01194527833934425
VDAC1	NP_003365.1	NP_003365	0.06955548137184218	0.05702780179632677	0.23370951954319205	-0.18050503573821786	-0.4315847124824683	-0.23266393002131147
WDR36	NP_644810.1	NP_644810	0.02345815855817402	0.0013661922092303258	0.9627747013199873	0.15449945213202554	0.506519214586255	0.008980516453278714
WDR55	NP_060176.2	NP_060176	0.20568871524910542	0.07258674425967607	0.23383782398580533	-0.09496468677799186	-0.3403067321178121	-0.16032054799180323
XRCC4	NP_003392.1|NP_001304942.1	NP_001304941	0.02375722839420727	0.021906912833874116	0.5749696377734306	-0.1561242272230814	-0.3959056802244039	-0.10161908921311474
XRCC4	NP_003392.1|NP_001304942.1	NP_003392	0.02375722839420727	0.021906912833874116	0.6351642391386785	-0.1561242272230814	-0.3959056802244039	-0.08909186413442616
YIPF5	NP_001020118.1|NP_001258661.1	NP_110426	0.02812733332979729	0.0011549221880540522	0.1548617194798911	-0.18055520742093378	-0.6325680224403927	-0.19307197506885238
YTHDC2	NP_073739.3|NP_001332904.1|NP_001332905.1	NP_073739	0.09313071950070703	0.0038440940450956643	0.10984598491911254	-0.12760509044870005	-0.4391528751753156	-0.2551296279557377
ZCCHC9	NP_001124507.1		0.9902645698486752	0.5900274492624742		0.004244966426210084	-0.1508516830294529	
ZFYVE16	NP_001098721.1|NP_001271166.1	NP_001098721	0.0005502869183603644	7.916306554144613e-06	0.5286414384011183	-0.18369032244148187	-0.5598827489481065	-0.08420400047786883
ZMAT2	NP_653324.1	NP_653324	0.5023897386096874	0.1562465473221708	0.06292449612841045	-0.05398210243116708	-0.21181823281907436	-0.3184169960303278
