Name	variable	value	cancer	type	omics
MTUS1	colon_rvalue_transcriptomics	0.6559261921389822	colon	rvalue	transcriptomics
MYOM2	colon_rvalue_transcriptomics	0.35886998316666163	colon	rvalue	transcriptomics
NAT1	colon_rvalue_transcriptomics	0.5778652204366779	colon	rvalue	transcriptomics
NAT2	colon_rvalue_transcriptomics	0.16661243525684696	colon	rvalue	transcriptomics
NEFL	colon_rvalue_transcriptomics	-0.0037171070859990593	colon	rvalue	transcriptomics
NEFM	colon_rvalue_transcriptomics	-0.00891382773316915	colon	rvalue	transcriptomics
NEIL2	colon_rvalue_transcriptomics	0.691220174581688	colon	rvalue	transcriptomics
NKX2-6	colon_rvalue_transcriptomics	0.000702285932157598	colon	rvalue	transcriptomics
NKX3-1	colon_rvalue_transcriptomics	0.39694605632545643	colon	rvalue	transcriptomics
NPM2	colon_rvalue_transcriptomics	0.4333519865629631	colon	rvalue	transcriptomics
NRG1	colon_rvalue_transcriptomics	-0.11867442732348746	colon	rvalue	transcriptomics
NUDT18	colon_rvalue_transcriptomics	0.646379086943625	colon	rvalue	transcriptomics
NUGGC	colon_rvalue_transcriptomics	0.3744754642992903	colon	rvalue	transcriptomics
PBK	colon_rvalue_transcriptomics	0.5871752791559132	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PCM1	colon_rvalue_transcriptomics	0.7958264070028714	colon	rvalue	transcriptomics
PDGFRL	colon_rvalue_transcriptomics	0.20170093471922235	colon	rvalue	transcriptomics
PDLIM2	colon_rvalue_transcriptomics	0.3443005428202921	colon	rvalue	transcriptomics
PEBP4	colon_rvalue_transcriptomics	0.05125496424553214	colon	rvalue	transcriptomics
PHYHIP	colon_rvalue_transcriptomics	0.05183814320224113	colon	rvalue	transcriptomics
PINX1	colon_rvalue_transcriptomics	0.6309723580914353	colon	rvalue	transcriptomics
PIWIL2	colon_rvalue_transcriptomics	0.12304808151075705	colon	rvalue	transcriptomics
PNMA2	colon_rvalue_transcriptomics	0.33256570714473155	colon	rvalue	transcriptomics
PNOC	colon_rvalue_transcriptomics	0.33541785294732473	colon	rvalue	transcriptomics
POLR3D	colon_rvalue_transcriptomics	0.7756855493998587	colon	rvalue	transcriptomics
PPP1R3B	colon_rvalue_transcriptomics	0.2201970762843602	colon	rvalue	transcriptomics
PPP2CB	colon_rvalue_transcriptomics	0.7032393904995039	colon	rvalue	transcriptomics
PPP2R2A	colon_rvalue_transcriptomics	0.7896467894901693	colon	rvalue	transcriptomics
PPP3CC	colon_rvalue_transcriptomics	0.49347081379144575	colon	rvalue	transcriptomics
PPP3CC	colon_rvalue_transcriptomics	0.49347081379144575	colon	rvalue	transcriptomics
PRR23D1	colon_rvalue_transcriptomics	-0.034982870384534806	colon	rvalue	transcriptomics
PRR23D2	colon_rvalue_transcriptomics	-0.012437045280277573	colon	rvalue	transcriptomics
PRSS55	colon_rvalue_transcriptomics	0.003620585467959436	colon	rvalue	transcriptomics
PSD3	colon_rvalue_transcriptomics	0.6170540105899812	colon	rvalue	transcriptomics
PSD3	colon_rvalue_transcriptomics	0.6170540105899812	colon	rvalue	transcriptomics
PTK2B	colon_rvalue_transcriptomics	0.49425138286174264	colon	rvalue	transcriptomics
PTK2B	colon_rvalue_transcriptomics	0.49425138286174264	colon	rvalue	transcriptomics
PTK2B	colon_rvalue_transcriptomics	0.49425138286174264	colon	rvalue	transcriptomics
PTK2B	colon_rvalue_transcriptomics	0.49425138286174264	colon	rvalue	transcriptomics
PURG	colon_rvalue_transcriptomics	-0.10450597568688288	colon	rvalue	transcriptomics
R3HCC1	colon_rvalue_transcriptomics	0.778553290046485	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
RBPMS	colon_rvalue_transcriptomics	0.06999696533002117	colon	rvalue	transcriptomics
REEP4	colon_rvalue_transcriptomics	0.5579211770990821	colon	rvalue	transcriptomics
RHOBTB2	colon_rvalue_transcriptomics	0.3748122850807944	colon	rvalue	transcriptomics
RNF122	colon_rvalue_transcriptomics	0.44648688546418097	colon	rvalue	transcriptomics
RP1L1	colon_rvalue_transcriptomics	0.21806518528919333	colon	rvalue	transcriptomics
SARAF	colon_rvalue_transcriptomics	0.7737902466528712	colon	rvalue	transcriptomics
SCARA3	colon_rvalue_transcriptomics	0.2294618062053035	colon	rvalue	transcriptomics
SCARA5	colon_rvalue_transcriptomics	0.10329228604626603	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SFTPC	colon_rvalue_transcriptomics	-0.03580715253476903	colon	rvalue	transcriptomics
SGCZ	colon_rvalue_transcriptomics	-0.13368733316030323	colon	rvalue	transcriptomics
SH2D4A	colon_rvalue_transcriptomics	0.721390173941195	colon	rvalue	transcriptomics
SLC18A1	colon_rvalue_transcriptomics	0.16004298252617977	colon	rvalue	transcriptomics
SLC25A37	colon_rvalue_transcriptomics	0.7091377528441996	colon	rvalue	transcriptomics
SLC35G5	colon_rvalue_transcriptomics	0.24972757705541787	colon	rvalue	transcriptomics
SLC39A14	colon_rvalue_transcriptomics	0.6292617455619433	colon	rvalue	transcriptomics
SLC7A2	colon_rvalue_transcriptomics	0.034566459743223615	colon	rvalue	transcriptomics
SMIM18	colon_rvalue_transcriptomics	0.1212275108100806	colon	rvalue	transcriptomics
SORBS3	colon_rvalue_transcriptomics	0.09403442346562385	colon	rvalue	transcriptomics
SOX7	colon_rvalue_transcriptomics	0.03175798548582432	colon	rvalue	transcriptomics
SPAG11B	colon_rvalue_transcriptomics	0.06730736828484618	colon	rvalue	transcriptomics
STC1	colon_rvalue_transcriptomics	0.07286473678597616	colon	rvalue	transcriptomics
STMN4	colon_rvalue_transcriptomics	-0.03449857550230045	colon	rvalue	transcriptomics
TDRP	colon_rvalue_transcriptomics	0.11967849922156981	colon	rvalue	transcriptomics
TEX15	colon_rvalue_transcriptomics	0.18422264049640397	colon	rvalue	transcriptomics
TNFRSF10A	colon_rvalue_transcriptomics	0.7086126181776373	colon	rvalue	transcriptomics
TNFRSF10B	colon_rvalue_transcriptomics	0.7167815994414571	colon	rvalue	transcriptomics
TNFRSF10C	colon_rvalue_transcriptomics	0.17391603689947838	colon	rvalue	transcriptomics
TNFRSF10D	colon_rvalue_transcriptomics	0.2607505804427372	colon	rvalue	transcriptomics
TNKS	colon_rvalue_transcriptomics	0.642725468626279	colon	rvalue	transcriptomics
TRIM35	colon_rvalue_transcriptomics	0.7360081046971372	colon	rvalue	transcriptomics
TTI2	colon_rvalue_transcriptomics	0.7387719568357014	colon	rvalue	transcriptomics
TUSC3	colon_rvalue_transcriptomics	0.14719848632912666	colon	rvalue	transcriptomics
UBXN8	colon_rvalue_transcriptomics	0.554234373855153	colon	rvalue	transcriptomics
UNC5D	colon_rvalue_transcriptomics	0.12183436780869049	colon	rvalue	transcriptomics
USP17L1	colon_rvalue_transcriptomics	0.03025802950990838	colon	rvalue	transcriptomics
USP17L2	colon_rvalue_transcriptomics	0.012834892861907504	colon	rvalue	transcriptomics
USP17L3	colon_rvalue_transcriptomics	-0.06197867376882832	colon	rvalue	transcriptomics
USP17L4	colon_rvalue_transcriptomics	0.05471576556720301	colon	rvalue	transcriptomics
USP17L7	colon_rvalue_transcriptomics	0.1507756162320199	colon	rvalue	transcriptomics
USP17L8	colon_rvalue_transcriptomics	-0.038983186209765125	colon	rvalue	transcriptomics
VPS37A	colon_rvalue_transcriptomics	0.7882348448079669	colon	rvalue	transcriptomics
WRN	colon_rvalue_transcriptomics	0.7216452161619924	colon	rvalue	transcriptomics
XKR5	colon_rvalue_transcriptomics	-0.07551545673325266	colon	rvalue	transcriptomics
XKR6	colon_rvalue_transcriptomics	0.007465647889542029	colon	rvalue	transcriptomics
XPO7	colon_rvalue_transcriptomics	0.7951265921226047	colon	rvalue	transcriptomics
ZDHHC2	colon_rvalue_transcriptomics	0.5384077238460805	colon	rvalue	transcriptomics
ZNF395	colon_rvalue_transcriptomics	0.5046682091935555	colon	rvalue	transcriptomics
ZNF705D	colon_rvalue_transcriptomics	0.15242065815564426	colon	rvalue	transcriptomics
AC037459.4	hnscc_pvalue_transcriptomics	0.03243869534190708	hnscc	pvalue	transcriptomics
ADAM28	hnscc_pvalue_transcriptomics	0.0015511625748775215	hnscc	pvalue	transcriptomics
ADAM7	hnscc_pvalue_transcriptomics	0.00918681006931768	hnscc	pvalue	transcriptomics
ADAMDEC1	hnscc_pvalue_transcriptomics	0.5474703121761001	hnscc	pvalue	transcriptomics
ADRA1A	hnscc_pvalue_transcriptomics	0.19356555725261332	hnscc	pvalue	transcriptomics
AF131216.1	hnscc_pvalue_transcriptomics	9.285210792654779e-15	hnscc	pvalue	transcriptomics
AGPAT5	hnscc_pvalue_transcriptomics	6.51747421965301e-05	hnscc	pvalue	transcriptomics
ANGPT2	hnscc_pvalue_transcriptomics	0.2052715784732921	hnscc	pvalue	transcriptomics
ANGPT2	hnscc_pvalue_transcriptomics	0.2052715784732921	hnscc	pvalue	transcriptomics
ARHGEF10	hnscc_pvalue_transcriptomics	0.000642719705410973	hnscc	pvalue	transcriptomics
ASAH1	hnscc_pvalue_transcriptomics	3.5370593255668476e-05	hnscc	pvalue	transcriptomics
ATP6V1B2	hnscc_pvalue_transcriptomics	7.459836961548724e-07	hnscc	pvalue	transcriptomics
BIN3	hnscc_pvalue_transcriptomics	1.425352090111136e-09	hnscc	pvalue	transcriptomics
BLK	hnscc_pvalue_transcriptomics	0.11366272033300293	hnscc	pvalue	transcriptomics
BMP1	hnscc_pvalue_transcriptomics	0.9027625342505865	hnscc	pvalue	transcriptomics
BMP1	hnscc_pvalue_transcriptomics	0.9027625342505865	hnscc	pvalue	transcriptomics
BNIP3L	hnscc_pvalue_transcriptomics	9.758969798859592e-05	hnscc	pvalue	transcriptomics
C8orf48	hnscc_pvalue_transcriptomics	0.09519188884560033	hnscc	pvalue	transcriptomics
C8orf58	hnscc_pvalue_transcriptomics	0.002527106098205874	hnscc	pvalue	transcriptomics
C8orf74	hnscc_pvalue_transcriptomics	0.6250218635425783	hnscc	pvalue	transcriptomics
CCAR2	hnscc_pvalue_transcriptomics	2.3370757776083113e-12	hnscc	pvalue	transcriptomics
CCDC25	hnscc_pvalue_transcriptomics	2.2091527239454672e-15	hnscc	pvalue	transcriptomics
CDCA2	hnscc_pvalue_transcriptomics	1.2867369087587253e-07	hnscc	pvalue	transcriptomics
CHMP7	hnscc_pvalue_transcriptomics	3.444761462168566e-12	hnscc	pvalue	transcriptomics
CHRNA2	hnscc_pvalue_transcriptomics	0.25996654512881306	hnscc	pvalue	transcriptomics
CLDN23	hnscc_pvalue_transcriptomics	0.09669033510989333	hnscc	pvalue	transcriptomics
CLN8	hnscc_pvalue_transcriptomics	1.7852986215271144e-12	hnscc	pvalue	transcriptomics
CLU	hnscc_pvalue_transcriptomics	0.22451917099574722	hnscc	pvalue	transcriptomics
CNOT7	hnscc_pvalue_transcriptomics	1.7048643845236595e-16	hnscc	pvalue	transcriptomics
CSGALNACT1	hnscc_pvalue_transcriptomics	0.04059408490416251	hnscc	pvalue	transcriptomics
CSMD1	hnscc_pvalue_transcriptomics	0.42647125055094054	hnscc	pvalue	transcriptomics
CTSB	hnscc_pvalue_transcriptomics	0.32141872541541316	hnscc	pvalue	transcriptomics
DCTN6	hnscc_pvalue_transcriptomics	7.267438587074806e-10	hnscc	pvalue	transcriptomics
DEFA1	hnscc_pvalue_transcriptomics	0.5613898269905703	hnscc	pvalue	transcriptomics
DEFA1B	hnscc_pvalue_transcriptomics	0.6451150492125616	hnscc	pvalue	transcriptomics
DEFA3	hnscc_pvalue_transcriptomics	0.42647125055094054	hnscc	pvalue	transcriptomics
DEFA4	hnscc_pvalue_transcriptomics	0.526969695602147	hnscc	pvalue	transcriptomics
DEFA5	hnscc_pvalue_transcriptomics	0.9995428703015552	hnscc	pvalue	transcriptomics
DEFA6	hnscc_pvalue_transcriptomics	0.6781909260755279	hnscc	pvalue	transcriptomics
DEFB1	hnscc_pvalue_transcriptomics	0.3353115861968285	hnscc	pvalue	transcriptomics
DEFB103A	hnscc_pvalue_transcriptomics	0.7250457371485618	hnscc	pvalue	transcriptomics
DEFB103B	hnscc_pvalue_transcriptomics	0.04536327809390718	hnscc	pvalue	transcriptomics
DEFB104A	hnscc_pvalue_transcriptomics	0.42647125055094054	hnscc	pvalue	transcriptomics
DEFB104B	hnscc_pvalue_transcriptomics	0.4136535051685151	hnscc	pvalue	transcriptomics
DEFB105B	hnscc_pvalue_transcriptomics	0.1594895320816441	hnscc	pvalue	transcriptomics
DEFB106B	hnscc_pvalue_transcriptomics	0.19356555725261332	hnscc	pvalue	transcriptomics
DEFB107A	hnscc_pvalue_transcriptomics	0.6250218635425783	hnscc	pvalue	transcriptomics
DEFB107B	hnscc_pvalue_transcriptomics	0.12848866380936483	hnscc	pvalue	transcriptomics
DEFB134	hnscc_pvalue_transcriptomics	0.9914423743062246	hnscc	pvalue	transcriptomics
DEFB135	hnscc_pvalue_transcriptomics	0.25245183063933946	hnscc	pvalue	transcriptomics
DEFB136	hnscc_pvalue_transcriptomics	0.1691142086178042	hnscc	pvalue	transcriptomics
DEFB4A	hnscc_pvalue_transcriptomics	0.21768968238755212	hnscc	pvalue	transcriptomics
DEFB4B	hnscc_pvalue_transcriptomics	0.6523115497317478	hnscc	pvalue	transcriptomics
DLC1	hnscc_pvalue_transcriptomics	0.3380893397431129	hnscc	pvalue	transcriptomics
DLGAP2	hnscc_pvalue_transcriptomics	0.0002894799877482568	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DMTN	hnscc_pvalue_transcriptomics	0.0014096016964465618	hnscc	pvalue	transcriptomics
DOCK5	hnscc_pvalue_transcriptomics	9.691218805773304e-05	hnscc	pvalue	transcriptomics
DOK2	hnscc_pvalue_transcriptomics	0.32141872541541316	hnscc	pvalue	transcriptomics
DPYSL2	hnscc_pvalue_transcriptomics	0.0006020276412817745	hnscc	pvalue	transcriptomics
DPYSL2	hnscc_pvalue_transcriptomics	0.0006020276412817745	hnscc	pvalue	transcriptomics
DUSP26	hnscc_pvalue_transcriptomics	0.6519946576449914	hnscc	pvalue	transcriptomics
DUSP4	hnscc_pvalue_transcriptomics	0.0040656146172637	hnscc	pvalue	transcriptomics
EBF2	hnscc_pvalue_transcriptomics	0.14011241434129698	hnscc	pvalue	transcriptomics
EGR3	hnscc_pvalue_transcriptomics	0.03741510574734119	hnscc	pvalue	transcriptomics
ELP3	hnscc_pvalue_transcriptomics	5.13210029424577e-14	hnscc	pvalue	transcriptomics
ENTPD4	hnscc_pvalue_transcriptomics	3.423729987792344e-17	hnscc	pvalue	transcriptomics
EPHX2	hnscc_pvalue_transcriptomics	3.1933333776258e-05	hnscc	pvalue	transcriptomics
ERI1	hnscc_pvalue_transcriptomics	4.977091290058215e-11	hnscc	pvalue	transcriptomics
ERICH1	hnscc_pvalue_transcriptomics	5.13210029424577e-14	hnscc	pvalue	transcriptomics
ESCO2	hnscc_pvalue_transcriptomics	1.1465063367093571e-06	hnscc	pvalue	transcriptomics
EXTL3	hnscc_pvalue_transcriptomics	1.1310199296849377e-05	hnscc	pvalue	transcriptomics
FAM160B2	hnscc_pvalue_transcriptomics	1.529269131361992e-05	hnscc	pvalue	transcriptomics
FAM167A	hnscc_pvalue_transcriptomics	0.09519188884560033	hnscc	pvalue	transcriptomics
FAM86B1	hnscc_pvalue_transcriptomics	0.7250457371485618	hnscc	pvalue	transcriptomics
FAM86B2	hnscc_pvalue_transcriptomics	0.7482506431763188	hnscc	pvalue	transcriptomics
FBXO16	hnscc_pvalue_transcriptomics	0.0007233381346225822	hnscc	pvalue	transcriptomics
FBXO25	hnscc_pvalue_transcriptomics	4.3462171931868617e-13	hnscc	pvalue	transcriptomics
FDFT1	hnscc_pvalue_transcriptomics	0.04059408490416251	hnscc	pvalue	transcriptomics
FGF17	hnscc_pvalue_transcriptomics	0.003495368896945805	hnscc	pvalue	transcriptomics
FGF20	hnscc_pvalue_transcriptomics	0.0383557402892778	hnscc	pvalue	transcriptomics
FGL1	hnscc_pvalue_transcriptomics	0.33194204843245523	hnscc	pvalue	transcriptomics
FUT10	hnscc_pvalue_transcriptomics	4.554109881699261e-13	hnscc	pvalue	transcriptomics
FZD3	hnscc_pvalue_transcriptomics	3.2848446569868888e-06	hnscc	pvalue	transcriptomics
GATA4	hnscc_pvalue_transcriptomics	0.1691142086178042	hnscc	pvalue	transcriptomics
GFRA2	hnscc_pvalue_transcriptomics	0.0012135532286442407	hnscc	pvalue	transcriptomics
GNRH1	hnscc_pvalue_transcriptomics	9.487082259853086e-11	hnscc	pvalue	transcriptomics
GSR	hnscc_pvalue_transcriptomics	0.0001498509867762678	hnscc	pvalue	transcriptomics
GTF2E2	hnscc_pvalue_transcriptomics	9.487082259853086e-11	hnscc	pvalue	transcriptomics
HMBOX1	hnscc_pvalue_transcriptomics	9.074340684123265e-18	hnscc	pvalue	transcriptomics
HR	hnscc_pvalue_transcriptomics	0.42647125055094054	hnscc	pvalue	transcriptomics
INTS10	hnscc_pvalue_transcriptomics	3.885245424510666e-13	hnscc	pvalue	transcriptomics
INTS9	hnscc_pvalue_transcriptomics	1.838452509396585e-16	hnscc	pvalue	transcriptomics
KBTBD11	hnscc_pvalue_transcriptomics	8.428460092948274e-05	hnscc	pvalue	transcriptomics
KCNU1	hnscc_pvalue_transcriptomics	0.7250457371485618	hnscc	pvalue	transcriptomics
KCTD9	hnscc_pvalue_transcriptomics	4.759887747638918e-07	hnscc	pvalue	transcriptomics
KIF13B	hnscc_pvalue_transcriptomics	0.0001487406066106508	hnscc	pvalue	transcriptomics
LEPROTL1	hnscc_pvalue_transcriptomics	1.965803255785097e-12	hnscc	pvalue	transcriptomics
LGI3	hnscc_pvalue_transcriptomics	0.6366393224865693	hnscc	pvalue	transcriptomics
LONRF1	hnscc_pvalue_transcriptomics	0.0005479846367680034	hnscc	pvalue	transcriptomics
LOXL2	hnscc_pvalue_transcriptomics	0.26347172768783195	hnscc	pvalue	transcriptomics
LPL	hnscc_pvalue_transcriptomics	0.2978195764557517	hnscc	pvalue	transcriptomics
LZTS1	hnscc_pvalue_transcriptomics	0.25598048770987736	hnscc	pvalue	transcriptomics
MAK16	hnscc_pvalue_transcriptomics	1.1726013364986228e-15	hnscc	pvalue	transcriptomics
MBOAT4	hnscc_pvalue_transcriptomics	0.012309785723629042	hnscc	pvalue	transcriptomics
MCPH1	hnscc_pvalue_transcriptomics	9.28526712774149e-16	hnscc	pvalue	transcriptomics
MFHAS1	hnscc_pvalue_transcriptomics	3.231816904077321e-05	hnscc	pvalue	transcriptomics
MICU3	hnscc_pvalue_transcriptomics	0.25513200985725826	hnscc	pvalue	transcriptomics
MSR1	hnscc_pvalue_transcriptomics	0.6969818311680208	hnscc	pvalue	transcriptomics
MSRA	hnscc_pvalue_transcriptomics	1.22069357983212e-07	hnscc	pvalue	transcriptomics
MTMR7	hnscc_pvalue_transcriptomics	1.4905484253227275e-12	hnscc	pvalue	transcriptomics
MTMR9	hnscc_pvalue_transcriptomics	1.4905484253227275e-12	hnscc	pvalue	transcriptomics
MTUS1	hnscc_pvalue_transcriptomics	0.00024235532041017943	hnscc	pvalue	transcriptomics
MTUS1	hnscc_pvalue_transcriptomics	0.00024235532041017943	hnscc	pvalue	transcriptomics
MYOM2	hnscc_pvalue_transcriptomics	0.41974323388770146	hnscc	pvalue	transcriptomics
NAT1	hnscc_pvalue_transcriptomics	1.4660794348288758e-08	hnscc	pvalue	transcriptomics
NAT2	hnscc_pvalue_transcriptomics	4.022972044720005e-05	hnscc	pvalue	transcriptomics
NEFL	hnscc_pvalue_transcriptomics	0.03269638978213293	hnscc	pvalue	transcriptomics
NEFM	hnscc_pvalue_transcriptomics	0.24303253544933368	hnscc	pvalue	transcriptomics
NEIL2	hnscc_pvalue_transcriptomics	5.034144393826092e-08	hnscc	pvalue	transcriptomics
NKX2-6	hnscc_pvalue_transcriptomics	0.46322318925767664	hnscc	pvalue	transcriptomics
NKX3-1	hnscc_pvalue_transcriptomics	0.018014571736049725	hnscc	pvalue	transcriptomics
NPM2	hnscc_pvalue_transcriptomics	0.2169348896821421	hnscc	pvalue	transcriptomics
NRG1	hnscc_pvalue_transcriptomics	0.09669033510989333	hnscc	pvalue	transcriptomics
NUDT18	hnscc_pvalue_transcriptomics	5.7067048707193234e-05	hnscc	pvalue	transcriptomics
NUGGC	hnscc_pvalue_transcriptomics	0.07933301048982967	hnscc	pvalue	transcriptomics
PBK	hnscc_pvalue_transcriptomics	8.862576234059152e-07	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	1.5431749971897667e-18	hnscc	pvalue	transcriptomics
PDGFRL	hnscc_pvalue_transcriptomics	0.7430174156357845	hnscc	pvalue	transcriptomics
PDLIM2	hnscc_pvalue_transcriptomics	0.09005332459825725	hnscc	pvalue	transcriptomics
PEBP4	hnscc_pvalue_transcriptomics	0.5421996037671917	hnscc	pvalue	transcriptomics
PHYHIP	hnscc_pvalue_transcriptomics	0.0825029280090384	hnscc	pvalue	transcriptomics
PINX1	hnscc_pvalue_transcriptomics	7.439169368164516e-06	hnscc	pvalue	transcriptomics
PIWIL2	hnscc_pvalue_transcriptomics	0.5421996037671917	hnscc	pvalue	transcriptomics
PNMA2	hnscc_pvalue_transcriptomics	0.06536627547425454	hnscc	pvalue	transcriptomics
PNOC	hnscc_pvalue_transcriptomics	0.03598667204511891	hnscc	pvalue	transcriptomics
POLR3D	hnscc_pvalue_transcriptomics	4.303287570793832e-09	hnscc	pvalue	transcriptomics
PPP1R3B	hnscc_pvalue_transcriptomics	0.003567144353781777	hnscc	pvalue	transcriptomics
PPP2CB	hnscc_pvalue_transcriptomics	9.605194675796763e-12	hnscc	pvalue	transcriptomics
