protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
CD274	ENSG00000120217	0.23127820267455604	hnscc	4.352585057151676	40	14
AGRP	ENSG00000159723	0.23128880670756366	hnscc	0.01920558819819649	40	14
PLEKHF1	ENSG00000166289	0.23128880670756366	hnscc	-1.4928059180807862	40	14
ADAD1	ENSG00000164113	0.23147282521212592	hnscc	0.002235328743549049	40	14
YPEL1	ENSG00000100027	0.23147282521212592	hnscc	-0.2551778380504147	40	14
IGF1	ENSG00000017427	0.23147282521212592	hnscc	-2.2590953782196173	40	14
S100A7	ENSG00000143556	0.2315585947277337	hnscc	894.3646005550808	40	14
DGCR2	ENSG00000070413	0.2315585947277337	hnscc	2.2923089151738303	40	14
LRIG2	ENSG00000198799	0.2316147704854797	hnscc	0.5408997272881786	40	14
MSH5-SAPCD1	ENSG00000255152	0.23161726066610303	hnscc	0.0067518304180154975	40	14
C9orf85	ENSG00000155621	0.23161726066610303	hnscc	0.37028282780434774	40	14
BIRC8	ENSG00000163098	0.2316902611766279	hnscc	-0.0013026078114672115	40	14
SLC41A1	ENSG00000133065	0.23181021118721915	hnscc	0.8342447765360785	40	14
LDHAL6B	ENSG00000171989	0.23181021118721915	hnscc	0.015593541976778478	40	14
DOK6	ENSG00000206052	0.2319851259789152	hnscc	-0.07189582592287871	40	14
ZC3H8	ENSG00000144161	0.23233975779416155	hnscc	0.527135217221443	40	14
LYZL4	ENSG00000157093	0.23239839568139967	hnscc	0.0051254933711071225	40	14
TXNRD3	ENSG00000197763	0.2324467208016388	hnscc	1.1063686744572832	40	14
TAS2R13	ENSG00000212128	0.23270348649455838	hnscc	0.5358074425404666	40	14
PRDM2	ENSG00000116731	0.23280072325749715	hnscc	0.6673495652508636	40	14
OR10H1	ENSG00000186723	0.23281062321418086	hnscc	0.08525026801864824	40	14
SYCE2	ENSG00000161860	0.23328025209306338	hnscc	0.11330709248322726	40	14
RAC1	ENSG00000136238	0.23337827714952203	hnscc	10.347153421468704	40	14
SLC25A37	ENSG00000147454	0.23376912992915838	hnscc	1.8970783118621348	40	14
CYP51A1	ENSG00000001630	0.23386662860193327	hnscc	0.8135197293542911	40	14
ZNF548	ENSG00000188785	0.23387177380255933	hnscc	0.6109043375278649	40	14
LZTS2	ENSG00000107816	0.23387177380255933	hnscc	0.8144672968144215	40	14
SLC22A8	ENSG00000149452	0.23387177380255933	hnscc	-0.0007638090142419774	40	14
CD69	ENSG00000110848	0.2338719303646988	hnscc	1.5070427416127257	40	14
CHAC1	ENSG00000128965	0.2338719303646988	hnscc	-2.8844626532538866	40	14
SPTLC1	ENSG00000090054	0.233919663418878	hnscc	3.141608750624574	40	14
DCP2	ENSG00000172795	0.23396185014087978	hnscc	1.390234841690921	40	14
GALC	ENSG00000054983	0.2340492106907702	hnscc	0.8988067347982214	40	14
ST3GAL5	ENSG00000115525	0.2340492106907702	hnscc	0.6390864185073966	40	14
COLCA2	ENSG00000214290	0.23406792612579658	hnscc	-0.6242914878991332	40	14
LGALS7	ENSG00000205076	0.23421780302324025	hnscc	13.169851970230928	40	14
NBPF26	ENSG00000273136	0.2342218599014785	hnscc	-0.8898869009554486	40	14
FAF1	ENSG00000185104	0.23427575035093706	hnscc	-0.7999099586753058	40	14
ING5	ENSG00000168395	0.23427575035093706	hnscc	-0.3483969196685326	40	14
GPR152	ENSG00000175514	0.23427575035093706	hnscc	0.0036467176019894672	40	14
CD84	ENSG00000066294	0.2344901379547817	hnscc	1.5083942277034783	40	14
ZMYND8	ENSG00000101040	0.23464570324583983	hnscc	2.2241144888330933	40	14
DIS3L2	ENSG00000144535	0.23464570324583983	hnscc	-0.41242630602414954	40	14
CLEC4G	ENSG00000182566	0.23467357326570965	hnscc	-1.290767964714603	40	14
GEN1	ENSG00000178295	0.23467357326570965	hnscc	1.9450157450604424	40	14
ATP12A	ENSG00000075673	0.23477926177082964	hnscc	-5.049033008450957	40	14
SPSB1	ENSG00000171621	0.23487115237882714	hnscc	2.079899808173616	40	14
PIN1	ENSG00000127445	0.23490793735355836	hnscc	0.5803017125884313	40	14
CKMT1B	ENSG00000237289	0.2351989748766434	hnscc	-1.0749518035129966	40	14
FER	ENSG00000151422	0.2352773692431715	hnscc	0.9212998367133567	40	14
CYB561D1	ENSG00000174151	0.23548777578044064	hnscc	-0.4544563492893672	40	14
AC104650.1	ENSG00000276852	0.2355280576329245	hnscc	1.3017126228850784	40	14
B3GAT2	ENSG00000112309	0.23592216983659553	hnscc	0.0351959850072161	40	14
WNT6	ENSG00000115596	0.2362499429893692	hnscc	0.0782696639394556	40	14
MTUS1	ENSG00000129422	0.23633777869116246	hnscc	-2.7042272595148944	40	14
CINP	ENSG00000100865	0.23643511941269357	hnscc	0.46178302133609783	40	14
INHA	ENSG00000123999	0.23643511941269357	hnscc	0.1328737600924983	40	14
CORO7	ENSG00000262246	0.23650978643013193	hnscc	0.10560483376270435	40	14
TIMM10B	ENSG00000265264	0.23651973702297277	hnscc	0.014894518666850523	40	14
PDZD8	ENSG00000165650	0.23660776367023492	hnscc	-1.190379257202256	40	14
GAPDH	ENSG00000111640	0.23672738855582035	hnscc	219.2286409542388	40	14
HPDL	ENSG00000186603	0.2368765981291931	hnscc	0.5981852419674928	40	14
RAB28	ENSG00000157869	0.23690145977584812	hnscc	1.0240957484188389	40	14
QRFPR	ENSG00000186867	0.23690145977584812	hnscc	1.172003918538253	40	14
GLYR1	ENSG00000140632	0.2370280394380185	hnscc	1.0784171540159395	40	14
SEC61G	ENSG00000132432	0.23714546509785947	hnscc	20.866959073702198	40	14
SHBG	ENSG00000129214	0.2371633458424771	hnscc	-0.014243112865682625	40	14
MYOZ2	ENSG00000172399	0.23725171251313978	hnscc	-3.716537001816909	40	14
DNAJA4	ENSG00000140403	0.23726649039289874	hnscc	2.7308821798044765	40	14
CFAP54	ENSG00000188596	0.2373295599491206	hnscc	0.2481904648056718	40	14
PCDHB2	ENSG00000112852	0.2373295599491206	hnscc	0.6359067824167852	40	14
PCDHGA8	ENSG00000253767	0.23735707382755314	hnscc	0.3172427391875384	40	14
MCHR1	ENSG00000128285	0.2374259474743303	hnscc	0.08383460793207398	40	14
PMCH	ENSG00000183395	0.2374448895896237	hnscc	0.10103328384130492	40	14
PRRX1	ENSG00000116132	0.2374448895896237	hnscc	8.007179666069131	40	14
CCND1	ENSG00000110092	0.23751409558478592	hnscc	16.01721143339445	40	14
TMEM234	ENSG00000160055	0.2375292153124373	hnscc	0.5102814938168039	40	14
CRIM1	ENSG00000150938	0.23756425506116607	hnscc	2.6531273636503876	40	14
CHST6	ENSG00000183196	0.23767754199966232	hnscc	-0.46742048709541295	40	14
TRMT10A	ENSG00000145331	0.23767754199966232	hnscc	-0.18332802797251313	40	14
SPDYC	ENSG00000204710	0.23806685771835928	hnscc	0.40568668238819233	40	14
GLI1	ENSG00000111087	0.23809134023151693	hnscc	0.8825577539381714	40	14
QTRT1	ENSG00000213339	0.2381914440610605	hnscc	1.3399696966446184	40	14
IRF4	ENSG00000137265	0.23821807923580285	hnscc	1.6055891121308035	40	14
CHRNB1	ENSG00000170175	0.23831052449364448	hnscc	-1.030683247519097	40	14
LIPT1	ENSG00000144182	0.23834187440015997	hnscc	-0.21349087591103788	40	14
EPN3	ENSG00000049283	0.2384209274130451	hnscc	-1.6480529092275775	40	14
LIPK	ENSG00000204021	0.23855120879566294	hnscc	2.8942887484889313	40	14
FADS6	ENSG00000172782	0.23891816257112553	hnscc	-0.3256521513772051	40	14
MSI2	ENSG00000153944	0.238920503493435	hnscc	1.1737683422820218	40	14
EIF2B3	ENSG00000070785	0.23901750935974742	hnscc	0.7752294317075039	40	14
DOCK10	ENSG00000135905	0.23902956406330514	hnscc	1.8220351813928035	40	14
COMMD7	ENSG00000149600	0.2391768691480908	hnscc	1.062059743888546	40	14
CRIP3	ENSG00000146215	0.23935727988344097	hnscc	-0.10545615481865925	40	14
RGCC	ENSG00000102760	0.23935727988344097	hnscc	3.011653563966613	40	14
IGFL3	ENSG00000188624	0.23936777707825097	hnscc	4.169338307972713	40	14
TNFSF18	ENSG00000120337	0.23951022393438573	hnscc	2.10763548909656	40	14
HSCB	ENSG00000100209	0.23951948423215672	hnscc	0.5842529684896451	40	14
USP7	ENSG00000187555	0.23954325907834717	hnscc	3.312188827278124	40	14
RPA2	ENSG00000117748	0.23972827608805639	hnscc	1.9932072852234075	40	14
BCAR3	ENSG00000137936	0.23992606643230147	hnscc	1.391688398111583	40	14
PRKAG2	ENSG00000106617	0.2401001006366929	hnscc	-0.34961889454118955	40	14
C1orf167	ENSG00000215910	0.2401147077345858	hnscc	-0.05706172088650174	40	14
BCAP29	ENSG00000075790	0.24026060160549106	hnscc	0.9734646338960502	40	14
ADAM32	ENSG00000197140	0.24031342564831046	hnscc	0.46277221728383894	40	14
PREB	ENSG00000138073	0.24031342564831046	hnscc	1.4061252378060942	40	14
CGRRF1	ENSG00000100532	0.24069644664815196	hnscc	-0.2264204398370171	40	14
TAC4	ENSG00000176358	0.24077202619054358	hnscc	0.03129238060238843	40	14
TTLL8	ENSG00000138892	0.24091537301061133	hnscc	0.00652016031072789	40	14
RASD2	ENSG00000100302	0.24102975073290805	hnscc	0.9176857985147013	40	14
ADRB1	ENSG00000043591	0.24112738151586535	hnscc	-0.084743516118271	40	14
MRI1	ENSG00000037757	0.24116607004158883	hnscc	1.180776928029978	40	14
FRRS1L	ENSG00000260230	0.24138745398331216	hnscc	-0.11562091798489306	40	14
APC2	ENSG00000115266	0.24146202030552655	hnscc	0.03725150763667504	40	14
ZNF583	ENSG00000198440	0.24148134673231075	hnscc	-0.12378840423907816	40	14
P2RY12	ENSG00000169313	0.24151497871109578	hnscc	-0.3140302572164698	40	14
GATB	ENSG00000059691	0.2415260762180174	hnscc	-0.273924239861977	40	14
PCDHB6	ENSG00000113211	0.24182962715285078	hnscc	0.32664300103511107	40	14
TSR3	ENSG00000007520	0.2418696444058003	hnscc	2.1314398653195035	40	14
CDC42BPG	ENSG00000171219	0.24187158032561548	hnscc	-1.4435729689158778	40	14
ZNF678	ENSG00000181450	0.24190030087204825	hnscc	0.4860608394784056	40	14
NME4	ENSG00000103202	0.24202873280821724	hnscc	1.2415109342372217	40	14
KCNJ4	ENSG00000168135	0.24202873280821724	hnscc	0.023993594805264015	40	14
FA2H	ENSG00000103089	0.24202873280821724	hnscc	-0.40230558822178475	40	14
TP53RK	ENSG00000172315	0.24209909094409027	hnscc	0.6076727207823502	40	14
CHCHD2	ENSG00000106153	0.24228315161223343	hnscc	63.9928576162429	40	14
ATG9B	ENSG00000181652	0.2425430564585938	hnscc	-1.309044700891293	40	14
FAM214B	ENSG00000005238	0.2425430564585938	hnscc	1.2785354484635763	40	14
CCDC121	ENSG00000176714	0.2425767262372093	hnscc	-0.30004964584063765	40	14
KCNC4	ENSG00000116396	0.24270245269645138	hnscc	0.21079966800800654	40	14
FOXRED1	ENSG00000110074	0.2427066951925026	hnscc	0.6406967136184125	40	14
RHBDD1	ENSG00000144468	0.24296650477788043	hnscc	0.6352408882756979	40	14
CNTN5	ENSG00000149972	0.24296650477788043	hnscc	0.21335416622450487	40	14
VGLL3	ENSG00000206538	0.24296650477788043	hnscc	0.6650248138075399	40	14
ZNF836	ENSG00000196267	0.2429853637861069	hnscc	-0.5630043962515505	40	14
SUMF2	ENSG00000129103	0.24303600583220425	hnscc	14.62709122899648	40	14
DLG1	ENSG00000075711	0.24328498004034224	hnscc	4.884998227598903	40	14
ZNF174	ENSG00000103343	0.24358140799523023	hnscc	0.28940386466115786	40	14
XIRP2	ENSG00000163092	0.24360018836072128	hnscc	-19.39798868357755	40	14
ZNF136	ENSG00000196646	0.24360018836072128	hnscc	0.6362306758688994	40	14
SELE	ENSG00000007908	0.24366519775625384	hnscc	2.979817949386363	40	14
RBM6	ENSG00000004534	0.24384210072186396	hnscc	-1.6782811675461424	40	14
SMARCAL1	ENSG00000138375	0.24389023594946796	hnscc	0.5258808254913512	40	14
RBM46	ENSG00000151962	0.24391543043108865	hnscc	0.12944505073126136	40	14
ARHGEF40	ENSG00000165801	0.24407714544619175	hnscc	0.7355421147385277	40	14
EVI5	ENSG00000067208	0.2441759835011663	hnscc	0.6047343655378441	40	14
AOAH	ENSG00000136250	0.24420412959893045	hnscc	1.9154921772435989	40	14
SLC9A3R2	ENSG00000065054	0.2442378407055658	hnscc	-0.8533336696823408	40	14
AKR1C3	ENSG00000196139	0.2442378407055658	hnscc	17.568250981677835	40	14
C6orf52	ENSG00000137434	0.2442812812818069	hnscc	0.20173828207566386	40	14
KCNE1	ENSG00000180509	0.2442812812818069	hnscc	0.1306114101995641	40	14
LRP2	ENSG00000081479	0.24435981558516856	hnscc	0.043637193706470546	40	14
NT5DC3	ENSG00000111696	0.24444387736297113	hnscc	1.5397748252446082	40	14
NANOGP8	ENSG00000255192	0.24463535791594132	hnscc	-0.050830757608725324	40	14
PASK	ENSG00000115687	0.24467332054251378	hnscc	0.309084030791436	40	14
NGEF	ENSG00000066248	0.24477112426222666	hnscc	0.5067176304793861	40	14
EFCAB2	ENSG00000203666	0.24477747142787565	hnscc	-0.18737912156375747	40	14
SLC5A9	ENSG00000117834	0.24481470102358535	hnscc	-0.016143682219058958	40	14
GZMB	ENSG00000100453	0.24483314117830737	hnscc	3.730648585768194	40	14
SYNRG	ENSG00000275066	0.2448733907646893	hnscc	0.6738111949850127	40	14
ISLR	ENSG00000129009	0.24528718323409454	hnscc	3.8598908335399162	40	14
LHX3	ENSG00000107187	0.24534348924703706	hnscc	0.06181667847158874	40	14
PDZD9	ENSG00000155714	0.24554541180611497	hnscc	0.004951914683828685	40	14
ITGA2B	ENSG00000005961	0.2455559942854635	hnscc	0.07584650077572427	40	14
PCDHGC4	ENSG00000242419	0.2455559942854635	hnscc	0.16571715362398398	40	14
C2orf16	ENSG00000221843	0.24561254059634244	hnscc	-0.08666070973924983	40	14
SRGAP2C	ENSG00000171943	0.245617806226967	hnscc	0.214027646393961	40	14
GPR89B	ENSG00000188092	0.245617806226967	hnscc	0.346449907519365	40	14
SPATA31A6	ENSG00000185775	0.24565358159091819	hnscc	0.002473253033468565	40	14
PLAC8L1	ENSG00000173261	0.24566122295977136	hnscc	0.33163936679269423	40	14
PUS7L	ENSG00000129317	0.2457073989264946	hnscc	0.586426749956984	40	14
PCDHGB3	ENSG00000262209	0.2457942397052242	hnscc	0.5197000376461101	40	14
AUH	ENSG00000148090	0.2457942397052242	hnscc	0.9918727326540289	40	14
MTMR3	ENSG00000100330	0.24589952368801868	hnscc	-1.1492216214200681	40	14
PRIMPOL	ENSG00000164306	0.2459661942041308	hnscc	0.7954055467143086	40	14
EGLN1	ENSG00000135766	0.24606813647951395	hnscc	-1.5132744677238232	40	14
OR2Y1	ENSG00000174339	0.24628747310356655	hnscc	0.005000592301036623	40	14
EDARADD	ENSG00000186197	0.24628747310356655	hnscc	0.5223661686926306	40	14
UBE2G2	ENSG00000184787	0.2464811847604633	hnscc	1.1261687177528064	40	14
HOXA9	ENSG00000078399	0.24655959964263566	hnscc	0.5831718096769438	40	14
CLEC19A	ENSG00000261210	0.24713855872750295	hnscc	0.004211476542656308	40	14
CEACAM18	ENSG00000213822	0.24713855872750295	hnscc	0.004829588047099412	40	14
ENTPD4	ENSG00000197217	0.24728350691960463	hnscc	2.109479687778826	40	14
FAM161A	ENSG00000170264	0.24732016946476612	hnscc	0.3422191323978496	40	14
EFCAB8	ENSG00000215529	0.24732016946476612	hnscc	0.09350343108490479	40	14
SERPINE2	ENSG00000135919	0.2474179471219241	hnscc	3.237986308605337	40	14
ZDHHC19	ENSG00000163958	0.24759412225840288	hnscc	0.04002868684992115	40	14
ZPBP	ENSG00000042813	0.2476848854706803	hnscc	-0.008013914312525159	40	14
WNT2B	ENSG00000134245	0.24776325462045082	hnscc	1.1033207888987524	40	14
TCF21	ENSG00000118526	0.2478416224932995	hnscc	-0.027759957161081986	40	14
GCGR	ENSG00000215644	0.24798224030163943	hnscc	0.10983242705256087	40	14
PPP1R11	ENSG00000204619	0.24798224030163943	hnscc	1.9030453443130941	40	14
PARP8	ENSG00000151883	0.24798224030163943	hnscc	1.1925356871386201	40	14
ZNF804B	ENSG00000182348	0.24798224030163943	hnscc	-0.0039819325156985	40	14
MZF1	ENSG00000099326	0.24798224030163943	hnscc	-0.3816712827684041	40	14
IL17C	ENSG00000124391	0.24802666264484216	hnscc	0.3113349028244409	40	14
C7orf31	ENSG00000153790	0.24806697472512984	hnscc	0.16275447131805276	40	14
NGB	ENSG00000165553	0.24810347056120538	hnscc	0.2995243484015952	40	14
ALG12	ENSG00000182858	0.24810347056120538	hnscc	0.5004900113085471	40	14
LILRB3	ENSG00000204577	0.24810347056120538	hnscc	0.26605993515416604	40	14
TNNI3	ENSG00000129991	0.24814785606319734	hnscc	0.30294569519161957	40	14
OR6N2	ENSG00000188340	0.24814785606319734	hnscc	0.004661199222259758	40	14
NENF	ENSG00000117691	0.24819927431364958	hnscc	-2.983821292187457	40	14
LRP5L	ENSG00000100068	0.2482685588496986	hnscc	0.30105295381320407	40	14
ZFR2	ENSG00000105278	0.24828338693165497	hnscc	0.01387422757754098	40	14
GBP4	ENSG00000162654	0.24834181645567238	hnscc	4.735392642829326	40	14
TRIM52	ENSG00000183718	0.2483600546714081	hnscc	-0.43393715513073694	40	14
PBOV1	ENSG00000254440	0.2485202695566664	hnscc	0.0027054605991301806	40	14
RUSC1	ENSG00000160753	0.24861655903212998	hnscc	0.5283427460517736	40	14
INSRR	ENSG00000027644	0.24862195729140898	hnscc	0.02900162473435488	40	14
BTBD2	ENSG00000133243	0.24881980005272766	hnscc	1.0234300470425763	40	14
RPUSD4	ENSG00000165526	0.24885911459276525	hnscc	-1.058735757200692	40	14
STAT6	ENSG00000166888	0.24886304239757773	hnscc	2.84330701402585	40	14
FAT2	ENSG00000086570	0.2488970263656831	hnscc	12.515019882409128	40	14
RASIP1	ENSG00000105538	0.2489826957970289	hnscc	0.9853761445463294	40	14
MYL12A	ENSG00000101608	0.2489912661433374	hnscc	13.885740266902644	40	14
IGSF11	ENSG00000144847	0.24901996495316014	hnscc	0.7007533063147271	40	14
ZC3H12D	ENSG00000178199	0.2490277840043964	hnscc	0.3836756063462773	40	14
LAMTOR1	ENSG00000149357	0.24904061586260307	hnscc	4.437820914829574	40	14
GOLGA8F	ENSG00000153684	0.24916943327869026	hnscc	0.003988174913709377	40	14
SYS1	ENSG00000204070	0.2491779885546931	hnscc	0.5293325880351318	40	14
HLA-DRA	ENSG00000204287	0.2491779885546931	hnscc	141.0755916779218	40	14
CENPC	ENSG00000145241	0.24921403372538528	hnscc	-1.116338017406119	40	14
KRT37	ENSG00000108417	0.24921403372538528	hnscc	0.9809555805156166	40	14
C5orf60	ENSG00000204661	0.24921403372538528	hnscc	0.011146374896433504	40	14
KLHL6	ENSG00000172578	0.24921403372538528	hnscc	1.1247123286509813	40	14
CCL19	ENSG00000172724	0.2495440101678203	hnscc	-8.722038627952848	40	14
STAR	ENSG00000147465	0.24975883261907114	hnscc	0.370290289455734	40	14
CCDC7	ENSG00000216937	0.2498349821946022	hnscc	-0.3400490471988442	40	14
C14orf28	ENSG00000179476	0.2498349821946022	hnscc	-0.17286394832574437	40	14
PHGDH	ENSG00000092621	0.24997613073971636	hnscc	-1.3395517722684156	40	14
GOLGA8N	ENSG00000232653	0.24998266771905597	hnscc	-0.09559387253193924	40	14
KLF9	ENSG00000119138	0.25021950056410674	hnscc	-3.109553998151375	40	14
OR6Q1	ENSG00000279051	0.25022728517228093	hnscc	0.0048776409477798675	40	14
LCE1C	ENSG00000197084	0.2503420756289042	hnscc	2.808701166467229	40	14
DCTN4	ENSG00000132912	0.25034808004734793	hnscc	1.2651207094869132	40	14
C4orf17	ENSG00000138813	0.2505446953344944	hnscc	0.014956392358185631	40	14
KIAA0895L	ENSG00000196123	0.2505740088267024	hnscc	0.3798184386088814	40	14
RABL6	ENSG00000196642	0.2506252743495246	hnscc	0.5376337513388201	40	14
C3orf80	ENSG00000180044	0.25069022745198116	hnscc	0.20667463822820853	40	14
ADAM18	ENSG00000168619	0.2506980625300205	hnscc	0.006787463183331006	40	14
SHOC2	ENSG00000108061	0.25085823436732724	hnscc	1.53218870365275	40	14
CD177	ENSG00000204936	0.25092049788399223	hnscc	9.44649502635713	40	14
ANKRD2	ENSG00000165887	0.2511268259270229	hnscc	-8.255859670560927	40	14
GALNT7	ENSG00000109586	0.25123773034168084	hnscc	-1.6933650763234702	40	14
ZW10	ENSG00000086827	0.25123773034168084	hnscc	1.9173435225615645	40	14
GKN1	ENSG00000169605	0.2513212915332528	hnscc	-0.0626554514521781	40	14
TUBD1	ENSG00000108423	0.2516334792697732	hnscc	0.7821473907988379	40	14
C1orf122	ENSG00000197982	0.2516334792697732	hnscc	1.8345535624822036	40	14
KLRF2	ENSG00000256797	0.2516397764930082	hnscc	0.04448526527529887	40	14
SNX15	ENSG00000110025	0.25182831361130514	hnscc	-0.056488927636280495	40	14
CAPN10	ENSG00000142330	0.2519465874784306	hnscc	-0.23117927614099498	40	14
C11orf68	ENSG00000175573	0.252069582334875	hnscc	1.6881753761740486	40	14
ADAM20	ENSG00000134007	0.252069582334875	hnscc	0.4636134256117601	40	14
AADACL4	ENSG00000204518	0.2520924982272529	hnscc	-0.003984835719152474	40	14
MYH1	ENSG00000109061	0.2521545800362586	hnscc	-17.136194602956916	40	14
CENPU	ENSG00000151725	0.2521545800362586	hnscc	1.9356896184222006	40	14
TMEM215	ENSG00000188133	0.2521545800362586	hnscc	-0.01770302066600859	40	14
ACTL7B	ENSG00000148156	0.25218639854676067	hnscc	0.016131493916648237	40	14
GRM5	ENSG00000168959	0.25218639854676067	hnscc	0.12856785675222498	40	14
MLNR	ENSG00000102539	0.2522303846758154	hnscc	0.0476056438541298	40	14
WDR31	ENSG00000148225	0.25227892124249585	hnscc	-0.2725257932680436	40	14
MDN1	ENSG00000112159	0.252299206785415	hnscc	1.6054091514855617	40	14
MN1	ENSG00000169184	0.2524312922922472	hnscc	0.5129463681904609	40	14
APOA2	ENSG00000158874	0.2524569232745355	hnscc	0.012606986818077894	40	14
RAB11FIP3	ENSG00000090565	0.25248507166564443	hnscc	0.48599338710900364	40	14
FBXL13	ENSG00000161040	0.2524972860890646	hnscc	0.2496986739520224	40	14
ZNF654	ENSG00000175105	0.2525208510190956	hnscc	-0.5512391420944613	40	14
ITPKB	ENSG00000143772	0.2525802858664098	hnscc	1.3299990898354936	40	14
TBX4	ENSG00000121075	0.2527903183401239	hnscc	0.29805993235502404	40	14
NSMCE1	ENSG00000169189	0.252905936731171	hnscc	0.9858894566892609	40	14
SSTR2	ENSG00000180616	0.252905936731171	hnscc	0.22738847409776716	40	14
RPL36AL	ENSG00000165502	0.25291804988452254	hnscc	24.589681041227465	40	14
YBX3	ENSG00000060138	0.25291804988452254	hnscc	-5.979849101419418	40	14
KMT2B	ENSG00000272333	0.2529910316061726	hnscc	0.9541765213605111	40	14
PRDM10	ENSG00000170325	0.2530075638938988	hnscc	-0.3033371375729721	40	14
TRADD	ENSG00000102871	0.2530347012713754	hnscc	1.1522282904292735	40	14
ZNF850	ENSG00000267041	0.2530347012713754	hnscc	0.7964090354100841	40	14
PABPN1L	ENSG00000205022	0.2532418034838751	hnscc	-0.00800960080107996	40	14
FSHR	ENSG00000170820	0.25332798631234305	hnscc	-0.0037403574389816108	40	14
GP5	ENSG00000178732	0.25332798631234305	hnscc	0.02026983627627415	40	14
RAB30	ENSG00000137502	0.25332798631234305	hnscc	0.5583805636038139	40	14
MAST3	ENSG00000099308	0.25340972559120806	hnscc	0.3368266407542435	40	14
KLHL28	ENSG00000179454	0.2534499307710653	hnscc	1.004088097129463	40	14
PCDHB13	ENSG00000187372	0.2534608323256759	hnscc	0.4778806704356082	40	14
GGT1	ENSG00000100031	0.2536199788871384	hnscc	1.1614805270111388	40	14
FBRS	ENSG00000156860	0.2539080177501495	hnscc	0.5986465590338312	40	14
KCNIP4	ENSG00000185774	0.2539867179338689	hnscc	0.16641841274085842	40	14
TMEM221	ENSG00000188051	0.2539867179338689	hnscc	-0.02541899003889718	40	14
RIPK1	ENSG00000137275	0.2543150564626279	hnscc	1.6173230464665966	40	14
ALPL	ENSG00000162551	0.2544252628074005	hnscc	0.8155691358015531	40	14
ANXA10	ENSG00000109511	0.25451682644993995	hnscc	0.14253035709085454	40	14
UBE2D1	ENSG00000072401	0.25467525275798225	hnscc	0.8705643685204318	40	14
DHCR7	ENSG00000172893	0.25470506430052714	hnscc	8.923314234232448	40	14
CHRM3	ENSG00000133019	0.2548787799073225	hnscc	1.0291792597793974	40	14
POLR3C	ENSG00000186141	0.25499983190282505	hnscc	1.9412645872847776	40	14
EMILIN2	ENSG00000132205	0.2550680728587646	hnscc	1.0109343700532962	40	14
AK8	ENSG00000165695	0.2551065690830636	hnscc	0.3195563193164712	40	14
NPIPB6	ENSG00000198156	0.2551172372365645	hnscc	0.05498534151909514	40	14
FRG2C	ENSG00000172969	0.2551172372365645	hnscc	0.03370828245165536	40	14
RAB6C	ENSG00000222014	0.25527305949961815	hnscc	0.014777757010888248	40	14
SRRM2	ENSG00000167978	0.25547316616624255	hnscc	3.1466333841355976	40	14
RFX1	ENSG00000132005	0.25547316616624255	hnscc	0.18289946906657495	40	14
DDHD2	ENSG00000085788	0.2555257099527254	hnscc	1.6514618090016127	40	14
TMEM63C	ENSG00000165548	0.25559235869676766	hnscc	0.585890202739622	40	14
CBLN3	ENSG00000139899	0.25559235869676766	hnscc	0.1917542382081655	40	14
CCR4	ENSG00000183813	0.25559235869676766	hnscc	1.1275510471985581	40	14
MTG1	ENSG00000148824	0.25559235869676766	hnscc	0.2753213219069337	40	14
B4GALT5	ENSG00000158470	0.2556131244680501	hnscc	-4.570964949626717	40	14
OSGEPL1	ENSG00000128694	0.255698271742284	hnscc	0.4361359432732397	40	14
NTSR1	ENSG00000101188	0.2558696939627923	hnscc	0.06262538488194522	40	14
CD300E	ENSG00000186407	0.2559750112424818	hnscc	1.0214981268912668	40	14
MANEAL	ENSG00000185090	0.2559750112424818	hnscc	-0.293667494265062	40	14
GAL3ST1	ENSG00000128242	0.25609328416073707	hnscc	-0.01200555991124376	40	14
LCE4A	ENSG00000187170	0.25609328416073707	hnscc	0.04224543568841402	40	14
CISD3	ENSG00000277972	0.25609328416073707	hnscc	0.996871847087982	40	14
TLE4	ENSG00000106829	0.25628634863180766	hnscc	1.1164404211760246	40	14
AKAP3	ENSG00000111254	0.2565805656920841	hnscc	-0.13492143987602268	40	14
CAMK4	ENSG00000152495	0.25680676335901176	hnscc	0.27103559231831387	40	14
SLC26A9	ENSG00000174502	0.25680676335901176	hnscc	0.5618286832574826	40	14
MIOX	ENSG00000100253	0.2568469700543961	hnscc	0.3075890072835731	40	14
MTHFSD	ENSG00000103248	0.25684740760183444	hnscc	0.28341313114179023	40	14
ARHGEF5	ENSG00000050327	0.2571955679224498	hnscc	1.1365266132863017	40	14
WNT3	ENSG00000108379	0.2572277878122969	hnscc	0.7804620003598015	40	14
FKBP1B	ENSG00000119782	0.257439828694983	hnscc	0.3084111732222137	40	14
CDHR1	ENSG00000148600	0.2575394872785507	hnscc	1.1948522232945047	40	14
PRKACB	ENSG00000142875	0.2575394872785507	hnscc	-1.2909171392994772	40	14
IL13	ENSG00000169194	0.2575394872785507	hnscc	0.0278038338335709	40	14
PAQR6	ENSG00000160781	0.2575394872785507	hnscc	0.7374209434791668	40	14
TRPV5	ENSG00000127412	0.2575581774903888	hnscc	-0.021207022175214064	40	14
RNASEH2B	ENSG00000136104	0.257577796801177	hnscc	0.6669332778357959	40	14
NCR3LG1	ENSG00000188211	0.2576455051037385	hnscc	0.7963391682845238	40	14
