,index,gain,neutral,loss,chromo,location
5797,EXT1,4,90,4,8.0,117953171.5
5798,EXT2,1,87,10,11.0,44173827.0
5799,EXTL1,4,84,10,1.0,26028174.0
5800,EXTL2,3,90,5,1.0,100883775.5
5801,EXTL3,3,89,6,8.0,28678034.0
5802,EYA1,3,92,3,8.0,71394729.0
5803,EYA2,32,66,0,20.0,47041734.0
5804,EYA3,4,88,6,1.0,28029490.5
5805,EYA4,0,76,22,6.0,133386363.0
5806,EYS,1,83,14,6.0,64713603.0
5807,EZH1,2,86,10,17.0,42722662.0
5808,EZH2,76,20,2,7.0,148845852.0
5809,EZR,1,74,23,6.0,158792554.5
5810,F10,5,75,18,13.0,113136164.0
5811,F11,2,89,7,4.0,186277935.0
5812,F11R,6,91,1,1.0,161008277.0
5813,F12,6,91,1,5.0,177405858.0
5814,F13A1,3,86,9,6.0,6232548.5
5815,F13B,5,91,2,1.0,197053004.0
5816,F2,1,87,10,11.0,46729351.0
5817,F2R,5,92,1,5.0,76725948.0
5818,F2RL1,5,92,1,5.0,76827124.0
5819,F2RL2,5,92,1,5.0,76619447.5
5820,F2RL3,37,59,2,19.0,16890802.5
5821,F3,3,90,5,1.0,94535466.0
5822,F5,5,90,3,1.0,169549269.5
5823,F7,5,75,18,13.0,113113234.5
5824,F8,12,77,9,,
5825,F8A1,12,77,9,,
5826,F8A2,12,77,9,,
5827,F8A3,12,77,9,,
5828,F9,11,79,8,,
5829,FA2H,1,90,7,16.0,74743893.0
5830,FAAH,5,87,6,1.0,46404082.5
5831,FAAH2,11,83,4,,
5832,FAAP100,4,90,4,17.0,81546923.0
5833,FAAP20,3,88,7,1.0,2198590.5
5834,FAAP24,32,62,4,19.0,32975219.0
5835,FABP1,1,96,1,2.0,88125522.0
5836,FABP12,3,92,3,8.0,81528179.5
5837,FABP2,3,89,6,4.0,119319694.0
5838,FABP3,4,87,7,1.0,31371051.5
5839,FABP4,3,92,3,8.0,81480827.5
5840,FABP5,3,92,3,8.0,81282656.5
5841,FABP6,5,93,0,5.0,160213051.0
5842,FABP7,1,75,22,6.0,122781895.0
5843,FABP9,3,92,3,8.0,81459916.0
5844,FADD,3,84,11,11.0,70205276.5
5845,FADS1,2,87,9,11.0,61814472.5
5846,FADS2,2,87,9,11.0,61830167.0
5847,FADS3,2,87,9,11.0,61882785.0
5848,FADS6,4,90,4,17.0,74885541.5
5849,FAF1,4,84,10,1.0,50698647.5
5850,FAF2,5,92,1,5.0,176478851.0
5851,FAH,3,88,7,15.0,80169718.0
5852,FAHD1,6,91,1,16.0,1833574.0
5853,FAHD2A,3,95,0,2.0,95409662.0
5854,FAHD2B,3,95,0,2.0,97089232.5
5855,FAIM,4,89,5,3.0,138620991.0
5856,FAIM2,5,86,7,12.0,49885556.5
5857,FAM102A,10,81,7,9.0,127960785.5
5858,FAM102B,2,92,4,1.0,108602494.5
5859,FAM104A,4,90,4,17.0,73222053.0
5860,FAM104B,13,81,4,,
5861,FAM107A,2,91,5,3.0,58595863.5
5862,FAM107B,1,25,72,10.0,14646727.0
5863,FAM110A,34,63,1,20.0,845589.0
5864,FAM110B,3,92,3,8.0,58099394.0
5865,FAM110C,2,93,3,2.0,42842.0
5866,FAM110D,4,83,11,1.0,26161520.5
5867,FAM111A,2,88,8,11.0,59148893.5
5868,FAM111B,2,88,8,11.0,59117298.5
5869,FAM114A1,3,92,3,4.0,38906708.0
5870,FAM114A2,5,93,0,5.0,154014542.0
5871,FAM117A,5,87,6,17.0,49749756.0
5872,FAM117B,3,95,0,2.0,202702363.0
5873,FAM118A,1,74,23,22.0,45325461.5
5874,FAM118B,3,86,9,11.0,126237354.0
5875,FAM120A,10,80,8,9.0,93508898.5
5876,FAM120AOS,10,80,8,9.0,93442511.0
5877,FAM120B,2,77,19,6.0,170348884.0
5878,FAM120C,14,80,4,,
5879,FAM122A,10,81,7,9.0,68782815.5
5880,FAM122B,11,80,7,,
5881,FAM122C,11,80,7,,
5882,FAM124A,0,68,30,13.0,51253287.5
5883,FAM124B,2,94,2,2.0,224390402.5
5884,FAM126A,71,27,0,7.0,22951750.5
5885,FAM126B,2,96,0,2.0,201022694.5
5886,FAM129A,5,92,1,,
5887,FAM129B,10,81,7,,
5888,FAM129C,37,59,2,,
5889,FAM131A,7,90,1,3.0,184342173.5
5890,FAM131B,76,21,1,7.0,143358085.0
5891,FAM131C,5,88,5,1.0,16065710.0
5892,FAM133A,10,82,6,,
5893,FAM133B,79,19,0,7.0,92575575.5
5894,FAM135A,1,83,14,6.0,70487057.5
5895,FAM135B,3,90,5,8.0,138313642.0
5896,FAM136A,1,95,2,2.0,70299032.5
5897,FAM13A,3,91,4,4.0,88918676.5
5898,FAM13B,5,92,1,5.0,137994960.5
5899,FAM13C,0,22,76,10.0,59304655.5
5900,FAM149A,2,91,5,4.0,186138543.0
5901,FAM149B1,0,22,76,10.0,73206311.5
5902,FAM151A,5,88,5,1.0,54616368.5
5903,FAM151B,5,93,0,5.0,80515266.0
5904,FAM153A,6,91,1,5.0,177745689.5
5905,FAM153B,5,93,0,5.0,176088352.0
5906,FAM153C,6,90,2,,
5907,FAM155A,5,72,21,13.0,107515503.0
5908,FAM155B,12,81,5,,
5909,FAM156A,12,81,5,,
5910,FAM156B,12,80,6,,
5911,FAM160A1,2,92,4,4.0,151539839.5
5912,FAM160A2,2,87,9,11.0,6223023.0
5913,FAM160B1,0,17,81,10.0,114860788.0
5914,FAM160B2,2,91,5,8.0,22097030.5
5915,FAM161A,1,95,2,2.0,61839495.5
5916,FAM161B,2,72,24,14.0,73940957.5
5917,FAM162A,4,89,5,3.0,122398255.0
5918,FAM162B,1,75,22,6.0,116758958.0
5919,FAM163A,5,91,2,1.0,179779680.5
5920,FAM163B,10,79,9,9.0,133593235.0
5921,FAM166A,11,80,7,9.0,137245677.0
5922,FAM166B,5,74,19,9.0,35562865.0
5923,FAM167A,2,90,6,8.0,11448692.0
5924,FAM167B,4,89,5,1.0,32248039.0
5925,FAM168A,3,85,10,11.0,73499338.0
5926,FAM168B,2,96,0,2.0,131070668.0
5927,FAM169A,5,92,1,5.0,74822270.0
5928,FAM169B,6,87,5,15.0,98492445.0
5929,FAM170A,5,92,1,5.0,119632690.5
5930,FAM170B,0,23,75,10.0,49132581.0
5931,FAM171A1,1,24,73,10.0,15291466.0
5932,FAM171A2,6,82,10,17.0,44358534.0
5933,FAM171B,2,96,0,2.0,186730009.5
5934,FAM172A,5,93,0,5.0,93864712.0
5935,FAM173A,5,92,1,,
5936,FAM173B,6,87,5,,
5937,FAM174A,5,93,0,5.0,100561057.5
5938,FAM174B,3,89,6,15.0,92713666.0
5939,FAM177A1,3,70,25,14.0,35079018.5
5940,FAM177B,5,89,4,1.0,222744006.0
5941,FAM178B,3,95,0,2.0,96931231.0
5942,FAM180A,76,21,1,7.0,135738580.5
5943,FAM180B,1,87,10,11.0,47587943.5
5944,FAM181A,1,76,21,14.0,93924251.0
5945,FAM181B,5,84,9,11.0,82731902.0
5946,FAM183A,4,91,3,1.0,43150774.5
5947,FAM184A,1,74,23,6.0,119054575.0
5948,FAM184B,4,91,3,4.0,17705463.5
5949,FAM185A,78,20,0,7.0,102779098.0
5950,FAM186A,2,89,7,12.0,50361426.0
5951,FAM186B,2,89,7,12.0,49594262.0
5952,FAM187A,4,86,8,17.0,44902551.0
5953,FAM187B,31,62,5,19.0,35226764.5
5954,FAM189A1,3,86,9,15.0,29345488.5
5955,FAM189A2,10,81,7,9.0,69358562.5
5956,FAM189B,7,89,2,1.0,155251344.0
5957,FAM192A,3,90,5,,
5958,FAM193A,2,93,3,4.0,2634598.0
5959,FAM193B,6,92,0,5.0,177537176.0
5960,FAM198A,2,92,4,,
5961,FAM198B,2,92,4,,
5962,FAM199X,12,79,7,,
5963,FAM19A1,2,91,5,,
5964,FAM19A2,4,89,5,,
5965,FAM19A3,2,92,4,,
5966,FAM19A4,2,91,5,,
5967,FAM19A5,1,74,23,,
5968,FAM200A,76,22,0,7.0,99552418.0
5969,FAM200B,3,92,3,4.0,15693613.5
5970,FAM204A,0,17,81,10.0,118320126.5
5971,FAM205A,5,74,19,9.0,34726270.5
5972,FAM205C,5,73,20,9.0,34892415.0
5973,FAM206A,10,80,8,,
5974,FAM207A,7,88,3,21.0,44958500.5
5975,FAM208A,4,89,5,,
5976,FAM208B,1,24,73,,
5977,FAM209A,32,66,0,20.0,56521669.5
5978,FAM209B,32,66,0,20.0,56534883.0
5979,FAM20A,4,89,5,17.0,68568240.0
5980,FAM20B,5,91,2,1.0,179051185.5
5981,FAM20C,69,29,0,7.0,226671.5
5982,FAM210A,2,91,5,18.0,13695005.0
5983,FAM210B,32,66,0,20.0,56363818.5
5984,FAM214A,3,85,10,15.0,52645567.0
5985,FAM214B,5,74,19,9.0,35110226.5
5986,FAM216A,2,94,2,12.0,110479400.0
5987,FAM216B,1,69,28,13.0,42786549.5
5988,FAM217A,3,87,8,6.0,4068389.0
5989,FAM217B,33,65,0,20.0,59941222.0
5990,FAM218A,2,91,5,4.0,164958035.0
5991,FAM219A,6,73,19,9.0,34428377.0
5992,FAM219B,3,89,6,15.0,74903437.5
5993,FAM220A,70,27,1,7.0,6339196.0
5994,FAM221A,72,26,0,7.0,23691689.5
5995,FAM221B,5,74,19,9.0,35822569.0
5996,FAM222A,2,93,3,12.0,109742160.0
5997,FAM222B,2,86,10,17.0,28805605.0
5998,FAM227A,1,74,23,22.0,38617374.5
5999,FAM227B,3,85,10,15.0,49473945.5
6000,FAM228A,1,94,3,2.0,24187951.0
6001,FAM228B,1,94,3,2.0,24123083.0
6002,FAM229A,5,88,5,1.0,32362774.0
6003,FAM229B,1,76,21,6.0,112095190.5
6004,FAM234A,5,92,1,16.0,253352.0
6005,FAM234B,3,91,4,12.0,13093451.0
6006,FAM236A,11,82,5,,
6007,FAM236B,11,82,5,,
6008,FAM236C,11,82,5,,
6009,FAM236D,11,82,5,,
6010,FAM237A,2,95,1,2.0,206645711.5
6011,FAM237B,78,20,0,7.0,90318905.5
6012,FAM240A,2,91,5,3.0,46619489.0
6013,FAM240B,4,75,19,9.0,38707345.5
6014,FAM241A,3,91,4,4.0,112170355.0
6015,FAM241B,0,22,76,10.0,69631921.5
6016,FAM243A,7,88,3,21.0,34400592.0
6017,FAM243B,4,84,10,21.0,7769737.5
6018,FAM24A,0,18,80,10.0,122911860.5
6019,FAM24B,0,18,80,10.0,122864359.5
6020,FAM25A,0,21,77,10.0,87022512.0
6021,FAM25C,0,23,75,10.0,47997556.5
6022,FAM25G,0,23,75,10.0,47489456.0
6023,FAM32A,36,60,2,19.0,16188713.0
6024,FAM3A,14,75,9,,
6025,FAM3B,7,89,2,21.0,41330969.5
6026,FAM3C,77,20,1,7.0,121372621.0
6027,FAM3D,2,91,5,3.0,58650390.0
6028,FAM43A,5,89,4,3.0,194687460.0
6029,FAM43B,4,87,7,1.0,20553796.5
6030,FAM45A,0,17,81,,
6031,FAM47A,10,81,7,,
6032,FAM47B,10,81,7,,
6033,FAM47C,10,81,7,,
6034,FAM47E,3,91,4,4.0,76248911.5
6035,FAM47E-STBD1,3,91,4,4.0,76281425.0
6036,FAM49A,2,94,2,2.0,16607895.0
6037,FAM49B,3,91,4,8.0,129928361.0
6038,FAM50A,14,75,9,,
6039,FAM50B,4,86,8,6.0,3850346.5
6040,FAM53A,6,88,4,4.0,1651108.5
6041,FAM53B,0,17,81,10.0,124681835.0
6042,FAM53C,5,93,0,5.0,138340832.0
6043,FAM57A,2,87,9,,
6044,FAM57B,6,90,2,,
6045,FAM69A,2,87,9,,
6046,FAM69B,11,80,7,,
6047,FAM69C,2,89,7,,
6048,FAM71A,5,88,5,1.0,212625624.5
6049,FAM71B,5,93,0,5.0,157164055.0
6050,FAM71C,3,91,4,12.0,99648933.5
6051,FAM71D,1,72,25,14.0,67208971.5
6052,FAM71E1,27,66,5,19.0,50471816.5
6053,FAM71E2,29,64,5,19.0,55359084.0
6054,FAM71F1,77,20,1,7.0,128720402.0
6055,FAM71F2,77,20,1,7.0,128680080.0
6056,FAM72A,6,90,2,1.0,206195296.5
6057,FAM72B,2,90,6,1.0,121176592.5
6058,FAM72C,9,88,1,1.0,143963664.5
6059,FAM72D,7,90,1,1.0,145104335.0
6060,FAM76A,4,88,6,1.0,27744550.5
6061,FAM76B,3,87,8,11.0,95779681.0
6062,FAM78A,10,81,7,9.0,131267293.0
6063,FAM78B,6,89,3,1.0,166112213.5
6064,FAM81A,3,87,8,15.0,59448124.0
6065,FAM81B,5,93,0,5.0,95420910.0
6066,FAM83A,4,90,4,8.0,123194519.5
6067,FAM83B,2,85,11,6.0,54895935.0
6068,FAM83C,32,66,0,20.0,35289078.0
6069,FAM83D,32,66,0,20.0,38939709.0
6070,FAM83E,28,64,6,19.0,48607832.0
6071,FAM83F,1,74,23,22.0,40019244.0
6072,FAM83G,1,87,10,17.0,18986776.5
6073,FAM83H,4,90,4,8.0,143731083.5
6074,FAM84A,2,94,2,,
6075,FAM84B,5,89,4,,
6076,FAM86B1,2,90,6,8.0,12188114.5
6077,FAM86B2,2,90,6,8.0,12430978.5
6078,FAM86C1,3,85,10,11.0,71794373.5
6079,FAM89A,5,89,4,1.0,231029606.0
6080,FAM89B,4,83,11,11.0,65573273.5
6081,FAM8A1,3,87,8,6.0,17606008.5
6082,FAM90A1,4,91,3,12.0,8224439.0
6083,FAM90A26,2,92,4,4.0,9173569.5
6084,FAM91A1,4,90,4,8.0,123791945.5
6085,FAM92A,3,93,2,8.0,93715044.0
6086,FAM92B,4,88,6,16.0,85105415.0
6087,FAM95C,4,75,19,9.0,38558888.0
6088,FAM98A,1,95,2,2.0,33591521.0
6089,FAM98B,3,80,15,15.0,38470918.5
6090,FAM98C,30,64,4,19.0,38406111.5
6091,FAM9A,11,81,6,,
6092,FAM9B,11,81,6,,
6093,FAM9C,12,80,6,,
6094,FAN1,3,84,11,15.0,30916833.5
6095,FANCA,4,88,6,16.0,89777103.0
6096,FANCB,11,81,6,,
6097,FANCC,10,80,8,9.0,95262925.0
6098,FANCD2,5,89,4,3.0,10064172.0
6099,FANCD2OS,4,90,4,3.0,10094786.0
6100,FANCE,3,88,7,6.0,35459720.0
6101,FANCF,1,89,8,11.0,22624178.0
6102,FANCG,5,74,19,9.0,35076925.5
6103,FANCI,5,86,7,15.0,89280605.0
6104,FANCL,1,95,2,2.0,58200307.5
6105,FANCM,1,74,23,14.0,45168410.0
6106,FANK1,0,18,80,10.0,125953078.0
6107,FAP,2,96,0,2.0,162207917.5
6108,FAR1,3,87,8,11.0,13700507.0
6109,FAR2,3,93,2,12.0,29245041.5
6110,FARP1,3,71,24,13.0,98298869.0
6111,FARP2,1,94,3,2.0,241425563.0
6112,FARS2,3,86,9,6.0,5545118.0
6113,FARSA,38,59,1,19.0,12928258.0
6114,FARSB,2,94,2,2.0,222611495.5
6115,FAS,0,19,79,10.0,89003795.0
6116,FASLG,4,92,2,1.0,172662989.5
6117,FASN,5,88,5,17.0,82088316.0
6118,FASTK,77,19,2,7.0,151078729.5
6119,FASTKD1,3,95,0,2.0,169551191.5
6120,FASTKD2,2,95,1,2.0,206780773.0
6121,FASTKD3,6,86,6,5.0,7864098.0
6122,FASTKD5,35,61,2,20.0,3153192.0
6123,FAT1,2,89,7,4.0,186657258.0
6124,FAT2,5,93,0,5.0,151536518.5
6125,FAT3,3,87,8,11.0,92624283.0
6126,FAT4,3,91,4,4.0,125404665.5
6127,FATE1,10,80,8,,
6128,FAU,4,83,11,11.0,65121403.5
6129,FAXC,1,76,21,6.0,99310615.0
6130,FAXDC2,5,93,0,5.0,154838872.0
6131,FBF1,5,89,4,17.0,75925357.0
6132,FBH1,1,24,73,10.0,5913898.5
6133,FBL,30,63,5,19.0,39840418.5
6134,FBLIM1,4,89,5,1.0,15771600.5
6135,FBLL1,6,91,1,5.0,168529969.5
6136,FBLN1,1,74,23,22.0,45551686.5
6137,FBLN2,3,90,5,3.0,13593773.5
6138,FBLN5,1,76,21,14.0,91908699.5
6139,FBLN7,2,96,0,2.0,112163301.5
6140,FBN1,3,85,10,15.0,48527077.5
6141,FBN2,5,92,1,5.0,128458547.0
6142,FBN3,34,63,1,19.0,8107497.0
6143,FBP1,10,81,7,9.0,94621691.0
6144,FBP2,10,81,7,9.0,94576272.0
6145,FBRS,6,90,2,16.0,30664620.5
6146,FBRSL1,3,90,5,12.0,132537369.5
6147,FBXL12,35,62,1,19.0,9819041.5
6148,FBXL13,78,20,0,7.0,102944036.5
6149,FBXL14,5,91,2,12.0,1580287.0
6150,FBXL15,0,19,79,10.0,102421162.5
6151,FBXL16,6,91,1,16.0,699153.0
6152,FBXL17,5,93,0,5.0,108120566.5
6153,FBXL18,69,29,0,7.0,5472572.0
6154,FBXL19,6,90,2,16.0,30935919.0
6155,FBXL2,2,92,4,3.0,33340343.5
6156,FBXL20,3,84,11,17.0,39327593.0
6157,FBXL22,4,87,7,15.0,63599890.5
6158,FBXL3,1,71,26,13.0,77009896.5
6159,FBXL4,1,76,21,6.0,98908270.5
6160,FBXL5,4,91,3,4.0,15643030.0
6161,FBXL6,4,89,5,8.0,144357403.5
6162,FBXL7,7,87,4,5.0,15719987.5
6163,FBXL8,3,89,6,16.0,67162251.0
6164,FBXO10,4,75,19,9.0,37543636.0
6165,FBXO11,1,95,2,2.0,47847554.5
6166,FBXO15,2,87,9,18.0,74110598.0
6167,FBXO16,3,89,6,8.0,28419282.5
6168,FBXO17,30,64,4,19.0,38958571.5
6169,FBXO2,6,82,10,1.0,11646401.5
6170,FBXO21,3,93,2,12.0,117166259.5
6171,FBXO22,3,88,7,15.0,75923193.5
6172,FBXO24,77,21,0,7.0,100592549.5
6173,FBXO25,2,91,5,8.0,442197.5
6174,FBXO27,30,64,4,19.0,39011749.5
6175,FBXO28,5,88,5,1.0,224138079.0
6176,FBXO3,3,86,9,11.0,33757741.0
6177,FBXO30,1,76,21,6.0,145804148.5
6178,FBXO31,2,89,7,16.0,87359564.5
6179,FBXO32,4,90,4,8.0,123519547.5
6180,FBXO33,1,73,24,14.0,39415084.5
6181,FBXO34,1,72,25,14.0,55316669.5
6182,FBXO36,2,94,2,2.0,229967710.5
6183,FBXO38,5,92,1,5.0,148413385.5
6184,FBXO39,1,86,11,17.0,6786658.0
6185,FBXO4,6,91,1,5.0,41933498.5
6186,FBXO40,3,90,5,3.0,121611837.0
6187,FBXO41,2,94,2,2.0,73269556.5
6188,FBXO42,5,88,5,1.0,16299660.0
6189,FBXO43,4,90,4,8.0,100139584.0
6190,FBXO44,6,82,10,1.0,11658851.0
6191,FBXO45,5,88,5,3.0,196578835.0
6192,FBXO46,26,66,6,19.0,45720762.5
6193,FBXO47,3,84,11,17.0,38951917.5
6194,FBXO48,1,95,2,2.0,68463358.0
6195,FBXO5,0,79,19,6.0,152977049.0
6196,FBXO6,6,82,10,1.0,11669277.0
6197,FBXO7,1,74,23,22.0,32486752.5
6198,FBXO8,2,90,6,4.0,174260162.5
6199,FBXO9,2,87,9,6.0,53076432.0
6200,FBXW10,2,86,10,17.0,18761687.5
6201,FBXW11,7,91,0,5.0,171934211.0
6202,FBXW12,2,93,3,3.0,48386739.0
6203,FBXW2,7,82,9,9.0,120772697.0
6204,FBXW4,0,18,80,10.0,101652979.5
6205,FBXW5,12,79,7,9.0,136942586.5
6206,FBXW7,2,92,4,4.0,152428318.0
6207,FBXW8,3,92,3,12.0,116971049.0
6208,FBXW9,36,61,1,19.0,12692342.0
6209,FCAMR,6,90,2,1.0,206964295.0
6210,FCAR,29,64,5,19.0,54882827.5
6211,FCER1A,6,91,1,1.0,159298969.0
6212,FCER1G,6,91,1,1.0,161217966.5
6213,FCER2,34,63,1,19.0,7695452.0
6214,FCF1,1,73,24,14.0,74725882.0
6215,FCGBP,30,63,5,19.0,39898974.5
6216,FCGR1A,7,90,1,1.0,149787594.5
6217,FCGR1B,2,91,5,1.0,121092253.0
6218,FCGR2A,6,91,1,1.0,161514721.5
6219,FCGR2B,6,91,1,1.0,161670900.5
6220,FCGR3A,6,91,1,1.0,161546248.0
6221,FCGR3B,6,91,1,1.0,161627579.5
6222,FCGRT,28,66,4,19.0,49516622.0
6223,FCHO1,36,60,2,19.0,17768143.0
6224,FCHO2,5,92,1,5.0,73023281.5
6225,FCHSD1,5,92,1,5.0,141645360.0
6226,FCHSD2,3,85,10,11.0,72989531.5
6227,FCMR,6,90,2,1.0,206913282.0
6228,FCN1,9,81,8,9.0,134910572.0
6229,FCN2,9,81,8,9.0,134884166.5
6230,FCN3,4,88,6,1.0,27371968.0
6231,FCRL1,6,91,1,1.0,157807261.5
6232,FCRL2,6,91,1,1.0,157761432.5
6233,FCRL3,6,91,1,1.0,157687545.0
6234,FCRL4,6,91,1,1.0,157585916.0
6235,FCRL5,6,91,1,1.0,157532946.0
6236,FCRL6,6,91,1,1.0,159808384.0
6237,FCRLA,6,91,1,1.0,161710662.0
6238,FCRLB,6,91,1,1.0,161724853.0
6239,FDCSP,3,89,6,4.0,70230688.0
6240,FDFT1,2,90,6,8.0,11817438.5
6241,FDPS,7,89,2,1.0,155314707.0
6242,FDX1,3,87,8,11.0,110447416.0
6243,FDX2,37,60,1,19.0,10313030.0
6244,FDXACB1,3,87,8,11.0,111877649.5
6245,FDXR,4,90,4,17.0,74867764.0
6246,FECH,2,91,5,18.0,57565545.5
6247,FEM1A,37,60,1,19.0,4796503.5
6248,FEM1B,3,90,5,15.0,68286803.5
6249,FEM1C,5,92,1,5.0,115532841.5
6250,FEN1,2,87,9,11.0,61795074.5
6251,FER,5,93,0,5.0,108972341.0
6252,FER1L5,3,95,0,2.0,96673812.0
6253,FER1L6,4,90,4,8.0,123986024.0
6254,FERD3L,70,28,0,7.0,19145101.5
6255,FERMT1,35,61,2,20.0,6099194.5
6256,FERMT2,1,72,25,14.0,52904851.5
6257,FERMT3,3,84,11,11.0,64215282.0
6258,FES,4,88,6,15.0,90889735.5
6259,FETUB,6,86,6,3.0,186644555.0
6260,FEV,2,94,2,2.0,218983135.5
6261,FEZ1,3,86,9,11.0,125517724.5
6262,FEZ2,1,95,2,2.0,36588946.0
6263,FEZF1,77,20,1,7.0,122305997.0
6264,FEZF2,2,91,5,3.0,62372002.5
6265,FFAR1,31,62,5,19.0,35352707.0
6266,FFAR2,30,63,5,19.0,35447837.0
6267,FFAR3,30,62,6,19.0,35359474.5
6268,FFAR4,0,19,79,10.0,93585572.5
6269,FGA,2,92,4,4.0,154586936.5
6270,FGB,2,92,4,4.0,154567021.0
6271,FGD1,14,80,4,,
6272,FGD2,4,87,7,6.0,37017357.5
6273,FGD3,10,80,8,9.0,92991879.5
6274,FGD4,3,92,3,12.0,32522789.5
6275,FGD5,2,92,4,3.0,14872712.0
6276,FGD6,3,91,4,12.0,95147115.5
6277,FGF1,5,92,1,5.0,142645124.0
6278,FGF10,7,88,3,5.0,44344976.5
6279,FGF11,2,85,11,17.0,7441605.0
6280,FGF12,5,88,5,3.0,192453579.5
6281,FGF13,11,79,8,,
6282,FGF14,3,73,22,13.0,102056630.5
6283,FGF16,11,82,5,,
6284,FGF17,2,91,5,8.0,22045603.5
6285,FGF18,7,91,0,5.0,171438636.5
6286,FGF19,4,82,12,11.0,69701130.0
6287,FGF2,3,91,4,4.0,122862472.0
6288,FGF20,2,91,5,8.0,16997263.0
6289,FGF21,28,64,6,19.0,48756928.5
6290,FGF22,36,61,1,19.0,642125.0
6291,FGF23,5,91,2,12.0,4373969.5
6292,FGF3,3,82,13,11.0,69814692.0
6293,FGF4,3,82,13,11.0,69773181.5
6294,FGF5,3,90,5,4.0,80301639.5
6295,FGF6,5,91,2,12.0,4436884.5
6296,FGF7,3,86,9,15.0,49455976.5
6297,FGF8,0,18,80,10.0,101775249.5
6298,FGF9,3,73,22,13.0,21687785.5
6299,FGFBP1,5,90,3,4.0,15937158.5
6300,FGFBP2,5,90,3,4.0,15964777.0
6301,FGFBP3,0,19,79,10.0,91908035.0
6302,FGFR1,3,90,5,8.0,38434524.5
6303,FGFR1OP,2,72,24,6.0,167047053.0
6304,FGFR1OP2,3,92,3,12.0,26952560.0
6305,FGFR2,0,17,81,10.0,121538396.0
6306,FGFR3,7,88,3,4.0,1801082.5
6307,FGFR4,6,92,0,5.0,177092524.5
6308,FGFRL1,4,89,5,4.0,1018417.0
6309,FGG,2,92,4,4.0,154608550.5
6310,FGGY,3,92,3,1.0,59553642.5
6311,FGL1,2,91,5,8.0,17887372.5
6312,FGL2,77,21,0,7.0,77196608.5
6313,FGR,4,88,6,1.0,27623624.5
6314,FH,5,89,4,1.0,241508682.0
6315,FHAD1,4,88,6,1.0,15323777.5
6316,FHDC1,2,92,4,4.0,152958024.0
6317,FHIT,2,91,5,3.0,60499368.0
6318,FHL1,11,80,7,,
6319,FHL2,3,94,1,2.0,105398112.5
6320,FHL3,4,89,5,1.0,38001188.0
6321,FHL5,1,76,21,6.0,96589592.0
6322,FHOD1,3,89,6,16.0,67238434.0
6323,FHOD3,2,91,5,18.0,36538884.5
6324,FIBCD1,10,79,9,9.0,130920862.0
6325,FIBIN,1,88,9,11.0,26995599.5
6326,FIBP,4,83,11,11.0,65886140.0
6327,FICD,3,92,3,12.0,108520557.0
6328,FIG4,1,77,20,6.0,109758370.0
6329,FIGLA,1,95,2,2.0,70783976.5
6330,FIGN,2,96,0,2.0,163664704.0
6331,FIGNL1,67,30,1,7.0,50493331.5
6332,FIGNL2,3,88,7,12.0,51833303.0
6333,FILIP1,1,81,16,6.0,75392829.5
6334,FILIP1L,3,90,5,3.0,99972327.0
6335,FIP1L1,17,78,3,4.0,53419251.5
6336,FIS1,77,21,0,7.0,101245887.0
6337,FITM1,2,72,24,14.0,24132062.0
6338,FITM2,32,66,0,20.0,44307021.0
6339,FIZ1,31,63,4,19.0,55596673.0
6340,FJX1,2,87,9,11.0,35619662.5
6341,FKBP10,2,85,11,17.0,41817946.5
6342,FKBP11,3,89,6,12.0,48923996.0
6343,FKBP14,72,26,0,7.0,30018644.5
6344,FKBP15,8,82,8,9.0,113191162.0
6345,FKBP1A,34,63,1,20.0,1381075.0
6346,FKBP1B,1,94,3,2.0,24056691.0
6347,FKBP1C,1,85,12,6.0,63212235.0
6348,FKBP2,4,83,11,11.0,64242568.5
6349,FKBP3,1,74,23,14.0,45125459.0
6350,FKBP4,5,91,2,12.0,2800196.5
6351,FKBP5,3,88,7,6.0,35651084.0
6352,FKBP6,80,18,0,7.0,73343399.0
6353,FKBP7,2,96,0,2.0,178471132.0
6354,FKBP8,37,59,2,19.0,18537914.0
6355,FKBP9,72,26,0,7.0,32982167.0
6356,FKBPL,3,88,7,6.0,32129497.5
6357,FKRP,26,66,6,19.0,46761517.0
6358,FKTN,10,80,8,9.0,105599624.0
6359,FLAD1,7,90,1,1.0,154988224.5
6360,FLCN,1,87,10,17.0,17224700.0
6361,FLG,5,91,2,1.0,152313702.0
6362,FLG2,6,90,2,1.0,152354370.5
6363,FLI1,3,86,9,11.0,128749901.0
6364,FLII,1,87,10,17.0,18251776.5
6365,FLNA,14,75,9,,
6366,FLNB,2,91,5,3.0,58090325.5
6367,FLNC,77,19,2,7.0,128844825.5
6368,FLOT1,3,88,7,6.0,30735220.5
6369,FLOT2,2,86,10,17.0,28888534.0
6370,FLRT1,3,84,11,11.0,64069811.5
6371,FLRT2,1,73,24,14.0,85592286.0
6372,FLRT3,34,62,2,20.0,14330299.5
6373,FLT1,1,75,22,13.0,28397745.5
6374,FLT3,1,75,22,13.0,28051933.0
6375,FLT3LG,28,66,4,19.0,49480219.0
6376,FLT4,6,92,0,5.0,180625565.0
6377,FLVCR1,5,88,5,1.0,212878819.0
6378,FLVCR2,1,73,24,14.0,75620917.0
6379,FLYWCH1,7,90,1,16.0,2931572.5
