,index,gain,neutral,loss,chromo,location
4382,EFNA3,51,48,1,1.0,155083187.5
4383,EFNA4,52,47,1,1.0,155066645.0
4384,EFNA5,9,47,44,5.0,107523913.0
4385,EFNB2,17,44,39,13.0,106512703.5
4386,EFNB3,9,32,59,17.0,7708287.0
4387,EFR3A,72,22,6,8.0,131958867.5
4388,EFR3B,25,64,11,2.0,25100605.5
4389,EFS,17,61,22,14.0,23361077.5
4390,EFTUD1,17,50,33,,
4391,EFTUD2,2,45,53,17.0,44874696.5
4392,EGF,4,44,52,4.0,109963324.5
4393,EGFL7,18,47,35,9.0,136665767.0
4394,EGFLAM,31,60,9,5.0,38361944.5
4395,EGFR,23,66,11,7.0,55115322.5
4396,EGLN1,44,50,6,1.0,231393019.0
4397,EGLN2,31,50,19,19.0,40803715.0
4398,EGLN3,18,54,28,14.0,34193500.5
4399,EGR1,8,57,35,5.0,138467391.0
4400,EGR2,25,64,11,10.0,62865948.0
4401,EGR3,8,28,64,8.0,22690569.5
4402,EGR4,23,69,8,2.0,73292315.0
4403,EHBP1,26,64,10,2.0,62860169.0
4404,EHBP1L1,37,60,3,11.0,65584348.0
4405,EHD1,32,63,5,11.0,64869969.0
4406,EHD2,9,52,39,19.0,47728278.0
4407,EHD3,33,58,9,2.0,31251801.5
4408,EHD4,2,51,47,15.0,41934245.0
4409,EHF,19,65,16,11.0,34641075.0
4410,EHHADH,61,33,6,3.0,185236307.0
4411,EHMT1,16,43,41,9.0,137744504.0
4412,EID1,9,52,39,15.0,48879153.5
4413,EID2,28,54,18,19.0,39539434.0
4414,EID2B,29,53,18,19.0,39531919.5
4415,EID3,7,71,22,12.0,104304472.0
4416,EIF1,5,35,60,17.0,41690776.5
4417,EIF1AD,36,60,4,11.0,65999360.5
4418,EIF1B,12,69,19,3.0,40311065.5
4419,EIF2A,65,28,7,3.0,150566347.0
4420,EIF2AK1,14,55,31,7.0,6040711.0
4421,EIF2AK2,28,59,13,2.0,37128137.5
4422,EIF2AK3,19,76,5,2.0,88592102.5
4423,EIF2AK4,4,54,42,15.0,39984853.0
4424,EIF2B1,9,68,23,12.0,123627086.0
4425,EIF2B2,6,54,40,14.0,75007643.5
4426,EIF2B3,30,62,8,1.0,44918622.0
4427,EIF2B4,37,54,9,2.0,27367419.0
4428,EIF2B5,66,29,5,3.0,184140582.5
4429,EIF2D,41,51,8,1.0,206591878.5
4430,EIF2S1,6,57,37,14.0,67373333.5
4431,EIF2S2,45,52,3,20.0,34100276.0
4432,EIF3A,10,70,20,10.0,119057246.5
4433,EIF3B,15,52,33,7.0,2367415.5
4434,EIF3C,24,57,19,16.0,28712144.0
4435,EIF3D,7,34,59,22.0,36520019.5
4436,EIF3E,67,24,9,8.0,108318274.5
4437,EIF3F,3,54,43,11.0,7986056.5
4438,EIF3G,28,49,23,19.0,10117466.0
4439,EIF3H,70,25,5,8.0,116704527.5
4440,EIF3I,16,63,21,1.0,32226766.0
4441,EIF3J,6,49,45,15.0,44550077.0
4442,EIF3K,30,51,19,19.0,38628018.5
4443,EIF3L,7,34,59,22.0,37869137.5
4444,EIF3M,17,63,20,11.0,32595031.0
4445,EIF4A1,11,37,52,17.0,7575856.0
4446,EIF4A2,60,31,9,3.0,186786551.0
4447,EIF4A3,32,53,15,17.0,80140760.0
4448,EIF4B,20,70,10,12.0,53024183.5
4449,EIF4E,5,44,51,4.0,98901160.5
4450,EIF4E1B,24,50,26,5.0,176638631.0
4451,EIF4E2,15,64,21,2.0,232567159.0
4452,EIF4E3,19,65,16,3.0,71715093.5
4453,EIF4EBP1,22,44,34,8.0,38045449.5
4454,EIF4EBP2,15,72,13,10.0,70416381.5
4455,EIF4EBP3,9,58,33,5.0,140548619.0
4456,EIF4ENIF1,5,39,56,22.0,31466542.5
4457,EIF4G1,69,26,5,3.0,184324926.5
4458,EIF4G3,12,57,31,1.0,20991590.0
4459,EIF4H,23,68,9,7.0,74185673.0
4460,EIF5,23,55,22,14.0,103339284.5
4461,EIF5A,10,42,48,17.0,7309731.0
4462,EIF5A2,81,17,2,3.0,170898531.0
4463,EIF5AL1,19,65,16,10.0,79514520.5
4464,EIF5B,17,75,8,2.0,99369348.5
4465,EIF6,45,49,6,20.0,35281948.0
4466,ELAC1,7,40,53,18.0,50978056.0
4467,ELAC2,4,21,75,17.0,13004838.5
4468,ELANE,1,21,78,19.0,853630.5
4469,ELAVL1,20,43,37,19.0,7982116.0
4470,ELAVL2,25,49,26,9.0,23758220.5
4471,ELAVL3,27,52,21,19.0,11466186.0
4472,ELAVL4,20,70,10,1.0,50113907.5
4473,ELF1,7,42,51,13.0,40996682.0
4474,ELF2,9,49,42,4.0,139102665.0
4475,ELF3,40,56,4,1.0,202012564.0
4476,ELF5,16,65,19,11.0,34501993.0
4477,ELFN1,14,52,34,7.0,1718036.5
4478,ELFN2,5,36,59,22.0,37397719.5
4479,ELK3,8,67,25,12.0,96232099.5
4480,ELK4,34,58,8,1.0,205614783.5
4481,ELL,32,57,11,19.0,18482389.5
4482,ELL2,9,41,50,5.0,95923474.5
4483,ELL3,13,46,41,15.0,43774960.0
4484,ELMO1,19,68,13,7.0,37151805.0
4485,ELMO2,51,48,1,20.0,46399517.5
4486,ELMO3,3,35,62,16.0,67201570.0
4487,ELMOD1,21,57,22,11.0,107628935.0
4488,ELMOD2,10,49,41,4.0,140538969.0
4489,ELMOD3,28,66,6,2.0,85373073.0
4490,ELMSAN1,4,56,40,14.0,73752703.5
4491,ELN,22,68,10,7.0,74048848.0
4492,ELOF1,26,53,21,19.0,11555191.5
4493,ELOVL1,33,59,8,1.0,43365736.0
4494,ELOVL2,35,47,18,6.0,11012532.0
4495,ELOVL3,7,65,28,10.0,102227944.0
4496,ELOVL4,28,57,15,6.0,79931183.5
4497,ELOVL5,29,61,10,6.0,53308288.5
4498,ELOVL6,4,44,52,4.0,110122522.5
4499,ELOVL7,2,48,50,5.0,60798032.5
4500,ELP2,17,46,37,18.0,36155000.5
4501,ELP3,7,34,59,8.0,28140414.5
4502,ELP4,17,60,23,11.0,31650039.5
4503,ELP5,12,42,46,17.0,7255678.0
4504,ELP6,10,69,21,3.0,47504676.0
4505,ELSPBP1,4,40,56,19.0,48009893.0
4506,ELTD1,29,56,15,,
4507,EMB,11,68,21,5.0,50419720.0
4508,EMC1,14,55,31,1.0,19233593.5
4509,EMC10,10,51,39,19.0,50483635.0
4510,EMC2,67,24,9,8.0,108466398.5
4511,EMC3,17,60,23,3.0,9986826.5
4512,EMC4,1,53,46,15.0,34227584.5
4513,EMC6,6,33,61,17.0,3669240.0
4514,EMC7,1,53,46,15.0,34092939.5
4515,EMC8,8,30,62,16.0,85785683.0
4516,EMC9,37,47,16,14.0,24140275.0
4517,EMCN,7,45,48,4.0,100637733.5
4518,EME1,15,51,34,17.0,50377351.5
4519,EME2,15,53,32,16.0,1777259.0
4520,EMID1,7,42,51,22.0,29232746.5
4521,EMILIN2,20,50,30,18.0,2881504.5
4522,EMILIN3,47,49,4,20.0,41363390.0
4523,EML1,13,58,29,14.0,99839876.5
4524,EML2,17,56,27,19.0,45626311.5
4525,EML3,35,59,6,11.0,62607491.5
4526,EML6,37,56,7,2.0,54847762.0
4527,EMP1,46,40,14,12.0,13208332.0
4528,EMP2,10,62,28,16.0,10554527.0
4529,EMP3,12,53,35,19.0,48326031.0
4530,EMR1,8,31,61,,
4531,EMR2,31,51,18,,
4532,EMR3,32,52,16,,
4533,EMX1,23,69,8,2.0,72926165.5
4534,EMX2,9,70,21,10.0,117545995.5
4535,EN1,20,68,12,2.0,118844909.5
4536,EN2,29,61,10,7.0,155461480.0
4537,ENAH,41,54,5,1.0,225569988.5
4538,ENAM,7,60,33,4.0,70637784.0
4539,ENC1,1,43,56,5.0,74634415.0
4540,ENDOD1,34,53,13,11.0,95111245.5
4541,ENDOG,17,49,34,9.0,128820588.0
4542,ENDOU,26,59,15,12.0,47717650.5
4543,ENDOV,27,57,16,17.0,80426625.5
4544,ENG,16,53,31,9.0,127834884.0
4545,ENGASE,31,52,17,17.0,79081769.0
4546,ENHO,13,65,22,9.0,34522016.5
4547,ENKD1,3,35,62,16.0,67665105.0
4548,ENKUR,18,77,5,10.0,25022129.0
4549,ENO1,25,52,23,1.0,8870095.0
4550,ENO2,51,38,11,12.0,6918721.5
4551,ENO3,10,33,57,17.0,4952611.5
4552,ENO4,8,69,23,10.0,116880643.5
4553,ENOPH1,3,58,39,4.0,82445883.5
4554,ENOSF1,19,53,28,18.0,691490.0
4555,ENOX1,8,41,51,13.0,43500213.0
4556,ENPEP,5,43,52,4.0,110465509.0
4557,ENPP1,11,51,38,6.0,131851585.5
4558,ENPP2,66,26,8,8.0,119615269.5
4559,ENPP3,11,50,39,6.0,131687930.0
4560,ENPP4,29,59,12,6.0,46138338.5
4561,ENPP5,29,59,12,6.0,46165082.5
4562,ENPP6,5,41,54,4.0,184154968.0
4563,ENPP7,30,55,15,17.0,79736581.0
4564,ENSA,51,48,1,1.0,150615231.5
4565,ENTHD1,2,34,64,22.0,39818454.0
4566,ENTHD2,29,52,19,,
4567,ENTPD1,4,64,32,10.0,95794522.5
4568,ENTPD2,20,47,33,9.0,137051084.0
4569,ENTPD3,12,69,19,3.0,40407964.0
4570,ENTPD4,9,29,62,8.0,23421739.0
4571,ENTPD5,5,55,40,14.0,73988704.5
4572,ENTPD7,4,62,34,10.0,99685375.0
4573,ENTPD8,17,46,37,9.0,137438090.0
4574,ENY2,67,26,7,8.0,109340139.0
4575,EOGT,19,64,17,3.0,68994450.5
4576,EOMES,12,67,21,3.0,27719330.0
4577,EP300,3,29,68,22.0,41136334.5
4578,EP400,8,67,25,12.0,132015201.0
4579,EPAS1,40,51,9,2.0,46340182.0
4580,EPB41,13,55,32,1.0,29003568.5
4581,EPB41L1,39,55,6,20.0,36162151.5
4582,EPB41L2,11,50,39,6.0,130951334.5
4583,EPB41L3,16,55,29,18.0,5511540.5
4584,EPB41L4B,15,48,37,9.0,109246469.5
4585,EPB41L5,19,67,14,2.0,120096098.0
4586,EPB42,4,52,44,15.0,43209176.0
4587,EPC1,17,76,7,10.0,32323274.5
4588,EPC2,34,61,5,2.0,148716004.5
4589,EPCAM,36,56,8,2.0,47366379.5
4590,EPDR1,22,65,13,7.0,37817889.5
4591,EPG5,13,43,44,18.0,45907469.0
4592,EPGN,22,55,23,4.0,74312629.5
4593,EPHA1,50,44,6,7.0,143399572.5
4594,EPHA10,28,62,10,1.0,37739506.5
4595,EPHA2,26,50,24,1.0,16140203.0
4596,EPHA3,22,71,7,3.0,89294877.5
4597,EPHA4,20,64,16,2.0,221496114.5
4598,EPHA5,8,62,30,4.0,65495029.0
4599,EPHA6,33,61,6,3.0,97283520.5
4600,EPHA7,21,58,21,6.0,93329789.5
4601,EPHA8,11,58,31,1.0,22583542.0
4602,EPHB1,51,41,8,3.0,134929134.0
4603,EPHB2,11,58,31,1.0,22816169.5
4604,EPHB3,65,30,5,3.0,184572096.5
4605,EPHB4,30,62,8,7.0,100815044.0
4606,EPHB6,47,46,7,7.0,142863077.5
4607,EPHX1,42,53,5,1.0,225827827.5
4608,EPHX2,7,35,58,8.0,27518172.5
4609,EPHX3,36,56,8,19.0,15230177.0
4610,EPHX4,16,70,14,1.0,92046761.5
4611,EPM2A,6,49,45,6.0,145559279.0
4612,EPM2AIP1,14,66,20,3.0,36989087.0
4613,EPN1,15,51,34,19.0,55692542.0
4614,EPN2,4,27,69,17.0,19276165.0
4615,EPN3,15,53,32,17.0,50538216.0
4616,EPO,34,58,8,7.0,100722084.0
4617,EPOR,29,50,21,19.0,11380774.5
4618,EPPIN,45,50,5,20.0,45544189.0
4619,EPPIN-WFDC6,45,50,5,20.0,45540929.0
4620,EPRS,34,61,5,,
4621,EPS15,20,69,11,1.0,51436764.5
4622,EPS15L1,36,57,7,19.0,16413662.0
4623,EPS8,45,42,13,12.0,15751231.5
4624,EPS8L1,14,55,31,19.0,55079971.5
4625,EPS8L2,7,49,44,11.0,711082.5
4626,EPS8L3,33,57,10,1.0,109757053.5
4627,EPSTI1,7,41,52,13.0,42939329.5
4628,EPX,14,54,32,17.0,58198950.0
4629,EPYC,16,63,21,12.0,90984354.0
4630,EQTN,19,56,25,9.0,27290902.0
4631,ERAL1,7,32,61,17.0,28858035.5
4632,ERAP1,9,41,50,5.0,96784455.0
4633,ERAP2,9,41,50,5.0,96897844.5
4634,ERBB2,12,31,57,17.0,39709170.0
4635,ERBB2IP,1,39,60,,
4636,ERBB3,17,74,9,12.0,56090152.0
4637,ERBB4,41,50,9,2.0,211957279.0
4638,ERC1,48,40,12,12.0,1243221.0
4639,ERCC1,18,56,26,19.0,45443080.5
4640,ERCC2,12,57,31,19.0,45360377.5
4641,ERCC3,16,68,16,2.0,127275728.0
4642,ERCC4,8,62,30,16.0,13936251.0
4643,ERCC6,16,79,5,10.0,49497004.0
4644,ERCC6-PGBD3,15,79,6,,
4645,ERCC6L2,7,58,35,9.0,95996209.0
4646,ERCC8,1,47,52,5.0,60909452.0
4647,EREG,22,55,23,4.0,74376947.0
4648,ERF,19,58,23,19.0,42251348.5
4649,ERG,11,55,34,21.0,38520903.5
4650,ERGIC1,20,54,26,5.0,172893467.0
4651,ERGIC2,40,52,8,12.0,29359270.5
4652,ERGIC3,43,50,7,20.0,35549827.5
4653,ERH,5,57,38,14.0,69389213.5
4654,ERI1,8,30,62,8.0,9059446.5
4655,ERI2,12,60,28,16.0,20840271.0
4656,ERI3,31,61,8,1.0,44288165.0
4657,ERICH1,8,26,66,8.0,676426.0
4658,ERLEC1,30,62,8,2.0,53802931.5
4659,ERLIN1,5,59,36,10.0,100168063.5
4660,ERLIN2,22,47,31,8.0,37747511.5
4661,ERMAP,29,63,8,1.0,42831056.5
4662,ERMN,35,62,3,2.0,157323169.0
4663,ERMP1,20,59,21,9.0,5799096.5
4664,ERN1,20,51,29,17.0,64084980.5
4665,ERN2,11,61,28,,
4666,ERO1LB,35,59,6,,
4667,ERP27,49,39,12,12.0,14926288.0
4668,ERP29,9,65,26,12.0,112018398.5
4669,ERP44,9,56,35,9.0,100039092.5
4670,ERRFI1,21,56,23,1.0,8015356.5
4671,ERV3-1,15,74,11,7.0,64998549.5
4672,ERVFRD-1,36,46,18,6.0,11107107.0
4673,ERVMER34-1,10,67,23,4.0,52737102.0
4674,ERVV-1,10,55,35,19.0,53015021.5
4675,ERVV-2,10,55,35,19.0,53048210.0
4676,ESAM,10,65,25,11.0,124757436.5
4677,ESCO1,8,66,26,18.0,21565084.0
4678,ESCO2,7,35,58,8.0,27792294.5
4679,ESD,9,37,54,13.0,46784338.0
4680,ESF1,29,58,13,20.0,13749604.0
4681,ESM1,5,52,43,5.0,55000269.0
4682,ESPL1,20,69,11,12.0,53280968.5
4683,ESPN,28,50,22,1.0,6443071.5
4684,ESPNL,21,55,24,2.0,238116813.5
4685,ESR1,11,43,46,6.0,151893155.0
4686,ESR2,4,57,39,14.0,64211172.0
4687,ESRP1,47,45,8,8.0,94674270.0
4688,ESRP2,5,33,62,16.0,68233567.5
4689,ESRRA,37,58,5,11.0,64311120.0
4690,ESRRB,8,55,37,14.0,76406274.5
4691,ESRRG,45,48,7,1.0,216820500.5
4692,ESYT1,22,70,8,12.0,56131460.5
4693,ESYT2,26,58,16,7.0,158780624.0
4694,ESYT3,49,43,8,3.0,138458136.0
4695,ETAA1,35,59,6,2.0,67404705.5
4696,ETF1,9,56,35,5.0,138524665.5
4697,ETFA,9,54,37,15.0,76263412.5
4698,ETFB,14,54,32,19.0,51355793.5
4699,ETFDH,4,43,53,4.0,158690874.0
4700,ETHE1,18,53,29,19.0,43516974.5
4701,ETNK1,38,50,12,12.0,22657870.0
4702,ETNK2,35,61,4,1.0,204141553.0
4703,ETNPPL,4,43,53,4.0,108752551.0
4704,ETS1,23,54,23,11.0,128523159.5
4705,ETS2,11,55,34,21.0,38815069.0
4706,ETV1,19,55,26,7.0,13941327.0
4707,ETV2,32,54,14,19.0,35643308.0
4708,ETV3,42,57,1,1.0,157129832.5
4709,ETV3L,42,57,1,1.0,157102227.5
4710,ETV4,2,42,56,17.0,43553732.0
4711,ETV5,62,32,6,3.0,186078316.0
4712,ETV6,44,41,15,12.0,11772525.5
4713,ETV7,34,53,13,6.0,36370945.5
4714,EVA1A,34,60,6,2.0,75519512.0
4715,EVA1B,33,55,12,1.0,36323092.5
4716,EVA1C,12,59,29,21.0,32463701.5
4717,EVC,9,55,36,4.0,5762753.0
4718,EVC2,9,55,36,4.0,5626160.0
4719,EVI2A,2,26,72,17.0,31319722.0
4720,EVI2B,2,26,72,17.0,31308937.5
4721,EVI5,16,69,15,1.0,92650550.0
4722,EVI5L,21,38,41,19.0,7847604.5
4723,EVL,13,58,29,14.0,100057842.5
4724,EVPL,33,50,17,17.0,76015977.0
4725,EVPLL,4,30,66,17.0,18383712.5
4726,EVX1,19,65,16,7.0,27246596.5
4727,EVX2,39,55,6,2.0,176080692.5
4728,EWSR1,7,42,51,22.0,29284267.0
4729,EXD1,2,44,54,15.0,41206734.0
4730,EXD2,5,58,37,14.0,69217765.5
4731,EXD3,17,45,38,9.0,137365053.5
4732,EXO1,35,59,6,1.0,241871557.5
4733,EXO5,33,57,10,1.0,40512648.5
4734,EXOC1,9,67,24,4.0,55879367.0
4735,EXOC2,44,41,15,6.0,589146.5
4736,EXOC3,33,56,11,5.0,457556.0
4737,EXOC3L1,4,37,59,16.0,67187282.0
4738,EXOC3L2,10,58,32,19.0,45229026.0
4739,EXOC3L4,21,57,22,14.0,103105351.5
4740,EXOC4,34,59,7,7.0,133659831.0
4741,EXOC5,8,55,37,14.0,57234706.0
4742,EXOC6,3,62,35,10.0,92943162.0
4743,EXOC6B,24,68,8,2.0,72501012.5
4744,EXOC7,33,50,17,17.0,76101296.0
4745,EXOC8,44,50,6,1.0,231335302.5
4746,EXOG,10,72,18,3.0,38519144.0
4747,EXOSC1,6,66,28,10.0,97440963.0
4748,EXOSC10,20,55,25,1.0,11083243.5
4749,EXOSC2,13,46,41,9.0,130699307.5
4750,EXOSC3,10,69,21,9.0,37784207.5
4751,EXOSC4,69,25,6,8.0,144079648.0
4752,EXOSC5,23,51,26,19.0,41391866.5
4753,EXOSC6,3,35,62,16.0,70249359.0
4754,EXOSC7,7,70,23,3.0,45005653.5
4755,EXOSC8,6,46,48,13.0,37004215.0
4756,EXOSC9,8,48,44,4.0,121809169.0
4757,EXT1,67,26,7,8.0,117953171.5
4758,EXT2,15,73,12,11.0,44173827.0
4759,EXTL1,15,52,33,1.0,26028174.0
4760,EXTL2,24,65,11,1.0,100883775.5
4761,EXTL3,7,33,60,8.0,28678034.0
4762,EYA1,45,48,7,8.0,71394729.0
4763,EYA2,48,50,2,20.0,47041734.0
4764,EYA3,14,52,34,1.0,28029490.5
4765,EYA4,15,46,39,6.0,133386363.0
4766,EYS,25,65,10,6.0,64713603.0
4767,EZH1,0,38,62,17.0,42722662.0
4768,EZH2,33,58,9,7.0,148845852.0
4769,EZR,8,41,51,6.0,158792554.5
4770,F10,11,48,41,13.0,113136164.0
4771,F11,6,38,56,4.0,186277935.0
4772,F11R,46,51,3,1.0,161008277.0
4773,F12,28,50,22,5.0,177405858.0
4774,F13A1,42,42,16,6.0,6232548.5
4775,F13B,37,58,5,1.0,197053004.0
4776,F2,16,76,8,11.0,46729351.0
4777,F2R,1,34,65,5.0,76725948.0
4778,F2RL2,1,34,65,5.0,76619447.5
4779,F2RL3,34,56,10,19.0,16890802.5
4780,F3,24,64,12,1.0,94535466.0
4781,F7,10,49,41,13.0,113113234.5
4782,FA2H,5,29,66,16.0,74743893.0
4783,FAAH,29,63,8,1.0,46404082.5
4784,FABP1,19,76,5,2.0,88125522.0
4785,FABP12,41,45,14,8.0,81528179.5
4786,FABP2,9,47,44,4.0,119319694.0
4787,FABP3,12,61,27,1.0,31371051.5
4788,FABP4,41,45,14,8.0,81480827.5
4789,FABP5,42,44,14,8.0,81282656.5
4790,FABP6,18,57,25,5.0,160213051.0
4791,FABP7,19,44,37,6.0,122781895.0
4792,FABP9,42,44,14,8.0,81459916.0
4793,FADD,33,59,8,11.0,70205276.5
4794,FADS1,18,76,6,11.0,61814472.5
4795,FADS2,18,76,6,11.0,61830167.0
4796,FADS3,18,76,6,11.0,61882785.0
4797,FADS6,24,57,19,17.0,74885541.5
4798,FAF1,19,71,10,1.0,50698647.5
4799,FAF2,23,51,26,5.0,176478851.0
4800,FAH,14,53,33,15.0,80169718.0
4801,FAHD1,18,51,31,16.0,1833574.0
4802,FAHD2A,28,67,5,2.0,95409662.0
4803,FAHD2B,21,74,5,2.0,97089232.5
4804,FAIM,50,42,8,3.0,138620991.0
4805,FAIM2,11,73,16,12.0,49885556.5
4806,FAIM3,42,51,7,,
4807,FAM101A,11,69,20,,
4808,FAM102A,16,54,30,9.0,127960785.5
4809,FAM102B,31,59,10,1.0,108602494.5
4810,FAM103A1,14,53,33,,
4811,FAM104A,21,56,23,17.0,73222053.0
4812,FAM105A,40,52,8,,
4813,FAM105B,41,51,8,,
4814,FAM107A,15,61,24,3.0,58595863.5
4815,FAM107B,24,64,12,10.0,14646727.0
4816,FAM109A,8,67,25,,
4817,FAM109B,4,27,69,,
4818,FAM110A,38,47,15,20.0,845589.0
4819,FAM110B,50,43,7,8.0,58099394.0
4820,FAM110C,37,53,10,2.0,42842.0
4821,FAM110D,14,53,33,1.0,26161520.5
4822,FAM111A,25,66,9,11.0,59148893.5
4823,FAM111B,27,64,9,11.0,59117298.5
4824,FAM114A1,6,59,35,4.0,38906708.0
4825,FAM114A2,18,57,25,5.0,154014542.0
4826,FAM115A,42,50,8,,
4827,FAM115C,46,46,8,,
4828,FAM117A,9,50,41,17.0,49749756.0
4829,FAM117B,19,72,9,2.0,202702363.0
4830,FAM118A,1,28,71,22.0,45325461.5
4831,FAM118B,10,63,27,11.0,126237354.0
4832,FAM120A,6,61,33,9.0,93508898.5
4833,FAM120AOS,6,61,33,9.0,93442511.0
4834,FAM120B,9,39,52,6.0,170348884.0
4835,FAM122A,8,60,32,9.0,68782815.5
4836,FAM124A,12,37,51,13.0,51253287.5
4837,FAM124B,15,65,20,2.0,224390402.5
4838,FAM126A,18,55,27,7.0,22951750.5
4839,FAM126B,28,64,8,2.0,201022694.5
4840,FAM129A,37,59,4,,
4841,FAM129B,15,53,32,,
4842,FAM129C,44,49,7,,
4843,FAM131A,68,27,5,3.0,184342173.5
4844,FAM131B,45,48,7,7.0,143358085.0
4845,FAM131C,26,50,24,1.0,16065710.0
4846,FAM132A,29,46,25,,
4847,FAM133B,31,59,10,7.0,92575575.5
4848,FAM134A,33,57,10,,
4849,FAM134B,39,52,9,,
4850,FAM134C,2,40,58,,
4851,FAM135A,21,65,14,6.0,70487057.5
4852,FAM135B,67,27,6,8.0,138313642.0
4853,FAM136A,31,63,6,2.0,70299032.5
4854,FAM13A,4,53,43,4.0,88918676.5
4855,FAM13B,8,54,38,5.0,137994960.5
4856,FAM13C,23,67,10,10.0,59304655.5
4857,FAM149A,6,38,56,4.0,186138543.0
4858,FAM149B1,12,72,16,10.0,73206311.5
4859,FAM150A,46,49,5,,
4860,FAM150B,33,54,13,,
4861,FAM151A,21,68,11,1.0,54616368.5
4862,FAM151B,2,37,61,5.0,80515266.0
4863,FAM153A,25,52,23,5.0,177745689.5
4864,FAM153B,23,51,26,5.0,176088352.0
4865,FAM154A,19,55,26,,
4866,FAM154B,18,48,34,,
4867,FAM155A,17,44,39,13.0,107515503.0
4868,FAM157A,45,41,14,3.0,198187900.0
4869,FAM157B,16,52,32,9.0,138235142.5
4870,FAM159A,19,70,11,,
4871,FAM159B,3,44,53,,
4872,FAM160A1,5,47,48,4.0,151539839.5
4873,FAM160A2,3,50,47,11.0,6223023.0
4874,FAM160B1,8,67,25,10.0,114860788.0
4875,FAM160B2,10,29,61,8.0,22097030.5
4876,FAM161A,28,64,8,2.0,61839495.5
4877,FAM161B,5,55,40,14.0,73940957.5
4878,FAM162A,39,52,9,3.0,122398255.0
4879,FAM162B,15,49,36,6.0,116758958.0
4880,FAM163A,28,65,7,1.0,179779680.5
4881,FAM163B,10,49,41,9.0,133593235.0
4882,FAM166A,21,46,33,9.0,137245677.0
4883,FAM166B,19,61,20,9.0,35562865.0
4884,FAM167A,8,29,63,8.0,11448692.0
4885,FAM167B,18,61,21,1.0,32248039.0
4886,FAM168A,38,59,3,11.0,73499338.0
4887,FAM168B,14,74,12,2.0,131070668.0
4888,FAM169A,1,39,60,5.0,74822270.0
4889,FAM169B,23,56,21,15.0,98492445.0
4890,FAM170A,8,55,37,5.0,119632690.5
4891,FAM170B,21,74,5,10.0,49132581.0
4892,FAM171A1,23,68,9,10.0,15291466.0
4893,FAM171A2,2,47,51,17.0,44358534.0
4894,FAM171B,45,51,4,2.0,186730009.5
4895,FAM172A,7,39,54,5.0,93864712.0
4896,FAM173A,19,51,30,,
4897,FAM173B,43,50,7,,
4898,FAM174B,23,51,26,15.0,92713666.0
4899,FAM175A,3,57,40,,
4900,FAM175B,19,63,18,,
4901,FAM177A1,16,55,29,14.0,35079018.5
4902,FAM177B,37,58,5,1.0,222744006.0
4903,FAM178A,5,65,30,,
4904,FAM178B,23,71,6,2.0,96931231.0
4905,FAM179A,31,60,9,,
4906,FAM179B,14,57,29,,
4907,FAM180A,36,57,7,7.0,135738580.5
4908,FAM180B,18,73,9,11.0,47587943.5
4909,FAM181A,15,56,29,14.0,93924251.0
4910,FAM181B,33,59,8,11.0,82731902.0
4911,FAM183A,26,65,9,1.0,43150774.5
4912,FAM184A,14,48,38,6.0,119054575.0
4913,FAM184B,10,60,30,4.0,17705463.5
4914,FAM186A,12,71,17,12.0,50361426.0
4915,FAM186B,10,72,18,12.0,49594262.0
4916,FAM187B,28,57,15,19.0,35226764.5
4917,FAM188A,23,70,7,,
4918,FAM188B,21,61,18,,
4919,FAM189A1,4,55,41,15.0,29345488.5
4920,FAM189A2,8,59,33,9.0,69358562.5
4921,FAM189B,51,48,1,1.0,155251344.0
4922,FAM192A,5,39,56,,
4923,FAM193A,13,54,33,4.0,2634598.0
4924,FAM193B,26,52,22,5.0,177537176.0
4925,FAM194A,63,30,7,,
4926,FAM194B,6,41,53,,
4927,FAM195A,18,51,31,,
4928,FAM195B,37,47,16,,
4929,FAM196A,17,66,17,,
4930,FAM196B,23,52,25,,
4931,FAM198A,8,70,22,,
4932,FAM198B,5,46,49,,
4933,FAM19A1,19,64,17,,
4934,FAM19A2,20,73,7,,
4935,FAM19A3,22,68,10,,
4936,FAM19A4,19,64,17,,
4937,FAM19A5,2,23,75,,
4938,FAM200A,26,63,11,7.0,99552418.0
4939,FAM200B,11,60,29,4.0,15693613.5
4940,FAM204A,12,68,20,10.0,118320126.5
4941,FAM205A,15,64,21,9.0,34726270.5
4942,FAM206A,16,48,36,,
4943,FAM207A,17,53,30,21.0,44958500.5
4944,FAM208A,11,64,25,,
4945,FAM209A,46,52,2,20.0,56521669.5
4946,FAM209B,46,52,2,20.0,56534883.0
4947,FAM20A,24,55,21,17.0,68568240.0
4948,FAM20B,25,70,5,1.0,179051185.5
4949,FAM20C,12,52,36,7.0,226671.5
4950,FAM210A,16,62,22,18.0,13695005.0
4951,FAM210B,47,51,2,20.0,56363818.5
4952,FAM211A,3,24,73,,
4953,FAM211B,7,42,51,,
4954,FAM212A,12,68,20,,
4955,FAM212B,27,63,10,,
4956,FAM213A,18,68,14,,
4957,FAM213B,20,51,29,,
4958,FAM214A,6,52,42,15.0,52645567.0
4959,FAM214B,18,63,19,9.0,35110226.5
4960,FAM216A,10,66,24,12.0,110479400.0
4961,FAM216B,7,41,52,13.0,42786549.5
4962,FAM217A,41,42,17,6.0,4068389.0
4963,FAM217B,59,38,3,20.0,59941222.0
