protein	cancers	mean_simp_change	num_cancers
PHB	brca	1	1
PHB2	brca	1	1
PHKA1	brca	-1	1
PHKA2	brca	-1	1
PHKB	brca	-1	1
PHKG2	brca	-1	1
PHLDB1	brca	-1	1
PHYHD1	brca	-1	1
PHYKPL	brca	-1	1
PI16	brca	-1	1
PIBF1	brca	-1	1
PICK1	brca	-1	1
PIGQ	brca	-1	1
PIK3C2A	brca	-1	1
PIP4K2B	brca	-1	1
PIP5K1C	brca	-1	1
PITPNM1	brca	-1	1
PJA2	brca	-1	1
PKN2	brca	-1	1
PLA2G2A	brca	-1	1
PLAC9	brca	-1	1
PLCB1	brca	-1	1
PLCL1	brca	-1	1
PLIN2	brca	1	1
PLK1	brca	1	1
PLVAP	brca	-1	1
PLXDC2	brca	-1	1
PLXNA3	brca	-1	1
PLXNB2	brca	-1	1
PNP	brca	1	1
POC1B-GALNT4	brca	-1	1
PODN	brca	-1	1
POF1B	brca	-1	1
POFUT2	brca	-1	1
POLA1	brca	1	1
POLA2	brca	1	1
POLD2	brca	1	1
POLE3	brca	1	1
POLR1A	brca	1	1
POLR1B	brca	1	1
POLRMT	brca	1	1
PPID	brca	1	1
PPIP5K2	brca	-1	1
PPL	brca	-1	1
PPP1R14C	brca	1	1
PPP1R2	brca	-1	1
PPP1R21	brca	-1	1
PPP1R7	brca	-1	1
PPP2CA	brca	-1	1
PPP2CB	brca	-1	1
PPP2R2A	brca	-1	1
PPP2R2D	brca	-1	1
PPP3CA	brca	-1	1
PPP3R1	brca	-1	1
PPP4R1	brca	-1	1
PPP6C	brca	-1	1
PREPL	brca	-1	1
PRIM1	brca	1	1
PRIM2	brca	1	1
PRKAA1	brca	-1	1
PRKAB1	brca	-1	1
PRKAB2	brca	-1	1
PRKAG1	brca	-1	1
PRKAR2A	brca	-1	1
PRKCDBP	brca	-1	1
PRKCZ	brca	-1	1
PROC	brca	-1	1
PRODH	brca	-1	1
PRPF3	brca	1	1
PRPF4	brca	1	1
PRRC2C	brca	1	1
PRTN3	brca	1	1
PSIP1	brca	1	1
PSMB6	brca	-1	1
PSMB7	brca	-1	1
PSMD5	brca	-1	1
PSME3	brca	1	1
PTAR1	brca	-1	1
PTEN	brca	-1	1
PTER	brca	-1	1
PTGES2	brca	1	1
PTGFRN	brca	-1	1
PTGR1	brca	-1	1
PTK6	brca	-1	1
PTPA	brca	-1	1
PTPN2	brca	1	1
PTPN23	brca	-1	1
PTRF	brca	-1	1
PUM3	brca	1	1
PURB	brca	-1	1
PUS1	brca	1	1
PUS7	brca	1	1
PYGB	brca	-1	1
QSER1	brca	1	1
QSOX1	brca	-1	1
RAB11FIP5	brca	-1	1
RAB14	brca	-1	1
RAB17	brca	-1	1
RAB19	brca	-1	1
RAB1A	brca	-1	1
RAB1B	brca	-1	1
RAB27B	brca	-1	1
RAB3D	brca	-1	1
RAB3GAP1	brca	-1	1
RAB3GAP2	brca	-1	1
RAB5A	brca	-1	1
RAB5B	brca	-1	1
RABEP1	brca	-1	1
RABGEF1	brca	-1	1
RABL3	brca	-1	1
RABL6	brca	-1	1
RACGAP1	brca	1	1
RAD18	brca	1	1
RAD51AP1	brca	1	1
RALA	brca	-1	1
RALB	brca	-1	1
RALGAPA2	brca	-1	1
RALGPS1	brca	-1	1
RALGPS2	brca	-1	1
RANBP1	brca	1	1
RASA1	brca	-1	1
RBCK1	brca	-1	1
RBKS	brca	-1	1
RBL1	brca	1	1
RBM17	brca	1	1
RBM19	brca	1	1
RBM28	brca	1	1
RBM38	brca	1	1
RBM39	brca	1	1
RBMX2	brca	1	1
RBMXL1	brca	-1	1
RBPJ	brca	1	1
RBSN	brca	-1	1
RCC1L	brca	1	1
RCHY1	brca	-1	1
RCL1	brca	1	1
RDH10	brca	1	1
RDH12	brca	-1	1
RECK	brca	-1	1
RECQL4	brca	1	1
REEP3	brca	-1	1
RFC1	brca	1	1
RFC4	brca	1	1
RFC5	brca	1	1
RFK	brca	1	1
RGL2	brca	-1	1
RHBDD3	brca	-1	1
RHBDF1	brca	-1	1
RHOB	brca	-1	1
RHOC	brca	-1	1
RIC8A	brca	-1	1
RIF1	brca	1	1
RILPL1	brca	-1	1
RIN2	brca	-1	1
RINT1	brca	-1	1
RIOK1	brca	1	1
RLF	brca	1	1
RNASEL	brca	-1	1
RNF114	brca	1	1
RNF14	brca	-1	1
RNF141	brca	-1	1
RNF25	brca	-1	1
RNF31	brca	-1	1
RNF41	brca	-1	1
RNMT	brca	1	1
RNPEP	brca	-1	1
RPGRIP1L	brca	-1	1
RPL37A	brca	-1	1
RPP21	brca	1	1
RPP30	brca	1	1
RPP38	brca	1	1
RPP40	brca	1	1
RPUSD3	brca	1	1
RPUSD4	brca	1	1
RRP15	brca	1	1
RRP7A	brca	1	1
RRP9	brca	1	1
RSL24D1	brca	1	1
RTN2	brca	-1	1
RUFY1	brca	-1	1
RUFY2	brca	-1	1
RUNDC1	brca	-1	1
S100A8	brca	1	1
S100A9	brca	1	1
SAMD1	brca	1	1
SAP30BP	brca	1	1
SAR1B	brca	-1	1
SART1	brca	1	1
SART3	brca	-1	1
SBF2	brca	-1	1
SBSPON	brca	-1	1
SCARB1	brca	1	1
SCARF2	brca	-1	1
SCFD1	brca	-1	1
SCFD2	brca	-1	1
SCML2	brca	1	1
SCNM1	brca	1	1
SCRN2	brca	-1	1
SCRN3	brca	-1	1
SCUBE2	brca	-1	1
SDSL	brca	-1	1
SEC13	brca	-1	1
SEC14L2	brca	-1	1
SEC22B	brca	-1	1
SEC23B	brca	-1	1
SEC23IP	brca	-1	1
SEC24C	brca	-1	1
SEC24D	brca	-1	1
SEC31A	brca	-1	1
SEL1L2	brca	-1	1
SELENBP1	brca	-1	1
SEMA4B	brca	-1	1
SENP3	brca	1	1
SENP8	brca	-1	1
SEPSECS	brca	-1	1
SEPT2	brca	-1	1
SEPT3	brca	1	1
SEPT4	brca	-1	1
SEPT8	brca	-1	1
SERGEF	brca	-1	1
SERPINA4	brca	-1	1
SERPINA5	brca	-1	1
SERPINA6	brca	-1	1
SETD1B	brca	-1	1
SETMAR	brca	-1	1
SFRP2	brca	-1	1
SFRP4	brca	-1	1
SFXN3	brca	-1	1
SFXN4	brca	1	1
SGCB	brca	-1	1
SGCD	brca	-1	1
SGSM3	brca	-1	1
SH2D4A	brca	-1	1
SH3BP4	brca	-1	1
SH3D19	brca	-1	1
SH3GL1	brca	-1	1
SH3PXD2A	brca	-1	1
SHMT2	brca	1	1
SIX5	brca	-1	1
SKA3	brca	1	1
SKIV2L	brca	-1	1
SLAIN2	brca	-1	1
SLBP	brca	1	1
SLC1A1	brca	-1	1
SLC25A22	brca	1	1
SLC25A5	brca	1	1
SLC27A1	brca	-1	1
SLC35B3	brca	-1	1
SLC35E1	brca	-1	1
SLC4A1AP	brca	1	1
SLC9A1	brca	-1	1
SLIRP	brca	1	1
SLIT2	brca	-1	1
SLIT3	brca	-1	1
SMARCC1	brca	1	1
SMC2	brca	1	1
SMC4	brca	1	1
SMCHD1	brca	1	1
SMN1	brca	1	1
SMPD1	brca	-1	1
SMPD2	brca	-1	1
SMUG1	brca	-1	1
SMYD5	brca	-1	1
SNAP23	brca	-1	1
SNTB2	brca	-1	1
SNX1	brca	-1	1
SNX17	brca	-1	1
SNX21	brca	-1	1
SNX29	brca	-1	1
SNX33	brca	-1	1
SORBS3	brca	-1	1
SORT1	brca	-1	1
SOWAHC	brca	-1	1
SPA17	brca	-1	1
SPARCL1	brca	-1	1
SPC24	brca	1	1
SPC25	brca	1	1
SPDEF	brca	-1	1
SPON1	brca	-1	1
SPRYD7	brca	-1	1
SPTBN4	brca	-1	1
SRGAP1	brca	-1	1
SRPK1	brca	1	1
SRR	brca	-1	1
SSC5D	brca	-1	1
SSH3	brca	-1	1
SSRP1	brca	1	1
STAM2	brca	-1	1
STAMBP	brca	-1	1
STARD10	brca	-1	1
STARD5	brca	-1	1
STAT6	brca	-1	1
STK25	brca	-1	1
STMN1	brca	1	1
STON2	brca	-1	1
STX18	brca	-1	1
STX5	brca	-1	1
STXBP5	brca	-1	1
SUOX	brca	-1	1
SUPT16H	brca	1	1
SUPV3L1	brca	1	1
SUZ12	brca	1	1
SVEP1	brca	-1	1
SWAP70	brca	-1	1
SYAP1	brca	-1	1
SYDE2	brca	-1	1
SYTL5	brca	-1	1
SYVN1	brca	-1	1
SZRD1	brca	-1	1
TACC3	brca	1	1
TAF5L	brca	1	1
TAMM41	brca	1	1
TBC1D13	brca	-1	1
TBC1D17	brca	-1	1
TBC1D23	brca	-1	1
TBC1D30	brca	-1	1
TBC1D8B	brca	-1	1
TBL3	brca	1	1
TBRG4	brca	1	1
TC2N	brca	-1	1
TCEAL3	brca	-1	1
TCEB1	brca	1	1
TCEB2	brca	1	1
TCP11L2	brca	-1	1
TECPR2	brca	-1	1
TEP1	brca	-1	1
TERF1	brca	1	1
TFB1M	brca	1	1
TFB2M	brca	1	1
TFDP1	brca	1	1
TFF1	brca	-1	1
TFF3	brca	-1	1
TGFB3	brca	-1	1
TGFBRAP1	brca	-1	1
THBS4	brca	-1	1
THOC1	brca	1	1
THOC5	brca	1	1
THOC6	brca	1	1
THOC7	brca	1	1
THSD7A	brca	-1	1
THTPA	brca	-1	1
TIMM17B	brca	1	1
TIMM23	brca	1	1
TIMM8B	brca	1	1
TIMMDC1	brca	1	1
TIMP2	brca	-1	1
TK1	brca	1	1
TKFC	brca	-1	1
TLN2	brca	-1	1
TMBIM6	brca	-1	1
TMC5	brca	-1	1
TMCC1	brca	-1	1
TMCO3	brca	-1	1
TMED5	brca	-1	1
TMED7-TICAM2	brca	-1	1
TMEM119	brca	-1	1
TMEM263	brca	-1	1
TMEM87B	brca	-1	1
TMOD3	brca	-1	1
TNFAIP8L3	brca	-1	1
TNKS1BP1	brca	-1	1
TNN	brca	-1	1
TNS2	brca	-1	1
TNXB	brca	-1	1
TOLLIP	brca	-1	1
TOM1L1	brca	-1	1
TOM1L2	brca	-1	1
TOMM20	brca	1	1
TOMM5	brca	1	1
TONSL	brca	1	1
TOP2A	brca	1	1
TOPBP1	brca	1	1
TP53	brca	1	1
TP53BP1	brca	-1	1
TP53I3	brca	-1	1
TP53RK	brca	-1	1
TPBG	brca	-1	1
TPD52	brca	1	1
TPSB2	brca	-1	1
TPX2	brca	1	1
TRABD	brca	1	1
TRAF1	brca	1	1
TRAF3	brca	-1	1
TRAF3IP1	brca	-1	1
TRAP1	brca	1	1
TRAPPC1	brca	-1	1
TRAPPC6B	brca	-1	1
TRIM3	brca	-1	1
TRIM32	brca	-1	1
TRIM5	brca	-1	1
TRIOBP	brca	-1	1
TRIP13	brca	1	1
TRMT10C	brca	1	1
TRMT6	brca	1	1
TROVE2	brca	-1	1
TRPC1	brca	1	1
TRPM4	brca	-1	1
TRUB2	brca	1	1
TSC22D2	brca	-1	1
TSG101	brca	-1	1
TSPAN13	brca	-1	1
TSPAN15	brca	-1	1
TSPAN31	brca	-1	1
TSR1	brca	1	1
TSSC1	brca	-1	1
TSTD1	brca	-1	1
TTC21B	brca	-1	1
TTC26	brca	-1	1
TTC28	brca	-1	1
TTC37	brca	-1	1
TTC38	brca	-1	1
TTC39A	brca	-1	1
TTC8	brca	-1	1
TTI1	brca	1	1
TTI2	brca	1	1
TUFM	brca	1	1
TWF1	brca	-1	1
TWISTNB	brca	1	1
UBA6	brca	-1	1
UBA7	brca	-1	1
UBAP2	brca	1	1
UBE2A	brca	1	1
UBE2R2	brca	-1	1
UBE2S	brca	1	1
UBE2T	brca	1	1
UBE2W	brca	1	1
UBE3A	brca	-1	1
UBQLN4	brca	1	1
UBR1	brca	-1	1
UBTD2	brca	-1	1
UBXN10	brca	-1	1
UBXN4	brca	-1	1
UBXN6	brca	-1	1
UCHL3	brca	-1	1
UCK2	brca	1	1
UEVLD	brca	-1	1
UFSP2	brca	-1	1
UGDH	brca	-1	1
UGGT1	brca	-1	1
UHRF1	brca	1	1
UHRF1BP1L	brca	-1	1
UMAD1	brca	-1	1
UQCC3	brca	1	1
USP11	brca	1	1
USP30	brca	-1	1
USP39	brca	1	1
USP40	brca	-1	1
USP46	brca	-1	1
USP53	brca	-1	1
USP8	brca	-1	1
UTP15	brca	1	1
UTP18	brca	1	1
UTP4	brca	1	1
UTRN	brca	-1	1
VCAN	brca	-1	1
VCL	brca	-1	1
VIPAS39	brca	-1	1
VPS11	brca	-1	1
VPS13C	brca	-1	1
VPS16	brca	-1	1
VPS18	brca	-1	1
VPS33A	brca	-1	1
VPS35	brca	-1	1
VPS37C	brca	-1	1
VPS39	brca	-1	1
VPS41	brca	-1	1
VPS50	brca	-1	1
VPS8	brca	-1	1
VRK1	brca	1	1
VTI1A	brca	-1	1
VTI1B	brca	-1	1
VWA5A	brca	-1	1
WDFY3	brca	-1	1
WDHD1	brca	1	1
WDR1	brca	-1	1
WDR12	brca	1	1
WDR13	brca	-1	1
WDR19	brca	-1	1
WDR20	brca	-1	1
WDR3	brca	1	1
WDR35	brca	-1	1
WDR43	brca	1	1
WDR45	brca	-1	1
WDR73	brca	-1	1
WDR74	brca	1	1
WDR75	brca	1	1
WDR87	brca	-1	1
WDR89	brca	1	1
WHAMM	brca	-1	1
WHSC1	brca	1	1
WHSC1L1	brca	1	1
WIPI1	brca	-1	1
WTAP	brca	1	1
XPO5	brca	1	1
YARS2	brca	1	1
YEATS4	brca	1	1
YIF1A	brca	-1	1
YKT6	brca	-1	1
YRDC	brca	1	1
YWHAE	brca	-1	1
ZBBX	brca	-1	1
ZBTB20	brca	-1	1
ZC3H8	brca	1	1
ZCCHC24	brca	-1	1
ZEB1	brca	-1	1
ZFPL1	brca	-1	1
ZFYVE1	brca	-1	1
ZFYVE16	brca	-1	1
ZFYVE21	brca	-1	1
ZNF222	brca	-1	1
ZNF330	brca	-1	1
ZNF385A	brca	-1	1
ZNF44	brca	-1	1
ZNF708	brca	-1	1
ZNHIT6	brca	1	1
ZSCAN18	brca	-1	1
ZWILCH	brca	1	1
ZWINT	brca	1	1
AAR2	colon	1	1
ACAD9	colon	1	1
ACOT8	colon	1	1
ACSS1	colon	1	1
AIFM1	colon	1	1
ALDH5A1	colon	1	1
ARFGEF2	colon	1	1
ATP1B3	colon	1	1
ATP6V1B2	colon	-1	1
C20orf24	colon	1	1
CBR4	colon	1	1
CCDC90B	colon	1	1
CD44	colon	-1	1
CLDN3	colon	1	1
COQ5	colon	1	1
COQ9	colon	1	1
CPNE1	colon	1	1
CTNNBL1	colon	1	1
DAPK2	colon	1	1
DBT	colon	1	1
DKC1	colon	1	1
EEFSEC	colon	-1	1
EIF6	colon	1	1
FAM105A	colon	1	1
FAM210B	colon	1	1
FUNDC2	colon	1	1
FXR2	colon	-1	1
GAR1	colon	1	1
GLRX	colon	-1	1
GTF2H5	colon	1	1
HSD17B10	colon	1	1
HTATIP2	colon	1	1
IL33	colon	-1	1
ITCH	colon	1	1
IVNS1ABP	colon	-1	1
KIAA1429	colon	1	1
KIF3B	colon	1	1
KRT23	colon	1	1
LAMP1	colon	1	1
LARP7	colon	1	1
LARS2	colon	1	1
LIN7C	colon	1	1
LYRM4	colon	1	1
MALSU1	colon	1	1
MCAT	colon	1	1
MIPEP	colon	1	1
MOCS3	colon	1	1
MROH1	colon	1	1
MRPL20	colon	1	1
MRPL51	colon	1	1
MRPS30	colon	1	1
MTX2	colon	1	1
NCBP3	colon	-1	1
NCOA5	colon	1	1
NDRG3	colon	1	1
NDUFAF2	colon	1	1
NELFA	colon	1	1
NFS1	colon	1	1
NHP2	colon	1	1
NOP56	colon	1	1
NOP58	colon	1	1
NUBPL	colon	1	1
PAFAH1B1	colon	-1	1
PCSK9	colon	-1	1
PGD	colon	-1	1
PIGU	colon	1	1
PMPCB	colon	1	1
POFUT1	colon	1	1
PSMD9	colon	-1	1
PTPMT1	colon	1	1
RAD50	colon	1	1
RARS2	colon	1	1
RDH13	colon	1	1
RHOT1	colon	1	1
RNF170	colon	1	1
RPF2	colon	1	1
RPRD1B	colon	1	1
RTFDC1	colon	1	1
SBDS	colon	1	1
SCCPDH	colon	1	1
SHMT1	colon	-1	1
SNX12	colon	1	1
SPI1	colon	-1	1
SRC	colon	1	1
SSBP1	colon	1	1
SUCLA2	colon	1	1
THNSL1	colon	1	1
TM9SF4	colon	1	1
TMCO1	colon	1	1
TMEM192	colon	1	1
TOMM34	colon	1	1
TOMM70	colon	1	1
TOP1	colon	1	1
TPPP3	colon	1	1
TRIM21	colon	-1	1
UBE2G1	colon	-1	1
UGT8	colon	-1	1
UQCRQ	colon	1	1
VAPB	colon	1	1
VARS2	colon	1	1
VAV2	colon	1	1
YWHAB	colon	1	1
ACSL4	hnscc	-1	1
ADPGK	hnscc	-1	1
HCK	hnscc	-1	1
ABI3	lscc	-1	1
ADAP2	lscc	-1	1
AIF1	lscc	-1	1
ALG6	lscc	-1	1
ANKRD13A	lscc	-1	1
ANKRD44	lscc	-1	1
AP1M1	lscc	-1	1
ARHGAP25	lscc	-1	1
ARHGAP30	lscc	-1	1
ARHGAP45	lscc	-1	1
ARPC1B	lscc	-1	1
ASNA1	lscc	-1	1
ATG4C	lscc	-1	1
BTK	lscc	-1	1
BTN3A3	lscc	-1	1
C19orf66	lscc	-1	1
CADM4	lscc	1	1
CARD11	lscc	-1	1
CCDC28A	lscc	-1	1
CD2	lscc	-1	1
CD3E	lscc	-1	1
CD4	lscc	-1	1
CD8A	lscc	-1	1
CNTRL	lscc	-1	1
COTL1	lscc	-1	1
CRLF3	lscc	-1	1
CSPG4	lscc	1	1
CUTC	lscc	-1	1
DENND1B	lscc	-1	1
DERL2	lscc	-1	1
DOCK8	lscc	-1	1
DOK2	lscc	-1	1
DPH6	lscc	1	1
EPS15	lscc	-1	1
ERP29	lscc	-1	1
ETS1	lscc	-1	1
EVL	lscc	-1	1
FAM83F	lscc	1	1
FCGR1A	lscc	-1	1
FCHSD1	lscc	-1	1
FGD2	lscc	-1	1
FKBP15	lscc	-1	1
FNBP1	lscc	-1	1
FOLR2	lscc	-1	1
GBP2	lscc	-1	1
GDAP1	lscc	1	1
GIMAP1	lscc	-1	1
GIMAP1-GIMAP5	lscc	-1	1
GIMAP2	lscc	-1	1
GIMAP7	lscc	-1	1
GIMAP8	lscc	-1	1
GPX1	lscc	-1	1
GRAP2	lscc	-1	1
GSTK1	lscc	-1	1
GZMA	lscc	-1	1
H6PD	lscc	-1	1
HCLS1	lscc	-1	1
HLA-DMB	lscc	-1	1
HLA-DPB1	lscc	-1	1
HSPA8	lscc	1	1
IKBKE	lscc	-1	1
IL16	lscc	-1	1
IRF2	lscc	-1	1
IRF5	lscc	-1	1
ITGAE	lscc	-1	1
KCNAB2	lscc	-1	1
LCK	lscc	-1	1
LYSMD2	lscc	-1	1
MCEE	lscc	-1	1
MEF2D	lscc	-1	1
MS4A6A	lscc	-1	1
MYDGF	lscc	-1	1
NARS	lscc	1	1
NCKAP1L	lscc	-1	1
NFATC2	lscc	-1	1
NT5DC2	lscc	1	1
OSTF1	lscc	-1	1
OVCA2	lscc	-1	1
PLCB2	lscc	-1	1
PLEK	lscc	-1	1
PLEKHO2	lscc	-1	1
PNPLA6	lscc	-1	1
POMK	lscc	1	1
PPP3CB	lscc	-1	1
PPP6R1	lscc	-1	1
PRDX3	lscc	-1	1
PREB	lscc	-1	1
PRKAR1A	lscc	-1	1
PRKCQ	lscc	-1	1
PSMB10	lscc	-1	1
PUDP	lscc	-1	1
PYHIN1	lscc	-1	1
RAB29	lscc	-1	1
RABIF	lscc	-1	1
RASAL3	lscc	-1	1
RBBP8	lscc	1	1
RGS10	lscc	-1	1
RHOG	lscc	-1	1
RIPK3	lscc	-1	1
RNF130	lscc	-1	1
RNF166	lscc	-1	1
SARDH	lscc	-1	1
SASH3	lscc	-1	1
SEPT1	lscc	-1	1
SMC1B	lscc	1	1
SNX30	lscc	-1	1
SOAT1	lscc	-1	1
SPATA13	lscc	-1	1
STAMBPL1	lscc	-1	1
STAT5A	lscc	-1	1
TBXAS1	lscc	-1	1
TDRD7	lscc	-1	1
TK2	lscc	-1	1
TPK1	lscc	-1	1
TRAF3IP3	lscc	-1	1
TRIM14	lscc	-1	1
TRIM26	lscc	-1	1
TRIM38	lscc	-1	1
TTLL12	lscc	1	1
TYK2	lscc	-1	1
WAS	lscc	-1	1
WDR37	lscc	-1	1
WIPF1	lscc	-1	1
ZAP70	lscc	-1	1
ASB6	luad	1	1
CAMSAP3	luad	1	1
CASP1	luad	-1	1
CASP10	luad	-1	1
CD9	luad	1	1
CNDP2	luad	-1	1
CS	luad	1	1
DGKA	luad	-1	1
DGKB	luad	-1	1
GPAT4	luad	1	1
IMPAD1	luad	1	1
KLHDC10	luad	1	1
LETM1	luad	1	1
LIG3	luad	1	1
MYBBP1A	luad	1	1
MYO10	luad	1	1
NDRG1	luad	1	1
NOC4L	luad	1	1
NOP14	luad	1	1
PNO1	luad	1	1
SERPINB9	luad	-1	1
SLC30A9	luad	1	1
TIMM44	luad	1	1
TNIP1	luad	-1	1
TOR4A	luad	-1	1
TRIM24	luad	1	1
TRIM28	luad	1	1
UBE2I	luad	-1	1
UBXN2B	luad	1	1
