Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
TBC1D31	NP_663622.2|NP_001138560.1|NP_001317535.1	NP_663622.2|NP_001350078.1|NP_001350079.1|NP_001350077.1|NP_001317535.1|NP_001138560.1|NP_001350081.1|NP_001350084.1|NP_001350083.1|NP_001350080.1|NP_001350082.1|NP_001350085.1	NP_663622.2|NP_001350078.1|NP_001350077.1|NP_001350079.1|NP_001138560.1|NP_001317535.1|NP_001350084.1|NP_001350082.1|NP_001350080.1|NP_001350081.1|NP_001350083.1|NP_001350085.1		0.03136831733700111		0.03202579289687719	0.011404403217587051	0.04526763935367571	
TMEM65	NP_919267.2	NP_919267.2	NP_919267.2	NP_919267	0.47505117883583947	0.5596680106315255	0.04992132065943372	0.13830142039017934	0.9633207482427035	0.6912438766053253
TRPS1	NP_054831.2|NP_001269832.1|NP_001269831.1|NP_001317528.1	NP_001269831.1|NP_054831.2|NP_001269832.1|NP_001317528.1	NP_054831.2|NP_001269832.1|NP_001269831.1|NP_001317528.1	NP_001269831	0.5792441351610087		0.055998697693423034	0.312609646354451	0.13393442217254004	0.47336412319695104
TSPYL5	NP_277047.2	NP_277047.2	NP_277047.2	NP_277047	0.2021581242063877		0.014147337563485367	0.663075406676407	0.13393442217254004	0.026035555877919163
UBR5	NP_056986.2|NP_001269802.1	NP_056986.2|NP_001269802.1	NP_056986.2|NP_001269802.1	NP_001269802	0.9999841066697202	0.16174151613413124	0.2658113514589464	0.4937365236344112	0.9988860282598876	0.013285752774614502
UQCRB	NP_006285.1|NP_001186904.1|NP_001241681.1	NP_006285.1|NP_001241681.1|NP_001186904.1	NP_006285.1|NP_001241681.1|NP_001186904.1	NP_006285	0.26419375436341463	0.5169305560608504	0.015221346153632494	0.036205482304097245	0.6867522302791434	0.02607368281273539
UTP23	NP_115710.2	NP_115710.2	NP_115710.2	NP_115710	0.9999841066697202	0.7287289745586091	0.5949871656376984	0.14002204162668627	0.9633207482427035	0.024626657176219025
VPS13B	NP_060360.3|NP_689777.3|NP_056058.2|NP_858047.2	NP_060360.3|NP_689777.3|NP_056058.2|NP_858047.2	NP_060360.3|NP_689777.3|NP_056058.2|NP_858047.2	NP_060360	0.041882731399610754		0.25141250194586795	0.7031185270128815	0.6867522302791434	0.013285752774614502
WDYHV1	NP_060494.1|NP_001269953.1|NP_001269956.1	NP_060494.1|NP_001269953.1|NP_001269956.1	NP_060494.1|NP_001269953.1|NP_001269956.1	NP_001269953	0.5877569436478524		0.023821440575863842	0.3468718739060323	0.17448236052419086	0.030422366836381644
WWP1	NP_008944.1	NP_008944.1	NP_008944.1		0.06514075003826694	0.036550197992010876	0.038213712214962454	0.5924650385047295	0.44119590345284204	
YWHAZ	NP_001129173.1	NP_001129171.1	NP_001129171.1	NP_001129173	0.9999841066697202	0.9999953991968545	0.665192869962185	0.6272823475447304	0.58114063847886	0.9916908923136937
ZFAND1	NP_078975.2|NP_001164267.1|NP_001164268.1	NP_078975.2|NP_001164267.1|NP_001164268.1	NP_078975.2|NP_001164267.1|NP_001164268.1	NP_078975	0.13510106860950352	0.02133890900212242	0.048425613069634256	0.07500827554809626	0.8478265744081043	0.8088933795916672
ZHX1	NP_009153.3	NP_001017926.1	NP_001017926.1	NP_009153	0.13510106860950352		0.05692879829005919	0.8645668116554209	0.7710038520114767	0.18787409906627836
ZHX2	NP_055758.1	NP_001349726.1	NP_001349726.1	NP_055758	0.17099210515656432	0.05063806741989996	0.0916378669597516	0.032577440614575855	0.1495290360713744	0.024626657176219025
ZNF706	NP_001035975.1	NP_001035975.1	NP_001035975.1	NP_001035975	0.9999841066697202	0.6786684746517224	0.4036054659139652	0.04171472679663604	0.05023772874164936	0.3935325535625947
