Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
ARHGEF2	NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001337041.1|NP_001337039.1|NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001337041.1|NP_001337039.1|NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001155855	0.022158615075983858	0.06134006968509121	0.0065949566819535595	0.021586950595426934	0.01759737735683713	0.0009387340232840707
ARHGEF26	NP_001238891.1|NP_001238892.1	NP_001238891.1|NP_001238892.1	NP_001238891.1|NP_001238892.1		0.0006931417081368334		0.0008472864464567275	0.007343903280918103	0.1489587344345108	
ARHGEF28	NP_001073948.2|NP_001171164.1|NP_001231293.1	NP_001073948.2|NP_001171164.1|NP_001231293.1	NP_001073948.2|NP_001171164.1|NP_001231293.1	NP_001073948	0.0007683916798155147		0.0008472864464567275	0.0007020669038861527	0.0019043100298982165	0.0006862871504530137
ARHGEF3	NP_001122087.1|NP_001276627.1|NP_001122088.1|NP_062455.1	NP_062455.1|NP_001122087.1|NP_001122088.1|NP_001276627.1	NP_001122087.1|NP_001122088.1|NP_001276627.1|NP_062455.1	NP_001122087	0.001612475332905086		0.01732026655372797	0.00918933964653319	0.0010139668304082492	0.0007199482528186488
ARHGEF35	NP_001003702.2	NP_001003702.2	NP_001003702.2	NP_001003702	0.22522503694045937	0.016033423294877815	0.0025258193781596914	0.0017520890275278898	0.0010139668304082492	0.04582286424386307
ARHGEF37	NP_001001669.2	NP_001001669.2	NP_001001669.2	NP_001001669	0.07246257324791339	0.0007998424563696572	0.00880213794897702	0.0008068898044911564	0.0017321823316097575	0.0014029432724116458
ARHGEF38	NP_001229658.1		NP_001229658.1|NP_060170.1		0.40421005098982726				0.0016769021170480747	
ARHGEF40	NP_060541.3|NP_001265458.1|NP_001265459.1	NP_060541.3|NP_001265458.1|NP_001265459.1	NP_060541.3|NP_001265458.1|NP_001265459.1	NP_060541	0.00232220884200371	0.000953174852297591	0.003014286859704741	0.0008096577965659166	0.0027824374906284025	0.0006862871504530137
ARHGEF5	NP_005426.2	NP_005426.2	NP_005426.2	NP_005426	0.0684006306148533	0.0008258100484081013	0.0010400175897135925	0.0007322791410465987	0.002711531803916057	0.003725381444813187
ARHGEF6	NP_001293106.1	NP_004831.1	NP_004831.1	NP_004831	0.0006931417081368334	0.01857745657681891	0.08151075086100751	0.004426980338255041	0.19263174837351496	0.001058717376240406
ARHGEF6	NP_004831.1	NP_004831.1	NP_004831.1	NP_004831	0.0007483564962481892	0.01857745657681891	0.08151075086100751	0.004426980338255041	0.19263174837351496	0.001058717376240406
ARHGEF7	NP_001307781.1|NP_001307782.1|NP_663788.1|NP_001106983.1|NP_001106984.1|NP_001307783.1	NP_001307781.1|NP_001307782.1|NP_001340975.1|NP_663788.1|NP_001106983.1|NP_001106984.1|NP_001340976.1|NP_001340990.1	NP_001307781.1|NP_001307782.1|NP_001340975.1|NP_001106983.1|NP_663788.1|NP_001106984.1|NP_001340976.1|NP_001340984.1|NP_001307783.1|NP_001340990.1	NP_001307780	0.003445195624645318	0.027327346025749176	0.002510411222789779	0.023946247345639483	0.05826168212600963	0.001455359813610522
ARID1A	NP_006006.3|NP_624361.1	NP_006006.3|NP_624361.1		NP_006006	0.0008413802514074419	0.005292837814465757	0.0028840260586403886	0.0010799271510515437		0.0020538924201239763
ARID1B	NP_065783.3|NP_059989.2	NP_001333742.1|NP_065783.3|NP_059989.2|NP_001350654.1		NP_059989	0.0026144205584905226	0.0007998424563696572	0.0010514705678910262	0.001508044072778778		0.0034597314407078888
ARID2	NP_689854.2	NP_689854.2|NP_001334768.1	NP_689854.2|NP_001334768.1	NP_689854	0.0006958643418453296	0.0008789574532608557	0.0008758286416127683	0.0007020669038861527	0.0013806829842272575	0.004076679238679196
ARID3A	NP_005215.1|NP_001017363.1	NP_005215.1|NP_001017363.1	NP_005215.1|NP_001017363.1	NP_005215	0.011269448811011459	0.0011194970819767818	0.0015965936493931678	0.0006234204592644671	0.0011195677036677475	0.0014572132789932098
ARID4A	NP_002883.3|NP_075376.2|NP_075377.2	NP_002883.3|NP_075376.2|NP_075377.2	NP_002883.3|NP_075376.2|NP_075377.2	NP_002883	0.0006931417081368334		0.0008472864464567275	0.0006263777810911676	0.0012431955430845384	0.0008275629971216032
ARID4B	NP_001193723.1|NP_112739.2	NP_001193723.1|NP_112739.2		NP_001193723	0.0075306090821950595		0.002504141198386864	0.6424392470642946		0.0006862871504530137
ARID5B	NP_115575.1|NP_001231567.1	NP_115575.1|NP_001231567.1	NP_115575.1|NP_001231567.1	NP_001231567	0.0009435502358422187		0.004960684920240003	0.0007911843192679852	0.0015323740096946888	0.0011276693566592206
ARIH1	NP_005735.2	NP_005735.2	NP_005735.2	NP_005735	0.4183328060250688	0.056100046147889125	0.012500743039598763	0.0028116052980243257	0.005096186638374176	0.007541075638041791
ARIH2	NP_001304262.1|NP_001304263.1	NP_001304262.1|NP_001336142.1|NP_001336146.1|NP_001336151.1|NP_001336145.1|NP_001336144.1|NP_001304263.1|NP_001336156.1|NP_001336157.1	NP_001304262.1|NP_001336146.1|NP_001336151.1|NP_001336142.1|NP_001336145.1|NP_001336144.1|NP_001304263.1|NP_001336156.1|NP_001336157.1	NP_001304262	0.0006958643418453296	0.007816156269850334	0.011207006215989803	0.0006597402082286366	0.0017299510223587249	0.0013724398514561905
ARL1	NP_001168.1|NP_001287997.1	NP_001168.1|NP_001287997.1	NP_001168.1|NP_001287997.1	NP_001168	0.013825591803700134	0.0007998424563696572	0.002179177510455689	0.0006234204592644671	0.17010935433915156	0.001341106154517876
ARL14EP	NP_689529.1	NP_689529.1	NP_689529.1	NP_689529	0.0026784137957835408	0.0010768196405869367	0.0012925548068802497	0.043537206929184245	0.004466532597914209	0.0015113676764748722
ARL15	NP_061960.1	NP_061960.1	NP_061960.1	NP_061960	0.21989768737890109	0.003671522010549422	0.003174732049675676	0.0006234204592644671	0.0015323740096946888	0.0007211244614748572
ARL2	NP_001658.2|NP_001186674.1	NP_001658.2|NP_001186674.1	NP_001658.2|NP_001186674.1	NP_001658	0.0012797753324150479	0.006486278887549736	0.0021521275315996412	0.0007911843192679852	0.003089783851774499	0.025582448279905468
ARL2BP	NP_036238.1	NP_036238.1	NP_036238.1	NP_036238	0.05943364613023996	0.0008557556177220791	0.010344500303020074	0.0017347478437106157	0.001946594797620666	0.0007254561541436093
ARL3	NP_004302.1	NP_004302.1	NP_004302.1	NP_004302	0.09654166579962413	0.0025960083707987666	0.0008516620943651398	0.004473097793273173	0.035048385331339436	0.006310510256313725
ARL4C	NP_001269360.1|NP_005728.2	NP_001269360.1|NP_005728.2		NP_001269360	0.0009953657291125984		0.007173309537207056	0.0008266855014967542		0.04152873045504906
ARL5B	NP_848930.1	NP_848930.1	NP_848930.1	NP_848930	0.0017397435747291167	0.004362778195774812	0.002123346982640385	0.0008535800787383023	0.03500015140642955	0.0026635993371937664
ARL6	NP_001265222.1|NP_001310442.1|NP_001310443.1	NP_001265222.1|NP_001310442.1|NP_001310443.1	NP_001265222.1|NP_001310442.1|NP_001310443.1	NP_001265222	0.0006931417081368334	0.0008153672454285343	0.0021878429808244674	0.0009854118213203848	0.0010582466580169878	0.000865405172737044
ARL6IP1	NP_055976.1|NP_001300787.1	NP_055976.1|NP_001300787.1	NP_055976.1|NP_001300787.1	NP_055976	0.001991982643006038	0.0007998424563696572	0.0015152355464849252	0.0006263827041118093	0.0010139668304082492	0.0038129315123643353
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_001265309.1	NP_001002251	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0015896763726091574	0.0006862871504530137
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_001265309.1	NP_001002252	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0015896763726091574	0.0012831130025143659
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_001265309.1	NP_061164	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0015896763726091574	0.0011427763068773784
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_061164.3	NP_001002251	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0010139668304082492	0.0006862871504530137
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_061164.3	NP_001002252	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0010139668304082492	0.0012831130025143659
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001002251.2|NP_001265307.1	NP_061164.3	NP_061164	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.015097282293485274	0.0010139668304082492	0.0011427763068773784
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_001265309.1	NP_001002251	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0015896763726091574	0.0006862871504530137
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_001265309.1	NP_001002252	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0015896763726091574	0.0012831130025143659
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_001265309.1	NP_061164	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0015896763726091574	0.0011427763068773784
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_061164.3	NP_001002251	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0010139668304082492	0.0006862871504530137
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_061164.3	NP_001002252	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0010139668304082492	0.0012831130025143659
ARL6IP4	NP_001002251.2|NP_001265309.1|NP_001265307.1	NP_001265309.1	NP_061164.3	NP_061164	0.001367121650963073	0.0011880479526006898	0.0014369535236928013	0.005721031957091018	0.0010139668304082492	0.0011427763068773784
ARL6IP5	NP_006398.1	NP_006398.1	NP_006398.1	NP_006398	0.16342311644351906	0.0012034728197921295	0.01766061104109405	0.0006597402082286366	0.01111650706773659	0.0006862871504530137
ARL6IP6	NP_689735.1	NP_689735.1	NP_689735.1	NP_689735	0.001693127748269443	0.001246144279852742	0.0028212883649766096	0.001830695209876884	0.0010139668304082492	0.0006969436361744481
ARL8A	NP_620150.1|NP_001243058.1	NP_620150.1|NP_001243058.1	NP_620150.1|NP_001243058.1	NP_620150	0.0012192113353615445	0.0008605096519190118	0.007581033476272303	0.02982537267815894	0.0016218511602512037	0.0006862871504530137
ARL8B	NP_060654.1	NP_060654.1	NP_060654.1	NP_060654	0.0011055475644740059	0.0007998424563696572	0.0008472864464567275	0.013721064697157608	0.001475653167541231	0.0008074252230175672
ARMC1	NP_060590.1	NP_060590.1|NP_001273631.1	NP_060590.1|NP_001273631.1	NP_060590	0.29346336652877786	0.001100524755017855	0.012028759755855373	0.002555302658140049	0.030821886315509105	0.0032223037514786173
ARMC10	NP_114111.2|NP_001154482.1	NP_114111.2|NP_001154482.1|NP_001154481.1|NP_001154484.1|NP_001154483.1|NP_001154485.1	NP_114111.2|NP_001154482.1	NP_001154481	0.0011421426035137492	0.01601923221280525	0.002017124633232063	0.0009244038096488346	0.007803241706856294	0.0029293100206905466
ARMC10	NP_114111.2|NP_001154482.1	NP_114111.2|NP_001154482.1|NP_001154481.1|NP_001154484.1|NP_001154483.1|NP_001154485.1	NP_114111.2|NP_001154482.1	NP_001154482	0.0011421426035137492	0.01601923221280525	0.002017124633232063	0.0009244038096488346	0.007803241706856294	0.0029366012637134357
ARMC5	NP_001288749.1|NP_001275696.1|NP_001098717.1|NP_079018.1	NP_001288749.1|NP_001275696.1|NP_001098717.1|NP_079018.1	NP_001275696.1|NP_001098717.1|NP_079018.1	NP_001098717	0.004897111276179148		0.0008472864464567275	0.0009000871704379834	0.005977594776868883	0.0006862871504530137
ARMC6	NP_001186125.1|NP_219483.1	NP_001186125.1|NP_219483.1	NP_001186125.1|NP_219483.1	NP_001186125	0.0006982080687127734	0.000818664301218824	0.011077773944607317	0.014942924037208358	0.05060317872221374	0.0026257024649919245
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_001350870.1|NP_056211.2|NP_001350871.1|NP_001253970.1|NP_001253971.1|NP_001269271.1		NP_001253970	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0007313052008068538		0.0008942906672853855
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_001350870.1|NP_056211.2|NP_001350871.1|NP_001253970.1|NP_001253971.1|NP_001269271.1		NP_054873	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0007313052008068538		0.011070923461065271
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_001350870.1|NP_056211.2|NP_001350871.1|NP_001253970.1|NP_001253971.1|NP_001269271.1		NP_056211	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0007313052008068538		0.0009541188412593186
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_054873.2		NP_001253970	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0006581440018388976		0.0008942906672853855
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_054873.2		NP_054873	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0006581440018388976		0.011070923461065271
ARMC8	NP_056211.2|NP_001269271.1|NP_054873.2	NP_054873.2		NP_056211	0.006463908990856055	0.006738869605305468	0.00683447451829028	0.0006581440018388976		0.0009541188412593186
ARMC9	NP_001258395.1|NP_001278585.1	NP_001258395.1|NP_001278585.1|NP_001339686.1|NP_001339688.1|NP_001011552.2	NP_001258395.1|NP_001278585.1|NP_001339688.1|NP_001339686.1|NP_001011552.2	NP_001258395	0.25575070963847935	0.0037322108263443347	0.0008472864464567275	0.0006234204592644671	0.0028634887413486604	0.0019514581379944755
ARMCX1	NP_057692.1	NP_057692.1	NP_057692.1	NP_057692	0.002158192978554325	0.001495899879557355	0.0008472864464567275	0.0007322224687168355	0.0011296421195004945	0.0015671168211476177
ARMCX2	NP_001269160.1	NP_001269160.1	NP_001269160.1	NP_001269160	0.0006931417081368334	0.0007998424563696572	0.0023496642800229874	0.0006234204592644671	0.0017468548514352768	0.004812254206953089
ARMCX3	NP_057691.1	NP_057691.1	NP_057691.1	NP_057691	0.0006931417081368334	0.004507036999797214	0.005052882567972012	0.0013797156220290397	0.002806061321686829	0.0007310514734802473
ARMCX4	NP_001243084.2	NP_001243084.2	NP_001243084.2		0.00970487149971341			0.001115836945770901	0.0010549305187304303	
ARMCX5	NP_001161951.1	NP_001161950.1	NP_001161950.1		0.0036189211091321883		0.0024003903030243652	0.0012627018952167187	0.0012119461135885303	
ARMT1	NP_078849.1|NP_001273491.1	NP_078849.1|NP_001273491.1	NP_078849.1|NP_001273491.1	NP_078849	0.0036441463180530292	0.004783255591315434	0.03762365295556501	0.004262638349024157	0.012513739208263932	0.00301177629103145
ARNT	NP_848514.1|NP_001659.1|NP_001184254.1|NP_001272964.1|NP_001272965.1	NP_001659.1|NP_848514.1|NP_001337153.1|NP_001272964.1|NP_001272965.1|NP_001184254.1|NP_001337154.1|NP_001337155.1	NP_001659.1|NP_848514.1|NP_001337153.1|NP_001184254.1|NP_001272964.1|NP_001272965.1|NP_001337154.1|NP_001337155.1	NP_001272964	0.0006931417081368334	0.004132546531974916	0.033870725174578155	0.0009854118213203848	0.05129251728692589	0.0009392115784642316
ARNT2	NP_055677.3			NP_055677	0.09814502026818936					0.0008163207607758614
ARNTL	NP_001284648.1|NP_001025443.1|NP_001284653.1|NP_001025444.1	NP_001338736.1|NP_001338748.1|NP_001284648.1|NP_001025443.1|NP_001338738.1|NP_001338752.1|NP_001338742.1|NP_001284653.1|NP_001025444.1|NP_001338734.1|NP_001338735.1|NP_001338739.1|NP_001338740.1	NP_001338736.1|NP_001338748.1|NP_001284648.1|NP_001025443.1|NP_001338738.1|NP_001338752.1|NP_001338742.1|NP_001284653.1|NP_001025444.1|NP_001338734.1|NP_001338735.1|NP_001338739.1|NP_001338740.1		0.21136454851030947		0.004958986582011504	0.0006240459740506134	0.0033636807414178845	
ARPC1A	NP_006400.2|NP_001177925.1	NP_006400.2	NP_001177925.1	NP_006400	0.2856984776667188	0.0007998424563696572	0.010918103099162588	0.0006234204592644671	0.017308345831604257	0.0021082129227175932
ARPC1A	NP_006400.2|NP_001177925.1	NP_006400.2	NP_006400.2	NP_006400	0.2856984776667188	0.0007998424563696572	0.010918103099162588	0.0006234204592644671	0.02747921951218108	0.0021082129227175932
ARPC1B	NP_005711.1	NP_005711.1	NP_005711.1	NP_005711	0.0017743391276133368	0.009161908300308047	0.19990495731577942	0.0014545786991163353	0.10520822337816184	0.001278581603975456
ARPC2	NP_690601.1	NP_005722.1	NP_005722.1	NP_690601	0.0031287251414726137	0.013236329657161844	0.01372706787661459	0.0015550396135826999	0.09729868301323603	0.004010749879500092
ARPC3	NP_001265485.1|NP_001274151.1	NP_001265485.1|NP_001274151.1	NP_001265485.1|NP_001274151.1	NP_001265485	0.0013666200731150095	0.0010320831551400324	0.023723498247050927	0.0014846048686494662	0.24611205380815143	0.003450166886159335
ARPC4	NP_005709.1|NP_001185709.1|NP_001020131.1	NP_005709.1|NP_001185709.1|NP_001020130.1	NP_005709.1|NP_001185709.1|NP_001020130.1	NP_001185709	0.0012449190755254532	0.03572820430900085	0.009069163650830393	0.0006234204592644671	0.12476299071362526	0.009405245567499325
ARPC5	NP_005708.1|NP_001257368.1	NP_005708.1|NP_001257368.1	NP_005708.1|NP_001257368.1	NP_005708	0.0007460752314996409	0.001799472732096446	0.11097940329569618	0.0006574608252647468	0.18564283478917953	0.004087636012536301
ARPC5L	NP_112240.1	NP_112240.1	NP_112240.1	NP_112240	0.0008373403447845284	0.0007998424563696572	0.001187097209207935	0.0006234204592644671	0.040258085424128474	0.000881828896197167
ARPIN	NP_872422.1|NP_001269309.1				0.0016575888218212105		0.0015315104256728698			
ARPP19	NP_001293124.1|NP_001317238.1	NP_001293120.1|NP_001293124.1|NP_001317238.1	NP_001293120.1|NP_001293124.1|NP_001317238.1	NP_001293124	0.004173467682771788	0.035667906723827865	0.0010907842853602444	0.0006234204592644671	0.09990914154622324	0.002183826752259019
ARRB1	NP_004032.2	NP_004032.2|NP_004303.2	NP_004032.2	NP_064647	0.05543933604888036	0.0007998424563696572	0.02289198975160322	0.00720997083434228	0.002362605875405518	0.0022696153320906983
ARRB1	NP_004032.2	NP_004032.2|NP_004303.2	NP_064647.1	NP_064647	0.05543933604888036	0.0007998424563696572	0.02289198975160322	0.00720997083434228	0.0013496430796998144	0.0022696153320906983
ARRB1	NP_004032.2	NP_064647.1	NP_004032.2	NP_064647	0.05543933604888036	0.0007998424563696572	0.02289198975160322	0.0006234204592644671	0.002362605875405518	0.0022696153320906983
ARRB1	NP_004032.2	NP_064647.1	NP_064647.1	NP_064647	0.05543933604888036	0.0007998424563696572	0.02289198975160322	0.0006234204592644671	0.0013496430796998144	0.0022696153320906983
ARRB1	NP_064647.1	NP_004032.2|NP_004303.2	NP_004032.2	NP_064647	0.024929122875449794	0.0007998424563696572	0.02289198975160322	0.00720997083434228	0.002362605875405518	0.0022696153320906983
ARRB1	NP_064647.1	NP_004032.2|NP_004303.2	NP_064647.1	NP_064647	0.024929122875449794	0.0007998424563696572	0.02289198975160322	0.00720997083434228	0.0013496430796998144	0.0022696153320906983
ARRB1	NP_064647.1	NP_064647.1	NP_004032.2	NP_064647	0.024929122875449794	0.0007998424563696572	0.02289198975160322	0.0006234204592644671	0.002362605875405518	0.0022696153320906983
ARRB1	NP_064647.1	NP_064647.1	NP_064647.1	NP_064647	0.024929122875449794	0.0007998424563696572	0.02289198975160322	0.0006234204592644671	0.0013496430796998144	0.0022696153320906983
ARRB2	NP_004304.1|NP_001244259.1|NP_001244257.1|NP_945355.1|NP_001244260.1|NP_001244258.1|NP_001316993.1	NP_004304.1|NP_001244257.1|NP_001244259.1|NP_945355.1|NP_001244260.1|NP_001244258.1|NP_001316993.1	NP_004304.1|NP_001244257.1|NP_001244259.1|NP_945355.1|NP_001244260.1|NP_001244258.1|NP_001316993.1	NP_001244259	0.04253691525132169	0.0007998424563696572	0.09455984740863124	0.00282269637728855	0.0027447122293028634	0.03579880279798916
ARRDC1	NP_001304897.1|NP_689498.1	NP_001304897.1|NP_689498.1	NP_001304897.1|NP_689498.1	NP_001304897	0.0037067636463556874	0.0013318970541242728	0.0012264702020960395	0.004758371458147409	0.001434151573850321	0.0009991904843842034
ARSA	NP_000478.3|NP_001078897.1	NP_000478.3|NP_001078897.1	NP_000478.3|NP_001078897.1	NP_000478	0.0019023562429436494	0.0018714236478101138	0.002277142151856892	0.0009262579125734021	0.0010376336151056685	0.0009086030793569531
ARSB	NP_000037.2|NP_942002.1	NP_000037.2|NP_942002.1	NP_000037.2|NP_942002.1	NP_000037	0.005952038638077339	0.001680937995608972	0.10301765271382687	0.0008147526199736904	0.011382468310978318	0.0006862871504530137
ARSD	NP_001660.2|NP_033667.2|NP_001269557.1|NP_000038.2|NP_001269560.1	NP_001660.2|NP_033667.2|NP_001188467.1	NP_001660.2|NP_033667.2	NP_001660	0.13477112854976436	0.0008727574881194319	0.006798342017179309	0.02634608258016318	0.0013202171923588331	0.0006862871504530137
ARSI	NP_001012301.1|NP_078866.3	NP_001012301.1	NP_001012301.1|NP_078866.3|NP_001341139.1|NP_001341140.1		0.01372396358197328			0.0010961957111922016	0.0033885316930727656	
ARV1	NP_073623.1	NP_001333921.1|NP_073623.1	NP_001333921.1|NP_073623.1	NP_073623	0.03013656888892015		0.0008472864464567275	0.0007975902568640092	0.0012858268688942882	0.0011433775003007963
ARVCF	NP_001661.1	NP_001661.1	NP_001661.1	NP_001661	0.0006931417081368334	0.0016487514446680387	0.0009549018248513696	0.0006904847266105776	0.004391849347990742	0.0009392115784642316
AS3MT	NP_065733.2	NP_065733.2	NP_065733.2	NP_065733	0.0022572349205303684		0.005277283655460109	0.0029075189562256416	0.02334611296908037	0.0020619139604957258
ASAH1	NP_004306.3|NP_808592.2	NP_004306.3|NP_808592.2|NP_001350672.1|NP_001120977.1	NP_808592.2|NP_004306.3|NP_001350672.1|NP_001120977.1	NP_004306	0.03982684299720944	0.0008324295219482201	0.006133920303305451	0.0023807311687663053	0.0014471848054330978	0.0012247899380636936
ASAP2	NP_001128663.1	NP_003878.1	NP_003878.1|NP_001128663.1	NP_001128663	0.008642908738941416	0.0009855279906112293	0.003969013087966363	0.0006864183281441448	0.08774209969925734	0.0018584111232381327
ASAP2	NP_001128663.1	NP_003878.1	NP_003878.1|NP_001128663.1	NP_003878	0.008642908738941416	0.0009855279906112293	0.003969013087966363	0.0006864183281441448	0.08774209969925734	0.0011665361637727967
ASAP3	NP_060177.2|NP_001137250.1	NP_060177.2|NP_001137250.1	NP_060177.2|NP_001137250.1	NP_001137250	0.11399604304735823		0.0033431513736457623	0.0021319318822736254	0.0015142508565961531	0.001271048543714726
ASB13	NP_078977.2				0.0010456571336825164		0.0017898454744732552			
ASB6	NP_060343.1|NP_001189332.1|NP_821066.1	NP_060343.1|NP_001189332.1|NP_821066.1	NP_060343.1|NP_001189332.1|NP_821066.1		0.015174520906206862		0.001709510586330866	0.0006234204592644671	0.6231585614707186	
ASB9	NP_001026909.1	NP_001026909.1|NP_001162003.1|NP_001162002.1	NP_001026909.1|NP_001162003.1|NP_001162002.1	NP_001026909	0.0016487316687940213	0.0016148791466213336	0.0008472864464567275	0.007480987584735331	0.0011901958888734072	0.004383779841100088
ASCC1	NP_001185727.1|NP_001185728.1	NP_001185727.1|NP_001185728.1	NP_001185727.1|NP_001185728.1	NP_001185727	0.028696081125425113	0.0007998424563696572	0.0016699785386684292	0.0010764437108732653	0.004280758098569973	0.016720553191207424
ASCC2	NP_115580.2|NP_001229835.1	NP_115580.2|NP_001229835.1	NP_115580.2|NP_001229835.1	NP_115580	0.0015379000464060227	0.0008692978882245945	0.0009551201869602318	0.0011618593820167244	0.008552484910232878	0.00491054990779021
ASCC3	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819	0.0021168195317242846	0.0036101043527539535	0.000914724563863692	0.0007309364410999884	0.01785818271490154	0.046545782967196095
ASF1A	NP_054753.1	NP_054753.1	NP_054753.1	NP_054753	0.006462821266428098	0.0016513036752329364	0.0008649943004349603	0.02986088963000277	0.0024065458887576447	0.0012060270568006529
ASF1B	NP_060624.1	NP_060624.1	NP_060624.1	NP_060624	0.013716612579861216	0.0071312750010601896	0.0008472864464567275	0.0027489515247255403	0.001223550904859899	0.000964605049173149
ASH1L	NP_060959.2	NP_060959.2	NP_060959.2		0.000992341486938536		0.0010903814513775257	0.0006574608252647468	0.003737408413088964	
ASH2L	NP_004665.2|NP_001269201.1	NP_004665.2|NP_001269201.1	NP_004665.2|NP_001269201.1	NP_004665	0.2868915642556384	0.12070097626800352	0.0008472864464567275	0.0006711397345785273	0.00355944596816979	0.0017563182418172559
ASL	NP_000039.2|NP_001020115.1|NP_001020117.1	NP_000039.2|NP_001020115.1|NP_001020117.1	NP_000039.2|NP_001020115.1|NP_001020117.1	NP_000039	0.5227863914525139	0.008374619644233559	0.001058772952172334	0.0006234204592644671	0.005200648240049721	0.006744595403198352
ASMTL	NP_004183.2|NP_001166945.1|NP_001166944.1	NP_004183.2|NP_001166945.1|NP_001166944.1	NP_004183.2|NP_001166945.1|NP_001166944.1	NP_004183	0.2914397260637411	0.07993793552557589	0.0010620397075095413	0.00825918265488695	0.043085457218141644	0.0009630210955972317
ASNA1	NP_004308.2	NP_004308.2	NP_004308.2	NP_004308	0.017189894957478774	0.0008153672454285343	0.001220685744858128	0.11707062526241022	0.006256087465895429	0.0022359669089043336
ASNS	NP_001171546.1|NP_597680.2|NP_001171548.1	NP_001339425.1|NP_001171546.1|NP_001171547.1	NP_001339425.1|NP_001171546.1|NP_001171547.1	NP_001171546	0.004921231956821354	0.0014570677144508948	0.0011967680053670258	0.0006907809773133593	0.0015501293148077072	0.001843115638522456
ASNSD1	NP_061921.1	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_061921	0.0013318425332140942		0.002407058794593329	0.0018423395150444642	0.0010139668304082492	0.0009253035004730473
ASNSD1	NP_061921.1	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_001340426.1	NP_061921	0.0013318425332140942		0.002407058794593329	0.0018423395150444642	0.0033911165804409505	0.0009253035004730473
ASNSD1	NP_061921.1	NP_001340426.1	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_061921	0.0013318425332140942		0.002407058794593329	0.0006234204592644671	0.0010139668304082492	0.0009253035004730473
ASNSD1	NP_061921.1	NP_001340426.1	NP_001340426.1	NP_061921	0.0013318425332140942		0.002407058794593329	0.0006234204592644671	0.0033911165804409505	0.0009253035004730473
ASNSD1	smORF_G047316	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_001340422.1|smORF_G047316|NP_001340423.1	NP_061921	0.005009691858731886		0.002407058794593329	0.0018423395150444642	0.0010139668304082492	0.0009253035004730473
