Name	variable	value	cancer	type	omics
NRG1-IT1	hnscc_pvalue_transcriptomics	0.8297599438295383	hnscc	pvalue	transcriptomics
NRG1-IT3	hnscc_pvalue_transcriptomics	0.6667380351205454	hnscc	pvalue	transcriptomics
NUDT18	hnscc_pvalue_transcriptomics	8.872864293674639e-05	hnscc	pvalue	transcriptomics
NUGGC	hnscc_pvalue_transcriptomics	0.1398313769888213	hnscc	pvalue	transcriptomics
PBK	hnscc_pvalue_transcriptomics	4.274704432898409e-08	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	3.8816742480293734e-19	hnscc	pvalue	transcriptomics
PCM1	hnscc_pvalue_transcriptomics	3.8816742480293734e-19	hnscc	pvalue	transcriptomics
PDGFRL	hnscc_pvalue_transcriptomics	0.6559445948057351	hnscc	pvalue	transcriptomics
PDLIM2	hnscc_pvalue_transcriptomics	0.042373928327952656	hnscc	pvalue	transcriptomics
PEBP4	hnscc_pvalue_transcriptomics	0.7098826322388556	hnscc	pvalue	transcriptomics
PHYHIP	hnscc_pvalue_transcriptomics	0.09652218380484034	hnscc	pvalue	transcriptomics
PINX1	hnscc_pvalue_transcriptomics	6.221500777786126e-08	hnscc	pvalue	transcriptomics
PIWIL2	hnscc_pvalue_transcriptomics	0.6239034722051928	hnscc	pvalue	transcriptomics
PNMA2	hnscc_pvalue_transcriptomics	0.10651623929274444	hnscc	pvalue	transcriptomics
PNOC	hnscc_pvalue_transcriptomics	0.17271718705212347	hnscc	pvalue	transcriptomics
POLR3D	hnscc_pvalue_transcriptomics	1.0361454550785715e-10	hnscc	pvalue	transcriptomics
PPP1R3B	hnscc_pvalue_transcriptomics	0.000418645654589776	hnscc	pvalue	transcriptomics
PPP2CB	hnscc_pvalue_transcriptomics	3.705855485047103e-19	hnscc	pvalue	transcriptomics
PPP2R2A	hnscc_pvalue_transcriptomics	1.1597007185813058e-16	hnscc	pvalue	transcriptomics
PPP3CC	hnscc_pvalue_transcriptomics	3.647143353031134e-11	hnscc	pvalue	transcriptomics
PRAG1	hnscc_pvalue_transcriptomics	0.0001085289386884652	hnscc	pvalue	transcriptomics
PRR23D1	hnscc_pvalue_transcriptomics	0.23993536914050462	hnscc	pvalue	transcriptomics
PRR23D2	hnscc_pvalue_transcriptomics	0.33543712354496835	hnscc	pvalue	transcriptomics
PRSS55	hnscc_pvalue_transcriptomics	0.15672844093602337	hnscc	pvalue	transcriptomics
PSD3	hnscc_pvalue_transcriptomics	8.359087760030805e-05	hnscc	pvalue	transcriptomics
PTK2B	hnscc_pvalue_transcriptomics	4.061449891780745e-05	hnscc	pvalue	transcriptomics
PTK2B	hnscc_pvalue_transcriptomics	4.061449891780745e-05	hnscc	pvalue	transcriptomics
PURG	hnscc_pvalue_transcriptomics	0.8057802028275983	hnscc	pvalue	transcriptomics
PURG	hnscc_pvalue_transcriptomics	0.8057802028275983	hnscc	pvalue	transcriptomics
R3HCC1	hnscc_pvalue_transcriptomics	4.2744561193050194e-17	hnscc	pvalue	transcriptomics
RBPMS	hnscc_pvalue_transcriptomics	8.359087760030805e-05	hnscc	pvalue	transcriptomics
RBPMS-AS1	hnscc_pvalue_transcriptomics	0.0011108502706085267	hnscc	pvalue	transcriptomics
REEP4	hnscc_pvalue_transcriptomics	0.004425442947616312	hnscc	pvalue	transcriptomics
REEP4	hnscc_pvalue_transcriptomics	0.004425442947616312	hnscc	pvalue	transcriptomics
REEP4	hnscc_pvalue_transcriptomics	0.004425442947616312	hnscc	pvalue	transcriptomics
REEP4	hnscc_pvalue_transcriptomics	0.004425442947616312	hnscc	pvalue	transcriptomics
RHOBTB2	hnscc_pvalue_transcriptomics	0.006435920195538407	hnscc	pvalue	transcriptomics
RNF122	hnscc_pvalue_transcriptomics	0.038477139858823346	hnscc	pvalue	transcriptomics
RP1L1	hnscc_pvalue_transcriptomics	0.07446188507742525	hnscc	pvalue	transcriptomics
RPL23AP53	hnscc_pvalue_transcriptomics	1.469934110612242e-07	hnscc	pvalue	transcriptomics
SARAF	hnscc_pvalue_transcriptomics	3.936448111565022e-16	hnscc	pvalue	transcriptomics
SCARA3	hnscc_pvalue_transcriptomics	0.011537626733511623	hnscc	pvalue	transcriptomics
SCARA5	hnscc_pvalue_transcriptomics	0.6565505757625082	hnscc	pvalue	transcriptomics
SDAD1P1	hnscc_pvalue_transcriptomics	4.945717307744247e-07	hnscc	pvalue	transcriptomics
SFTPC	hnscc_pvalue_transcriptomics	0.8167751900315399	hnscc	pvalue	transcriptomics
SFTPC	hnscc_pvalue_transcriptomics	0.8167751900315399	hnscc	pvalue	transcriptomics
SFTPC	hnscc_pvalue_transcriptomics	0.8167751900315399	hnscc	pvalue	transcriptomics
SFTPC	hnscc_pvalue_transcriptomics	0.8167751900315399	hnscc	pvalue	transcriptomics
SGCZ	hnscc_pvalue_transcriptomics	0.49179436581604885	hnscc	pvalue	transcriptomics
SH2D4A	hnscc_pvalue_transcriptomics	4.81761172920008e-06	hnscc	pvalue	transcriptomics
SLC18A1	hnscc_pvalue_transcriptomics	0.6239034722051928	hnscc	pvalue	transcriptomics
SLC25A37	hnscc_pvalue_transcriptomics	6.058553805217414e-06	hnscc	pvalue	transcriptomics
SLC35G5	hnscc_pvalue_transcriptomics	0.13633072857299666	hnscc	pvalue	transcriptomics
SLC39A14	hnscc_pvalue_transcriptomics	0.19540455683624472	hnscc	pvalue	transcriptomics
SLC7A2	hnscc_pvalue_transcriptomics	0.0009784813475840546	hnscc	pvalue	transcriptomics
SMIM18	hnscc_pvalue_transcriptomics	4.185288683390583e-09	hnscc	pvalue	transcriptomics
SNORD13	hnscc_pvalue_transcriptomics	0.07446188507742525	hnscc	pvalue	transcriptomics
SORBS3	hnscc_pvalue_transcriptomics	0.015373535820134588	hnscc	pvalue	transcriptomics
SOX7	hnscc_pvalue_transcriptomics	0.02161650039510397	hnscc	pvalue	transcriptomics
SPAG11A	hnscc_pvalue_transcriptomics	0.5403414756753638	hnscc	pvalue	transcriptomics
SPAG11B	hnscc_pvalue_transcriptomics	0.15296924549200122	hnscc	pvalue	transcriptomics
STC1	hnscc_pvalue_transcriptomics	0.1611642684062843	hnscc	pvalue	transcriptomics
STMN4	hnscc_pvalue_transcriptomics	0.16254648053064508	hnscc	pvalue	transcriptomics
TDH	hnscc_pvalue_transcriptomics	0.02005609512840128	hnscc	pvalue	transcriptomics
TDRP	hnscc_pvalue_transcriptomics	0.0024957515601234715	hnscc	pvalue	transcriptomics
TEX15	hnscc_pvalue_transcriptomics	0.10744448733712476	hnscc	pvalue	transcriptomics
TNFRSF10A	hnscc_pvalue_transcriptomics	4.87157518072583e-10	hnscc	pvalue	transcriptomics
TNFRSF10B	hnscc_pvalue_transcriptomics	1.2610848179053374e-06	hnscc	pvalue	transcriptomics
TNFRSF10C	hnscc_pvalue_transcriptomics	0.02604516836855688	hnscc	pvalue	transcriptomics
TNFRSF10D	hnscc_pvalue_transcriptomics	0.004706595332547366	hnscc	pvalue	transcriptomics
TNKS	hnscc_pvalue_transcriptomics	1.3794768149575459e-17	hnscc	pvalue	transcriptomics
TRIM35	hnscc_pvalue_transcriptomics	1.5456230336128028e-08	hnscc	pvalue	transcriptomics
TRMT9B	hnscc_pvalue_transcriptomics	0.0030630116914318628	hnscc	pvalue	transcriptomics
TTI2	hnscc_pvalue_transcriptomics	2.4682904751292227e-26	hnscc	pvalue	transcriptomics
TUSC3	hnscc_pvalue_transcriptomics	0.012037551925122908	hnscc	pvalue	transcriptomics
UBXN8	hnscc_pvalue_transcriptomics	6.315711809967933e-13	hnscc	pvalue	transcriptomics
UNC5D	hnscc_pvalue_transcriptomics	0.8297599438295383	hnscc	pvalue	transcriptomics
USP17L1	hnscc_pvalue_transcriptomics	0.16777068900152078	hnscc	pvalue	transcriptomics
USP17L2	hnscc_pvalue_transcriptomics	0.7643439547837307	hnscc	pvalue	transcriptomics
USP17L3	hnscc_pvalue_transcriptomics	0.1604442924006276	hnscc	pvalue	transcriptomics
USP17L4	hnscc_pvalue_transcriptomics	0.1398313769888213	hnscc	pvalue	transcriptomics
USP17L7	hnscc_pvalue_transcriptomics	0.7393067047137517	hnscc	pvalue	transcriptomics
USP17L8	hnscc_pvalue_transcriptomics	0.8297599438295383	hnscc	pvalue	transcriptomics
VPS37A	hnscc_pvalue_transcriptomics	9.31078739312308e-23	hnscc	pvalue	transcriptomics
WRN	hnscc_pvalue_transcriptomics	3.0011823044832597e-18	hnscc	pvalue	transcriptomics
XKR5	hnscc_pvalue_transcriptomics	0.25119114798303	hnscc	pvalue	transcriptomics
XKR6	hnscc_pvalue_transcriptomics	0.0004392089438839047	hnscc	pvalue	transcriptomics
XPO7	hnscc_pvalue_transcriptomics	3.5398176515973895e-20	hnscc	pvalue	transcriptomics
ZDHHC2	hnscc_pvalue_transcriptomics	0.003236114242337166	hnscc	pvalue	transcriptomics
ZNF395	hnscc_pvalue_transcriptomics	1.2937581612720102e-06	hnscc	pvalue	transcriptomics
ZNF596	hnscc_pvalue_transcriptomics	1.3894583939769676e-10	hnscc	pvalue	transcriptomics
ZNF705B	hnscc_pvalue_transcriptomics	0.318496610255946	hnscc	pvalue	transcriptomics
ZNF705D	hnscc_pvalue_transcriptomics	0.5175864394989996	hnscc	pvalue	transcriptomics
ZNF705G	hnscc_pvalue_transcriptomics	0.8767120159838986	hnscc	pvalue	transcriptomics
ADAM28	hnscc_rvalue_transcriptomics	0.3169780600000346	hnscc	rvalue	transcriptomics
ADAM7	hnscc_rvalue_transcriptomics	0.26696928775620354	hnscc	rvalue	transcriptomics
ADAMDEC1	hnscc_rvalue_transcriptomics	-0.07631494180080717	hnscc	rvalue	transcriptomics
ADRA1A	hnscc_rvalue_transcriptomics	0.19785454123947382	hnscc	rvalue	transcriptomics
AGPAT5	hnscc_rvalue_transcriptomics	0.5419396171023626	hnscc	rvalue	transcriptomics
ANGPT2	hnscc_rvalue_transcriptomics	0.18065714130416965	hnscc	rvalue	transcriptomics
ARHGEF10	hnscc_rvalue_transcriptomics	0.34156993825288984	hnscc	rvalue	transcriptomics
ASAH1	hnscc_rvalue_transcriptomics	0.46511849426817375	hnscc	rvalue	transcriptomics
ATP6V1B2	hnscc_rvalue_transcriptomics	0.6419695069229281	hnscc	rvalue	transcriptomics
BIN3	hnscc_rvalue_transcriptomics	0.7248309430715152	hnscc	rvalue	transcriptomics
BLK	hnscc_rvalue_transcriptomics	0.16285010424414342	hnscc	rvalue	transcriptomics
BMP1	hnscc_rvalue_transcriptomics	-0.010369128029492039	hnscc	rvalue	transcriptomics
BNIP3L	hnscc_rvalue_transcriptomics	0.4876369343031333	hnscc	rvalue	transcriptomics
C8orf48	hnscc_rvalue_transcriptomics	0.11951235877886174	hnscc	rvalue	transcriptomics
C8orf49	hnscc_rvalue_transcriptomics	0.05684248003900414	hnscc	rvalue	transcriptomics
C8orf58	hnscc_rvalue_transcriptomics	0.31122109461372294	hnscc	rvalue	transcriptomics
C8orf74	hnscc_rvalue_transcriptomics	0.10474072338421607	hnscc	rvalue	transcriptomics
CCAR2	hnscc_rvalue_transcriptomics	0.7349440583749365	hnscc	rvalue	transcriptomics
CCAR2	hnscc_rvalue_transcriptomics	0.7349440583749365	hnscc	rvalue	transcriptomics
CCAR2	hnscc_rvalue_transcriptomics	0.7349440583749365	hnscc	rvalue	transcriptomics
CCAR2	hnscc_rvalue_transcriptomics	0.7349440583749365	hnscc	rvalue	transcriptomics
CCDC25	hnscc_rvalue_transcriptomics	0.8046488836433163	hnscc	rvalue	transcriptomics
CCDC25	hnscc_rvalue_transcriptomics	0.8046488836433163	hnscc	rvalue	transcriptomics
CDCA2	hnscc_rvalue_transcriptomics	0.5573584060702983	hnscc	rvalue	transcriptomics
CHMP7	hnscc_rvalue_transcriptomics	0.7131302891016216	hnscc	rvalue	transcriptomics
CHRNA2	hnscc_rvalue_transcriptomics	0.10815712291573083	hnscc	rvalue	transcriptomics
CLDN23	hnscc_rvalue_transcriptomics	0.15874070463762485	hnscc	rvalue	transcriptomics
CLN8	hnscc_rvalue_transcriptomics	0.7094982549977296	hnscc	rvalue	transcriptomics
CLU	hnscc_rvalue_transcriptomics	0.11157898842267654	hnscc	rvalue	transcriptomics
CNOT7	hnscc_rvalue_transcriptomics	0.818279765941129	hnscc	rvalue	transcriptomics
CSGALNACT1	hnscc_rvalue_transcriptomics	0.2769257888155159	hnscc	rvalue	transcriptomics
CSMD1	hnscc_rvalue_transcriptomics	0.14453313646269234	hnscc	rvalue	transcriptomics
CTSB	hnscc_rvalue_transcriptomics	0.3314735963358309	hnscc	rvalue	transcriptomics
DCTN6	hnscc_rvalue_transcriptomics	0.7099865012330238	hnscc	rvalue	transcriptomics
DEFA1	hnscc_rvalue_transcriptomics	0.03740651612643846	hnscc	rvalue	transcriptomics
DEFA1B	hnscc_rvalue_transcriptomics	0.03281450743592877	hnscc	rvalue	transcriptomics
DEFA3	hnscc_rvalue_transcriptomics	-0.03803396619691046	hnscc	rvalue	transcriptomics
DEFA4	hnscc_rvalue_transcriptomics	0.024511165628398078	hnscc	rvalue	transcriptomics
DEFA5	hnscc_rvalue_transcriptomics	0.11420647085366435	hnscc	rvalue	transcriptomics
DEFA6	hnscc_rvalue_transcriptomics	0.11601683023086673	hnscc	rvalue	transcriptomics
DEFA8P	hnscc_rvalue_transcriptomics	0.11618896700991367	hnscc	rvalue	transcriptomics
DEFA9P	hnscc_rvalue_transcriptomics	0.08457192147853355	hnscc	rvalue	transcriptomics
DEFB1	hnscc_rvalue_transcriptomics	0.09958447684248092	hnscc	rvalue	transcriptomics
DEFB103A	hnscc_rvalue_transcriptomics	0.07031785248581068	hnscc	rvalue	transcriptomics
DEFB103B	hnscc_rvalue_transcriptomics	0.06053476180178991	hnscc	rvalue	transcriptomics
DEFB104A	hnscc_rvalue_transcriptomics	0.15887612847592214	hnscc	rvalue	transcriptomics
DEFB104B	hnscc_rvalue_transcriptomics	0.1444855537685697	hnscc	rvalue	transcriptomics
DEFB105A	hnscc_rvalue_transcriptomics	0.0748758074976742	hnscc	rvalue	transcriptomics
DEFB105B	hnscc_rvalue_transcriptomics	0.13692196237023224	hnscc	rvalue	transcriptomics
DEFB106A	hnscc_rvalue_transcriptomics	0.14603999421571828	hnscc	rvalue	transcriptomics
DEFB106B	hnscc_rvalue_transcriptomics	0.2007488507806075	hnscc	rvalue	transcriptomics
DEFB107A	hnscc_rvalue_transcriptomics	0.19597406749164192	hnscc	rvalue	transcriptomics
DEFB107B	hnscc_rvalue_transcriptomics	0.1930634481911394	hnscc	rvalue	transcriptomics
DEFB109A	hnscc_rvalue_transcriptomics	0.08994170731598645	hnscc	rvalue	transcriptomics
DEFB109B	hnscc_rvalue_transcriptomics	0.022072125588620067	hnscc	rvalue	transcriptomics
DEFB130A	hnscc_rvalue_transcriptomics	0.040177521874957385	hnscc	rvalue	transcriptomics
DEFB130B	hnscc_rvalue_transcriptomics	0.07521212872431293	hnscc	rvalue	transcriptomics
DEFB134	hnscc_rvalue_transcriptomics	-0.03225661479817234	hnscc	rvalue	transcriptomics
DEFB135	hnscc_rvalue_transcriptomics	0.09092122960430375	hnscc	rvalue	transcriptomics
DEFB136	hnscc_rvalue_transcriptomics	0.08802288921341342	hnscc	rvalue	transcriptomics
DEFB4A	hnscc_rvalue_transcriptomics	0.030253850199866657	hnscc	rvalue	transcriptomics
DEFB4B	hnscc_rvalue_transcriptomics	0.09460294231946295	hnscc	rvalue	transcriptomics
DEFT1P	hnscc_rvalue_transcriptomics	0.11436803840376601	hnscc	rvalue	transcriptomics
DEFT1P2	hnscc_rvalue_transcriptomics	0.11436803840376601	hnscc	rvalue	transcriptomics
DLC1	hnscc_rvalue_transcriptomics	0.12044823201797904	hnscc	rvalue	transcriptomics
DLGAP2	hnscc_rvalue_transcriptomics	0.35853380025260134	hnscc	rvalue	transcriptomics
DLGAP2-AS1	hnscc_rvalue_transcriptomics	-0.006714609924094776	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DMTN	hnscc_rvalue_transcriptomics	0.3285318872068083	hnscc	rvalue	transcriptomics
DOCK5	hnscc_rvalue_transcriptomics	0.4648996638008465	hnscc	rvalue	transcriptomics
DOK2	hnscc_rvalue_transcriptomics	0.07849370326570806	hnscc	rvalue	transcriptomics
DPYSL2	hnscc_rvalue_transcriptomics	0.3598802824857501	hnscc	rvalue	transcriptomics
DPYSL2	hnscc_rvalue_transcriptomics	0.3598802824857501	hnscc	rvalue	transcriptomics
DUSP26	hnscc_rvalue_transcriptomics	-0.07635571157271753	hnscc	rvalue	transcriptomics
DUSP4	hnscc_rvalue_transcriptomics	0.3088009488903126	hnscc	rvalue	transcriptomics
EBF2	hnscc_rvalue_transcriptomics	-0.15799747384588256	hnscc	rvalue	transcriptomics
EGR3	hnscc_rvalue_transcriptomics	0.21432328843560722	hnscc	rvalue	transcriptomics
ELP3	hnscc_rvalue_transcriptomics	0.8252305956642816	hnscc	rvalue	transcriptomics
ELP3	hnscc_rvalue_transcriptomics	0.8252305956642816	hnscc	rvalue	transcriptomics
ENTPD4	hnscc_rvalue_transcriptomics	0.6477720339520011	hnscc	rvalue	transcriptomics
EPHX2	hnscc_rvalue_transcriptomics	0.4542396433040694	hnscc	rvalue	transcriptomics
EPHX2	hnscc_rvalue_transcriptomics	0.4542396433040694	hnscc	rvalue	transcriptomics
ERI1	hnscc_rvalue_transcriptomics	0.7045793089003111	hnscc	rvalue	transcriptomics
ERICH1	hnscc_rvalue_transcriptomics	0.6356697637541192	hnscc	rvalue	transcriptomics
ESCO2	hnscc_rvalue_transcriptomics	0.5300427730228144	hnscc	rvalue	transcriptomics
EXTL3	hnscc_rvalue_transcriptomics	0.5793686183979003	hnscc	rvalue	transcriptomics
EXTL3-AS1	hnscc_rvalue_transcriptomics	0.07097832189455165	hnscc	rvalue	transcriptomics
FAM160B2	hnscc_rvalue_transcriptomics	0.48219720926298515	hnscc	rvalue	transcriptomics
FAM167A	hnscc_rvalue_transcriptomics	0.21521429151797278	hnscc	rvalue	transcriptomics
FAM167A-AS1	hnscc_rvalue_transcriptomics	0.3106205859472288	hnscc	rvalue	transcriptomics
FAM66A	hnscc_rvalue_transcriptomics	0.1241588029150423	hnscc	rvalue	transcriptomics
FAM66B	hnscc_rvalue_transcriptomics	0.23990213595049065	hnscc	rvalue	transcriptomics
FAM66D	hnscc_rvalue_transcriptomics	0.06491480033175993	hnscc	rvalue	transcriptomics
FAM66E	hnscc_rvalue_transcriptomics	-0.24849304178766696	hnscc	rvalue	transcriptomics
FAM85B	hnscc_rvalue_transcriptomics	0.0434728018866942	hnscc	rvalue	transcriptomics
FAM86B1	hnscc_rvalue_transcriptomics	0.11149821885094302	hnscc	rvalue	transcriptomics
FAM86B2	hnscc_rvalue_transcriptomics	0.0379414340996848	hnscc	rvalue	transcriptomics
FAM86B3P	hnscc_rvalue_transcriptomics	0.26557575119642707	hnscc	rvalue	transcriptomics
FAM87A	hnscc_rvalue_transcriptomics	0.17861911135951108	hnscc	rvalue	transcriptomics
FAM90A25P	hnscc_rvalue_transcriptomics	0.15635869342558495	hnscc	rvalue	transcriptomics
FAM90A2P	hnscc_rvalue_transcriptomics	0.07433730994568448	hnscc	rvalue	transcriptomics
FBXO16	hnscc_rvalue_transcriptomics	0.3327346366612302	hnscc	rvalue	transcriptomics
FBXO25	hnscc_rvalue_transcriptomics	0.7116768916514277	hnscc	rvalue	transcriptomics
FDFT1	hnscc_rvalue_transcriptomics	0.30692544382304654	hnscc	rvalue	transcriptomics
FGF17	hnscc_rvalue_transcriptomics	0.2477179660362335	hnscc	rvalue	transcriptomics
FGF20	hnscc_rvalue_transcriptomics	0.2511954615206171	hnscc	rvalue	transcriptomics
FGL1	hnscc_rvalue_transcriptomics	-0.07042941598605491	hnscc	rvalue	transcriptomics
FUT10	hnscc_rvalue_transcriptomics	0.6798943423262184	hnscc	rvalue	transcriptomics
FZD3	hnscc_rvalue_transcriptomics	0.469676035890884	hnscc	rvalue	transcriptomics
GATA4	hnscc_rvalue_transcriptomics	0.1285659396537796	hnscc	rvalue	transcriptomics
GFRA2	hnscc_rvalue_transcriptomics	0.29701886678583556	hnscc	rvalue	transcriptomics
GNRH1	hnscc_rvalue_transcriptomics	0.5791789509143901	hnscc	rvalue	transcriptomics
GSR	hnscc_rvalue_transcriptomics	0.40039941178119	hnscc	rvalue	transcriptomics
GTF2E2	hnscc_rvalue_transcriptomics	0.7290556005477189	hnscc	rvalue	transcriptomics
HMBOX1	hnscc_rvalue_transcriptomics	0.58913348565814	hnscc	rvalue	transcriptomics
HR	hnscc_rvalue_transcriptomics	0.10564272513886079	hnscc	rvalue	transcriptomics
INTS10	hnscc_rvalue_transcriptomics	0.754993066150093	hnscc	rvalue	transcriptomics
INTS9	hnscc_rvalue_transcriptomics	0.7702115221995345	hnscc	rvalue	transcriptomics
KBTBD11	hnscc_rvalue_transcriptomics	0.42750627675120345	hnscc	rvalue	transcriptomics
KBTBD11-OT1	hnscc_rvalue_transcriptomics	0.2932603451474491	hnscc	rvalue	transcriptomics
KCNU1	hnscc_rvalue_transcriptomics	0.018558185894549356	hnscc	rvalue	transcriptomics
KCTD9	hnscc_rvalue_transcriptomics	0.6406300041470852	hnscc	rvalue	transcriptomics
KIF13B	hnscc_rvalue_transcriptomics	0.44430738988637253	hnscc	rvalue	transcriptomics
LEPROTL1	hnscc_rvalue_transcriptomics	0.7404678914530508	hnscc	rvalue	transcriptomics
LGI3	hnscc_rvalue_transcriptomics	0.03514311207292994	hnscc	rvalue	transcriptomics
LINC00208	hnscc_rvalue_transcriptomics	-0.06808526464553599	hnscc	rvalue	transcriptomics
LINC00589	hnscc_rvalue_transcriptomics	0.20959023504434426	hnscc	rvalue	transcriptomics
LINC00599	hnscc_rvalue_transcriptomics	0.3347549327684656	hnscc	rvalue	transcriptomics
LINC00681	hnscc_rvalue_transcriptomics	-0.139435033113918	hnscc	rvalue	transcriptomics
LINC01288	hnscc_rvalue_transcriptomics	-0.042618432478272884	hnscc	rvalue	transcriptomics
LINC01605	hnscc_rvalue_transcriptomics	0.2539078181475849	hnscc	rvalue	transcriptomics
LINC02099	hnscc_rvalue_transcriptomics	-0.001978036803769817	hnscc	rvalue	transcriptomics
LINC02153	hnscc_rvalue_transcriptomics	0.14847316771843747	hnscc	rvalue	transcriptomics
LINC02209	hnscc_rvalue_transcriptomics	0.17089230037447795	hnscc	rvalue	transcriptomics
LONRF1	hnscc_rvalue_transcriptomics	0.3459784849158729	hnscc	rvalue	transcriptomics
LOXL2	hnscc_rvalue_transcriptomics	-0.11058430945849787	hnscc	rvalue	transcriptomics
LPL	hnscc_rvalue_transcriptomics	-0.12142849918976123	hnscc	rvalue	transcriptomics
LZTS1	hnscc_rvalue_transcriptomics	-0.13223530897807806	hnscc	rvalue	transcriptomics
LZTS1-AS1	hnscc_rvalue_transcriptomics	0.023813340062505087	hnscc	rvalue	transcriptomics
MAK16	hnscc_rvalue_transcriptomics	0.7750958509850205	hnscc	rvalue	transcriptomics
MBOAT4	hnscc_rvalue_transcriptomics	0.17972707980611236	hnscc	rvalue	transcriptomics
MCPH1	hnscc_rvalue_transcriptomics	0.8420903540415732	hnscc	rvalue	transcriptomics
MCPH1-AS1	hnscc_rvalue_transcriptomics	0.5432715082822416	hnscc	rvalue	transcriptomics
MFHAS1	hnscc_rvalue_transcriptomics	0.4919508609200057	hnscc	rvalue	transcriptomics
MICU3	hnscc_rvalue_transcriptomics	0.16109215458485468	hnscc	rvalue	transcriptomics
MIR548I3	hnscc_rvalue_transcriptomics	0.10506946153476777	hnscc	rvalue	transcriptomics
MIR597	hnscc_rvalue_transcriptomics	0.021371217775477628	hnscc	rvalue	transcriptomics
MIR598	hnscc_rvalue_transcriptomics	-0.3040598911446515	hnscc	rvalue	transcriptomics
MIR6843	hnscc_rvalue_transcriptomics	-0.023041974988111835	hnscc	rvalue	transcriptomics
MIR8055	hnscc_rvalue_transcriptomics	0.0679462106763719	hnscc	rvalue	transcriptomics
MSR1	hnscc_rvalue_transcriptomics	-0.030363194256005546	hnscc	rvalue	transcriptomics
MSRA	hnscc_rvalue_transcriptomics	0.5166348285780785	hnscc	rvalue	transcriptomics
MTMR7	hnscc_rvalue_transcriptomics	0.38484594224204777	hnscc	rvalue	transcriptomics
MTMR9	hnscc_rvalue_transcriptomics	0.7816377502355739	hnscc	rvalue	transcriptomics
MTUS1	hnscc_rvalue_transcriptomics	0.4059064987586374	hnscc	rvalue	transcriptomics
MTUS1	hnscc_rvalue_transcriptomics	0.4059064987586374	hnscc	rvalue	transcriptomics
MYOM2	hnscc_rvalue_transcriptomics	0.08595357234448507	hnscc	rvalue	transcriptomics
NAT1	hnscc_rvalue_transcriptomics	0.5758637864024964	hnscc	rvalue	transcriptomics
NAT2	hnscc_rvalue_transcriptomics	0.3642931650146485	hnscc	rvalue	transcriptomics
NEFL	hnscc_rvalue_transcriptomics	0.23250172726845494	hnscc	rvalue	transcriptomics
NEFM	hnscc_rvalue_transcriptomics	0.12109745120382347	hnscc	rvalue	transcriptomics
NEIL2	hnscc_rvalue_transcriptomics	0.570969187994752	hnscc	rvalue	transcriptomics
NKX2-6	hnscc_rvalue_transcriptomics	0.046384567096542435	hnscc	rvalue	transcriptomics
NKX3-1	hnscc_rvalue_transcriptomics	0.23203187047257895	hnscc	rvalue	transcriptomics
NPM2	hnscc_rvalue_transcriptomics	0.14216920077456624	hnscc	rvalue	transcriptomics
NRG1	hnscc_rvalue_transcriptomics	0.14384725783415128	hnscc	rvalue	transcriptomics
NRG1-IT1	hnscc_rvalue_transcriptomics	-0.025616493280786093	hnscc	rvalue	transcriptomics
NRG1-IT3	hnscc_rvalue_transcriptomics	0.05351247470013881	hnscc	rvalue	transcriptomics
NUDT18	hnscc_rvalue_transcriptomics	0.39431431470706246	hnscc	rvalue	transcriptomics
NUGGC	hnscc_rvalue_transcriptomics	0.17044799296008153	hnscc	rvalue	transcriptomics
PBK	hnscc_rvalue_transcriptomics	0.5211584073432832	hnscc	rvalue	transcriptomics
PCM1	hnscc_rvalue_transcriptomics	0.748013797311521	hnscc	rvalue	transcriptomics
PCM1	hnscc_rvalue_transcriptomics	0.748013797311521	hnscc	rvalue	transcriptomics
PDGFRL	hnscc_rvalue_transcriptomics	-0.05563925105433325	hnscc	rvalue	transcriptomics
PDLIM2	hnscc_rvalue_transcriptomics	0.22320134883854245	hnscc	rvalue	transcriptomics
PEBP4	hnscc_rvalue_transcriptomics	0.047811710015597156	hnscc	rvalue	transcriptomics
PHYHIP	hnscc_rvalue_transcriptomics	0.18881087410632974	hnscc	rvalue	transcriptomics
PINX1	hnscc_rvalue_transcriptomics	0.5157121610416691	hnscc	rvalue	transcriptomics
PIWIL2	hnscc_rvalue_transcriptomics	-0.06044766064821029	hnscc	rvalue	transcriptomics
PNMA2	hnscc_rvalue_transcriptomics	0.18442351241198657	hnscc	rvalue	transcriptomics
PNOC	hnscc_rvalue_transcriptomics	0.1565519004007922	hnscc	rvalue	transcriptomics
POLR3D	hnscc_rvalue_transcriptomics	0.5942806997845053	hnscc	rvalue	transcriptomics
