Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
CCNE2	ENSG00000175305.15	94879770.0	94896678.0	gain	40	106	colon
CCNE2	ENSG00000175305.15	94879770.0	94896678.0	loss	1	106	colon
NDUFAF6	ENSG00000156170.11	94895767.0	95116455.0	gain	40	106	colon
NDUFAF6	ENSG00000156170.11	94895767.0	95116455.0	loss	1	106	colon
TP53INP1	ENSG00000164938.12	94925972.0	94949378.0	gain	40	106	colon
TP53INP1	ENSG00000164938.12	94925972.0	94949378.0	loss	1	106	colon
PLEKHF2	ENSG00000175895.3	95133785.0	95156685.0	gain	40	106	colon
PLEKHF2	ENSG00000175895.3	95133785.0	95156685.0	loss	1	106	colon
C8orf37	ENSG00000156172.5	95244913.0	95269201.0	gain	40	106	colon
C8orf37	ENSG00000156172.5	95244913.0	95269201.0	loss	1	106	colon
GDF6	ENSG00000156466.9	96142333.0	96160806.0	gain	41	106	colon
GDF6	ENSG00000156466.9	96142333.0	96160806.0	loss	1	106	colon
UQCRB	ENSG00000156467.8	96225920.0	96235634.0	gain	41	106	colon
UQCRB	ENSG00000156467.8	96225920.0	96235634.0	loss	1	106	colon
MTERF3	ENSG00000156469.7	96239398.0	96261610.0	gain	41	106	colon
MTERF3	ENSG00000156469.7	96239398.0	96261610.0	loss	1	106	colon
PTDSS1	ENSG00000156471.11	96261902.0	96336995.0	gain	41	106	colon
PTDSS1	ENSG00000156471.11	96261902.0	96336995.0	loss	1	106	colon
SDC2	ENSG00000169439.10	96493813.0	96611790.0	gain	41	106	colon
SDC2	ENSG00000169439.10	96493813.0	96611790.0	loss	1	106	colon
CPQ	ENSG00000104324.14	96645242.0	97149654.0	gain	41	106	colon
CPQ	ENSG00000104324.14	96645242.0	97149654.0	loss	1	106	colon
TSPYL5	ENSG00000180543.4	97273488.0	97277928.0	gain	41	106	colon
TSPYL5	ENSG00000180543.4	97273488.0	97277928.0	loss	1	106	colon
MTDH	ENSG00000147649.8	97644184.0	97730260.0	gain	41	106	colon
MTDH	ENSG00000147649.8	97644184.0	97730260.0	loss	1	106	colon
LAPTM4B	ENSG00000104341.15	97775057.0	97853013.0	gain	41	106	colon
LAPTM4B	ENSG00000104341.15	97775057.0	97853013.0	loss	1	106	colon
MATN2	ENSG00000132561.12	97868840.0	98036724.0	gain	41	106	colon
MATN2	ENSG00000132561.12	97868840.0	98036724.0	loss	1	106	colon
RPL30	ENSG00000156482.9	98024851.0	98046469.0	gain	41	106	colon
RPL30	ENSG00000156482.9	98024851.0	98046469.0	loss	1	106	colon
ERICH5	ENSG00000177459.9	98064522.0	98093610.0	gain	41	106	colon
ERICH5	ENSG00000177459.9	98064522.0	98093610.0	loss	1	106	colon
POP1	ENSG00000104356.9	98117293.0	98159835.0	gain	41	106	colon
POP1	ENSG00000104356.9	98117293.0	98159835.0	loss	1	106	colon
NIPAL2	ENSG00000104361.8	98189826.0	98294393.0	gain	42	106	colon
NIPAL2	ENSG00000104361.8	98189826.0	98294393.0	loss	1	106	colon
STK3	ENSG00000104375.14	98371228.0	98942827.0	gain	42	106	colon
STK3	ENSG00000104375.14	98371228.0	98942827.0	loss	1	106	colon
KCNS2	ENSG00000156486.7	98426958.0	98432853.0	gain	42	106	colon
KCNS2	ENSG00000156486.7	98426958.0	98432853.0	loss	1	106	colon
OSR2	ENSG00000164920.8	98944403.0	98952104.0	gain	42	106	colon
OSR2	ENSG00000164920.8	98944403.0	98952104.0	loss	1	106	colon
VPS13B	ENSG00000132549.17	99013266.0	99877580.0	gain	42	106	colon
VPS13B	ENSG00000132549.17	99013266.0	99877580.0	loss	1	106	colon
COX6C	ENSG00000164919.9	99873200.0	99893707.0	gain	42	106	colon
COX6C	ENSG00000164919.9	99873200.0	99893707.0	loss	1	106	colon
RGS22	ENSG00000132554.18	99960936.0	100131268.0	gain	42	106	colon
RGS22	ENSG00000132554.18	99960936.0	100131268.0	loss	1	106	colon
FBXO43	ENSG00000156509.12	100133351.0	100145817.0	gain	42	106	colon
FBXO43	ENSG00000156509.12	100133351.0	100145817.0	loss	1	106	colon
POLR2K	ENSG00000147669.9	100150623.0	100154003.0	gain	42	106	colon
POLR2K	ENSG00000147669.9	100150623.0	100154003.0	loss	1	106	colon
SPAG1	ENSG00000104450.11	100157906.0	100259278.0	gain	42	106	colon
SPAG1	ENSG00000104450.11	100157906.0	100259278.0	loss	1	106	colon
RNF19A	ENSG00000034677.10	100257060.0	100336218.0	gain	42	106	colon
RNF19A	ENSG00000034677.10	100257060.0	100336218.0	loss	1	106	colon
ANKRD46	ENSG00000186106.10	100509752.0	100559784.0	gain	42	106	colon
ANKRD46	ENSG00000186106.10	100509752.0	100559784.0	loss	1	106	colon
SNX31	ENSG00000174226.7	100572889.0	100663415.0	gain	42	106	colon
SNX31	ENSG00000174226.7	100572889.0	100663415.0	loss	1	106	colon
PABPC1	ENSG00000070756.12	100685816.0	100722809.0	gain	42	106	colon
PABPC1	ENSG00000070756.12	100685816.0	100722809.0	loss	1	106	colon
YWHAZ	ENSG00000164924.16	100916523.0	100953388.0	gain	42	106	colon
YWHAZ	ENSG00000164924.16	100916523.0	100953388.0	loss	0	106	colon
ZNF706	ENSG00000120963.10	101177878.0	101206193.0	gain	42	106	colon
ZNF706	ENSG00000120963.10	101177878.0	101206193.0	loss	0	106	colon
GRHL2	ENSG00000083307.9	101492439.0	101669726.0	gain	42	106	colon
GRHL2	ENSG00000083307.9	101492439.0	101669726.0	loss	1	106	colon
NCALD	ENSG00000104490.16	101686542.0	102124907.0	gain	42	106	colon
NCALD	ENSG00000104490.16	101686542.0	102124907.0	loss	1	106	colon
RRM2B	ENSG00000048392.10	102204502.0	102238961.0	gain	42	106	colon
RRM2B	ENSG00000048392.10	102204502.0	102238961.0	loss	1	106	colon
UBR5	ENSG00000104517.11	102252273.0	102412759.0	gain	42	106	colon
UBR5	ENSG00000104517.11	102252273.0	102412759.0	loss	1	106	colon
ODF1	ENSG00000155087.3	102551589.0	102561018.0	gain	42	106	colon
ODF1	ENSG00000155087.3	102551589.0	102561018.0	loss	1	106	colon
KLF10	ENSG00000155090.13	102648784.0	102655725.0	gain	42	106	colon
KLF10	ENSG00000155090.13	102648784.0	102655725.0	loss	1	106	colon
AZIN1	ENSG00000155096.12	102826308.0	102893864.0	gain	42	106	colon
AZIN1	ENSG00000155096.12	102826308.0	102893864.0	loss	1	106	colon
ATP6V1C1	ENSG00000155097.10	103021063.0	103073051.0	gain	42	106	colon
ATP6V1C1	ENSG00000155097.10	103021063.0	103073051.0	loss	1	106	colon
BAALC	ENSG00000164929.15	103140713.0	103230305.0	gain	42	106	colon
BAALC	ENSG00000164929.15	103140713.0	103230305.0	loss	1	106	colon
FZD6	ENSG00000164930.10	103298433.0	103332866.0	gain	42	106	colon
FZD6	ENSG00000164930.10	103298433.0	103332866.0	loss	1	106	colon
CTHRC1	ENSG00000164932.11	103371538.0	103382989.0	gain	42	106	colon
CTHRC1	ENSG00000164932.11	103371538.0	103382989.0	loss	1	106	colon
SLC25A32	ENSG00000164933.10	103398635.0	103415189.0	gain	42	106	colon
SLC25A32	ENSG00000164933.10	103398635.0	103415189.0	loss	1	106	colon
DCAF13	ENSG00000164934.12	103414714.0	103443453.0	gain	42	106	colon
DCAF13	ENSG00000164934.12	103414714.0	103443453.0	loss	1	106	colon
RIMS2	ENSG00000176406.19	103500696.0	104256094.0	gain	42	106	colon
RIMS2	ENSG00000176406.19	103500696.0	104256094.0	loss	1	106	colon
DPYS	ENSG00000147647.11	104330324.0	104467055.0	gain	42	106	colon
DPYS	ENSG00000147647.11	104330324.0	104467055.0	loss	1	106	colon
DCSTAMP	ENSG00000164935.5	104339087.0	104356689.0	gain	42	106	colon
DCSTAMP	ENSG00000164935.5	104339087.0	104356689.0	loss	1	106	colon
LRP12	ENSG00000147650.10	104489231.0	104589024.0	gain	42	106	colon
LRP12	ENSG00000147650.10	104489231.0	104589024.0	loss	1	106	colon
ZFPM2	ENSG00000169946.12	104590733.0	105804539.0	gain	42	106	colon
ZFPM2	ENSG00000169946.12	104590733.0	105804539.0	loss	1	106	colon
OXR1	ENSG00000164830.16	106359476.0	106752694.0	gain	42	106	colon
OXR1	ENSG00000164830.16	106359476.0	106752694.0	loss	1	106	colon
ABRA	ENSG00000174429.3	106759483.0	106770244.0	gain	42	106	colon
ABRA	ENSG00000174429.3	106759483.0	106770244.0	loss	1	106	colon
ANGPT1	ENSG00000154188.8	107249482.0	107498055.0	gain	42	106	colon
ANGPT1	ENSG00000154188.8	107249482.0	107498055.0	loss	1	106	colon
RSPO2	ENSG00000147655.9	107899316.0	108083642.0	gain	42	106	colon
RSPO2	ENSG00000147655.9	107899316.0	108083642.0	loss	1	106	colon
EIF3E	ENSG00000104408.8	108201216.0	108435333.0	gain	42	106	colon
EIF3E	ENSG00000104408.8	108201216.0	108435333.0	loss	1	106	colon
EMC2	ENSG00000104412.6	108443601.0	108489196.0	gain	42	106	colon
EMC2	ENSG00000104412.6	108443601.0	108489196.0	loss	1	106	colon
TMEM74	ENSG00000164841.4	108606850.0	108787594.0	gain	42	106	colon
TMEM74	ENSG00000164841.4	108606850.0	108787594.0	loss	1	106	colon
TRHR	ENSG00000174417.2	109086621.0	109119584.0	gain	42	106	colon
TRHR	ENSG00000174417.2	109086621.0	109119584.0	loss	1	106	colon
NUDCD1	ENSG00000120526.9	109240919.0	109334118.0	gain	42	106	colon
NUDCD1	ENSG00000120526.9	109240919.0	109334118.0	loss	1	106	colon
ENY2	ENSG00000120533.11	109334324.0	109345954.0	gain	42	106	colon
ENY2	ENSG00000120533.11	109334324.0	109345954.0	loss	1	106	colon
PKHD1L1	ENSG00000205038.10	109362461.0	109537207.0	gain	42	106	colon
PKHD1L1	ENSG00000205038.10	109362461.0	109537207.0	loss	1	106	colon
EBAG9	ENSG00000147654.13	109539711.0	109565996.0	gain	42	106	colon
EBAG9	ENSG00000147654.13	109539711.0	109565996.0	loss	1	106	colon
SYBU	ENSG00000147642.15	109573978.0	109691791.0	gain	42	106	colon
SYBU	ENSG00000147642.15	109573978.0	109691791.0	loss	1	106	colon
KCNV1	ENSG00000164794.7	109963636.0	109975771.0	gain	42	106	colon
KCNV1	ENSG00000164794.7	109963636.0	109975771.0	loss	1	106	colon
CSMD3	ENSG00000164796.16	112222928.0	113436939.0	gain	43	106	colon
CSMD3	ENSG00000164796.16	112222928.0	113436939.0	loss	1	106	colon
TRPS1	ENSG00000104447.10	115408496.0	115809673.0	gain	43	106	colon
TRPS1	ENSG00000104447.10	115408496.0	115809673.0	loss	1	106	colon
EIF3H	ENSG00000147677.9	116642130.0	116766925.0	gain	43	106	colon
EIF3H	ENSG00000147677.9	116642130.0	116766925.0	loss	1	106	colon
UTP23	ENSG00000147679.10	116766505.0	116849463.0	gain	43	106	colon
UTP23	ENSG00000147679.10	116766505.0	116849463.0	loss	1	106	colon
RAD21	ENSG00000164754.11	116845934.0	116874776.0	gain	43	106	colon
RAD21	ENSG00000164754.11	116845934.0	116874776.0	loss	1	106	colon
AARD	ENSG00000205002.3	116938207.0	116944487.0	gain	43	106	colon
AARD	ENSG00000205002.3	116938207.0	116944487.0	loss	1	106	colon
SLC30A8	ENSG00000164756.11	116950273.0	117176714.0	gain	43	106	colon
SLC30A8	ENSG00000164756.11	116950273.0	117176714.0	loss	1	106	colon
MED30	ENSG00000164758.6	117520713.0	117540262.0	gain	43	106	colon
MED30	ENSG00000164758.6	117520713.0	117540262.0	loss	1	106	colon
EXT1	ENSG00000182197.9	117794490.0	118111853.0	gain	43	106	colon
EXT1	ENSG00000182197.9	117794490.0	118111853.0	loss	1	106	colon
SAMD12	ENSG00000177570.12	118189455.0	118622112.0	gain	43	106	colon
SAMD12	ENSG00000177570.12	118189455.0	118622112.0	loss	1	106	colon
TNFRSF11B	ENSG00000164761.7	118923557.0	118951885.0	gain	43	106	colon
TNFRSF11B	ENSG00000164761.7	118923557.0	118951885.0	loss	1	106	colon
COLEC10	ENSG00000184374.2	118995452.0	119108455.0	gain	43	106	colon
COLEC10	ENSG00000184374.2	118995452.0	119108455.0	loss	1	106	colon
MAL2	ENSG00000147676.12	119165034.0	119245673.0	gain	43	106	colon
MAL2	ENSG00000147676.12	119165034.0	119245673.0	loss	1	106	colon
ENPP2	ENSG00000136960.11	119557086.0	119673453.0	gain	43	106	colon
ENPP2	ENSG00000136960.11	119557086.0	119673453.0	loss	1	106	colon
TAF2	ENSG00000064313.10	119730774.0	119832841.0	gain	43	106	colon
TAF2	ENSG00000064313.10	119730774.0	119832841.0	loss	1	106	colon
DSCC1	ENSG00000136982.5	119833976.0	119855894.0	gain	43	106	colon
DSCC1	ENSG00000136982.5	119833976.0	119855894.0	loss	1	106	colon
DEPTOR	ENSG00000155792.8	119873717.0	120050918.0	gain	43	106	colon
DEPTOR	ENSG00000155792.8	119873717.0	120050918.0	loss	1	106	colon
COL14A1	ENSG00000187955.10	120059780.0	120373573.0	gain	43	106	colon
COL14A1	ENSG00000187955.10	120059780.0	120373573.0	loss	1	106	colon
MRPL13	ENSG00000172172.6	120380761.0	120445402.0	gain	43	106	colon
MRPL13	ENSG00000172172.6	120380761.0	120445402.0	loss	1	106	colon
MTBP	ENSG00000172167.6	120445400.0	120542133.0	gain	43	106	colon
MTBP	ENSG00000172167.6	120445400.0	120542133.0	loss	1	106	colon
SNTB1	ENSG00000172164.12	120535745.0	120813273.0	gain	43	106	colon
SNTB1	ENSG00000172164.12	120535745.0	120813273.0	loss	1	106	colon
HAS2	ENSG00000170961.6	121612116.0	121641440.0	gain	43	106	colon
HAS2	ENSG00000170961.6	121612116.0	121641440.0	loss	1	106	colon
ZHX2	ENSG00000178764.7	122781655.0	122974510.0	gain	43	106	colon
ZHX2	ENSG00000178764.7	122781655.0	122974510.0	loss	1	106	colon
DERL1	ENSG00000136986.8	123013170.0	123042302.0	gain	43	106	colon
DERL1	ENSG00000136986.8	123013170.0	123042302.0	loss	1	106	colon
TBC1D31	ENSG00000156787.15	123041968.0	123152153.0	gain	43	106	colon
TBC1D31	ENSG00000156787.15	123041968.0	123152153.0	loss	1	106	colon
FAM83A	ENSG00000147689.15	123178960.0	123210079.0	gain	43	106	colon
FAM83A	ENSG00000147689.15	123178960.0	123210079.0	loss	1	106	colon
C8orf76	ENSG00000189376.10	123219967.0	123241377.0	gain	43	106	colon
C8orf76	ENSG00000189376.10	123219967.0	123241377.0	loss	1	106	colon
ZHX1-C8orf76	ENSG00000259305.4	123226189.0	123274284.0	gain	43	106	colon
ZHX1-C8orf76	ENSG00000259305.4	123226189.0	123274284.0	loss	1	106	colon
ZHX1	ENSG00000165156.13	123248451.0	123275541.0	gain	43	106	colon
ZHX1	ENSG00000165156.13	123248451.0	123275541.0	loss	1	106	colon
ATAD2	ENSG00000156802.11	123319850.0	123416350.0	gain	43	106	colon
ATAD2	ENSG00000156802.11	123319850.0	123416350.0	loss	1	106	colon
WDYHV1	ENSG00000156795.5	123416726.0	123470028.0	gain	43	106	colon
WDYHV1	ENSG00000156795.5	123416726.0	123470028.0	loss	1	106	colon
FBXO32	ENSG00000156804.6	123497889.0	123541206.0	gain	43	106	colon
FBXO32	ENSG00000156804.6	123497889.0	123541206.0	loss	1	106	colon
KLHL38	ENSG00000175946.8	123645527.0	123652950.0	gain	43	106	colon
KLHL38	ENSG00000175946.8	123645527.0	123652950.0	loss	1	106	colon
ANXA13	ENSG00000104537.15	123680794.0	123737402.0	gain	43	106	colon
ANXA13	ENSG00000104537.15	123680794.0	123737402.0	loss	1	106	colon
FAM91A1	ENSG00000176853.14	123768439.0	123815452.0	gain	43	106	colon
FAM91A1	ENSG00000176853.14	123768439.0	123815452.0	loss	1	106	colon
FER1L6	ENSG00000214814.5	123851987.0	124120061.0	gain	43	106	colon
FER1L6	ENSG00000214814.5	123851987.0	124120061.0	loss	1	106	colon
TMEM65	ENSG00000164983.7	124306189.0	124372692.0	gain	43	106	colon
TMEM65	ENSG00000164983.7	124306189.0	124372692.0	loss	1	106	colon
TRMT12	ENSG00000183665.5	124450820.0	124462150.0	gain	43	106	colon
TRMT12	ENSG00000183665.5	124450820.0	124462150.0	loss	1	106	colon
RNF139	ENSG00000170881.4	124474738.0	124487914.0	gain	43	106	colon
RNF139	ENSG00000170881.4	124474738.0	124487914.0	loss	1	106	colon
TATDN1	ENSG00000147687.15	124488485.0	124539458.0	gain	43	106	colon
TATDN1	ENSG00000147687.15	124488485.0	124539458.0	loss	1	106	colon
NDUFB9	ENSG00000147684.6	124539101.0	124580648.0	gain	43	106	colon
NDUFB9	ENSG00000147684.6	124539101.0	124580648.0	loss	1	106	colon
MTSS1	ENSG00000170873.17	124550790.0	124728429.0	gain	43	106	colon
MTSS1	ENSG00000170873.17	124550790.0	124728429.0	loss	1	106	colon
ZNF572	ENSG00000180938.5	124973295.0	124979389.0	gain	43	106	colon
ZNF572	ENSG00000180938.5	124973295.0	124979389.0	loss	1	106	colon
SQLE	ENSG00000104549.10	124998497.0	125022283.0	gain	43	106	colon
SQLE	ENSG00000104549.10	124998497.0	125022283.0	loss	1	106	colon
NSMCE2	ENSG00000156831.6	125091679.0	125367120.0	gain	43	106	colon
NSMCE2	ENSG00000156831.6	125091679.0	125367120.0	loss	1	106	colon
TRIB1	ENSG00000173334.3	125430358.0	125438403.0	gain	43	106	colon
TRIB1	ENSG00000173334.3	125430358.0	125438403.0	loss	1	106	colon
POU5F1B	ENSG00000212993.4	127322183.0	127420066.0	gain	43	106	colon
POU5F1B	ENSG00000212993.4	127322183.0	127420066.0	loss	1	106	colon
AC108925.1	ENSG00000279524.1	127663280.0	127670990.0	gain	43	106	colon
AC108925.1	ENSG00000279524.1	127663280.0	127670990.0	loss	1	106	colon
MYC	ENSG00000136997.13	127735434.0	127742951.0	gain	43	106	colon
MYC	ENSG00000136997.13	127735434.0	127742951.0	loss	1	106	colon
GSDMC	ENSG00000147697.7	129748196.0	129786624.0	gain	43	106	colon
GSDMC	ENSG00000147697.7	129748196.0	129786624.0	loss	1	106	colon
FAM49B	ENSG00000153310.17	129839593.0	130017129.0	gain	43	106	colon
FAM49B	ENSG00000153310.17	129839593.0	130017129.0	loss	1	106	colon
ASAP1	ENSG00000153317.13	130052104.0	130443674.0	gain	43	106	colon
ASAP1	ENSG00000153317.13	130052104.0	130443674.0	loss	1	106	colon
ADCY8	ENSG00000155897.8	130780301.0	131040909.0	gain	43	106	colon
ADCY8	ENSG00000155897.8	130780301.0	131040909.0	loss	1	106	colon
EFR3A	ENSG00000132294.12	131904093.0	132013642.0	gain	43	106	colon
EFR3A	ENSG00000132294.12	131904093.0	132013642.0	loss	1	106	colon
OC90	ENSG00000253117.4	132024216.0	132059382.0	gain	43	106	colon
OC90	ENSG00000253117.4	132024216.0	132059382.0	loss	1	106	colon
HHLA1	ENSG00000132297.10	132061486.0	132111159.0	gain	43	106	colon
HHLA1	ENSG00000132297.10	132061486.0	132111159.0	loss	1	106	colon
KCNQ3	ENSG00000184156.14	132120859.0	132481095.0	gain	42	106	colon
KCNQ3	ENSG00000184156.14	132120859.0	132481095.0	loss	1	106	colon
LRRC6	ENSG00000129295.7	132570416.0	132675592.0	gain	43	106	colon
LRRC6	ENSG00000129295.7	132570416.0	132675592.0	loss	1	106	colon
TMEM71	ENSG00000165071.13	132685007.0	132760712.0	gain	43	106	colon
TMEM71	ENSG00000165071.13	132685007.0	132760712.0	loss	1	106	colon
PHF20L1	ENSG00000129292.19	132775358.0	132848807.0	gain	43	106	colon
PHF20L1	ENSG00000129292.19	132775358.0	132848807.0	loss	1	106	colon
TG	ENSG00000042832.10	132866958.0	133134903.0	gain	43	106	colon
TG	ENSG00000042832.10	132866958.0	133134903.0	loss	1	106	colon
SLA	ENSG00000155926.12	133036728.0	133102912.0	gain	43	106	colon
SLA	ENSG00000155926.12	133036728.0	133102912.0	loss	1	106	colon
NDRG1	ENSG00000104419.13	133237171.0	133302022.0	gain	43	106	colon
NDRG1	ENSG00000104419.13	133237171.0	133302022.0	loss	1	106	colon
ST3GAL1	ENSG00000008513.13	133454848.0	133571940.0	gain	43	106	colon
ST3GAL1	ENSG00000008513.13	133454848.0	133571940.0	loss	1	106	colon
ZFAT	ENSG00000066827.14	134477788.0	134713049.0	gain	43	106	colon
ZFAT	ENSG00000066827.14	134477788.0	134713049.0	loss	1	106	colon
KHDRBS3	ENSG00000131773.12	135457456.0	135656722.0	gain	43	106	colon
KHDRBS3	ENSG00000131773.12	135457456.0	135656722.0	loss	1	106	colon
FAM135B	ENSG00000147724.10	138130023.0	138497261.0	gain	42	106	colon
FAM135B	ENSG00000147724.10	138130023.0	138497261.0	loss	2	106	colon
COL22A1	ENSG00000169436.15	138588235.0	138914041.0	gain	42	106	colon
COL22A1	ENSG00000169436.15	138588235.0	138914041.0	loss	2	106	colon
KCNK9	ENSG00000169427.5	139600838.0	139704109.0	gain	42	106	colon
KCNK9	ENSG00000169427.5	139600838.0	139704109.0	loss	2	106	colon
TRAPPC9	ENSG00000167632.13	139727725.0	140458579.0	gain	42	106	colon
TRAPPC9	ENSG00000167632.13	139727725.0	140458579.0	loss	2	106	colon
CHRAC1	ENSG00000104472.8	140511311.0	140517154.0	gain	42	106	colon
CHRAC1	ENSG00000104472.8	140511311.0	140517154.0	loss	2	106	colon
AGO2	ENSG00000123908.10	140520156.0	140635633.0	gain	42	106	colon
AGO2	ENSG00000123908.10	140520156.0	140635633.0	loss	2	106	colon
PTK2	ENSG00000169398.18	140657900.0	141002216.0	gain	42	106	colon
PTK2	ENSG00000169398.18	140657900.0	141002216.0	loss	2	106	colon
DENND3	ENSG00000105339.9	141117278.0	141195808.0	gain	42	106	colon
DENND3	ENSG00000105339.9	141117278.0	141195808.0	loss	2	106	colon
SLC45A4	ENSG00000022567.8	141207166.0	141308305.0	gain	42	106	colon
SLC45A4	ENSG00000022567.8	141207166.0	141308305.0	loss	2	106	colon
GPR20	ENSG00000204882.3	141356470.0	141367286.0	gain	42	106	colon
GPR20	ENSG00000204882.3	141356470.0	141367286.0	loss	2	106	colon
PTP4A3	ENSG00000184489.10	141391995.0	141432454.0	gain	42	106	colon
PTP4A3	ENSG00000184489.10	141391995.0	141432454.0	loss	2	106	colon
TSNARE1	ENSG00000171045.13	142212080.0	142403182.0	gain	42	106	colon
TSNARE1	ENSG00000171045.13	142212080.0	142403182.0	loss	2	106	colon
ARC	ENSG00000198576.3	142611049.0	142614479.0	gain	42	106	colon
ARC	ENSG00000198576.3	142611049.0	142614479.0	loss	2	106	colon
JRK	ENSG00000234616.7	142657460.0	142681968.0	gain	42	106	colon
JRK	ENSG00000234616.7	142657460.0	142681968.0	loss	2	106	colon
PSCA	ENSG00000167653.4	142670308.0	142682725.0	gain	42	106	colon
PSCA	ENSG00000167653.4	142670308.0	142682725.0	loss	2	106	colon
LY6K	ENSG00000160886.12	142700111.0	142705127.0	gain	42	106	colon
LY6K	ENSG00000160886.12	142700111.0	142705127.0	loss	2	106	colon
THEM6	ENSG00000130193.7	142727223.0	142736927.0	gain	42	106	colon
THEM6	ENSG00000130193.7	142727223.0	142736927.0	loss	2	106	colon
SLURP1	ENSG00000126233.1	142740949.0	142742406.0	gain	42	106	colon
SLURP1	ENSG00000126233.1	142740949.0	142742406.0	loss	2	106	colon
LYPD2	ENSG00000197353.3	142750150.0	142752532.0	gain	42	106	colon
LYPD2	ENSG00000197353.3	142750150.0	142752532.0	loss	2	106	colon
LYNX1	ENSG00000180155.17	142771197.0	142777810.0	gain	42	106	colon
LYNX1	ENSG00000180155.17	142771197.0	142777810.0	loss	2	106	colon
LY6D	ENSG00000167656.4	142784882.0	142786539.0	gain	42	106	colon
LY6D	ENSG00000167656.4	142784882.0	142786539.0	loss	2	106	colon
GML	ENSG00000104499.5	142834247.0	142916506.0	gain	42	106	colon
GML	ENSG00000104499.5	142834247.0	142916506.0	loss	2	106	colon
CYP11B1	ENSG00000160882.10	142872354.0	142879846.0	gain	42	106	colon
CYP11B1	ENSG00000160882.10	142872354.0	142879846.0	loss	2	106	colon
CYP11B2	ENSG00000179142.2	142910559.0	142917843.0	gain	42	106	colon
CYP11B2	ENSG00000179142.2	142910559.0	142917843.0	loss	2	106	colon
LY6E	ENSG00000160932.9	143017982.0	143023832.0	gain	42	106	colon
LY6E	ENSG00000160932.9	143017982.0	143023832.0	loss	1	106	colon
LY6H	ENSG00000176956.11	143157914.0	143160711.0	gain	42	106	colon
LY6H	ENSG00000176956.11	143157914.0	143160711.0	loss	1	106	colon
GPIHBP1	ENSG00000277494.1	143213218.0	143217170.0	gain	42	106	colon
GPIHBP1	ENSG00000277494.1	143213218.0	143217170.0	loss	1	106	colon
ZFP41	ENSG00000181638.16	143246821.0	143262705.0	gain	42	106	colon
ZFP41	ENSG00000264668.1	143246821.0	143262705.0	gain	42	106	colon
ZFP41	ENSG00000181638.16	143246821.0	143262705.0	loss	1	106	colon
ZFP41	ENSG00000264668.1	143246821.0	143262705.0	loss	1	106	colon
GLI4	ENSG00000250571.5	143267433.0	143276931.0	gain	43	106	colon
GLI4	ENSG00000250571.5	143267433.0	143276931.0	loss	1	106	colon
ZNF696	ENSG00000185730.6	143289676.0	143299952.0	gain	43	106	colon
ZNF696	ENSG00000185730.6	143289676.0	143299952.0	loss	1	106	colon
TOP1MT	ENSG00000184428.11	143304384.0	143359979.0	gain	43	106	colon
TOP1MT	ENSG00000184428.11	143304384.0	143359979.0	loss	1	106	colon
RHPN1	ENSG00000158106.11	143368876.0	143384221.0	gain	43	106	colon
RHPN1	ENSG00000158106.11	143368876.0	143384221.0	loss	1	106	colon
MAFA	ENSG00000182759.3	143419182.0	143430732.0	gain	43	106	colon
MAFA	ENSG00000182759.3	143419182.0	143430732.0	loss	1	106	colon
ZC3H3	ENSG00000014164.6	143437659.0	143541447.0	gain	43	106	colon
ZC3H3	ENSG00000014164.6	143437659.0	143541447.0	loss	1	106	colon
GSDMD	ENSG00000104518.9	143553207.0	143563062.0	gain	43	106	colon
GSDMD	ENSG00000104518.9	143553207.0	143563062.0	loss	1	106	colon
MROH6	ENSG00000204839.7	143566192.0	143572772.0	gain	43	106	colon
MROH6	ENSG00000204839.7	143566192.0	143572772.0	loss	1	106	colon
NAPRT	ENSG00000147813.14	143574785.0	143578649.0	gain	43	106	colon
NAPRT	ENSG00000147813.14	143574785.0	143578649.0	loss	1	106	colon
EEF1D	ENSG00000104529.16	143579697.0	143599541.0	gain	43	106	colon
EEF1D	ENSG00000104529.16	143579697.0	143599541.0	loss	1	106	colon
TIGD5	ENSG00000179886.5	143597831.0	143603224.0	gain	43	106	colon
TIGD5	ENSG00000179886.5	143597831.0	143603224.0	loss	1	106	colon
TSTA3	ENSG00000104522.14	143612618.0	143618048.0	gain	43	106	colon
TSTA3	ENSG00000104522.14	143612618.0	143618048.0	loss	1	106	colon
ZNF623	ENSG00000183309.10	143636013.0	143656418.0	gain	43	106	colon
ZNF623	ENSG00000183309.10	143636013.0	143656418.0	loss	1	106	colon
ZNF707	ENSG00000181135.14	143684452.0	143713898.0	gain	43	106	colon
ZNF707	ENSG00000181135.14	143684452.0	143713898.0	loss	1	106	colon
CCDC166	ENSG00000255181.3	143706694.0	143708109.0	gain	43	106	colon
CCDC166	ENSG00000255181.3	143706694.0	143708109.0	loss	1	106	colon
MAPK15	ENSG00000181085.13	143716340.0	143722458.0	gain	43	106	colon
MAPK15	ENSG00000181085.13	143716340.0	143722458.0	loss	1	106	colon
FAM83H	ENSG00000180921.6	143723933.0	143738234.0	gain	43	106	colon
FAM83H	ENSG00000180921.6	143723933.0	143738234.0	loss	1	106	colon
SCRIB	ENSG00000180900.15	143790920.0	143815773.0	gain	43	106	colon
SCRIB	ENSG00000180900.15	143790920.0	143815773.0	loss	1	106	colon
